account_id,event_time,amount,balance
A0000,1767253712000,9.48,2652.36
A0000,1769481403000,30.65,2600.75
A0000,1771084171000,82.52,2663.95
A0000,1772118039000,59.15,2691.36
A0000,1774476554000,15.23,2368.83
A0001,1767258081000,47.24,5512.69
A0001,1768600931000,370.51,4983.06
A0001,1768846372000,20.42,5480.3
A0001,1768996696000,7.24,6340.8
A0001,1769200985000,188.84,6216.31
A0001,1774927124000,20.55,5654.41
A0001,1774991253000,29.35,5399.33
A0002,1767304381000,89.49,-143.94
A0002,1770354140000,45.69,-473.0
A0002,1770721397000,14.06,-691.04
A0002,1772132630000,20.39,-431.84
A0002,1773886529000,65.4,52.87
A0002,1774842349000,71.09,-165.98
A0003,1767308645000,66.32,3268.03
A0003,1770056676000,12.61,3402.63
A0003,1771713633000,148.44,3749.48
A0003,1772058323000,147.64,3656.49
A0003,1772262060000,6.4,3558.75
A0003,1772262060000,6.4,3558.75
A0003,1772858408000,24.14,3096.62
A0003,1772858408000,24.14,3096.62
A0003,1774488292000,530.15,3414.57
A0004,1768234707000,76.48,2133.65
A0004,1771495081000,33.36,1792.83
A0004,1771828264000,65.67,1652.57
A0004,1772399096000,40.65,1923.25
A0004,1774898661000,169.06,1534.69
A0005,1767276338000,8.12,6422.83
A0005,1768377513000,11.11,6425.99
A0005,1768873791000,108.25,6419.69
A0005,1768877731000,79.03,6496.18
A0005,1769625786000,21.14,7025.38
A0005,1769704350000,23.0,6919.34
A0005,1771412776000,54.33,6903.62
A0005,1773966235000,8.28,7109.65
A0006,1767237061000,14.74,837.66
A0006,1769447745000,5.81,1132.93
A0006,1771050590000,46.56,1008.05
A0006,1772166208000,11.44,550.85
A0006,1774238313000,14.06,-307.24
A0007,1768299080000,114.23,5888.72
A0007,1774080215000,21.04,6677.13
A0008,1767293361000,19.75,2961.98
A0008,1771854522000,16.56,2503.41
A0008,1772070275000,50.52,3381.31
A0008,1772513956000,18.17,3873.54
A0008,1773122889000,96.08,4055.13
A0008,1773974072000,2.1,3791.49
A0009,1767270785000,24.4,5291.34
A0009,1768268399000,8.55,5494.96
A0009,1769497385000,51.17,5621.49
A0009,1770784620000,7.31,5064.64
A0009,1771083079000,52.11,5094.19
A0009,1771083079000,52.11,5094.19
A0009,1771492778000,67.26,4770.98
A0009,1772324823000,48.71,4910.11
A0010,1767270840000,74.77,10851.11
A0010,1768516559000,216.08,10237.66
A0010,1769731363000,66.81,10054.46
A0010,1772082147000,20.44,10065.88
A0010,1773799742000,24.89,10183.3
A0010,1774336673000,28.53,11210.91
A0011,1768710745000,17.31,2414.4
A0011,1769623926000,100.15,2465.5
A0011,1770428931000,64.91,2415.03
A0011,1772547025000,18.32,2302.83
A0011,1774252833000,52.16,2813.29
A0012,1767292719000,16.81,5919.7
A0012,1767872905000,29.18,5725.22
A0012,1769678373000,64.14,5325.83
A0012,1769965865000,100.78,5744.7
A0012,1770298715000,15.64,5746.06
A0012,1771010106000,85.74,5718.3
A0012,1772959634000,29.56,5719.37
A0012,1773918792000,161.4,6040.47
A0013,1767227331000,11.11,7958.58
A0013,1771022200000,54.69,8253.11
A0013,1771194422000,12.3,8108.84
A0013,1771194422000,12.3,8108.84
A0013,1771690513000,14.96,8138.68
A0013,1772434878000,35.95,7473.73
A0013,1772810478000,21.24,7538.98
A0014,1767262041000,66.59,3684.83
A0014,1768807840000,35.25,3825.18
A0014,1768894698000,16.12,3984.2
A0014,1771572301000,19.74,3912.78
A0014,1773812524000,16.96,3341.5
A0015,1767284517000,29.35,3736.54
A0015,1767462121000,10.01,3630.21
A0015,1768336027000,76.0,4288.57
A0015,1770861415000,116.69,4282.06
A0015,1773528765000,49.55,3580.64
A0015,1774701109000,56.39,2887.09
A0016,1767269886000,29.95,2414.65
A0016,1767781749000,155.48,2477.12
A0016,1767866701000,40.52,2511.06
A0016,1768746010000,112.32,2851.41
A0016,1769859553000,84.78,2864.21
A0016,1770865852000,36.18,2565.65
A0016,1771631072000,49.16,2420.32
A0016,1773172590000,32.97,2571.38
A0016,1773398670000,6.5,1878.61
A0017,1767267155000,33.54,5794.99
A0017,1768146846000,32.76,5876.36
A0017,1768800541000,13.57,5839.22
A0017,1770723183000,5.04,6006.51
A0017,1772690644000,30.9,5746.24
A0018,1767236162000,82.69,4963.21
A0018,1769247062000,26.13,5330.27
A0018,1770851966000,49.58,4924.24
A0018,1772751224000,20.76,4497.6
