account_id,event_time,credit_score,tier
A0000,1767263224000,785,bronze
A0000,1773038323000,834,silver
A0001,1767244185000,847,bronze
A0001,1769560514000,850,silver
A0002,1767265434000,606,gold
A0002,1773754925000,577,bronze
A0003,1767234157000,652,gold
A0004,1767253322000,758,bronze
A0004,1768035795000,705,bronze
A0005,1767287045000,768,bronze
A0005,1773766325000,754,gold
A0006,1767273533000,403,bronze
A0006,1769478963000,323,silver
A0007,1767295981000,488,silver
A0007,1773976644000,505,gold
A0008,1767231499000,304,silver
A0008,1774694708000,347,gold
A0009,1767258541000,727,silver
A0009,1774135539000,704,silver
A0010,1767299725000,585,bronze
A0010,1773229961000,556,gold
A0011,1767238881000,334,gold
A0011,1769624420000,300,bronze
A0012,1767267854000,514,gold
A0012,1770261425000,492,silver
A0013,1767239883000,807,silver
A0013,1774052666000,806,bronze
A0014,1767271430000,700,bronze
A0014,1772167708000,676,silver
A0015,1767235390000,616,bronze
A0015,1772923122000,615,bronze
A0016,1767232827000,543,bronze
A0016,1771398877000,473,gold
A0017,1767246725000,488,silver
A0017,1767571675000,434,bronze
A0018,1767263702000,747,bronze
A0018,1774759237000,686,bronze
A0019,1767287448000,480,gold
A0019,1769753239000,420,gold
A0020,1767275029000,458,bronze
A0020,1771826958000,526,silver
A0021,1767297803000,756,gold
A0021,1772068687000,765,bronze
A0022,1767259158000,803,gold
A0022,1770488865000,787,silver
A0023,1767279295000,517,gold
A0023,1773514408000,526,bronze
A0024,1767285069000,669,bronze
A0025,1767235711000,467,gold
A0026,1767302211000,743,gold
A0026,1773370750000,714,bronze
A0027,1767232254000,546,gold
A0027,1774332114000,569,gold
A0028,1767243987000,700,bronze
A0028,1774225316000,683,silver
A0029,1767300057000,397,silver
A0029,1771346244000,326,gold
A0030,1767237625000,392,bronze
A0030,1770271117000,334,bronze
A0031,1767309939000,774,silver
A0031,1774624519000,754,gold
A0032,1767281640000,615,gold
A0032,1774872754000,624,gold
A0033,1767282033000,811,bronze
A0034,1767226900000,599,silver
A0035,1767295067000,585,silver
A0035,1774241875000,536,bronze
A0036,1767230026000,516,bronze
A0037,1767291441000,413,gold
A0037,1769826380000,387,silver
A0038,1767267873000,555,silver
A0039,1767279313000,403,bronze
A0039,1774971306000,412,bronze
A0040,1767285882000,477,silver
A0041,1767284775000,739,silver
A0041,1770362196000,740,gold
A0042,1767267697000,706,bronze
A0042,1774283044000,655,bronze
A0043,1767271859000,324,gold
A0044,1767267255000,815,bronze
A0045,1767256095000,310,gold
A0045,1772546839000,335,gold
A0046,1767262550000,626,gold
A0047,1767273172000,392,silver
A0048,1767251319000,451,silver
A0049,1767268773000,713,bronze
A0050,1767245442000,346,silver
A0051,1767283078000,331,silver
A0052,1767280594000,694,bronze
A0052,1774675195000,762,silver
A0053,1767241622000,781,gold
A0053,1767632001000,850,gold
A0054,1767300610000,487,gold
A0054,1774427985000,560,bronze
A0055,1767250502000,714,silver
A0055,1774412568000,791,gold
A0056,1767257942000,806,gold
A0056,1769940844000,769,bronze
A0057,1767234022000,333,gold
A0058,1767284255000,639,silver
A0058,1771478926000,607,bronze
A0059,1767228146000,693,silver
A0059,1771750061000,662,bronze
A0060,1767284288000,760,silver
A0061,1767301546000,487,gold
A0062,1767248566000,786,gold
A0062,1774224944000,753,gold
A0063,1767229997000,603,silver
A0063,1774404588000,650,bronze
A0064,1767250190000,584,gold
A0065,1767262171000,588,silver
A0066,1767252492000,689,bronze
A0066,1771460938000,718,silver
A0067,1767311325000,695,gold
A0068,1767261980000,680,gold
A0068,1774524174000,746,bronze
A0069,1767261681000,816,silver
A0069,1774181084000,796,bronze
A0070,1767248578000,819,silver
A0070,1774723650000,850,gold
A0071,1767298846000,311,gold
A0071,1770828916000,300,silver
A0072,1767243124000,571,gold
A0072,1771085488000,497,silver
A0073,1767281876000,300,gold
A0073,1771170189000,300,silver
A0074,1767286331000,360,gold
A0074,1772255668000,379,silver
A0075,1767251588000,743,bronze
A0075,1768502419000,783,silver
A0076,1767253100000,571,gold
A0077,1767251981000,511,silver
A0078,1767302277000,644,gold
A0078,1770619511000,706,silver
A0079,1767266600000,452,gold
A0080,1767255961000,680,bronze
A0080,1770162915000,699,silver
A0081,1767284680000,651,gold
A0081,1774242457000,717,silver
A0082,1767298266000,367,gold
A0082,1770970627000,320,bronze
A0083,1767271466000,523,gold
A0083,1771586603000,559,gold
A0084,1767238983000,398,gold
A0085,1767265726000,532,bronze
A0086,1767248696000,784,gold
A0086,1771901835000,777,bronze
A0087,1767288573000,402,silver
A0087,1767624166000,345,gold
A0088,1767311079000,802,bronze
A0088,1774531520000,794,gold
A0089,1767242568000,642,silver
A0090,1767257687000,552,bronze
A0091,1767267315000,373,bronze
A0091,1774482424000,382,bronze
A0092,1767246923000,508,gold
A0092,1774464039000,517,gold
A0093,1767240093000,495,bronze
A0093,1772108333000,531,bronze
A0094,1767280734000,713,bronze
A0094,1770899692000,717,gold
A0095,1767305623000,611,bronze
A0095,1769089703000,623,gold
A0096,1767226551000,818,gold
A0096,1773588644000,850,silver
A0097,1767247681000,771,silver
A0097,1767635127000,710,bronze
A0098,1767247478000,660,gold
A0099,1767310859000,563,gold
A0099,1771897621000,601,bronze
