account_id,event_time,sessions_7d
A0000,1767317392000,18
A0000,1767888516000,34
A0000,1768550070000,26
A0000,1769092835000,10
A0000,1769711642000,4
A0000,1770288226000,27
A0000,1770925696000,30
A0000,1771522277000,2
A0000,1772156756000,12
A0000,1772702388000,39
A0000,1773310014000,23
A0000,1773971774000,22
A0000,1774568930000,14
A0001,1767327065000,23
A0001,1767958679000,6
A0001,1768551216000,33
A0001,1769139144000,25
A0001,1769811599000,34
A0001,1770375133000,29
A0001,1771002066000,27
A0001,1771603855000,34
A0001,1772218289000,6
A0001,1772825805000,27
A0001,1773384617000,11
A0001,1773998105000,7
A0001,1774647134000,30
A0002,1767239925000,39
A0002,1767922889000,16
A0002,1768508921000,2
A0002,1769129958000,1
A0002,1769744728000,27
A0002,1770327416000,37
A0002,1770898800000,0
A0002,1771478520000,29
A0002,1772110139000,18
A0002,1772713321000,0
A0002,1773337069000,10
A0002,1773914267000,24
A0002,1774567899000,35
A0003,1767342564000,21
A0003,1767943008000,19
A0003,1768512982000,23
A0003,1769132214000,36
A0003,1769799543000,2
A0003,1770370288000,6
A0003,1771000673000,25
A0003,1771558473000,23
A0003,1772184977000,6
A0003,1772778967000,28
A0003,1773406489000,35
A0003,1773986640000,27
A0003,1774591813000,9
A0004,1767311771000,27
A0004,1767909194000,11
A0004,1768509835000,12
A0004,1769091209000,19
A0004,1769728465000,15
A0004,1770345544000,20
A0004,1770938473000,21
A0004,1771574705000,5
A0004,1772167735000,1
A0004,1772736838000,8
A0004,1773392992000,2
A0004,1773997271000,35
A0004,1774545825000,5
A0005,1767325437000,12
A0005,1767900763000,0
A0005,1768475718000,32
A0005,1769103516000,19
A0005,1769727562000,31
A0005,1770291838000,30
A0005,1770913042000,28
A0005,1771506603000,8
A0005,1772184114000,37
A0005,1772740191000,3
A0005,1773380825000,37
A0005,1773917965000,27
A0005,1774585563000,27
A0006,1767288009000,24
A0006,1767893887000,9
A0006,1768503053000,11
A0006,1769112010000,25
A0006,1769693002000,34
A0006,1770331453000,19
A0006,1770874734000,36
A0006,1771501317000,8
A0006,1772111548000,11
A0006,1772714890000,38
A0006,1773292674000,10
A0006,1773947447000,10
A0006,1774540024000,4
A0007,1767334838000,14
A0007,1767991487000,25
A0007,1768575999000,7
A0007,1769178888000,34
A0007,1769754808000,1
A0007,1770355471000,1
A0007,1770992160000,11
A0007,1771584540000,24
A0007,1772171606000,27
A0007,1772809401000,23
A0007,1773378904000,19
A0007,1774044522000,27
A0007,1774599786000,11
A0008,1767308452000,35
A0008,1767863519000,25
A0008,1768476409000,10
A0008,1769101320000,38
A0008,1769734801000,39
A0008,1770359757000,15
A0008,1770962199000,3
A0008,1771541524000,32
A0008,1772139968000,10
A0008,1772764873000,31
A0008,1773313578000,37
A0008,1773952644000,5
A0008,1774541889000,16
A0009,1767315353000,24
A0009,1767949168000,11
A0009,1768474223000,9
A0009,1769098129000,5
A0009,1769729918000,24
A0009,1770369141000,29
A0009,1770955140000,18
A0009,1771540089000,24
A0009,1772153355000,27
A0009,1772752018000,0
A0009,1773324393000,31
A0009,1773969034000,28
A0009,1774605131000,12
A0010,1767267665000,35
A0010,1767915711000,38
A0010,1768480261000,36
A0010,1769068877000,15
A0010,1769692807000,25
A0010,1770302511000,10
A0010,1770959732000,13
A0010,1771512193000,12
A0010,1772120616000,9
A0010,1772700918000,12
A0010,1773370160000,14
A0010,1773953332000,25
A0010,1774592995000,14
A0011,1767313956000,18
A0011,1767896602000,27
A0011,1768525791000,30
A0011,1769112871000,36
A0011,1769725040000,3
A0011,1770344923000,15
A0011,1770958757000,15
A0011,1771571186000,23
A0011,1772128539000,28
A0011,1772771719000,35
A0011,1773365358000,12
A0011,1773997554000,34
A0011,1774562566000,20
A0012,1767312904000,37
A0012,1767918648000,23
A0012,1768560759000,28
A0012,1769135266000,27
A0012,1769742511000,2
A0012,1770340377000,15
A0012,1770979921000,7
A0012,1771518528000,5
A0012,1772133370000,31
A0012,1772776178000,2
A0012,1773408482000,0
A0012,1773998488000,38
A0012,1774606576000,37
A0013,1767339564000,24
A0013,1767916206000,34
A0013,1768475807000,8
A0013,1769101644000,24
A0013,1769747133000,24
A0013,1770344073000,33
A0013,1770886277000,14
A0013,1771543672000,39
A0013,1772102529000,33
A0013,1772729190000,20
A0013,1773380996000,38
A0013,1773946452000,5
A0013,1774578790000,14
A0014,1767273346000,13
A0014,1767870947000,32
A0014,1768449041000,17
A0014,1769139117000,1
A0014,1769670825000,10
A0014,1770271036000,19
A0014,1770888302000,36
A0014,1771491329000,23
A0014,1772161893000,16
A0014,1772729861000,30
