row_id,status,balance,updated_at
R00189,dormant,2778.81,1770176760000
R00217,active,5261.05,1770257940000
R00126,active,3401.25,1770221760000
R00313,dormant,9659.22,1770493140000
R00100,closed,6146.86,1770405120000
R00042,closed,4382.39,1770124620000
R00152,active,4996.28,1770328980000
R00264,dormant,6763.99,1769939640000
R00269,dormant,5073.32,1770060780000
R00174,dormant,2973.61,1770042780000
R00178,closed,7081.78,1770405720000
R00199,closed,2241.29,1770081960000
R00087,dormant,4325.5,1770262260000
R00366,closed,5134.62,1769977800000
R00146,active,4690.97,1770126660000
R00373,dormant,4028.32,1770278820000
R00056,active,4874.97,1770316680000
R00258,closed,5817.88,1770111600000
R00226,dormant,6591.29,1769981940000
R00343,active,2808.08,1770380340000
R00323,dormant,5236.09,1770180540000
R00215,closed,3753.66,1770342000000
R00213,active,3071.56,1770117780000
R00395,active,1488.4,1770429840000
R00227,active,6405.34,1770004500000
R00004,dormant,516.24,1769969700000
R00193,closed,3169.36,1769985120000
R00206,active,6241.56,1770338580000
R00112,active,4917.02,1769921100000
R00296,closed,4829.22,1770207960000
R00192,dormant,5214.65,1769971800000
R00236,active,6329.94,1770480540000
R00020,active,3182.5,1770400800000
R00182,dormant,7083.13,1769920440000
R00061,closed,3031.03,1770237480000
R00139,closed,4036.03,1770032340000
R00107,dormant,1644.03,1770252660000
R00372,closed,6722.32,1770007320000
R00216,dormant,4017.42,1770459900000
R00220,dormant,4861.6,1770066420000
R00017,closed,6218.28,1770486480000
R00165,dormant,6569.03,1770446460000
R00033,active,4428.4,1770496500000
R00044,dormant,6318.38,1770384720000
R00346,dormant,4758.61,1770423420000
R00047,active,2830.28,1770405000000
R00096,closed,6521.24,1770217020000
R00300,closed,2484.38,1769966400000
R00347,closed,3872.29,1770341580000
R00286,closed,368.6,1769995500000
R00191,dormant,2019.34,1770319080000
R00055,active,3062.69,1770389880000
R00283,dormant,2885.26,1770477900000
R00008,dormant,2960.1,1770119820000
R00116,active,7980.22,1770482820000
R00383,active,8542.21,1769989860000
R00329,closed,4884.97,1769958120000
R00160,closed,3486.77,1770471660000
R00398,dormant,6203.42,1769949420000
R00048,dormant,3478.91,1770198480000
R00028,active,6750.53,1770442560000
R00065,dormant,2281.92,1770306480000
R00130,closed,4633.41,1770299340000
R00162,closed,4316.3,1770045480000
R00072,dormant,7253.72,1769971680000
R00368,dormant,5461.19,1769938500000
R00209,dormant,6827.26,1770482100000
R00022,closed,7514.25,1770214200000
R00123,closed,1701.53,1770172920000
R00239,closed,3848.89,1770348000000
R00297,dormant,5870.16,1770423720000
R00357,dormant,5979.12,1770453780000
R00380,closed,5792.42,1770119700000
R00394,active,3198.4,1769913480000
R00026,dormant,5284.73,1770262260000
R00060,closed,3568.38,1770042480000
R00253,dormant,4085.24,1770085680000
R00328,active,5975.72,1769977980000
R00062,closed,5728.57,1769949180000
R00155,dormant,4597.8,1770420720000
R00349,closed,6204.55,1769978880000
R00363,dormant,5689.92,1770195360000
R00145,dormant,2210.65,1770017040000
R00266,dormant,3436.78,1770487260000
R00129,dormant,3858.4,1770264240000
R00298,active,4938.08,1769994900000
R00091,dormant,3307.02,1770447540000
R00119,active,4210.98,1770067200000
R00098,closed,3605.69,1770042060000
R00159,active,5968.77,1770226740000
R00361,active,6399.51,1770334980000
R00113,active,4453.23,1770193440000
R00097,dormant,3433.15,1770273720000
R00050,dormant,2559.42,1770262740000
R00114,active,6895.0,1770057960000
R00040,closed,5989.46,1770128640000
R00021,dormant,4073.33,1770234780000
R00256,dormant,3068.82,1769973240000
R00210,active,6068.07,1770211740000
R00180,active,4626.66,1770311820000
R00335,closed,8665.94,1770021300000
R00370,dormant,6111.35,1770213420000
R00172,dormant,5578.95,1770228060000
R00144,active,4924.21,1770024060000
R00151,active,5642.3,1770087300000
R00023,dormant,2745.13,1770387660000
R00348,closed,4963.79,1770254280000
R00108,active,5956.73,1770257340000
R00198,dormant,6327.98,1770483840000
R00196,dormant,8403.6,1769933880000
R00168,active,468.68,1770465360000
R00392,closed,7962.19,1770132840000
R00071,closed,5638.77,1770299040000
R00132,closed,3354.37,1770428880000
R00381,dormant,2294.77,1770309300000
R00330,dormant,4758.92,1770061080000
R00143,closed,5146.08,1770247800000
R00194,dormant,4313.32,1770191700000
R00354,dormant,5136.21,1769980380000
R00222,dormant,6710.36,1770503340000
R00326,active,4785.64,1770129180000
R00252,closed,4391.45,1770163140000
R00312,active,3927.53,1770404280000
R00390,closed,2045.69,1770332040000
R00208,active,1730.83,1770085740000
R00058,active,7590.37,1769936760000
R00279,dormant,3227.64,1770432600000
R00334,dormant,7650.81,1770346140000
R00353,active,7683.08,1769916720000
R00019,active,5613.14,1770435540000
R00115,dormant,3760.93,1769998200000
R00186,active,4762.43,1770376680000
R00010,active,6017.74,1769979120000
R00311,dormant,6158.89,1770383220000
R00094,dormant,6118.05,1769963160000
R00254,dormant,6127.02,1770397740000
R00263,dormant,7588.04,1770025560000
R00012,active,6910.95,1770201900000
R00324,dormant,3421.8,1770158820000
R00103,active,5991.23,1770439500000
R00307,dormant,4629.14,1770137820000
R00007,active,3445.64,1770034200000
R00154,closed,4985.53,1770116700000
R00090,dormant,5079.79,1770333240000
R00350,dormant,5451.05,1770375900000
R00075,closed,7224.92,1770411840000
R00275,closed,4552.16,1770170220000
R00321,closed,2614.19,1770358080000
R00177,dormant,2917.27,1769971140000
R00138,active,5397.62,1770179820000
R00032,active,7097.25,1770352200000
R00277,dormant,3263.42,1770431100000
R00142,closed,2680.16,1770217320000
R00088,active,4957.89,1769913600000
R00099,closed,9459.99,1770322260000
R00184,closed,4728.5,1770492060000
R00305,closed,6723.41,1770034860000
R00016,active,4615.03,1770476880000
R00137,active,2779.15,1770213120000
R00327,closed,3085.54,1770447000000
R00265,closed,7169.34,1770418140000
R00391,active,2945.72,1770443520000
R00229,closed,8374.12,1770391200000
R00173,closed,5555.15,1770356880000
R00034,closed,7926.41,1770351720000
R00030,active,5713.97,1770358860000
R00127,dormant,5050.13,1770420900000
R00332,dormant,4695.19,1769954820000
R00104,dormant,6201.61,1770084900000
R00356,closed,6072.11,1769958780000
R00082,dormant,3868.17,1770007680000
R00018,closed,4501.52,1770057600000
R00371,active,3161.34,1770186480000
R00080,closed,7189.57,1769927040000
R00223,active,692.84,1770054600000
R00295,closed,6773.6,1770421440000
R00201,dormant,7316.21,1770083340000
R00247,closed,2798.36,1769997420000
R00101,dormant,8904.56,1769905020000
R00195,dormant,2119.27,1770397500000
R00240,active,6583.79,1770139800000
R00063,active,4931.95,1770408720000
R00052,closed,8113.74,1770076080000
R00027,dormant,4547.2,1769980560000
R00003,active,7280.32,1770107820000
R00333,active,3276.44,1769962740000
R00273,closed,7410.18,1770232260000
R00125,closed,4844.06,1769938140000
R00384,closed,5412.72,1769905320000
R00367,active,6083.23,1770107040000
R00245,closed,7228.3,1770458100000
R00000,dormant,4482.55,1769973540000
R00128,dormant,6372.11,1770478080000
R00218,closed,3322.28,1770180480000
R00270,closed,101.58,1770400020000
R00067,active,3797.18,1769937720000
R00389,dormant,6721.77,1770415500000
R00262,active,2961.78,1770433980000
R00153,closed,5104.44,1770288300000
R00002,closed,4077.55,1769963520000
