row_id,f1,f2,f3,f4,f5
S00000,-1.421551,0.254757,-0.571356,1.249334,-0.734837
S00001,0.112598,-0.996107,-0.630983,-0.148224,-1.677358
S00002,1.040863,-0.306768,1.593349,-0.045016,0.277536
S00003,-0.79238,-1.077146,-0.757226,-1.679914,0.378987
S00004,1.635936,0.516434,-1.156561,0.442057,0.286148
S00005,0.471875,-0.348612,-0.196884,0.346437,-0.829679
S00006,-1.146601,1.439501,-0.840119,0.465249,2.253043
S00007,1.522692,-1.416632,0.450691,-0.604878,-0.210729
S00008,0.925972,-1.47034,0.77692,-0.846823,-1.360027
S00009,0.220131,0.035575,0.147734,-0.033247,-0.534282
S00010,-0.434331,1.129618,-0.644569,-0.839604,-0.397762
S00011,1.180344,1.589931,-1.512751,-0.772107,-1.275469
S00012,-1.525556,-0.785029,0.646818,-0.708965,-0.708055
S00013,-1.221101,-0.638227,-0.444498,-0.432067,-1.43879
S00014,-1.687628,-0.994908,0.022767,-0.509975,1.202979
S00015,1.460714,-1.477777,1.066196,-0.54204,-0.03458
S00016,0.384124,0.78972,-0.17245,0.367367,-1.320668
S00017,-0.153266,-0.047637,-0.293123,0.443425,1.124178
S00018,-0.249324,-0.607883,-2.351783,1.151582,-0.304949
S00019,0.669741,0.262633,0.352229,1.988276,0.623092
S00020,0.307342,0.562798,0.175618,0.008425,0.478085
S00021,-1.865018,1.607099,0.066137,-0.636905,0.246003
S00022,-0.385234,1.997313,0.293288,-0.131804,0.408879
S00023,-0.665378,-1.14673,-1.063882,0.904553,-0.978897
S00024,0.466725,1.042844,-1.261152,0.795171,2.519904
S00025,0.428526,-0.402458,-1.044133,-0.899739,1.171866
S00026,2.664478,0.074864,-1.128616,0.587351,1.932563
S00027,-0.611908,-1.057513,0.795471,2.661737,0.495874
S00028,0.629203,-0.858224,0.869894,1.294409,-0.885175
S00029,-2.096468,0.02954,-1.651651,0.462811,0.882817
S00030,1.085724,-2.282302,-2.93123,0.79157,-1.217955
S00031,1.620962,-0.125344,-0.137441,0.554574,0.341411
S00032,-2.863298,0.545841,-0.723597,1.286126,-0.214583
S00033,-0.891895,-0.277882,1.577905,-0.858663,0.726388
S00034,0.776582,1.114223,-1.367012,-0.257055,-0.780275
S00035,1.461427,-2.634304,0.478542,1.327089,1.048626
S00036,0.253203,0.140733,-0.960001,-0.033871,0.416942
S00037,0.884435,0.477201,-0.334389,-0.358458,0.932541
S00038,1.335086,1.206547,-2.01235,0.429012,1.133113
S00039,-0.925711,2.200973,-0.002078,0.942706,1.276322
S00040,0.581056,-0.762629,-1.166485,0.83616,-1.304127
S00041,-0.435478,-0.106442,3.253783,-0.70298,1.734702
S00042,-1.251561,-0.838826,2.227722,1.109619,-1.148923
S00043,-1.487982,0.011863,0.765168,-1.283972,-0.624886
S00044,0.437938,1.088833,0.562678,-0.946328,-0.139963
S00045,-0.575128,-0.968644,0.329867,-1.655674,0.25002
S00046,-1.014536,-0.062569,-0.834294,-2.520326,0.987508
S00047,1.322163,0.695267,-0.453417,0.470329,0.552021
S00048,0.627359,0.502443,1.700826,-1.587785,-0.349382
S00049,0.243089,0.336877,2.370008,-2.061764,0.35665
S00050,-0.842727,0.712368,-1.611656,-0.842957,1.271017
S00051,-0.209667,0.000917,-0.833832,-1.095596,1.637056
S00052,0.566383,0.956401,-1.024012,-0.067604,0.651963
S00053,-0.62006,-0.529732,0.699792,-0.266645,0.795721
S00054,1.333066,-0.569573,0.760269,-0.212882,-0.536155
S00055,-0.292135,-0.119708,-0.15689,-1.495607,-0.107413
S00056,-0.941883,1.257151,0.019029,0.465598,0.692342
S00057,0.165111,-0.425144,-0.21873,-0.546919,-0.734349
S00058,2.086038,0.081779,-1.354584,-0.170192,0.27094
S00059,0.312004,0.647498,0.164624,1.110035,0.542974
S00060,1.29915,0.319562,1.006558,0.430315,0.346585
S00061,-0.717563,-0.657189,-0.855385,0.909818,0.156685
S00062,-0.922868,-0.852633,0.631431,-1.284783,-0.120052
S00063,-0.947648,0.911381,-0.925029,-0.012917,-1.731236
S00064,0.464337,-1.096607,-0.235598,0.837974,-0.507039
S00065,-0.508699,-0.427845,0.041579,0.096097,0.35657
S00066,-0.240663,-2.148386,-1.336342,2.31998,2.532475
S00067,0.78273,0.38959,0.663391,-0.640531,-0.576361
S00068,-0.107679,1.039326,1.406791,1.61665,0.895523
S00069,1.753028,2.178169,-0.486905,-1.056025,0.806406
S00070,-0.045229,-1.023115,0.364858,-0.216262,0.351764
S00071,-0.629431,-0.869914,-1.97766,-0.59038,1.391568
S00072,0.723565,-0.306105,0.109516,-0.574382,-0.467639
S00073,-1.235507,-0.999146,0.196693,0.213039,-1.029493
S00074,-1.040275,1.339715,-0.772236,0.629352,0.787143
S00075,0.792773,0.373647,-0.038449,-1.166425,0.090886
S00076,-1.414312,-0.652406,1.352393,-0.647452,-2.31926
S00077,-0.481949,0.241144,0.758687,0.23634,-0.742822
S00078,0.378666,0.420204,0.254198,-1.660911,-0.511948
S00079,-0.066624,1.115427,0.02849,-0.938395,0.535739
S00080,-0.704203,-0.128911,1.095465,0.275797,0.55476
S00081,-0.36036,0.086337,0.353579,-0.748112,-1.344219
S00082,0.881588,0.545044,-0.103426,1.486413,-0.173792
S00083,0.399533,-0.863537,1.233977,0.086051,0.599991
S00084,1.031902,-0.592997,-0.397005,-1.305209,-1.520168
S00085,-0.053006,0.218916,0.828231,-0.743138,0.346814
S00086,-0.54919,0.610074,-2.335346,0.452934,0.451702
S00087,-2.349312,0.585768,0.588296,-2.007689,-1.950925
S00088,-0.143221,-0.96293,0.197033,-1.060641,0.445572
S00089,1.154332,-0.626569,-0.294569,-2.236217,0.579375
