row_id,f1,f2,f3,f4,f5,label
T00000,-0.111824,1.075181,-0.410484,-0.324221,0.319543,1
T00001,-0.069054,-2.410926,-2.244197,-0.043107,1.462074,1
T00002,1.012794,1.273342,0.407526,-0.417785,-0.050158,1
T00003,-0.373486,-1.429459,-2.093091,1.580611,-1.33793,1
T00004,-0.337513,1.488617,0.570469,-0.481027,-0.579823,0
T00005,0.126607,1.978394,0.359463,-0.782291,0.302217,0
T00006,-1.780899,0.377233,-0.097053,0.216787,0.121545,1
T00007,0.975201,1.101834,0.838297,0.332927,-0.172468,1
T00008,-0.062395,1.19991,1.458243,-1.380023,1.160059,0
T00009,-2.339344,0.422726,1.306095,1.12294,1.992347,0
T00010,2.368824,-0.744086,-0.228427,0.135408,-0.467316,0
T00011,-2.054726,-0.397371,1.504979,1.089262,0.403532,1
T00012,-0.222342,-0.487518,1.458917,-2.107622,-0.227887,0
T00013,1.835917,0.056569,-0.55584,0.190341,-0.740585,0
T00014,-0.383273,-1.418979,-0.685171,-0.857315,-0.033318,0
T00015,-1.053968,0.971434,1.979863,-1.30007,2.034549,0
T00016,1.186261,0.225683,-0.901236,0.199915,-1.167671,0
T00017,-0.249305,0.291748,-0.105911,-0.138794,-0.213334,0
T00018,-0.768607,-0.362487,-1.294101,-0.222965,-0.659677,1
T00019,-1.039368,-0.939503,1.125247,2.308909,-0.331548,0
T00020,-1.753605,-0.609615,-1.498116,0.178405,-0.515747,1
T00021,-0.063525,-0.814045,0.425412,-3.366254,-0.019099,1
T00022,0.518897,0.52973,-0.715929,-0.610524,1.351161,1
T00023,-0.078553,0.047201,0.096723,1.264609,-0.358442,0
T00024,0.974106,-0.034286,-0.367194,-0.419243,-1.580561,0
T00025,-0.273707,1.068802,-0.641428,-0.362861,-1.568603,0
T00026,-1.18574,-1.33505,-1.773132,-0.232529,1.117944,1
T00027,-0.082319,2.299106,-0.751459,-0.883813,-1.025525,1
T00028,-0.348148,0.784422,1.826191,0.996304,-0.463352,0
T00029,-0.579077,-0.53738,-0.611117,1.480198,0.421357,1
T00030,1.063421,1.591887,0.326795,0.737763,-0.976312,0
T00031,-1.255788,1.088462,0.621547,-0.944376,1.529345,0
T00032,-0.725894,0.460052,1.631353,0.445329,0.222442,0
T00033,-1.140987,-0.334066,0.428953,-1.48419,-1.666806,0
T00034,-1.831403,-0.6282,0.773201,-1.337642,1.025966,1
T00035,0.981297,-1.20207,-0.052694,-2.496859,0.632069,0
T00036,-1.520388,-0.638256,-0.603225,2.125511,-0.345375,0
T00037,1.00852,-0.687432,0.571096,0.49506,0.427018,0
T00038,0.156133,0.895186,0.454045,0.617781,0.070846,0
T00039,0.303967,-0.630647,-1.321035,0.78023,-0.802737,1
T00040,-1.401615,-0.201243,-0.966132,0.42548,0.508982,1
T00041,2.154146,-0.137492,0.293408,0.675445,-0.174808,0
T00042,0.129329,-1.092883,-0.080085,-0.93037,-0.119728,0
T00043,1.742183,1.482413,0.012742,-0.280485,0.652699,1
T00044,0.537952,-1.257022,0.879083,0.308561,-1.225354,0
T00045,-1.243196,0.86481,0.355657,0.952273,-1.108043,0
T00046,1.271183,-0.472978,-0.046011,-0.521498,0.537851,0
T00047,-1.062068,-0.830152,1.110779,-0.086249,2.057239,1
T00048,-1.064247,0.846602,-0.219615,-1.43664,-1.008211,0
T00049,1.730564,0.073369,0.113927,-0.177403,2.445928,1
T00050,0.098845,0.557297,-0.238758,2.045437,2.405884,1
T00051,-0.974532,-0.006756,0.739025,-0.303311,-0.700743,0
T00052,0.361998,-1.433368,-0.832662,-0.732881,-1.872055,0
T00053,-0.513669,-0.975026,-0.273179,0.281683,-0.070206,1
T00054,2.409827,-1.156707,-1.752009,0.203807,0.28627,1
T00055,0.207743,-2.565168,0.373935,0.35842,-0.336934,0
T00056,0.017608,1.120138,-0.88001,-0.780831,-0.189654,1
T00057,-0.455993,-0.193439,0.775289,-1.535616,1.084162,1
T00058,-0.571972,0.032749,0.216706,0.331044,-0.619408,1
T00059,-0.450029,0.450191,0.474235,0.583729,-2.455438,0
T00060,0.71826,-0.981027,-2.187778,3.15561,-0.874618,1
T00061,-1.330937,0.64089,-2.932834,0.51599,-0.711471,1
T00062,0.817678,1.768752,-0.76533,-0.276129,-0.556546,1
T00063,0.525438,-1.41196,-1.413723,-0.534802,0.194327,1
T00064,0.925189,1.216585,1.486869,-1.641977,-0.329484,0
T00065,1.137177,-0.205273,2.262578,0.784835,0.632176,0
T00066,-1.090607,-0.969491,-0.923417,-0.702231,-1.062687,1
T00067,1.930185,-0.003211,0.143956,-0.57466,0.781686,0
T00068,0.609479,2.86695,1.258452,-0.405663,-0.710421,0
T00069,-1.399792,0.577993,1.158964,-0.30932,-0.348405,1
T00070,-1.312148,0.552574,-0.535844,0.570905,-0.985984,1
T00071,-1.12094,-0.104494,0.408627,-0.290876,1.746312,1
T00072,-0.348089,-0.443976,0.24199,1.377883,-0.968364,0
T00073,-1.497617,-0.289266,1.3282,0.133295,1.026249,1
T00074,0.411642,-1.447695,-0.06938,-0.237656,-0.306804,1
T00075,-1.004366,-0.150707,-0.427222,-0.129607,1.243545,1
T00076,-0.000723,1.40119,0.941776,-0.283136,-1.307667,0
T00077,0.223814,0.326489,-0.131392,0.405793,0.669058,0
T00078,-1.326869,1.699967,-1.748321,-0.535425,0.823204,1
T00079,-0.34272,0.620349,-0.358456,-0.640484,0.602434,1
T00080,-1.071235,-0.770238,0.646133,0.360912,-0.527498,0
T00081,-0.883643,-1.054831,-0.729248,-0.022931,0.829005,0
T00082,-0.347109,-0.501264,2.407908,-0.230351,-0.050104,0
T00083,1.244991,-0.983328,-0.823634,-0.848421,-0.67553,1
T00084,-0.925774,1.059757,-0.930281,-0.245895,0.089521,0
T00085,-0.46743,0.119682,1.464791,-0.059318,-0.718574,0
T00086,-0.327517,-0.333693,-1.361994,0.905126,-0.480617,0
T00087,0.721358,0.933177,-0.646086,-0.971705,1.999433,1
T00088,0.625259,0.488641,-0.347512,0.016771,-0.591995,1
T00089,1.936036,0.928413,-0.348168,1.719171,-0.84398,0
T00090,0.933267,0.553357,0.108093,1.71304,1.778534,1
T00091,-1.416462,0.273313,-0.852663,-0.896979,0.237911,1
T00092,0.844095,-2.153314,0.749837,-0.960053,0.740532,0
T00093,0.472061,-0.003114,0.460236,-0.422146,1.427024,0
T00094,1.254959,0.765249,0.864292,0.71193,0.164214,0
T00095,1.644098,1.110789,0.641014,-0.127775,-0.389475,0
T00096,-0.435737,-0.988039,0.894309,0.368752,-0.721024,0
T00097,0.709437,2.802084,1.257743,0.06936,-0.390273,0
T00098,0.481737,-1.363875,-0.708314,-0.875865,0.495108,1
T00099,-0.275673,-0.541753,-1.048574,0.643049,0.236138,1
T00100,-0.185339,2.483653,0.321429,1.564153,0.660729,1
T00101,-0.437596,0.180684,1.196372,-0.611494,-0.754653,1
T00102,-0.217428,-0.996231,0.680355,-0.082898,-0.715725,0
T00103,-1.257547,0.023505,-1.658452,1.378184,0.511015,1
T00104,0.981268,-1.031748,-1.088483,-1.075355,0.512549,1
T00105,-0.036326,-0.77491,1.518782,-0.062677,0.1784,0
T00106,-0.383033,0.03499,-0.643508,-0.98914,-0.04268,1
T00107,0.996264,1.019799,0.410113,0.773218,-1.453213,0
T00108,-0.258514,-1.687006,0.132774,-1.31737,-2.022415,0
T00109,0.357388,0.003939,0.774578,1.821175,-0.759995,0
T00110,-2.509459,0.929566,-0.359759,0.283028,1.02351,1
T00111,-1.347932,0.0486,-0.411791,-1.219851,-0.447488,0
T00112,2.003362,-0.410457,-0.351919,-0.856772,-0.139123,0
T00113,-1.052627,0.460851,1.074777,0.498436,0.154206,0
T00114,-0.106896,-0.028465,-0.38241,1.656785,-0.323928,0
T00115,-1.324536,-1.083692,-0.923775,-0.483253,-0.516447,1
T00116,0.421142,0.635218,-0.780045,-0.110457,-0.079204,0
T00117,0.162716,-0.659064,1.982917,-1.193887,-0.881431,0
T00118,0.890182,0.974491,-0.137398,-3.096195,-0.016732,0
T00119,0.285828,-1.948528,1.141263,-1.536047,-1.126209,0
T00120,-2.550093,0.128431,-0.444701,0.342236,-0.653167,1
T00121,0.06562,1.486152,-0.017995,-0.057315,0.031204,1
T00122,0.278385,-1.681217,1.19885,-2.236098,-0.411203,0
T00123,0.183507,2.32834,0.362489,0.533554,0.626775,1
T00124,1.422453,-1.133711,1.488361,0.040038,0.407427,0
T00125,0.169754,3.380588,-1.103007,-0.075781,0.781272,1
T00126,-1.061857,-0.392253,1.359573,0.018594,-0.607153,0
T00127,-0.629803,1.878988,-0.238172,-0.771848,-0.492733,0
T00128,-1.430505,-1.031465,0.068913,-1.952877,-0.274339,0
T00129,-0.621652,-0.562381,-0.586593,0.59556,-0.31087,1
T00130,-0.023964,0.874109,0.189844,0.488079,-1.272543,0
T00131,0.043132,-0.932217,0.369285,0.994499,-0.386902,1
T00132,1.02046,0.541643,-0.12803,0.247176,0.423629,1
T00133,0.025202,-0.76481,-0.916287,-1.100985,-0.33552,1
T00134,-0.613024,1.297282,-1.837273,-0.121743,0.244647,1
T00135,-0.231197,0.515949,-1.557267,0.696839,0.144232,1
T00136,-0.697726,0.080897,1.992365,0.181479,0.269383,0
T00137,-0.164858,-0.426956,-0.298477,0.550817,-1.302334,0
T00138,-0.644738,-0.839071,-1.691739,-0.757779,-0.67338,1
T00139,-0.226424,-1.234914,-0.41843,-1.465835,0.75288,1
T00140,-0.571424,-0.891986,-0.227818,0.631643,0.444739,0
T00141,-1.412984,-1.259153,0.502707,1.152645,1.733611,1
T00142,-0.992887,0.67337,1.632664,0.629402,0.004308,0
T00143,-1.088785,0.160338,-0.487245,-0.162749,-0.405369,1
T00144,-0.592273,0.488058,-0.010711,0.179254,0.583383,0
T00145,-1.576996,-1.120326,0.172823,-0.418931,1.988341,1
T00146,-0.255462,0.051148,0.084008,0.872465,1.087395,1
T00147,0.394497,-0.816269,0.762519,-0.210145,0.136615,0
T00148,0.574491,0.465996,-0.276498,-0.798915,-0.710883,1
