row_id,f1,f2,f3,f4,f5,label
T00000,-1.498794,0.328833,-1.321555,0.084119,-0.232157,1
T00001,0.957973,-0.995117,-1.275059,-0.222136,-1.241,1
T00002,-0.107232,0.63806,0.118856,1.086657,1.089998,0
T00003,1.438504,-0.941111,0.027954,-0.324204,1.36977,0
T00004,-1.749318,-0.292899,-0.118493,-0.125427,-0.859263,0
T00005,0.176201,-0.254467,-0.774697,-0.928485,0.643202,1
T00006,0.212313,0.485202,1.479387,-0.214549,-0.74233,1
T00007,-0.872689,-0.010745,-1.248759,-1.082355,0.364757,1
T00008,-1.459278,0.012688,0.319082,-1.620766,-0.743639,1
T00009,1.47179,-0.09908,0.286464,0.154502,-0.431008,1
T00010,0.408386,-0.870746,-1.01704,-2.235914,0.461713,1
T00011,-0.672602,0.062306,0.022914,-0.518998,-0.040066,1
T00012,-1.794196,-0.354367,-1.540839,-0.167507,-0.578317,0
T00013,0.564612,-0.157659,0.851782,1.177582,1.260511,0
T00014,-0.230345,-0.214996,-0.557615,0.018947,-0.413276,1
T00015,0.45641,0.932737,1.874412,0.460447,-1.227426,0
T00016,0.201529,-0.581724,-0.949979,-1.345858,-0.7138,1
T00017,-0.367301,-1.083985,0.827301,-0.306854,-1.112692,1
T00018,0.534326,0.107143,0.526727,0.361415,0.171638,1
T00019,0.41517,-2.445997,-0.495264,0.622864,-0.73009,0
T00020,1.345835,0.614343,-1.342506,-0.85202,-0.660368,1
T00021,-0.451017,1.245209,-1.295512,-0.636936,0.721739,1
T00022,-0.668577,-0.322708,-1.419654,0.838728,0.275249,1
T00023,-1.65873,1.073886,-0.12932,1.229707,0.945587,0
T00024,0.517956,0.53294,-0.886987,-0.596958,0.297556,0
T00025,0.818428,-0.303871,0.715686,0.902431,1.133739,0
T00026,1.049855,-0.060784,-0.383768,1.985439,-0.598019,1
T00027,1.726185,-1.119568,-0.870409,-1.315801,0.202715,1
T00028,1.256366,0.676146,-1.374977,1.368363,0.345631,0
