row_id,f1,f2,f3,f4,f5
S00000,1.191365,-0.950007,-1.636607,0.153173,-0.390426
S00001,-0.054154,0.484072,0.012787,0.122593,0.259612
S00002,0.220985,0.673191,-0.354649,-2.092763,-0.0632
S00003,0.589182,-0.313852,0.440578,1.212056,0.633837
S00004,-0.697965,1.812115,-1.010542,0.645558,-0.831274
S00005,1.831393,0.658214,-1.924752,0.777656,0.483491
S00006,-0.767758,-0.704436,0.003159,-0.087757,0.583398
S00007,0.001121,-0.461579,-0.919289,-0.365359,-0.880987
S00008,-0.552097,0.924681,0.65054,-1.074378,0.914767
S00009,-0.003339,0.928187,-0.214685,1.863511,-1.053165
S00010,-1.354839,-0.853104,0.177464,0.175797,1.218537
S00011,0.133895,0.831265,-0.246824,0.586139,-0.467322
S00012,0.507162,-0.509317,-1.340497,0.198731,1.081764
S00013,-1.209328,0.372029,0.069995,0.367663,0.346983
S00014,-0.413124,1.5728,-0.335924,0.949082,0.960539
S00015,-0.088793,0.017137,0.259073,-0.640609,-0.205675
S00016,-0.865697,0.922318,-1.487645,-1.390327,1.823324
S00017,-0.698196,0.040553,-0.571988,-0.453136,0.27678
S00018,-0.210534,0.577379,0.176406,-0.328957,0.099469
S00019,-0.772785,-0.519963,0.712185,-0.641123,-0.569052
S00020,-1.77454,-0.041297,1.060864,1.273238,-1.737951
S00021,1.316695,0.695087,1.330939,-0.44022,0.957436
S00022,1.147928,-0.343688,0.625551,0.261586,-0.586864
S00023,1.450968,0.815915,-0.25441,-0.010679,0.654103
S00024,0.117404,-0.282638,-0.444861,-0.989715,-1.86455
S00025,1.619456,0.792512,0.802072,0.608863,-0.31054
S00026,-2.401208,-0.743242,-1.943911,0.110342,0.558246
S00027,-0.95709,0.161532,-0.46928,0.989974,0.513937
S00028,-0.89143,-0.275381,1.2546,-0.396876,-0.016167
S00029,-1.339824,0.135286,1.828137,-1.38321,1.242692
S00030,-0.321993,-0.19447,1.391243,-2.134685,0.052442
S00031,-0.978405,0.144992,0.106872,-0.511056,-0.569948
S00032,0.356634,-0.395315,-0.643825,-0.544366,-0.017482
S00033,-0.106736,-2.382442,-0.975426,0.815924,1.263707
S00034,0.526582,-1.181919,1.137831,-0.427192,1.446516
S00035,0.803202,0.249714,0.723502,-1.053137,0.543532
S00036,0.897063,-0.586565,-1.208266,-1.328843,0.446774
S00037,-0.363373,0.268183,-0.197707,-0.499477,1.106393
S00038,-1.309071,-1.212886,1.222776,0.4216,-0.38873
S00039,-1.190451,2.239686,0.923913,1.037611,0.008143
S00040,0.488574,-1.349584,-0.472247,0.207225,-0.765206
S00041,1.246183,-2.161735,0.422738,0.657048,0.936498
S00042,-1.003514,0.787819,0.308948,1.176003,0.492545
S00043,1.422896,-1.032796,0.533438,0.558932,-0.748001
S00044,0.056979,0.070719,-0.622987,-0.26919,-0.614848
S00045,0.0664,-0.066847,0.188417,1.25673,0.698723
S00046,1.222121,-1.426635,0.350234,-1.729659,-2.185095
S00047,-0.414506,0.203675,2.013839,0.002712,-0.629262
S00048,1.530718,0.608181,0.490663,1.292263,0.79139
S00049,0.145658,1.488521,-1.570911,1.881408,-0.505923
