account_id,event_time,sessions_7d
A0000,1767346873000,6
A0000,1767882860000,5
A0000,1768479355000,34
A0000,1769110655000,23
A0000,1769752295000,11
A0000,1770306298000,10
A0000,1770905257000,36
A0000,1771544109000,1
A0000,1772165538000,31
A0000,1772714547000,22
A0000,1773359882000,31
A0000,1773992129000,36
A0000,1774530663000,30
A0001,1767343910000,36
A0001,1767905726000,31
A0001,1768532946000,31
A0001,1769169581000,30
A0001,1769763980000,25
A0001,1770356223000,28
A0001,1770918054000,18
A0001,1771507134000,1
A0001,1772135609000,9
A0001,1772782809000,34
A0001,1773386373000,14
A0001,1773962924000,13
A0001,1774560635000,21
A0002,1767265679000,20
A0002,1767919216000,17
A0002,1768489796000,25
A0002,1769079626000,6
A0002,1769683185000,7
A0002,1770338381000,36
A0002,1770940268000,27
A0002,1771515915000,32
A0002,1772143695000,14
A0002,1772754699000,32
A0002,1773335934000,29
A0002,1773957929000,1
A0002,1774573952000,19
A0003,1767263918000,19
A0003,1767842832000,0
A0003,1768494393000,23
A0003,1769114144000,13
A0003,1769726224000,25
A0003,1770320248000,30
A0003,1770906178000,37
A0003,1771474664000,24
A0003,1772081487000,14
A0003,1772717648000,38
A0003,1773332171000,13
A0003,1773938603000,39
A0003,1774569664000,34
A0004,1767389475000,14
A0004,1767978209000,39
A0004,1768546287000,19
A0004,1769131007000,1
A0004,1769801344000,31
A0004,1770398325000,19
A0004,1770992952000,19
A0004,1771615011000,12
A0004,1772153263000,22
A0004,1772769986000,19
A0004,1773389843000,24
A0004,1773996795000,28
A0004,1774612323000,11
A0005,1767261923000,9
A0005,1767876492000,30
A0005,1768462282000,3
A0005,1769098873000,2
A0005,1769695949000,1
A0005,1770282793000,30
A0005,1770878719000,23
A0005,1771509521000,27
A0005,1772108321000,27
A0005,1772737006000,13
A0005,1773290855000,23
A0005,1773910123000,32
A0005,1774568218000,1
A0006,1767327658000,7
A0006,1767900466000,33
A0006,1768525618000,21
A0006,1769105704000,21
A0006,1769693612000,23
A0006,1770360711000,6
A0006,1770969995000,38
A0006,1771503226000,1
A0006,1772189049000,19
A0006,1772754881000,1
A0006,1773366105000,11
A0006,1773956802000,8
A0006,1774548159000,35
A0007,1767355792000,21
A0007,1767933181000,39
A0007,1768525979000,7
A0007,1769137740000,25
A0007,1769788458000,18
A0007,1770347410000,3
A0007,1770949790000,26
A0007,1771529599000,19
A0007,1772146270000,15
A0007,1772794488000,33
A0007,1773372082000,13
A0007,1773952655000,1
A0007,1774569152000,3
A0008,1767329321000,8
A0008,1767946358000,37
A0008,1768582638000,32
A0008,1769192402000,20
A0008,1769795633000,29
A0008,1770383677000,39
A0008,1770944086000,6
A0008,1771550658000,30
A0008,1772196938000,18
A0008,1772809619000,31
A0008,1773362560000,29
A0008,1774010151000,33
A0008,1774625722000,4
A0009,1767241789000,37
A0009,1767911209000,7
A0009,1768445007000,37
A0009,1769120927000,21
A0009,1769698645000,21
A0009,1770336190000,2
A0009,1770866706000,12
A0009,1771542691000,0
A0009,1772142989000,3
A0009,1772726472000,9
A0009,1773296135000,18
A0009,1773960968000,9
A0009,1774551976000,10
A0010,1767313032000,7
A0010,1767914573000,39
A0010,1768503897000,37
A0010,1769139777000,33
A0010,1769774769000,19
A0010,1770351324000,15
A0010,1770970687000,20
A0010,1771570716000,20
A0010,1772170247000,0
A0010,1772799671000,29
A0010,1773419538000,36
A0010,1773959965000,7
A0010,1774562440000,39
A0011,1767292261000,20
A0011,1767961051000,32
A0011,1768580038000,28
A0011,1769132419000,2
A0011,1769777998000,9
A0011,1770349862000,22
A0011,1770981521000,18
A0011,1771564910000,23
A0011,1772143762000,27
A0011,1772811608000,37
A0011,1773416409000,19
A0011,1774009137000,36
A0011,1774560879000,16
A0012,1767284455000,16
A0012,1767929738000,7
A0012,1768558658000,3
A0012,1769165464000,34
A0012,1769690622000,7
A0012,1770349825000,35
A0012,1770913593000,39
A0012,1771546210000,31
A0012,1772172718000,7
A0012,1772758894000,14
A0012,1773342191000,12
A0012,1773941355000,25
A0012,1774533382000,35
A0013,1767324480000,11
A0013,1767972322000,31
A0013,1768546785000,15
A0013,1769176647000,9
A0013,1769740360000,5
A0013,1770371765000,37
A0013,1770979485000,37
A0013,1771526354000,9
A0013,1772179350000,16
A0013,1772767098000,22
A0013,1773361375000,30
A0013,1773962005000,14
A0013,1774622154000,19
A0014,1767297126000,18
