account_id,event_time,sessions_7d
A0000,1767313782000,6
A0000,1767866212000,38
A0000,1768504775000,2
A0000,1769143478000,20
A0000,1769713577000,5
A0000,1770310706000,4
A0000,1770934601000,11
A0000,1771496180000,13
A0000,1772112421000,28
A0000,1772730134000,29
A0000,1773324560000,39
A0000,1773966777000,8
A0000,1774562801000,4
A0001,1767351981000,5
A0001,1767930997000,31
A0001,1768564438000,14
A0001,1769167185000,8
A0001,1769732128000,0
A0001,1770370033000,21
A0001,1770951373000,30
A0001,1771549118000,34
A0001,1772128777000,31
A0001,1772794607000,0
A0001,1773400868000,6
A0001,1773942265000,16
A0001,1774560360000,30
A0002,1767296163000,3
A0002,1767893053000,3
A0002,1768508705000,15
A0002,1769112636000,32
A0002,1769723356000,9
A0002,1770268345000,0
A0002,1770928210000,32
A0002,1771470262000,19
A0002,1772128950000,20
A0002,1772731953000,2
A0002,1773302350000,10
A0002,1773936053000,39
A0002,1774559911000,32
A0003,1767270529000,15
A0003,1767918670000,5
A0003,1768483719000,27
A0003,1769137421000,35
A0003,1769724872000,0
A0003,1770358820000,33
A0003,1770939886000,31
A0003,1771548792000,20
A0003,1772174941000,20
A0003,1772730774000,18
A0003,1773391304000,7
A0003,1773934832000,28
A0003,1774556369000,12
A0004,1767301998000,31
A0004,1767859698000,39
A0004,1768505470000,7
A0004,1769083795000,26
A0004,1769726990000,16
A0004,1770301942000,6
A0004,1770875519000,10
A0004,1771496595000,31
A0004,1772103089000,29
A0004,1772695989000,15
A0004,1773344758000,4
A0004,1773957615000,8
A0004,1774514826000,34
A0005,1767320423000,4
A0005,1767935461000,27
A0005,1768567114000,33
A0005,1769194845000,21
A0005,1769755741000,6
A0005,1770386850000,39
A0005,1770978826000,19
A0005,1771586515000,27
A0005,1772151690000,1
A0005,1772760809000,35
A0005,1773425082000,38
A0005,1774029240000,25
A0005,1774652030000,17
A0006,1767307675000,31
A0006,1767900371000,33
A0006,1768482117000,21
A0006,1769151070000,12
A0006,1769707568000,28
A0006,1770357245000,23
A0006,1770901737000,21
A0006,1771534525000,9
A0006,1772118367000,27
A0006,1772756552000,15
A0006,1773360619000,23
A0006,1773949459000,0
A0006,1774590996000,32
A0007,1767377170000,23
A0007,1767977207000,7
A0007,1768557493000,5
A0007,1769205717000,1
A0007,1769771719000,20
A0007,1770382679000,31
A0007,1770962729000,13
A0007,1771564283000,3
A0007,1772151304000,5
A0007,1772833859000,13
A0007,1773398613000,5
A0007,1773961256000,2
A0007,1774611093000,11
A0008,1767334300000,35
A0008,1767959858000,18
A0008,1768565394000,11
A0008,1769204134000,4
A0008,1769780021000,32
A0008,1770353995000,21
A0008,1770999103000,14
A0008,1771558933000,11
A0008,1772211702000,12
A0008,1772762662000,37
A0008,1773400747000,10
A0008,1774015148000,20
A0008,1774574601000,31
A0009,1767380685000,4
A0009,1767981591000,25
A0009,1768543246000,39
A0009,1769197082000,12
A0009,1769748038000,11
A0009,1770341310000,31
A0009,1771002163000,16
A0009,1771591953000,9
A0009,1772166863000,18
A0009,1772835773000,13
A0009,1773430359000,33
A0009,1774042442000,28
A0009,1774635864000,27
A0010,1767289316000,37
A0010,1767876566000,21
A0010,1768530875000,6
A0010,1769136447000,22
A0010,1769676532000,24
A0010,1770331377000,16
A0010,1770909772000,39
A0010,1771538035000,35
A0010,1772089664000,15
A0010,1772709659000,32
A0010,1773347913000,23
A0010,1773923438000,23
A0010,1774560167000,10
A0011,1767305274000,38
A0011,1767909641000,7
A0011,1768445289000,17
A0011,1769065827000,25
A0011,1769672413000,13
A0011,1770280568000,21
A0011,1770940961000,21
A0011,1771494554000,18
A0011,1772132752000,30
A0011,1772704930000,22
A0011,1773337104000,25
A0011,1773932998000,14
A0011,1774564742000,8
A0012,1767355573000,10
A0012,1767930146000,18
A0012,1768520520000,37
A0012,1769169896000,23
A0012,1769721258000,4
A0012,1770373721000,6
A0012,1770994880000,34
A0012,1771570480000,21
A0012,1772168238000,32
A0012,1772773626000,26
A0012,1773351196000,0
A0012,1773947567000,25
A0012,1774613764000,33
A0013,1767260374000,31
A0013,1767884897000,23
A0013,1768456277000,39
A0013,1769048533000,14
A0013,1769653398000,19
A0013,1770282926000,38
A0013,1770910320000,29
