date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-08,2.9,4.8,63,11.8,1021.6,0.0
2025-04-11,3.3,5.5,61,18.6,1003.4,0.0
2025-04-18,8.7,10.1,90,10.0,1006.1,0.9
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-04-27,2.7,8.9,61,19.4,1022.3,0.0
2025-05-02,3.1,11.5,67,30.8,999.0,2.5
2025-05-04,1.5,5.7,55,26.9,1003.6,0.1
2025-05-08,3.1,6.4,58,13.0,1017.6,0.2
2025-05-11,3.3,8.2,64,14.9,1019.3,0.0
2025-05-14,5.1,7.7,59,23.9,1008.4,3.1
2025-05-17,3.1,8.5,78,18.8,1012.0,3.9
2025-05-24,2.0,10.0,67,23.8,1008.9,0.1
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-05-30,3.5,13.8,64,20.6,1003.0,0.3
2025-06-02,2.8,15.5,63,23.6,1000.9,3.5
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-13,1.5,14.7,60,9.5,1026.5,0.0
2025-06-16,3.6,19.2,64,17.3,1007.4,0.2
2025-06-19,3.4,15.3,59,20.7,1008.2,1.3
2025-06-25,2.2,15.6,78,11.5,996.1,1.0
2025-06-28,3.2,16.5,74,20.1,1004.7,0.0
2025-06-30,2.5,16.8,58,22.3,1011.0,0.0
2025-07-06,2.7,16.8,83,16.3,996.9,1.8
2025-07-15,6.7,18.7,89,8.3,1009.5,5.9
2025-07-24,8.5,22.2,76,13.3,1006.5,2.3
2025-07-28,4.9,21.6,73,7.8,1003.1,5.6
2025-08-03,3.2,19.2,79,15.8,1009.7,2.9
2025-08-06,2.9,16.3,67,23.4,1001.1,0.2
2025-08-09,6.8,17.5,71,16.9,1012.2,0.0
2025-08-13,3.9,19.0,71,9.3,1017.0,0.0
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-27,2.8,12.4,81,9.8,1009.4,0.0
2025-09-07,6.8,16.9,82,8.1,1020.7,0.0
2025-09-10,10.5,17.1,86,18.6,1016.6,5.2
2025-09-13,4.7,14.9,77,18.7,1015.1,0.0
2025-09-16,3.8,14.1,86,21.7,992.8,2.4
2025-09-20,3.2,17.6,81,23.0,1004.0,1.2
2025-09-24,1.7,9.5,71,14.8,1026.5,0.0
2025-10-06,2.7,9.7,91,8.3,1006.2,0.0
2025-10-10,3.6,9.2,79,16.5,1007.7,0.0
2025-10-17,3.8,3.3,80,13.2,1013.3,0.0
2025-10-22,7.1,10.6,94,21.4,995.4,4.3
2025-10-25,6.4,8.7,97,8.7,987.8,1.9
2025-10-27,5.5,6.2,92,8.9,982.4,7.7
2025-11-02,3.0,8.9,94,20.0,1002.5,5.0
2025-11-04,5.1,10.3,92,19.0,1006.1,0.7
2025-11-06,6.4,10.8,96,11.6,1009.9,1.5
2025-11-10,7.2,5.4,92,5.8,1009.4,0.0
2025-11-14,2.5,1.0,80,15.4,1004.8,0.0
2025-11-16,2.2,0.9,89,17.8,997.4,0.2
2025-11-23,3.6,1.6,84,17.6,1006.5,0.0
2025-11-26,9.0,-3.2,98,9.4,1015.3,0.0
2025-11-28,4.9,5.9,96,23.3,999.0,2.6
2025-12-01,6.6,5.0,89,21.2,1003.6,0.1
2025-12-03,5.0,3.7,91,14.3,1013.0,0.1
2025-12-05,11.8,4.1,99,8.9,1013.8,2.0
2025-12-09,5.8,5.4,98,17.8,1000.0,0.5
2025-12-11,3.6,6.3,94,18.0,1000.4,1.8
2025-12-14,3.0,5.8,96,20.7,1005.5,4.2
2025-12-26,3.5,1.5,92,13.9,1024.6,0.0
2025-12-30,1.9,-3.4,64,28.0,1009.1,0.0
2026-01-08,5.3,-0.7,83,21.8,1010.7,0.7
2026-01-13,4.3,-1.5,87,15.9,1013.5,0.7
2026-01-17,8.7,1.8,96,16.8,1025.5,0.0
2026-02-02,2.8,-8.1,85,8.7,1025.1,0.0
2026-02-05,2.5,-5.7,91,17.9,1013.6,0.1
2026-02-16,6.7,-8.1,80,10.6,1007.8,0.0
2026-02-18,3.4,-6.9,87,11.6,1008.2,0.0
2026-02-23,3.9,-0.6,92,12.7,1001.2,0.4
2026-03-01,6.2,2.5,96,20.5,1006.8,1.7
2026-03-07,12.0,1.4,92,9.6,1024.9,2.9
2026-03-09,9.9,4.8,80,18.4,1017.3,0.8
2026-03-11,15.9,4.6,93,17.2,1004.2,0.1
2026-03-18,8.1,5.5,76,16.4,1022.6,0.0
2026-03-26,9.0,4.1,80,17.9,991.6,0.1
2026-04-01,5.5,6.6,71,16.3,1015.8,0.0
2026-04-05,2.4,4.7,77,31.4,992.8,3.5
2026-04-07,1.3,4.6,72,29.7,1017.6,0.2
2026-04-10,2.7,3.4,71,12.6,1020.4,0.0
2026-04-18,5.2,8.3,64,10.7,1019.3,0.0
2026-04-21,3.4,8.3,56,14.2,1022.1,0.0
2026-04-26,1.9,5.8,43,28.3,1011.7,0.2
2026-05-01,3.3,15.3,51,21.1,1016.9,0.0
2026-05-04,3.5,9.9,68,21.9,1000.8,5.3
2026-05-09,2.7,9.6,48,13.8,1021.5,0.0
2026-05-12,3.7,7.3,92,21.7,995.1,9.0
2026-05-18,2.7,12.0,67,11.2,1016.6,0.0
2026-05-27,2.3,12.2,54,26.0,1011.2,1.8
2026-05-30,3.5,15.9,51,12.3,1008.1,0.0
2026-06-01,3.9,15.2,66,15.7,1009.2,0.0
