account_id,event_time,f1,f2,f3
A0000,1770588300000,-2.9433,1.439,-1.3875
A0000,1770622140000,1.9611,-2.4701,-3.5511
A0000,1770816660000,-0.9663,-0.357,1.4305
A0000,1770885600000,0.6007,-0.2117,-0.4263
A0000,1771360380000,-0.7596,-3.2993,-0.3815
A0000,1771583340000,0.7057,3.9038,-2.266
A0000,1772575260000,2.3474,-0.743,0.8119
A0000,1772941260000,3.1646,2.8531,-1.5442
A0000,1773935580000,1.7229,1.4613,-2.3621
A0000,1774027860000,2.4683,2.0795,2.1676
A0001,1770992520000,0.1905,-0.6124,1.2722
A0001,1771260660000,1.1684,0.9409,0.9553
A0001,1771771500000,-4.5851,-0.5178,-1.6347
A0001,1772157660000,4.1078,-1.0069,-2.3877
A0001,1772961660000,1.5518,0.3118,-4.9037
A0001,1773492000000,0.1597,0.5139,-0.1007
A0001,1774197180000,1.6143,4.5168,-1.6832
A0001,1774427640000,-2.4267,-3.8639,0.7178
A0002,1769946300000,1.732,2.6313,-2.5147
A0002,1770418500000,-1.1974,-1.146,-1.7822
A0002,1771478760000,0.0648,-0.4451,-2.6971
A0002,1772608740000,0.6802,-0.3731,0.8278
A0002,1773703680000,0.7097,0.5501,2.9728
A0002,1774169880000,-1.9885,4.8089,5.11
A0003,1771024260000,0.4401,-2.8871,-0.1893
A0003,1771235880000,3.5638,-1.9495,1.0871
A0003,1773762240000,2.6866,-0.8888,-1.792
A0003,1773909300000,-1.6599,-2.0727,-2.6816
A0004,1769967300000,2.8113,-1.9844,0.3156
A0004,1770422220000,-0.2924,0.4746,0.7285
A0004,1771875540000,-1.4429,-1.7283,-0.6788
A0004,1772520480000,7.1197,0.4505,-2.5541
A0004,1773686100000,2.3454,1.3165,-1.9559
A0004,1773829860000,-0.1698,0.0499,4.7918
A0004,1774383780000,3.3158,-2.3053,-3.575
A0004,1774854000000,2.4485,0.4531,-3.8511
A0005,1771283640000,-1.3705,2.3976,-0.6138
A0005,1771475640000,2.4411,2.2859,-1.595
A0005,1772979120000,1.2403,0.5596,1.208
A0005,1773617580000,-1.5731,-0.9082,-0.3325
A0005,1774464180000,-0.8726,2.3108,-1.4477
A0005,1774604340000,-0.7903,1.7872,1.5791
A0005,1774824600000,1.351,-1.5313,0.7334
A0006,1769921520000,1.695,0.2493,2.4629
A0006,1771237440000,0.4024,-1.5585,-1.2288
A0006,1771435980000,-0.8651,-2.3663,-0.7943
A0006,1772249700000,-0.7435,4.2201,1.8135
A0006,1772550480000,1.4433,2.4301,1.4938
A0006,1772992020000,-0.8419,1.4088,-0.9365
A0006,1774247520000,1.9823,0.0361,0.0726
A0007,1770493140000,1.0139,-1.4376,-1.1314
A0007,1771372560000,1.7978,4.9564,2.0123
A0007,1771451400000,-2.2363,-3.3831,-4.008
A0007,1772077080000,-2.8743,-1.1159,-1.0864
A0007,1772365080000,2.5758,2.0619,1.406
A0007,1772848800000,1.9054,0.2025,5.0834
A0007,1773302100000,-2.5751,-3.2782,2.1059
A0007,1773673920000,1.6931,1.1888,2.2524
A0007,1774150740000,1.4425,2.7864,-0.1961
A0008,1770235500000,4.4034,4.9306,0.4281
A0008,1770439500000,0.6951,-0.5819,-3.1014
A0008,1770579360000,-0.5696,0.3009,0.6826
A0008,1771469100000,2.2501,1.0395,2.7213
A0008,1773149040000,-0.8683,-0.652,-0.68
A0008,1773908040000,0.198,-0.8395,1.7167
A0008,1773966360000,-0.4164,0.9749,-3.6299
A0008,1774278840000,1.2439,1.7158,-1.7203
A0008,1774372260000,-3.244,-0.1203,1.8097
A0009,1769956020000,-1.2675,0.5142,-0.5601
A0009,1770213540000,-3.5314,-0.0329,0.1319
A0009,1770316440000,2.0566,0.2526,-1.9543
A0009,1771383600000,-0.4864,-1.7011,5.0462
A0009,1772110140000,-0.3799,-1.9473,-0.4125
A0009,1772502960000,0.1173,-1.8211,0.914
A0009,1774770060000,-2.0846,1.0457,0.3899
A0010,1771729800000,-3.6019,1.2379,4.1908
A0010,1772435340000,1.3909,1.4552,-0.2754
A0010,1773148920000,0.0134,-0.6357,3.6928
A0010,1774935660000,3.8128,-1.4463,-0.7845
A0011,1770340920000,5.4591,0.0236,-2.411
A0011,1771348740000,-1.3809,1.938,-1.4851
A0011,1772320680000,0.7586,-1.699,-0.6388
A0011,1774099980000,-0.1671,-1.9647,1.4995
A0011,1774284660000,-0.6345,0.1117,3.8494
A0012,1770051840000,-0.5354,0.1898,0.2623
A0012,1771086540000,1.2179,-1.3307,-3.71
A0012,1771256520000,-1.5592,0.5951,1.5976
A0012,1773652980000,-1.2176,-1.6684,2.7984
A0012,1773907980000,-1.3428,-2.1301,-1.4255
A0012,1774437720000,0.0281,2.9108,-2.1637
A0013,1770020520000,-0.5958,2.1169,-0.51
A0013,1771744920000,0.8046,2.1432,1.2977
A0013,1772795820000,-0.5941,2.4219,-0.4526
A0013,1772924760000,-1.5559,0.8484,-3.1019
A0013,1773141120000,-0.1159,-2.313,0.3327
A0013,1774049340000,-1.1068,-1.7146,0.7723
A0013,1774532820000,2.4486,-1.0302,-0.5493
A0013,1774998120000,-2.8242,3.3691,2.4602
A0014,1770637980000,-0.9162,-1.8777,3.1995
A0014,1770944160000,-1.8296,-1.5857,-2.1219
A0014,1771217700000,-0.6728,1.4683,1.098
A0014,1771591800000,4.1104,1.3052,-5.3694
A0014,1773138840000,0.2986,0.4271,-1.8553
A0014,1774704540000,0.3042,2.4723,0.924
A0014,1774963620000,0.7108,-0.9224,-3.7592
A0015,1770519720000,-2.3391,0.2226,2.0923
A0015,1770984960000,2.6307,-2.1588,3.1719
A0015,1771499580000,3.8792,-1.1773,0.6191
A0015,1771635180000,1.8215,1.176,-0.0071
A0015,1772253540000,2.4797,-0.394,-1.437
A0015,1773149640000,1.8206,-1.3567,1.7547
A0015,1773197160000,-2.9471,2.4205,0.2146
A0015,1774518780000,-1.1588,-3.9809,-1.8069
A0016,1769966400000,-1.3714,2.156,1.0912
A0016,1770007560000,-4.8512,0.7042,0.9331
A0016,1770272640000,2.1095,2.7195,0.4718
A0016,1771172280000,2.7438,-0.5419,1.8061
A0016,1771645920000,0.855,0.7006,-4.9163
A0016,1772346660000,-2.6947,1.4883,2.072
A0016,1772520180000,-1.437,3.2596,0.7115
A0016,1773004500000,-0.2358,-4.1948,-1.1737
A0016,1773649920000,-0.6334,0.8513,-1.6048
A0016,1773914220000,1.5877,2.7712,2.3598
A0017,1769971620000,-1.5163,-0.3242,-0.4638
A0017,1771929900000,0.3336,0.1947,-1.627
A0017,1773081120000,1.216,-1.6476,-1.0345
A0017,1774102440000,0.0935,0.8431,0.1851
