account_id,event_time,credit_score,tier
A0000,1767236637000,804,gold
A0000,1773521696000,818,bronze
A0001,1767265770000,549,gold
A0001,1774305069000,605,bronze
A0002,1767233152000,435,silver
A0002,1774765686000,366,silver
A0003,1767261721000,690,gold
A0003,1768389551000,648,bronze
A0004,1767305058000,448,gold
A0004,1774814900000,407,bronze
A0005,1767272406000,484,gold
A0005,1769195664000,546,silver
A0006,1767228259000,514,gold
A0007,1767308205000,606,bronze
A0007,1773754801000,530,gold
A0008,1767296652000,659,gold
A0008,1771313934000,662,silver
A0009,1767284453000,798,silver
A0009,1769484741000,758,silver
A0010,1767282539000,650,silver
A0010,1773339981000,638,gold
A0011,1767277132000,812,gold
A0012,1767243635000,659,bronze
A0012,1774385329000,657,gold
A0013,1767311267000,712,silver
A0013,1774899099000,662,silver
A0014,1767241861000,423,gold
A0015,1767285329000,509,gold
A0015,1770324678000,437,silver
A0016,1767306225000,596,silver
A0016,1768149965000,640,bronze
A0017,1767246987000,466,silver
A0017,1773006488000,510,silver
A0018,1767266091000,432,silver
A0018,1774662486000,504,bronze
A0019,1767277979000,507,bronze
A0020,1767305449000,791,bronze
A0020,1774260165000,712,silver
A0021,1767292873000,400,bronze
A0022,1767286043000,369,silver
A0023,1767252390000,353,silver
A0024,1767282276000,460,silver
A0024,1774632084000,530,silver
A0025,1767246342000,659,gold
A0025,1767727399000,642,silver
A0026,1767260397000,445,silver
A0026,1773945153000,416,silver
A0027,1767238324000,390,bronze
A0027,1774009846000,358,gold
A0028,1767226619000,834,silver
A0028,1770069123000,764,bronze
A0029,1767300298000,761,silver
A0029,1769215777000,752,gold
A0030,1767254406000,832,silver
A0030,1768222001000,811,bronze
A0031,1767276185000,739,gold
A0031,1772235334000,669,bronze
A0032,1767307247000,673,bronze
A0033,1767299416000,702,bronze
A0034,1767279729000,460,bronze
A0035,1767260009000,549,gold
A0036,1767307388000,813,bronze
A0037,1767260547000,587,bronze
A0037,1771926647000,537,bronze
A0038,1767303230000,499,bronze
A0038,1773978433000,557,silver
A0039,1767256334000,543,gold
A0039,1771946413000,470,silver
A0040,1767290460000,810,silver
A0041,1767308429000,787,silver
A0041,1774061780000,835,gold
A0042,1767245545000,628,silver
A0042,1774502747000,692,gold
A0043,1767234528000,815,silver
A0043,1774698249000,808,silver
A0044,1767235151000,595,silver
A0044,1773623645000,616,bronze
A0045,1767231246000,603,bronze
A0045,1774847632000,560,bronze
A0046,1767225850000,829,silver
A0047,1767269445000,388,gold
A0047,1774687206000,325,bronze
A0048,1767227944000,303,gold
A0048,1773862037000,300,silver
A0049,1767308078000,422,bronze
A0050,1767299415000,655,silver
A0050,1773063660000,662,gold
A0051,1767275900000,580,silver
A0051,1769193441000,636,silver
A0052,1767251915000,459,silver
A0052,1774672226000,431,gold
A0053,1767270068000,435,gold
A0053,1773436360000,417,gold
A0054,1767249941000,848,gold
A0055,1767246144000,449,bronze
A0055,1768824252000,493,bronze
A0056,1767229695000,350,silver
A0056,1772792664000,403,gold
A0057,1767308840000,507,silver
A0057,1769843724000,449,bronze
A0058,1767291732000,756,gold
A0058,1774654636000,756,silver
A0059,1767229409000,420,bronze
A0059,1768686603000,459,silver
A0060,1767301005000,815,bronze
A0060,1772817507000,850,bronze
A0061,1767228693000,741,gold
A0061,1773150671000,692,gold
A0062,1767258007000,755,silver
A0062,1768082511000,738,gold
A0063,1767310279000,398,bronze
A0063,1770819254000,349,gold
A0064,1767249005000,768,bronze
A0064,1772733621000,755,silver
A0065,1767298524000,777,gold
A0065,1767466596000,798,silver
A0066,1767273426000,381,gold
A0066,1768810102000,408,silver
A0067,1767253832000,304,gold
A0067,1769723878000,300,gold
A0068,1767308769000,337,gold
A0068,1774868918000,415,bronze
A0069,1767257505000,474,gold
A0069,1773577032000,512,silver
A0070,1767260563000,338,bronze
A0071,1767249719000,449,silver
A0071,1774165851000,463,gold
A0072,1767284693000,499,silver
A0072,1770734167000,523,bronze
A0073,1767271684000,300,bronze
A0073,1773855606000,300,silver
A0074,1767269343000,586,gold
A0075,1767240448000,479,gold
A0076,1767230443000,347,bronze
A0076,1771082803000,417,gold
A0077,1767274606000,549,bronze
A0077,1774668061000,625,silver
A0078,1767311926000,594,bronze
A0079,1767282694000,767,bronze
A0079,1771408679000,740,silver
A0080,1767269923000,739,gold
A0081,1767234549000,339,gold
A0082,1767255799000,387,bronze
A0082,1767615352000,342,gold
A0083,1767291554000,730,gold
A0083,1768931384000,759,silver
A0084,1767264785000,646,gold
A0084,1774548112000,658,gold
A0085,1767266948000,329,bronze
A0085,1773109306000,386,bronze
A0086,1767239529000,645,bronze
A0087,1767289925000,808,silver
A0087,1774256475000,778,bronze
A0088,1767236474000,459,bronze
A0088,1773223438000,479,gold
A0089,1767240243000,661,bronze
A0089,1774415963000,612,gold
A0090,1767259460000,721,bronze
A0091,1767278767000,415,bronze
A0091,1773864249000,492,bronze
A0092,1767241897000,411,silver
A0092,1772946528000,468,gold
A0093,1767277178000,549,gold
A0093,1773595840000,628,silver
A0094,1767285232000,625,silver
A0094,1771589115000,627,silver
A0095,1767231277000,773,bronze
A0096,1767302682000,467,gold
A0097,1767270916000,430,bronze
A0097,1770748976000,506,silver
A0098,1767226126000,394,silver
A0098,1774206418000,390,gold
A0099,1767266086000,668,gold
A0099,1774509834000,728,bronze
