account_id,event_time,sessions_7d
A0000,1767302947000,10
A0000,1767901605000,27
A0000,1768551535000,26
A0000,1769113856000,29
A0000,1769741960000,30
A0000,1770331083000,18
A0000,1770945216000,11
A0000,1771529576000,37
A0000,1772138405000,6
A0000,1772728398000,3
A0000,1773345052000,32
A0000,1773962255000,7
A0000,1774557640000,38
A0001,1767298391000,39
A0001,1767923207000,12
A0001,1768512495000,25
A0001,1769173377000,12
A0001,1769773731000,4
A0001,1770363356000,33
A0001,1770939255000,28
A0001,1771542775000,12
A0001,1772168261000,17
A0001,1772804298000,32
A0001,1773380408000,14
A0001,1773971228000,18
A0001,1774571888000,14
A0002,1767326549000,32
A0002,1767987267000,16
A0002,1768574377000,23
A0002,1769137803000,11
A0002,1769755077000,11
A0002,1770387746000,10
A0002,1770937470000,1
A0002,1771547872000,39
A0002,1772151677000,12
A0002,1772786429000,18
A0002,1773397894000,1
A0002,1774018021000,30
A0002,1774599368000,6
A0003,1767371499000,8
A0003,1767938781000,9
A0003,1768573927000,14
A0003,1769158882000,37
A0003,1769722556000,8
A0003,1770389674000,29
A0003,1770969012000,15
A0003,1771546603000,31
A0003,1772150613000,7
A0003,1772754537000,17
A0003,1773389929000,13
A0003,1774031430000,5
A0003,1774608409000,15
A0004,1767377339000,33
A0004,1767988423000,22
A0004,1768517488000,3
A0004,1769156140000,17
A0004,1769803904000,25
A0004,1770328098000,31
A0004,1770997540000,3
A0004,1771537592000,27
A0004,1772184642000,31
A0004,1772783014000,17
A0004,1773397938000,13
A0004,1774038628000,11
A0004,1774564542000,9
A0005,1767276720000,18
A0005,1767902994000,36
A0005,1768513192000,23
A0005,1769109480000,21
A0005,1769736495000,35
A0005,1770362413000,37
A0005,1770936438000,0
A0005,1771528885000,32
A0005,1772157280000,12
A0005,1772740101000,34
A0005,1773325727000,11
A0005,1773991925000,38
A0005,1774522208000,3
A0006,1767299699000,7
A0006,1767882819000,26
A0006,1768452958000,3
A0006,1769106193000,22
A0006,1769735444000,3
A0006,1770279097000,7
A0006,1770874870000,6
A0006,1771534447000,20
A0006,1772123860000,22
A0006,1772678335000,31
A0006,1773291706000,39
A0006,1773966467000,32
A0006,1774521465000,20
A0007,1767353533000,19
A0007,1767930514000,6
A0007,1768554520000,39
A0007,1769178517000,20
A0007,1769734953000,21
A0007,1770400671000,21
A0007,1771008435000,33
A0007,1771546470000,20
A0007,1772200057000,33
A0007,1772761304000,36
A0007,1773409292000,22
A0007,1774040621000,0
A0007,1774582196000,27
A0008,1767367371000,11
A0008,1767979183000,8
A0008,1768554226000,19
A0008,1769186317000,2
A0008,1769777413000,3
A0008,1770354416000,36
A0008,1770974652000,28
A0008,1771602823000,3
A0008,1772177201000,7
A0008,1772746669000,21
A0008,1773380757000,34
A0008,1774021534000,10
A0008,1774610048000,19
A0009,1767270441000,33
A0009,1767866758000,25
A0009,1768460594000,8
A0009,1769073244000,11
A0009,1769690086000,28
A0009,1770287376000,7
A0009,1770937150000,18
A0009,1771517188000,38
A0009,1772104676000,39
A0009,1772698231000,29
A0009,1773341771000,39
A0009,1773966251000,5
A0009,1774514448000,23
A0010,1767337910000,11
A0010,1767912743000,4
A0010,1768517622000,15
A0010,1769117999000,39
A0010,1769711311000,0
A0010,1770356643000,19
A0010,1770924360000,34
A0010,1771545792000,9
A0010,1772214532000,7
A0010,1772771397000,10
A0010,1773398022000,17
A0010,1774018201000,9
A0010,1774622176000,29
A0011,1767376935000,26
A0011,1767956886000,27
A0011,1768528456000,16
A0011,1769136068000,34
A0011,1769773032000,10
A0011,1770376634000,12
A0011,1770985276000,21
A0011,1771610403000,13
A0011,1772222584000,36
A0011,1772798822000,35
A0011,1773379344000,1
A0011,1773970863000,31
A0011,1774608531000,35
A0012,1767279652000,32
A0012,1767894300000,21
A0012,1768494049000,9
A0012,1769065241000,3
A0012,1769728125000,23
A0012,1770269434000,37
A0012,1770890743000,10
A0012,1771535047000,24
A0012,1772142638000,29
A0012,1772724209000,4
A0012,1773366748000,30
A0012,1773943911000,26
A0012,1774532844000,27
A0013,1767296654000,35
A0013,1767903245000,35
A0013,1768514027000,25
A0013,1769109968000,3
A0013,1769664545000,21
A0013,1770306601000,16
A0013,1770901931000,14
A0013,1771520323000,8
A0013,1772086493000,30
A0013,1772706215000,8
A0013,1773358016000,31
A0013,1773920203000,35
A0013,1774537728000,11
A0014,1767283407000,15
A0014,1767907656000,19
A0014,1768450214000,10
A0014,1769113698000,10
A0014,1769691448000,29
A0014,1770274606000,31
A0014,1770897131000,34
A0014,1771523509000,36
A0014,1772142006000,28
A0014,1772739470000,21
A0014,1773355209000,37
A0014,1773922715000,25
A0014,1774507229000,8
A0015,1767370520000,23
A0015,1767976635000,1
A0015,1768573995000,20
A0015,1769170377000,24
A0015,1769760376000,2
A0015,1770352669000,20
A0015,1770973598000,9
A0015,1771588178000,15
A0015,1772166822000,25
A0015,1772828336000,35
A0015,1773408765000,24
A0015,1774021343000,22
A0015,1774603608000,34
A0016,1767295323000,10
A0016,1767878524000,35
A0016,1768527501000,30
A0016,1769093127000,1
A0016,1769753745000,34
A0016,1770297510000,25
A0016,1770922536000,12
A0016,1771551241000,2
A0016,1772116674000,34
A0016,1772760865000,17
A0016,1773330583000,1
A0016,1773990964000,15
A0016,1774563325000,15
A0017,1767289184000,39
A0017,1767964352000,16
A0017,1768510107000,3
A0017,1769123942000,34
A0017,1769711888000,39
A0017,1770356512000,14
A0017,1770930880000,0
A0017,1771597833000,23
A0017,1772148510000,4
A0017,1772806326000,33
A0017,1773372658000,27
A0017,1774004583000,10
A0017,1774608951000,28
A0018,1767308098000,19
A0018,1767919885000,39
A0018,1768531902000,6
A0018,1769144809000,18
A0018,1769708697000,27
A0018,1770370558000,27
A0018,1770892781000,26
A0018,1771537666000,33
A0018,1772125272000,6
A0018,1772736967000,1
A0018,1773318692000,12
A0018,1773930521000,27
A0018,1774537494000,23
A0019,1767338379000,16
A0019,1767913536000,33
A0019,1768573591000,10
A0019,1769113803000,27
A0019,1769724643000,1
A0019,1770327560000,11
A0019,1770953242000,36
A0019,1771549805000,30
A0019,1772204115000,32
A0019,1772787019000,33
A0019,1773385742000,34
A0019,1773959888000,3
A0019,1774579720000,36
A0020,1767331044000,6
A0020,1767891209000,37
A0020,1768524425000,13
A0020,1769146783000,35
A0020,1769723200000,27
