account_id,event_time,credit_score,tier
A0000,1767294799000,699,gold
A0000,1774761179000,647,bronze
A0001,1767287568000,757,gold
A0001,1774425054000,725,silver
A0002,1767295147000,340,gold
A0002,1769131334000,355,gold
A0003,1767281589000,639,gold
A0003,1774806901000,625,gold
A0004,1767238922000,317,bronze
A0004,1771831193000,300,bronze
A0005,1767302749000,817,gold
A0005,1774109286000,794,silver
A0006,1767288165000,606,bronze
A0006,1771763326000,622,gold
A0007,1767284328000,396,bronze
A0007,1773854916000,353,gold
A0008,1767294002000,363,gold
A0008,1773585860000,312,bronze
A0009,1767252478000,487,bronze
A0009,1773572831000,518,silver
A0010,1767276039000,520,silver
A0011,1767295305000,374,gold
A0012,1767234478000,713,gold
A0012,1774932806000,671,gold
A0013,1767294001000,826,gold
A0013,1773880342000,787,gold
A0014,1767261056000,505,gold
A0015,1767246023000,518,bronze
A0015,1772537842000,523,bronze
A0016,1767229277000,565,silver
A0017,1767238385000,680,bronze
A0017,1769219872000,754,bronze
A0018,1767303826000,537,gold
A0019,1767228930000,689,gold
A0020,1767267970000,531,silver
A0021,1767244937000,332,gold
A0022,1767310607000,636,gold
A0022,1768760891000,559,gold
A0023,1767264227000,840,bronze
A0024,1767270096000,785,silver
A0025,1767244078000,647,bronze
A0025,1774980029000,659,silver
A0026,1767270241000,507,gold
A0026,1774832637000,459,bronze
A0027,1767285848000,313,bronze
A0028,1767229124000,797,silver
A0028,1772360844000,850,gold
A0029,1767304991000,518,gold
A0029,1774753718000,513,silver
A0030,1767286294000,672,gold
A0030,1769394437000,634,silver
A0031,1767269112000,549,bronze
A0032,1767253399000,596,gold
A0032,1772077784000,623,silver
A0033,1767260571000,786,bronze
A0033,1774014404000,740,gold
A0034,1767267083000,327,bronze
A0035,1767253463000,734,silver
A0035,1768293967000,709,gold
A0036,1767244709000,756,silver
A0036,1772775943000,791,silver
A0037,1767277973000,483,bronze
A0037,1772097354000,544,gold
A0038,1767268916000,801,bronze
A0039,1767237234000,727,gold
A0040,1767278300000,595,silver
A0040,1773670491000,639,silver
A0041,1767276670000,495,gold
A0042,1767285748000,388,bronze
A0043,1767281570000,817,gold
A0043,1773372459000,792,silver
A0044,1767234995000,336,silver
A0044,1773937120000,364,bronze
A0045,1767265454000,384,silver
A0045,1768361084000,395,bronze
A0046,1767305989000,645,gold
A0047,1767257861000,301,bronze
A0047,1771001742000,366,gold
A0048,1767277571000,429,gold
A0049,1767252333000,821,bronze
A0049,1774050544000,783,gold
A0050,1767245371000,595,bronze
A0051,1767237082000,429,bronze
A0051,1773846295000,410,bronze
A0052,1767255178000,338,silver
A0053,1767294175000,785,silver
A0053,1773994969000,814,silver
A0054,1767283441000,818,gold
A0054,1767806968000,740,silver
A0055,1767227249000,477,gold
A0055,1770742997000,525,silver
A0056,1767300181000,574,gold
A0057,1767259118000,311,silver
A0058,1767251353000,411,silver
A0058,1773211311000,447,bronze
A0059,1767260749000,461,gold
A0059,1773549180000,400,bronze
A0060,1767246603000,700,bronze
A0061,1767293124000,675,silver
A0062,1767297687000,610,silver
A0062,1774004642000,629,bronze
A0063,1767228590000,411,silver
A0064,1767291506000,846,bronze
A0065,1767305860000,824,bronze
A0065,1770723252000,776,bronze
A0066,1767262644000,311,bronze
A0066,1773959810000,300,gold
A0067,1767246766000,838,bronze
A0067,1774098963000,774,silver
A0068,1767264474000,335,gold
A0068,1773299550000,414,gold
A0069,1767305703000,384,bronze
A0069,1771359042000,334,gold
A0070,1767267730000,465,gold
A0070,1770823759000,515,gold
A0071,1767297777000,418,silver
A0071,1774631539000,482,silver
A0072,1767293260000,395,gold
A0073,1767293954000,818,gold
A0073,1773641333000,775,gold
A0074,1767258542000,621,bronze
A0074,1772284676000,602,silver
A0075,1767279760000,770,silver
A0075,1774636517000,761,gold
A0076,1767232761000,534,gold
A0076,1769882191000,594,bronze
A0077,1767306989000,301,bronze
A0077,1774327997000,300,gold
A0078,1767251118000,446,gold
A0078,1774662521000,424,gold
A0079,1767306555000,812,silver
A0079,1769046333000,850,silver
A0080,1767303837000,625,silver
A0081,1767292973000,542,silver
A0081,1774528339000,541,silver
A0082,1767281664000,487,gold
A0082,1773350668000,486,bronze
A0083,1767277997000,439,silver
A0083,1772726440000,506,gold
A0084,1767267111000,607,gold
A0084,1769688852000,574,gold
A0085,1767261176000,822,silver
A0085,1774440449000,850,bronze
A0086,1767297363000,536,gold
A0087,1767251902000,670,gold
A0088,1767244559000,686,gold
A0089,1767302294000,440,gold
A0089,1774572207000,439,silver
A0090,1767274322000,770,silver
A0090,1774994571000,703,gold
A0091,1767280175000,846,gold
A0091,1767840097000,788,silver
A0092,1767308613000,320,gold
A0092,1769474732000,300,bronze
A0093,1767259367000,341,bronze
A0093,1774340390000,358,gold
A0094,1767239312000,737,silver
A0095,1767293411000,522,gold
A0095,1768981324000,573,bronze
A0096,1767289333000,842,gold
A0097,1767233713000,743,gold
A0097,1772340136000,677,bronze
A0098,1767274668000,571,silver
A0099,1767289179000,692,gold
A0099,1772703514000,678,gold
