entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,2.4605,5.0553,4.3345,5.4721,7.6099,-0.8605
E0001,2026-01-01T00:00:00Z,0.2176,1.8906,2.8984,9.4,7.4652,-0.5691
E0002,2026-01-01T00:00:00Z,1.8235,3.7424,2.314,5.411,7.3945,0.0012
E0003,2026-01-01T00:00:00Z,0.9427,-0.7226,2.9302,6.7477,7.7033,0.5163
E0004,2026-01-01T00:00:00Z,2.0878,2.6996,2.1634,2.5932,6.4129,-0.7188
E0005,2026-01-01T00:00:00Z,1.01,6.7937,3.9028,6.5234,6.587,-0.191
E0006,2026-01-01T00:00:00Z,2.1436,3.355,1.6868,7.1856,5.7982,-0.4892
E0007,2026-01-01T00:00:00Z,3.0407,2.5576,1.7209,6.7633,7.4056,0.5597
E0008,2026-01-01T00:00:00Z,0.7357,5.3056,1.4747,5.3123,5.7453,-0.2715
E0009,2026-01-01T00:00:00Z,1.3179,4.6631,0.0438,7.2287,8.1257,-0.9715
E0010,2026-01-01T00:00:00Z,1.3772,4.9334,-0.3446,6.6334,5.5775,1.953
E0011,2026-01-01T00:00:00Z,1.0544,1.6851,-0.8814,5.6704,5.6632,1.273
E0012,2026-01-01T00:00:00Z,-0.3104,2.9815,2.0558,4.942,6.6987,1.6834
E0013,2026-01-01T00:00:00Z,1.5842,2.6447,1.9113,4.8154,7.1637,2.2762
E0014,2026-01-01T00:00:00Z,1.0104,1.5958,1.3779,5.7753,8.8452,1.2311
E0015,2026-01-01T00:00:00Z,3.2051,3.7663,0.903,3.6294,8.296,3.1695
E0016,2026-01-01T00:00:00Z,2.5741,3.7813,1.5404,6.3973,7.2112,1.6931
E0017,2026-01-01T00:00:00Z,1.1841,6.8463,3.1958,8.957,6.4513,2.0752
E0018,2026-01-01T00:00:00Z,2.3031,2.7699,3.9824,6.1367,7.2938,2.8513
E0019,2026-01-01T00:00:00Z,4.0576,4.308,5.1571,6.0284,6.2176,-1.047
E0020,2026-01-01T00:00:00Z,1.2178,0.221,2.6982,7.5549,7.2582,0.1557
E0021,2026-01-01T00:00:00Z,2.2313,2.6201,2.8172,7.6733,7.354,0.2373
E0022,2026-01-01T00:00:00Z,0.785,3.1542,1.6947,5.5091,7.6456,2.4792
E0023,2026-01-01T00:00:00Z,1.2611,2.716,2.3614,5.8287,6.3621,0.7335
E0024,2026-01-01T00:00:00Z,2.5872,3.9741,2.9399,8.3385,8.4957,-2.432
E0025,2026-01-01T00:00:00Z,1.9015,3.4989,2.5832,6.8487,7.034,0.5246
E0026,2026-01-01T00:00:00Z,2.0436,2.9931,-2.1299,8.9907,5.9318,-0.4528
E0027,2026-01-01T00:00:00Z,1.4379,0.2345,2.9685,1.3929,5.6689,2.0549
E0028,2026-01-01T00:00:00Z,2.3016,1.3119,-0.5506,9.2754,8.1745,1.0585
E0029,2026-01-01T00:00:00Z,2.2006,5.5622,1.952,9.1807,7.12,2.2127
E0030,2026-01-01T00:00:00Z,0.1731,5.8238,2.5899,7.0236,6.2493,-0.6009
E0031,2026-01-01T00:00:00Z,1.6894,-1.5974,3.0227,8.3006,7.3886,0.9794
E0032,2026-01-01T00:00:00Z,2.8673,2.1211,1.4772,5.3958,6.5094,-1.3062
E0033,2026-01-01T00:00:00Z,3.3497,2.2884,-0.9542,3.6257,6.4414,0.3782
E0034,2026-01-01T00:00:00Z,2.6014,3.8674,-0.3178,7.9963,5.464,-2.8023
E0035,2026-01-01T00:00:00Z,2.0685,2.7377,-0.1148,2.6609,5.3182,-0.1147
E0036,2026-01-01T00:00:00Z,2.1571,5.373,0.614,7.8819,7.2955,-0.432
E0037,2026-01-01T00:00:00Z,2.5213,3.4671,3.2214,9.2036,6.1171,-0.3812
E0038,2026-01-01T00:00:00Z,0.4173,4.1463,-0.1509,3.6863,7.2536,1.1551
E0039,2026-01-01T00:00:00Z,3.0202,1.2861,3.3856,6.1519,7.7093,0.2254
E0040,2026-01-01T00:00:00Z,1.2875,-1.1147,2.9728,6.3695,7.1219,0.0425
E0041,2026-01-01T00:00:00Z,0.6859,4.1106,1.5915,5.0955,6.088,1.7317
E0042,2026-01-01T00:00:00Z,1.0092,0.9255,1.503,7.9591,7.0214,1.0358
E0043,2026-01-01T00:00:00Z,1.3513,1.9845,1.4604,4.7373,6.5546,0.4148
E0044,2026-01-01T00:00:00Z,2.1086,3.1388,3.6908,6.0878,6.4213,1.2105
E0045,2026-01-01T00:00:00Z,1.3594,1.0959,2.095,5.093,7.3463,-0.0044
E0046,2026-01-01T00:00:00Z,2.943,2.6569,3.0924,6.2261,6.0,3.1466
E0047,2026-01-01T00:00:00Z,0.4051,3.7475,-0.5859,3.1834,6.2908,4.5199
E0048,2026-01-01T00:00:00Z,2.2691,3.665,0.9512,3.4425,5.0616,-0.0286
E0049,2026-01-01T00:00:00Z,1.9517,4.0877,4.3211,6.014,6.3187,0.3859
E0050,2026-01-01T00:00:00Z,2.4821,5.2011,2.1637,5.2211,8.1264,1.3563
E0051,2026-01-01T00:00:00Z,1.1905,6.8717,3.8166,3.0451,7.2564,-1.8181
E0052,2026-01-01T00:00:00Z,0.8226,2.3952,1.172,4.8989,6.6254,1.7785
E0053,2026-01-01T00:00:00Z,1.3798,3.8369,2.614,2.5867,7.4516,0.3285
E0054,2026-01-01T00:00:00Z,2.2286,2.4494,2.9898,5.1617,6.4695,-0.8919
E0055,2026-01-01T00:00:00Z,1.0004,2.5673,0.0915,5.8691,6.5619,-1.366
E0056,2026-01-01T00:00:00Z,1.9785,2.2245,0.9544,9.1787,6.6567,-2.0261
E0057,2026-01-01T00:00:00Z,2.7126,2.5938,2.9116,4.4094,5.7835,2.3264
E0058,2026-01-01T00:00:00Z,2.465,1.3422,0.2483,6.9321,7.3324,-1.5895
E0059,2026-01-01T00:00:00Z,2.3919,4.7867,1.9509,0.1245,7.3946,0.656
E0060,2026-01-01T00:00:00Z,0.5442,4.0004,1.5921,4.9195,7.143,-0.9017
E0061,2026-01-01T00:00:00Z,0.6501,0.5025,0.7702,6.7026,6.7139,-0.5902
