user_id,item_id
U0000,I0000
U0000,I0008
U0000,I0021
U0000,I0023
U0000,I0030
U0000,I0038
U0000,I0048
U0000,I0049
U0001,I0009
U0001,I0017
U0001,I0020
U0001,I0023
U0001,I0052
U0001,I0055
U0002,I0006
U0002,I0032
U0002,I0041
U0002,I0050
U0002,I0051
U0002,I0054
U0003,I0002
U0003,I0011
U0003,I0016
U0003,I0025
U0003,I0032
U0003,I0046
U0003,I0055
U0003,I0056
U0004,I0009
U0004,I0022
U0004,I0023
U0004,I0029
U0004,I0036
U0004,I0042
U0004,I0046
U0004,I0054
U0005,I0011
U0005,I0017
U0005,I0032
U0005,I0044
U0005,I0056
U0005,I0057
U0006,I0000
U0006,I0005
U0006,I0006
U0006,I0026
U0006,I0045
U0006,I0050
U0006,I0059
U0007,I0010
U0007,I0017
U0007,I0019
U0007,I0022
U0007,I0032
U0007,I0034
U0007,I0038
U0007,I0046
U0007,I0047
U0008,I0002
U0008,I0003
U0008,I0007
U0008,I0015
U0008,I0038
U0008,I0045
U0009,I0005
U0009,I0007
U0009,I0024
U0009,I0032
U0009,I0037
U0009,I0043
U0009,I0053
U0009,I0058
U0010,I0006
U0010,I0020
U0010,I0022
U0010,I0031
U0010,I0034
U0010,I0046
U0011,I0001
U0011,I0010
U0011,I0014
U0011,I0040
U0011,I0052
U0012,I0001
U0012,I0007
U0012,I0009
U0012,I0015
U0012,I0026
U0012,I0031
U0013,I0020
U0013,I0036
U0013,I0037
U0013,I0050
U0013,I0054
U0014,I0017
U0014,I0018
U0014,I0020
U0014,I0023
U0014,I0038
U0014,I0039
U0014,I0041
U0014,I0051
U0014,I0052
U0014,I0054
U0015,I0001
U0015,I0016
U0015,I0021
U0015,I0024
U0015,I0031
U0015,I0036
U0015,I0043
U0015,I0050
U0016,I0006
U0016,I0017
U0016,I0021
U0016,I0029
U0016,I0034
U0016,I0040
U0017,I0018
U0017,I0028
U0017,I0031
U0017,I0036
U0017,I0037
U0017,I0049
U0018,I0000
U0018,I0007
U0018,I0012
U0018,I0030
U0018,I0040
U0018,I0050
U0018,I0056
U0018,I0059
U0019,I0020
U0019,I0024
U0019,I0028
U0019,I0032
U0019,I0036
U0019,I0041
U0019,I0045
U0019,I0054
U0020,I0006
U0020,I0013
U0020,I0027
U0020,I0043
U0020,I0045
U0020,I0048
U0020,I0052
U0020,I0056
U0021,I0019
U0021,I0020
U0021,I0040
U0021,I0045
U0021,I0046
U0021,I0048
U0021,I0049
U0022,I0001
U0022,I0013
U0022,I0015
U0022,I0016
U0022,I0020
U0022,I0021
U0022,I0027
U0022,I0031
U0023,I0001
U0023,I0020
U0023,I0040
U0023,I0052
U0023,I0054
U0024,I0002
U0024,I0007
U0024,I0026
U0024,I0030
U0024,I0037
U0024,I0041
U0024,I0043
U0024,I0046
U0024,I0054
U0024,I0055
U0025,I0015
U0025,I0041
U0025,I0043
U0025,I0047
U0026,I0001
U0026,I0002
U0026,I0007
U0026,I0021
U0026,I0032
U0026,I0059
U0027,I0002
U0027,I0004
U0027,I0027
U0027,I0033
U0027,I0034
U0027,I0044
U0027,I0048
U0028,I0000
U0028,I0008
U0028,I0018
U0028,I0020
U0028,I0028
U0028,I0031
U0028,I0039
U0028,I0042
U0028,I0051
U0028,I0058
U0029,I0004
U0029,I0015
U0029,I0019
U0029,I0022
U0029,I0025
U0029,I0043
U0029,I0051
U0029,I0053
U0030,I0032
U0030,I0035
U0030,I0039
U0030,I0040
U0030,I0047
U0031,I0001
U0031,I0006
U0031,I0013
U0031,I0014
U0031,I0020
U0031,I0031
U0031,I0032
U0031,I0037
U0031,I0041
U0031,I0052
U0032,I0004
U0032,I0005
U0032,I0011
U0032,I0014
U0032,I0017
U0032,I0053
U0032,I0054
U0033,I0000
U0033,I0013
U0033,I0018
U0033,I0027
U0033,I0032
U0033,I0033
U0033,I0034
U0033,I0041
U0034,I0004
U0034,I0005
U0034,I0006
U0034,I0016
U0034,I0030
U0034,I0032
U0034,I0036
U0034,I0053
U0034,I0055
U0035,I0002
U0035,I0008
U0035,I0009
U0035,I0026
U0035,I0028
U0035,I0039
U0035,I0041
U0035,I0043
U0035,I0049
U0036,I0009
U0036,I0013
U0036,I0018
U0036,I0022
U0036,I0037
U0037,I0009
U0037,I0018
U0037,I0022
U0037,I0025
U0037,I0032
U0038,I0004
U0038,I0005
U0038,I0013
U0038,I0017
U0038,I0032
U0038,I0034
U0038,I0050
U0038,I0051
U0038,I0054
U0039,I0004
U0039,I0006
U0039,I0019
U0039,I0032
U0039,I0041
