date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-08,2.9,4.8,63,11.8,1021.6,0.0
2025-04-12,2.1,7.7,69,16.2,1003.5,0.0
2025-04-14,5.9,10.7,67,19.2,1001.8,0.0
2025-04-22,4.1,7.0,90,8.3,1013.1,1.4
2025-04-26,2.6,5.1,61,13.4,1024.0,0.0
2025-04-29,5.2,12.1,60,20.3,1012.3,0.3
2025-05-02,3.1,11.5,67,30.8,999.0,2.5
2025-05-04,1.5,5.7,55,26.9,1003.6,0.1
2025-05-07,2.4,5.6,59,14.5,1019.1,0.5
2025-05-18,3.2,10.2,67,23.7,1012.3,0.0
2025-05-22,2.4,6.8,84,20.0,998.3,1.3
2025-05-25,2.6,11.1,69,21.1,1006.0,0.5
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-06-03,3.2,15.1,59,14.7,1005.3,0.0
2025-06-06,5.2,14.3,77,23.6,998.2,6.9
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-13,1.5,14.7,60,9.5,1026.5,0.0
2025-06-16,3.6,19.2,64,17.3,1007.4,0.2
2025-06-22,2.6,15.3,55,16.1,1013.7,0.2
2025-06-24,3.8,13.6,87,24.3,985.9,11.0
2025-06-28,3.2,16.5,74,20.1,1004.7,0.0
2025-07-01,2.4,19.7,63,16.2,1012.7,0.0
2025-07-13,4.1,18.4,80,9.2,1015.9,1.9
2025-07-22,8.3,21.2,77,20.0,1004.9,1.3
2025-07-24,8.5,22.2,76,13.3,1006.5,2.3
2025-07-26,6.1,22.1,75,9.1,1005.2,1.0
2025-07-28,4.9,21.6,73,7.8,1003.1,5.6
2025-08-06,2.9,16.3,67,23.4,1001.1,0.2
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-20,3.0,13.2,64,16.3,1008.2,0.4
2025-08-23,3.1,12.0,75,22.1,1002.5,5.1
2025-08-27,2.8,12.4,81,9.8,1009.4,0.0
2025-08-30,5.0,16.0,82,11.5,1003.7,0.0
2025-09-03,5.7,17.6,85,14.8,1005.8,9.9
2025-09-09,8.3,17.7,83,13.8,1019.1,0.0
2025-09-14,4.5,15.7,86,13.6,1010.8,4.4
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-09-26,3.5,10.7,81,8.2,1031.6,0.0
2025-09-29,2.5,10.6,72,13.2,1029.9,0.0
2025-10-05,4.4,10.7,87,20.0,989.9,3.4
2025-10-11,2.9,11.1,65,25.8,1011.4,0.0
2025-10-14,2.3,5.7,88,8.8,1017.3,0.0
2025-10-17,3.8,3.3,80,13.2,1013.3,0.0
2025-10-21,4.2,9.5,81,22.7,999.8,0.0
2025-10-29,6.0,4.9,95,9.5,994.5,0.1
2025-11-16,2.2,0.9,89,17.8,997.4,0.2
2025-11-18,2.8,-3.7,86,9.7,1001.1,0.0
2025-11-26,9.0,-3.2,98,9.4,1015.3,0.0
2025-12-02,3.8,5.1,85,22.6,1009.4,0.1
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-07,6.9,4.8,98,9.4,1007.4,1.0
2025-12-10,4.2,6.3,91,23.1,1000.2,2.9
2025-12-13,2.2,3.4,93,17.3,1015.9,4.2
2025-12-28,2.7,0.9,65,24.3,1013.2,0.0
2026-01-01,5.5,-0.4,91,28.0,978.6,9.3
2026-01-09,4.7,-4.4,81,19.3,1016.3,0.1
2026-01-11,1.8,-3.4,84,26.6,1014.0,1.1
2026-01-13,4.3,-1.5,87,15.9,1013.5,0.7
2026-01-17,8.7,1.8,96,16.8,1025.5,0.0
2026-01-19,12.8,-0.2,96,9.8,1026.9,0.0
2026-01-25,4.9,-4.1,89,14.2,1013.1,1.3
2026-01-28,2.7,-7.1,91,14.7,1011.5,0.0
2026-02-01,2.5,-6.4,85,15.3,1026.4,0.1
2026-02-05,2.5,-5.7,91,17.9,1013.6,0.1
2026-02-09,4.5,-8.4,87,15.0,1013.2,0.0
2026-02-11,6.8,-5.5,91,11.9,991.7,0.9
2026-02-13,3.5,-8.7,88,15.9,998.7,0.0
2026-02-16,6.7,-8.1,80,10.6,1007.8,0.0
2026-02-19,5.7,-9.9,87,10.5,1010.8,0.0
2026-02-22,5.5,-4.5,84,17.3,1005.3,0.0
2026-02-25,5.6,-3.9,88,21.6,1020.4,0.9
2026-02-27,7.8,5.2,95,20.6,1004.5,0.1
2026-03-14,7.8,3.6,98,10.7,998.4,10.6
2026-03-18,8.1,5.5,76,16.4,1022.6,0.0
2026-03-21,5.4,6.6,65,16.2,1016.1,0.0
2026-04-03,4.9,2.4,94,14.4,1004.4,7.9
2026-04-05,2.4,4.7,77,31.4,992.8,3.5
2026-04-08,2.1,4.5,71,17.0,1027.9,0.0
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-15,6.6,7.6,68,15.0,1021.2,0.9
2026-04-18,5.2,8.3,64,10.7,1019.3,0.0
2026-04-23,2.9,9.4,61,17.9,1012.5,0.0
2026-04-25,2.6,6.2,63,25.3,998.0,1.3
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-01,3.3,15.3,51,21.1,1016.9,0.0
2026-05-03,5.1,7.8,78,12.7,1006.6,2.1
2026-05-20,2.9,13.6,65,13.7,1017.0,0.0
2026-05-22,5.2,15.9,68,15.3,1017.2,0.7
2026-05-30,3.5,15.9,51,12.3,1008.1,0.0
2026-06-01,3.9,15.2,66,15.7,1009.2,0.0
