account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772335700000,134.91,5562.24,636,silver,13,39.22,1
A0001,1771977612000,19.18,4524.04,838,bronze,31,55.13,1
A0002,1773207413000,20.91,7579.09,827,bronze,14,48.15,0
A0003,1772310159000,71.86,7023.32,466,gold,2,52.29,1
A0004,1772581390000,82.58,926.71,654,bronze,29,55.07,1
A0005,1772895997000,6.93,3681.59,316,bronze,2,59.26,1
A0006,1772749241000,37.81,2883.3,632,bronze,17,50.27,1
A0007,1772989929000,9.41,3692.07,629,silver,28,42.92,1
A0008,1772384572000,169.46,-930.39,473,bronze,8,43.26,1
A0009,1772766223000,37.11,6878.86,313,gold,2,53.42,0
A0010,1772635303000,13.73,4375.62,742,bronze,25,54.74,1
A0011,1772002176000,80.97,4850.15,850,gold,2,50.17,0
A0012,1772091255000,7.58,7597.58,564,gold,16,46.7,1
A0013,1772435878000,57.46,8830.53,617,silver,5,49.49,0
A0014,1772574623000,98.0,4717.02,563,gold,15,47.33,1
A0015,1773203291000,17.89,3339.04,738,gold,11,47.08,1
A0016,1772022226000,41.51,1679.98,441,silver,5,55.61,0
A0017,1773673472000,29.4,4181.99,789,gold,31,53.4,1
A0018,1772714084000,75.04,6994.71,688,gold,3,46.32,1
A0019,1773266547000,129.15,4964.67,391,silver,6,47.82,1
A0020,1772716308000,10.24,3159.55,679,bronze,11,54.53,1
A0021,1772886454000,51.4,6826.19,697,bronze,32,53.59,0
A0022,1772158671000,19.26,3932.71,782,gold,19,48.48,1
A0023,1772531613000,74.43,7845.38,558,silver,34,51.26,1
A0024,1772892402000,15.86,7484.53,552,gold,7,51.25,0
A0025,1772683945000,54.02,9226.47,636,silver,10,44.34,1
A0026,1773174756000,13.46,5071.66,569,gold,33,50.21,1
A0027,1773536520000,52.57,4370.31,521,silver,34,49.41,0
A0028,1772063399000,42.14,9249.76,797,silver,3,48.01,0
A0029,1773450410000,52.46,6883.05,693,gold,34,43.58,0
A0030,1772511562000,10.42,4815.83,692,silver,26,48.35,0
A0031,1772479364000,46.66,4830.48,836,gold,4,40.76,0
A0032,1771980483000,54.99,4256.22,417,silver,16,54.36,0
A0033,1772221899000,46.34,2236.52,622,gold,5,42.49,0
A0034,1773264550000,35.56,4949.06,828,silver,16,51.82,1
A0035,1772783602000,107.04,6898.28,736,gold,39,45.56,0
A0036,1772456233000,102.5,8746.67,660,silver,25,58.53,1
A0037,1773250539000,9.46,5245.15,603,gold,3,49.82,0
A0038,1773296423000,23.71,5100.19,735,bronze,37,35.82,0
A0039,1773334390000,38.25,6977.58,359,bronze,29,40.86,0
A0040,1773523830000,4.79,5361.35,667,gold,12,51.62,0
A0041,1772056809000,450.52,7116.31,757,bronze,32,45.38,0
A0042,1772195184000,172.0,2153.33,407,gold,28,51.43,1
A0043,1773571709000,12.74,6578.0,493,gold,0,55.77,0
A0044,1773636647000,108.07,8427.87,508,silver,16,49.02,0
A0045,1772997638000,23.4,4712.16,780,gold,36,46.35,1
A0046,1772140342000,37.89,4281.8,735,silver,19,49.78,1
A0047,1772364851000,115.33,10391.6,782,gold,34,50.99,1
A0048,1773403304000,16.94,5216.97,314,silver,27,51.51,1
A0049,1772944446000,48.08,2504.88,849,silver,6,51.06,1
A0050,1772977402000,24.86,3142.66,690,bronze,28,57.74,0
A0051,1772925658000,7.08,8307.42,411,bronze,5,45.82,0
A0052,1772143290000,48.36,1906.27,538,silver,20,55.34,0
A0053,1772721404000,26.59,3531.57,808,gold,33,41.2,1
A0054,1772681870000,53.32,2620.47,390,gold,19,43.77,0
A0055,1772091829000,19.89,6912.05,637,bronze,27,55.99,0
