account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772343590000,59.15,2691.36,785,bronze,12,58.61,0
A0001,1772142873000,188.84,6216.31,850,silver,34,56.4,0
A0002,1773604048000,20.39,-431.84,606,gold,10,47.72,1
A0003,1772459473000,6.4,3558.75,652,gold,6,47.65,1
A0004,1772713062000,40.65,1923.25,705,bronze,1,50.9,1
A0005,1773484694000,54.33,6903.62,768,bronze,37,48.05,0
A0006,1772939098000,11.44,550.85,323,silver,38,49.73,1
A0007,1773299381000,114.23,5888.72,488,silver,23,49.96,0
A0008,1773395278000,96.08,4055.13,304,silver,37,50.41,0
A0009,1772007399000,67.26,4770.98,727,silver,24,60.13,1
A0010,1773413589000,20.44,10065.88,556,gold,14,48.15,0
A0011,1773705492000,18.32,2302.83,300,bronze,12,46.31,0
A0012,1772647360000,85.74,5718.3,492,silver,31,48.77,0
A0013,1772313893000,14.96,8138.68,807,silver,33,47.63,1
A0014,1772013752000,19.74,3912.78,700,bronze,23,45.6,0
A0015,1772463052000,116.69,4282.06,616,bronze,16,48.34,0
A0016,1772142620000,49.16,2420.32,473,gold,24,48.53,0
A0017,1772002428000,5.04,6006.51,434,bronze,7,52.03,1
A0018,1772545138000,49.58,4924.24,747,bronze,21,54.06,1
A0019,1772827055000,52.96,7459.7,420,gold,38,47.32,0
A0020,1773689522000,144.91,3186.92,526,silver,23,41.31,1
A0021,1772492087000,65.14,5566.15,765,bronze,38,45.33,0
A0022,1772255021000,26.26,4319.58,787,silver,14,58.02,1
A0023,1773119369000,5.08,8864.37,517,gold,13,57.82,1
A0024,1773677666000,109.33,3201.33,669,bronze,0,52.14,1
A0025,1772387132000,12.07,2336.25,467,gold,20,48.12,0
A0026,1772973929000,21.18,7235.22,743,gold,8,48.51,1
A0027,1773177443000,28.17,1838.1,546,gold,8,53.1,0
A0028,1773362529000,36.28,4444.81,700,bronze,29,52.65,1
A0029,1773468302000,88.25,9138.88,326,gold,25,47.68,0
A0030,1773203296000,50.69,6982.3,334,bronze,31,47.76,1
A0031,1772645017000,12.51,9232.97,774,silver,39,46.31,1
A0032,1773439854000,113.54,5430.88,615,gold,25,51.87,0
A0033,1772978273000,36.43,4861.95,811,bronze,28,55.07,1
A0034,1772712092000,9.92,7014.43,599,silver,39,55.87,0
A0035,1773159257000,10.07,6817.78,585,silver,39,46.41,1
A0036,1772749219000,26.49,5492.02,516,bronze,3,47.44,1
A0037,1773267881000,17.43,9116.34,387,silver,0,55.51,1
A0038,1772649462000,69.77,7970.25,555,silver,35,50.28,0
A0039,1772877320000,15.73,4319.51,403,bronze,7,45.9,1
A0040,1772178476000,89.55,6201.86,477,silver,26,49.06,0
A0041,1772661887000,40.86,4716.77,740,gold,27,44.49,0
A0042,1772746104000,2.79,4229.1,706,bronze,10,48.3,0
A0043,1772931343000,29.46,6763.02,324,gold,14,39.23,0
A0044,1772474543000,39.47,6825.09,815,bronze,18,54.15,0
A0045,1773595203000,25.35,6743.38,335,gold,4,47.61,1
A0046,1772295622000,6.07,6776.64,626,gold,19,48.42,1
A0047,1773480520000,8.89,5213.27,392,silver,17,52.11,1
A0048,1772804244000,13.75,5347.0,451,silver,32,59.41,0
A0049,1772189325000,12.23,1117.23,713,bronze,38,56.37,1
A0050,1772212090000,18.93,4917.87,346,silver,34,43.6,0
A0051,1773066811000,76.88,3506.46,331,silver,26,49.6,0
A0052,1772413789000,16.16,3710.47,694,bronze,18,61.16,1
A0053,1773062196000,22.07,3575.03,850,gold,13,44.18,0
A0054,1772550318000,3.7,2148.46,487,gold,14,48.18,1
A0055,1773309407000,110.25,5052.57,714,silver,29,48.81,1
A0056,1773617721000,22.68,7822.25,769,bronze,19,45.41,0
A0057,1773522308000,290.95,7026.04,333,gold,24,47.58,1
A0058,1772572997000,68.62,5542.88,607,bronze,38,49.65,1
