user_id,item_id
U0000,I0009
U0000,I0010
U0000,I0012
U0000,I0014
U0000,I0015
U0000,I0028
U0000,I0030
U0000,I0041
U0000,I0047
U0000,I0055
U0001,I0016
U0001,I0018
U0001,I0020
U0001,I0034
U0001,I0041
U0001,I0047
U0001,I0048
U0001,I0052
U0002,I0000
U0002,I0012
U0002,I0019
U0002,I0046
U0002,I0059
U0003,I0007
U0003,I0019
U0003,I0024
U0003,I0028
U0003,I0037
U0003,I0055
U0004,I0007
U0004,I0018
U0004,I0025
U0004,I0027
U0004,I0028
U0004,I0030
U0004,I0047
U0004,I0056
U0004,I0058
U0005,I0005
U0005,I0006
U0005,I0009
U0005,I0014
U0005,I0024
U0005,I0033
U0005,I0042
U0005,I0052
U0006,I0000
U0006,I0016
U0006,I0035
U0006,I0043
U0006,I0045
U0006,I0058
U0007,I0003
U0007,I0007
U0007,I0022
U0007,I0023
U0007,I0038
U0007,I0055
U0008,I0003
U0008,I0004
U0008,I0005
U0008,I0018
U0008,I0024
U0008,I0036
U0008,I0038
U0008,I0044
U0008,I0045
U0008,I0046
U0009,I0004
U0009,I0008
U0009,I0009
U0009,I0016
U0009,I0027
U0009,I0044
U0009,I0049
U0009,I0052
U0009,I0055
U0010,I0013
U0010,I0021
U0010,I0027
U0010,I0035
U0010,I0039
U0010,I0043
U0010,I0044
U0010,I0045
U0010,I0047
U0010,I0055
U0011,I0017
U0011,I0018
U0011,I0040
U0011,I0043
U0011,I0044
U0011,I0046
U0011,I0047
U0012,I0023
U0012,I0028
U0012,I0037
U0012,I0042
U0012,I0047
U0013,I0000
U0013,I0009
U0013,I0011
U0013,I0015
U0013,I0028
U0013,I0029
U0013,I0032
U0013,I0045
U0013,I0054
U0014,I0002
U0014,I0015
U0014,I0028
U0014,I0039
U0014,I0041
U0014,I0043
U0014,I0044
U0014,I0045
U0014,I0054
U0015,I0005
U0015,I0023
U0015,I0029
U0015,I0030
U0015,I0033
U0015,I0042
U0015,I0048
U0015,I0049
U0016,I0000
U0016,I0005
U0016,I0013
U0016,I0015
U0016,I0022
U0016,I0027
U0016,I0032
U0016,I0054
U0016,I0058
U0017,I0003
U0017,I0022
U0017,I0031
U0017,I0053
U0017,I0055
U0018,I0001
U0018,I0003
U0018,I0014
U0018,I0019
U0018,I0020
U0018,I0037
U0018,I0038
U0018,I0039
U0019,I0008
U0019,I0011
U0019,I0013
U0019,I0020
U0019,I0028
U0019,I0042
U0019,I0044
U0019,I0046
U0019,I0052
U0020,I0000
U0020,I0008
U0020,I0017
U0020,I0019
U0020,I0043
U0020,I0048
U0021,I0013
U0021,I0019
U0021,I0037
U0021,I0051
U0021,I0053
U0022,I0002
U0022,I0031
U0022,I0033
U0022,I0037
U0022,I0043
U0022,I0054
U0022,I0059
U0023,I0022
U0023,I0033
U0023,I0035
U0023,I0036
U0023,I0038
U0023,I0039
U0023,I0047
U0023,I0049
U0023,I0055
U0023,I0057
U0024,I0000
U0024,I0012
U0024,I0030
U0024,I0034
U0024,I0040
U0024,I0045
U0024,I0046
U0024,I0056
U0024,I0058
U0025,I0011
U0025,I0012
U0025,I0015
U0025,I0019
U0025,I0024
U0025,I0031
U0025,I0056
U0026,I0006
U0026,I0018
U0026,I0035
U0026,I0037
U0026,I0040
U0026,I0043
U0026,I0045
U0026,I0046
U0026,I0053
U0027,I0000
U0027,I0007
U0027,I0014
U0027,I0015
U0027,I0025
U0027,I0048
U0027,I0057
U0028,I0003
U0028,I0042
U0028,I0047
U0028,I0054
U0029,I0001
U0029,I0002
U0029,I0004
U0029,I0010
U0029,I0025
U0029,I0029
U0029,I0037
U0029,I0044
U0029,I0058
U0030,I0004
U0030,I0010
U0030,I0024
U0030,I0033
U0030,I0038
U0031,I0005
U0031,I0011
U0031,I0013
U0031,I0015
U0031,I0028
U0031,I0029
U0031,I0030
U0031,I0034
U0031,I0057
U0031,I0059
U0032,I0010
U0032,I0013
U0032,I0021
U0032,I0022
U0032,I0032
U0032,I0034
U0032,I0046
U0032,I0053
U0032,I0055
U0032,I0059
U0033,I0000
U0033,I0009
U0033,I0023
U0033,I0024
U0033,I0045
U0033,I0046
U0034,I0000
U0034,I0009
U0034,I0011
U0034,I0015
U0034,I0023
U0034,I0035
U0034,I0048
U0035,I0006
U0035,I0022
U0035,I0029
U0035,I0035
U0035,I0037
U0035,I0038
U0035,I0039
U0035,I0043
U0035,I0054
U0036,I0002
U0036,I0023
U0036,I0027
U0036,I0028
U0036,I0032
U0036,I0040
U0036,I0041
U0036,I0045
U0036,I0057
U0037,I0003
U0037,I0013
U0037,I0018
U0037,I0019
U0037,I0020
U0037,I0024
U0037,I0033
U0037,I0045
U0037,I0047
U0037,I0053
U0038,I0008
U0038,I0011
U0038,I0013
U0038,I0024
U0038,I0026
U0038,I0037
U0038,I0046
U0038,I0047
U0039,I0006
U0039,I0012
U0039,I0022
U0039,I0031
U0039,I0039
U0039,I0041
U0039,I0043
U0039,I0048
U0039,I0054
