row_id,f1,f2,f3,f4
R00400,5.117256,4.839023,-0.706771,7.650982
R00401,5.471547,2.363254,-3.434017,4.855426
R00402,5.225499,4.099034,-1.401422,3.82652
R00403,5.808113,4.039239,-4.427686,8.473453
R00404,6.71674,1.717338,-3.057001,6.110224
R00405,5.606809,5.287481,-3.420402,5.955043
R00406,4.923457,4.27002,-2.625894,9.861966
R00407,5.411377,3.2548,-2.563733,6.346337
R00408,5.632317,3.491829,-2.033758,5.833172
R00409,5.098055,3.427053,-2.521779,5.081873
R00410,5.922231,3.42391,-2.565546,6.395118
R00411,4.90085,4.869921,-2.882334,7.882081
R00412,5.592226,1.938446,0.209809,8.432708
R00413,6.159159,4.83016,-5.467258,5.807364
R00414,6.535005,4.508824,-0.885639,1.106129
R00415,5.77325,3.249507,-2.766028,8.924928
R00416,5.722122,3.036448,-1.687925,7.726238
R00417,5.424194,1.571018,-2.602425,6.986403
R00418,4.251476,3.68332,-3.212087,7.94033
R00419,6.231492,3.88638,-3.853712,7.04531
R00420,5.393651,4.976382,-2.996449,8.484966
R00421,6.210364,4.391614,-0.885863,3.292568
R00422,5.886739,1.802478,-0.704723,9.355359
R00423,6.934991,1.842818,-0.898268,6.991712
R00424,6.896923,3.168483,-3.32015,4.149305
R00425,7.289235,2.620807,-3.393836,9.390972
R00426,6.109587,3.977854,-1.063567,4.196745
R00427,6.341589,1.990328,-3.862805,5.878994
R00428,6.252351,2.780071,-1.004359,8.460153
R00429,6.382492,2.964978,-1.339537,7.220821
R00430,6.255608,3.060582,-3.465753,8.187249
R00431,6.164332,3.407671,-3.832646,4.65598
R00432,5.986257,2.647222,-1.847705,7.788425
R00433,5.462283,2.830282,-3.488601,3.87263
R00434,6.29983,2.706154,-2.611437,6.178234
R00435,6.289881,4.412728,-3.523007,6.795631
R00436,4.891428,4.267323,-2.274082,7.748586
R00437,6.275877,4.193003,-1.391845,5.557894
R00438,6.095897,1.456977,-1.754968,6.086058
R00439,5.574606,3.175488,-0.646954,3.387912
R00440,5.546555,2.575988,-1.626337,7.889815
R00441,6.095653,1.9291,-2.223789,6.094882
R00442,4.996451,3.120962,-2.674216,3.415898
R00443,6.991796,4.780462,-1.348362,7.801601
R00444,7.094242,4.875717,-1.208421,6.503275
R00445,4.746886,5.49104,-2.306871,6.95024
R00446,4.724764,2.195133,-0.839991,7.653502
R00447,7.338442,3.925615,-3.021085,5.578228
R00448,7.476842,4.117449,-3.610559,9.440463
R00449,6.472779,3.622911,-3.016115,6.545438
R00450,5.884738,2.829654,-2.197968,7.701833
R00451,6.407298,4.170574,-1.180408,4.128506
R00452,6.039907,2.997274,-3.526148,7.41549
R00453,5.719798,4.59553,-0.071129,3.307882
R00454,5.188965,2.236527,-0.218205,10.45024
R00455,5.40726,4.93505,-2.465113,5.330497
