account_id,event_time,sessions_7d
A0000,1767247097000,7
A0000,1767832384000,12
A0000,1768492754000,12
A0000,1769101366000,24
A0000,1769714967000,38
A0000,1770332639000,34
A0000,1770909662000,17
A0000,1771528298000,27
A0000,1772084985000,14
A0000,1772747741000,38
A0000,1773353969000,21
A0000,1773922169000,12
A0000,1774527173000,13
A0001,1767328621000,35
A0001,1767872552000,20
A0001,1768479575000,10
A0001,1769114105000,11
A0001,1769746897000,14
A0001,1770329461000,29
A0001,1770941751000,22
A0001,1771576070000,11
A0001,1772186224000,22
A0001,1772737384000,26
A0001,1773324307000,27
A0001,1773924838000,9
A0001,1774587027000,32
A0002,1767354425000,29
A0002,1767954328000,3
A0002,1768536535000,2
A0002,1769145026000,9
A0002,1769778494000,18
A0002,1770381752000,15
A0002,1770936956000,4
A0002,1771536559000,18
A0002,1772183171000,27
A0002,1772803106000,16
A0002,1773380092000,26
A0002,1773940950000,37
A0002,1774545540000,19
A0003,1767329937000,22
A0003,1767966093000,7
A0003,1768545209000,31
A0003,1769189455000,8
A0003,1769814285000,28
A0003,1770359446000,31
A0003,1771009582000,7
A0003,1771574586000,28
A0003,1772191179000,16
A0003,1772799771000,6
A0003,1773402016000,19
A0003,1774026862000,9
A0003,1774574786000,30
A0004,1767363867000,32
A0004,1767981767000,23
A0004,1768570588000,26
A0004,1769167780000,29
A0004,1769761374000,4
A0004,1770374343000,6
A0004,1770995367000,2
A0004,1771611963000,2
A0004,1772166473000,30
A0004,1772759021000,3
A0004,1773370932000,3
A0004,1774032732000,16
A0004,1774643964000,11
A0005,1767279316000,23
A0005,1767951812000,25
A0005,1768544461000,19
A0005,1769136802000,11
A0005,1769746061000,36
A0005,1770355759000,38
A0005,1770915678000,2
A0005,1771517733000,37
A0005,1772161812000,27
A0005,1772729798000,11
A0005,1773315605000,22
A0005,1773954907000,2
A0005,1774575922000,36
A0006,1767324988000,1
A0006,1767947651000,29
A0006,1768597204000,24
A0006,1769189158000,4
A0006,1769761954000,3
A0006,1770398465000,20
A0006,1771004448000,0
A0006,1771558828000,35
A0006,1772199622000,32
A0006,1772773035000,4
A0006,1773393314000,24
A0006,1774040537000,4
A0006,1774592972000,27
A0007,1767311117000,28
A0007,1767881327000,4
A0007,1768544469000,39
A0007,1769088094000,7
A0007,1769697485000,15
A0007,1770316428000,30
A0007,1770929974000,34
A0007,1771581387000,29
A0007,1772158704000,30
A0007,1772733730000,30
A0007,1773333581000,22
A0007,1773976047000,20
A0007,1774529916000,8
A0008,1767338968000,35
A0008,1767943960000,30
A0008,1768569925000,30
A0008,1769202114000,32
A0008,1769731441000,20
A0008,1770350228000,35
A0008,1770948059000,38
A0008,1771585521000,18
A0008,1772224253000,7
A0008,1772764433000,22
A0008,1773422990000,33
A0008,1774011459000,31
A0008,1774614121000,10
A0009,1767367033000,24
A0009,1767996623000,32
A0009,1768532160000,31
A0009,1769169247000,18
A0009,1769784129000,12
A0009,1770378357000,35
A0009,1770984450000,13
A0009,1771613273000,4
A0009,1772222866000,32
A0009,1772807744000,7
A0009,1773395882000,21
A0009,1774035717000,13
A0009,1774644520000,34
A0010,1767273610000,19
A0010,1767914017000,9
A0010,1768506759000,0
A0010,1769146256000,30
A0010,1769717310000,5
A0010,1770345743000,9
A0010,1770920550000,18
A0010,1771571608000,22
A0010,1772152751000,27
A0010,1772765206000,31
A0010,1773347442000,12
A0010,1773973821000,9
A0010,1774532544000,10
A0011,1767352540000,12
A0011,1767887925000,27
A0011,1768509647000,38
A0011,1769160435000,37
A0011,1769749365000,12
A0011,1770386303000,11
A0011,1770959156000,3
A0011,1771587649000,11
A0011,1772193664000,11
A0011,1772727103000,28
A0011,1773341978000,33
A0011,1773996798000,5
A0011,1774540325000,16
A0012,1767341579000,16
A0012,1767905633000,4
A0012,1768548818000,2
A0012,1769144532000,12
A0012,1769764503000,10
A0012,1770317538000,22
A0012,1770899773000,18
A0012,1771517679000,32
A0012,1772124988000,16
A0012,1772716425000,6
A0012,1773395692000,32
A0012,1773977985000,35
A0012,1774580916000,39
A0013,1767271740000,14
A0013,1767921570000,22
A0013,1768541358000,23
A0013,1769098915000,14
A0013,1769749652000,28
A0013,1770301071000,28
A0013,1770958230000,20
A0013,1771562746000,25
A0013,1772133904000,30
A0013,1772739934000,13
A0013,1773316800000,1
A0013,1773976230000,21
A0013,1774540585000,32
A0014,1767323462000,15
A0014,1767904320000,35
A0014,1768508649000,15
A0014,1769136673000,34
A0014,1769787130000,39
A0014,1770394941000,32
A0014,1770977568000,27
A0014,1771550363000,11
A0014,1772145853000,12
A0014,1772816134000,5
A0014,1773362604000,13
A0014,1773976421000,24
A0014,1774634487000,29
A0015,1767374114000,2
A0015,1767984357000,15
A0015,1768591132000,11
A0015,1769204199000,10
A0015,1769775082000,25
A0015,1770400102000,11
A0015,1770942148000,3
A0015,1771547698000,29
A0015,1772175205000,11
A0015,1772793661000,2
A0015,1773384489000,5
A0015,1774044783000,0
A0015,1774587515000,38
A0016,1767380271000,8
A0016,1767970014000,14
A0016,1768571497000,21
A0016,1769140885000,33
A0016,1769780042000,37
A0016,1770345775000,7
A0016,1770947072000,30
A0016,1771619787000,10
A0016,1772203075000,28
A0016,1772773095000,12
A0016,1773364208000,24
A0016,1774026587000,13
A0016,1774602348000,15
A0017,1767272171000,9
A0017,1767874861000,34
A0017,1768491534000,0
A0017,1769138979000,9
A0017,1769731896000,25
A0017,1770295404000,2
A0017,1770931864000,6
A0017,1771525738000,20
A0017,1772110931000,0
A0017,1772687532000,8
A0017,1773336548000,1
A0017,1773915000000,30
A0017,1774579096000,34
A0018,1767317764000,8
A0018,1767901170000,36
A0018,1768497146000,18
A0018,1769096116000,21
A0018,1769770894000,11
A0018,1770355295000,1
A0018,1770970697000,11
A0018,1771553382000,26
A0018,1772180719000,32
A0018,1772779578000,36
A0018,1773376170000,18
A0018,1774000705000,18
A0018,1774601140000,24
A0019,1767381299000,32
A0019,1767914311000,3
A0019,1768545020000,34
A0019,1769184082000,7
A0019,1769780581000,14
A0019,1770335847000,13
A0019,1770984741000,4
A0019,1771572518000,33
A0019,1772156131000,21
A0019,1772751044000,23
A0019,1773385410000,27
A0019,1773989958000,38
A0019,1774628955000,31
A0020,1767322463000,30
A0020,1767889558000,0
A0020,1768542556000,6
A0020,1769141976000,39
A0020,1769742509000,7
A0020,1770328775000,16
A0020,1770946403000,0
A0020,1771516503000,8
A0020,1772138890000,20
A0020,1772749687000,37
A0020,1773351224000,21
A0020,1773970365000,39
A0020,1774600308000,33
A0021,1767319062000,35
A0021,1767942108000,11
A0021,1768547550000,33
A0021,1769165980000,24
A0021,1769799315000,2
A0021,1770402529000,10
A0021,1770945570000,25
A0021,1771592206000,39
A0021,1772223954000,5
A0021,1772768574000,12
A0021,1773410284000,37
A0021,1774007275000,19
A0021,1774633431000,24
A0022,1767280896000,31
A0022,1767936948000,3
A0022,1768549276000,33
A0022,1769120909000,15
A0022,1769717222000,29
A0022,1770311739000,32
A0022,1770956084000,24
A0022,1771566238000,35
A0022,1772146181000,37
A0022,1772767909000,27
A0022,1773382524000,39
A0022,1773937519000,6
A0022,1774588024000,23
A0023,1767344329000,24
A0023,1767876805000,18
A0023,1768523887000,14
A0023,1769141395000,35
A0023,1769755974000,32
A0023,1770292990000,23
A0023,1770908007000,38
A0023,1771547645000,13
A0023,1772105407000,30
A0023,1772762452000,32
A0023,1773315061000,2
A0023,1773988575000,15
A0023,1774580921000,39
A0024,1767348070000,3
A0024,1767930511000,19
A0024,1768495799000,5
A0024,1769175684000,1
A0024,1769715537000,1
A0024,1770374671000,22
A0024,1770967261000,17
A0024,1771550571000,21
A0024,1772144149000,3
A0024,1772748201000,27
A0024,1773356910000,6
A0024,1773971021000,33
A0024,1774605408000,29
A0025,1767248723000,16
A0025,1767846141000,39
A0025,1768520919000,6
A0025,1769089794000,4
A0025,1769739684000,20
A0025,1770295549000,33
A0025,1770919832000,34
A0025,1771544278000,15
A0025,1772153584000,15
A0025,1772719178000,26
A0025,1773350119000,39
A0025,1773943344000,8
A0025,1774566709000,39
A0026,1767296269000,3
A0026,1767886810000,0
A0026,1768498628000,37
A0026,1769084000000,12
A0026,1769684535000,23
A0026,1770341189000,24
A0026,1770874781000,9
A0026,1771533113000,23
A0026,1772124237000,28
A0026,1772688176000,24
A0026,1773320582000,38
A0026,1773960586000,5
A0026,1774519802000,7
A0027,1767297876000,8
A0027,1767902456000,16
A0027,1768497243000,4
A0027,1769072099000,9
A0027,1769698190000,15
A0027,1770313249000,28
A0027,1770940260000,35
A0027,1771541097000,24
A0027,1772083589000,23
A0027,1772701154000,11
A0027,1773352587000,9
A0027,1773917099000,26
A0027,1774571172000,25
A0028,1767287628000,24
A0028,1767921630000,34
A0028,1768529252000,24
A0028,1769155608000,17
A0028,1769726196000,24
A0028,1770372623000,3
A0028,1770944099000,7
A0028,1771564508000,6
A0028,1772137759000,25
A0028,1772730756000,30
A0028,1773315843000,12
A0028,1773985090000,13
A0028,1774538539000,3
A0029,1767300672000,9
A0029,1767965315000,32
A0029,1768506761000,10
A0029,1769143035000,36
A0029,1769758307000,30
A0029,1770370455000,4
A0029,1770978029000,2
A0029,1771558265000,30
A0029,1772150526000,23
A0029,1772746087000,28
A0029,1773336353000,29
A0029,1773958308000,9
A0029,1774602824000,14
A0030,1767305177000,24
A0030,1767891315000,12
A0030,1768507326000,7
A0030,1769088110000,4
A0030,1769745615000,36
A0030,1770351402000,5
A0030,1770949851000,2
A0030,1771507661000,31
A0030,1772166726000,13
A0030,1772716391000,28
A0030,1773366462000,13
A0030,1773995784000,23
A0030,1774576545000,14
A0031,1767288654000,23
A0031,1767954799000,2
A0031,1768498689000,17
A0031,1769120644000,26
A0031,1769774244000,25
A0031,1770362126000,34
A0031,1770948495000,21
A0031,1771571725000,33
A0031,1772207122000,39
A0031,1772807407000,3
A0031,1773337881000,14
A0031,1773966255000,35
A0031,1774614820000,2
A0032,1767330481000,32
A0032,1767894780000,23
A0032,1768544282000,20
A0032,1769088897000,18
A0032,1769686308000,8
A0032,1770353722000,37
A0032,1770941609000,9
A0032,1771494678000,4
A0032,1772140338000,2
A0032,1772778637000,24
A0032,1773333692000,35
A0032,1773976315000,18
