row_id,f1,f2,f3,f4
R00400,7.5328,-1.504079,6.013162,-0.317541
R00401,5.231497,0.910737,5.357113,-3.712614
R00402,2.899342,2.488092,4.633651,0.434483
R00403,4.577475,-0.328927,2.27452,-2.164972
R00404,8.666487,1.182284,7.834543,1.099229
R00405,1.541165,3.295012,4.112319,-0.884184
R00406,4.094214,-0.922054,5.507796,-4.938172
R00407,6.693878,0.516321,2.715987,0.705087
R00408,5.706172,0.963544,5.677396,1.110275
R00409,6.420266,3.289379,6.964274,-0.50672
R00410,3.717912,0.960025,9.893532,-5.167397
R00411,5.497884,0.774587,6.352542,-0.585063
R00412,2.240805,1.053832,6.519535,-2.914097
R00413,7.735413,2.836786,7.923538,-5.045949
R00414,10.449823,1.364428,4.162789,2.118575
R00415,8.282411,1.259563,5.808451,1.174301
R00416,12.571838,-1.215508,6.200595,-5.255322
R00417,5.545415,2.680025,5.233972,-0.793004
R00418,5.786394,-3.030065,4.517636,1.376083
R00419,6.781518,0.889382,6.321443,-0.713662
R00420,4.550631,-1.33371,5.431834,-0.185497
R00421,4.184944,-3.381871,6.472662,2.760776
R00422,3.944034,2.178378,8.400862,-3.210054
R00423,2.981913,0.849075,5.387529,0.218608
R00424,5.059001,-2.443244,4.761102,-1.247001
R00425,2.903268,-0.854836,7.27235,1.554797
R00426,7.789433,2.899942,7.401329,-0.878485
R00427,1.41451,1.92084,7.454653,-1.137208
R00428,7.470452,1.829339,6.347525,1.694768
R00429,2.421596,-1.053798,5.29272,0.167895
R00430,5.346736,1.464914,4.652346,-0.267148
R00431,3.434052,1.833572,0.198928,-0.172522
R00432,4.857421,2.204527,5.893992,4.380968
R00433,4.541342,3.646034,8.703062,1.920173
R00434,3.609521,0.197643,6.109516,2.268415
R00435,4.117353,-1.44585,5.45629,-2.55418
R00436,8.02636,-0.203822,3.437189,2.337458
R00437,6.910558,0.830352,5.432588,2.095091
R00438,4.668847,-0.765653,7.371356,-4.270757
R00439,5.327645,1.635144,0.050399,2.992277
R00440,6.007079,2.42893,8.300934,-0.270904
R00441,4.654004,-3.3976,6.378327,3.764241
R00442,10.775447,0.218281,4.484945,-0.30862
R00443,7.999335,-0.635179,3.281408,0.428389
R00444,9.176863,3.557426,8.292438,3.122057
R00445,1.344738,0.064634,9.785614,-0.77968
R00446,5.510919,2.179834,6.047176,1.342749
R00447,5.026664,0.041141,2.095212,-2.464352
R00448,6.469131,1.815012,7.738631,1.347479
R00449,6.091444,-0.388431,4.97157,1.363393
R00450,4.611856,1.312363,6.918774,-4.53574
R00451,6.475468,1.331653,7.679398,-4.626418
R00452,3.447727,3.898209,4.868229,0.329463
R00453,6.824166,0.076635,5.869625,-1.617313
R00454,5.763214,1.926823,5.980592,2.316074
R00455,4.661344,-0.440917,3.197856,-1.151024
R00456,3.348513,2.661711,4.469662,2.742111
R00457,6.679534,-1.482682,1.905824,-4.959624
R00458,4.307848,3.53738,6.196798,1.625513
R00459,5.108544,-1.414836,5.314952,-1.298214
R00460,6.494119,1.631813,9.01866,-0.540678
R00461,4.577861,0.959575,4.600839,-2.214291
R00462,4.092481,-0.212737,11.796587,0.576319
R00463,4.418574,0.059632,4.767586,2.191169
R00464,5.166377,5.331158,5.215092,-1.525387
R00465,5.598458,1.147978,5.346601,0.452406
R00466,3.435996,1.762452,3.488961,3.03837
R00467,4.020471,1.058076,2.820448,5.238663
R00468,4.346335,-0.734322,4.458789,5.972165
R00469,6.294991,1.47338,4.139995,4.577104
R00470,4.270655,3.191222,3.12967,2.545484
R00471,6.226476,2.091445,5.370502,0.854914
R00472,9.47471,-1.250124,8.467775,2.654876
R00473,4.729147,-0.492976,6.501126,0.565679
R00474,1.988574,1.735339,3.745532,1.989979
