row_id,f1,f2,f3,f4,f5
S00000,1.573558,1.628355,-1.433145,0.384731,-0.04913
S00001,-2.650299,-1.099734,0.430962,0.414367,1.235673
S00002,-0.289072,-0.001816,-1.37686,-1.06195,1.414297
S00003,0.268231,0.294302,-0.013117,0.336519,-1.011457
S00004,-1.235241,0.781813,-0.007664,0.017129,-0.545647
S00005,2.137031,-1.608287,1.632588,0.975403,-1.356148
S00006,1.106272,-0.357696,0.334859,0.028134,-0.13726
S00007,-0.386401,-1.072657,0.865331,0.34522,0.172092
S00008,0.32658,-0.688419,-0.28532,1.44114,-0.320069
S00009,-1.592635,-0.512116,0.088353,-0.216013,-0.198205
S00010,-1.94441,-0.444454,0.55406,0.556885,0.592469
S00011,0.623943,-0.66412,-0.280099,-0.316911,-1.181479
S00012,0.159967,-0.809762,-0.468678,1.034499,-0.406735
S00013,-0.101108,-0.846006,-0.133572,-0.551968,-0.098175
S00014,-0.326124,-1.142064,0.274255,0.370116,-0.30513
S00015,-0.477323,-0.528949,-1.336832,2.04842,-0.195813
S00016,-0.103798,0.3147,2.741003,0.860211,0.327563
S00017,0.728059,-0.652771,-0.18264,0.456359,-1.451992
S00018,-1.766743,-3.231872,-0.138087,-0.45723,-0.301096
S00019,-1.065854,1.880958,-1.811083,-0.618453,1.049471
S00020,-0.157477,0.558834,-1.191925,0.128752,0.275579
S00021,0.088088,0.928472,1.187608,-0.529397,-0.745641
S00022,-1.220436,0.719151,1.206785,-1.530088,-0.566555
S00023,-0.892673,-0.442083,0.848606,-0.121689,-1.807208
S00024,-0.919161,0.293908,-0.329112,-2.368818,1.7819
S00025,0.215361,0.394326,0.385089,0.480054,2.089368
S00026,0.194558,-0.851523,0.675943,-0.872771,-0.377205
S00027,-0.749209,0.591795,-0.603834,0.072291,0.495504
S00028,-0.829588,-2.707792,-0.187961,-0.147808,-0.686921
S00029,2.838839,0.07568,0.355537,-0.899131,1.771142
S00030,-0.100646,0.304553,2.382424,0.72205,-0.71162
S00031,-0.668366,-0.219968,-0.112023,-1.750372,1.446011
S00032,0.106121,-0.059301,-1.85064,-0.018819,1.073073
S00033,0.290245,0.254914,-0.057713,1.472289,0.940399
S00034,0.165219,0.551089,-0.344033,0.320189,-1.057811
S00035,-1.58804,-0.020503,-1.156504,-1.85477,-0.615654
S00036,-0.277182,1.239461,-2.323646,-4.6e-05,-1.043132
S00037,0.303589,0.401675,1.108066,-0.557377,-0.484179
S00038,0.299004,-1.422808,0.821082,-0.103378,2.516364
S00039,-1.029747,2.305383,-0.324968,-1.036299,0.328768
S00040,1.757492,-1.220169,2.195113,-0.454921,1.222189
S00041,0.674752,-0.080285,-0.649619,1.830676,-0.235067
S00042,0.478382,0.115974,0.585015,0.383347,-1.32402
S00043,-0.163889,0.770496,-1.458166,0.339093,-1.318687
S00044,0.67911,-0.487931,-0.684705,-1.105163,0.589458
S00045,-0.151967,-0.450855,1.007542,1.204039,0.978434
S00046,0.34388,-2.249861,0.288991,-1.210109,-0.102462
S00047,-0.057268,0.114248,2.286886,-0.106578,0.973407
S00048,1.202544,0.814679,0.652813,-1.91708,0.274742
S00049,-0.2384,2.699096,0.713785,0.069563,0.747416
S00050,-0.090818,0.197017,-0.491183,0.246957,1.21988
S00051,1.171016,0.941457,-1.854743,0.345911,1.566032
S00052,0.555059,0.306336,-0.075371,0.344599,0.841501
S00053,0.210565,0.600459,-0.477428,-0.349091,0.801088
S00054,-0.97327,0.053565,0.478982,0.102072,-0.134004
S00055,0.808762,-0.998496,0.206627,1.036255,-0.549942
S00056,-0.457479,0.901761,-0.760503,0.10495,0.362592
S00057,0.412695,0.142137,-0.718049,0.20487,-0.816794
S00058,0.990119,-1.623969,1.533613,0.218125,-0.577003
S00059,-1.810545,-1.966273,-1.509281,1.355182,-0.819268
S00060,0.693993,0.622184,1.289529,0.345339,-0.371701
S00061,0.425005,1.641834,-1.168922,3.441245,1.982929
S00062,-0.356947,0.003139,-2.13439,-0.29767,-0.128307
S00063,-0.116709,0.689435,1.487769,0.282698,0.286368
S00064,-1.396035,-0.830555,1.432826,-0.866173,-1.830743
S00065,1.16956,-1.251447,1.348869,-0.009151,1.671698
S00066,-0.395136,-0.849603,-0.655376,-2.161599,0.992588
S00067,-0.871248,0.525494,-0.034175,-1.98542,-1.17375
S00068,-0.614329,-0.709707,-0.758608,1.793811,-0.439354
S00069,-0.595564,0.381544,-0.587655,0.783129,-0.604894
S00070,0.267219,-1.445747,-0.959373,-0.349262,1.061734
S00071,-0.988399,0.290379,0.118595,0.142494,-1.661385
S00072,0.725333,0.138738,-1.553842,0.122757,-0.003499
S00073,0.56843,1.047729,0.058129,1.137094,-1.189706
S00074,0.301897,-0.071766,0.674483,1.142617,1.260126
S00075,0.854926,0.179165,-0.473062,1.183631,0.16359
S00076,0.007428,0.428289,-0.218424,-0.458337,1.441563
S00077,-1.367921,-0.348994,-0.24994,0.762696,0.486403
S00078,0.245441,2.118293,0.90948,-1.244705,-0.083858
S00079,1.274829,0.134642,-0.39413,0.040699,0.140026
S00080,-0.634944,0.007641,0.460392,-0.914109,-0.931066
S00081,-0.439191,0.17961,1.45567,-0.039262,1.087054
S00082,-0.04782,-2.102763,0.614868,1.164817,-0.433056
S00083,-1.809424,1.435262,0.015408,-1.018856,-2.312092
S00084,-0.392129,0.699865,-0.0511,1.53366,1.669074
S00085,-0.834274,-1.25449,-1.570328,1.556938,-1.083338
S00086,-1.25457,0.321408,-1.402272,0.972767,-0.388307
S00087,-0.060104,-0.292399,-0.208654,0.898464,-0.8299
S00088,-1.113265,1.941881,0.845527,0.195562,-0.224315
S00089,-0.232509,-0.751299,0.554495,-0.438056,-1.50326
S00090,-0.649232,-1.197741,-0.787192,-0.260389,0.047246
S00091,-0.682894,0.240212,0.666618,-0.455497,-0.643401
S00092,-0.271598,0.941182,-0.382366,-1.00861,-0.27763
S00093,-0.997416,-0.219957,1.002367,-0.847505,-1.470859
S00094,0.086659,0.53985,1.142047,0.971243,-1.590805
S00095,-0.887968,0.256689,1.237835,1.569752,1.218237
S00096,0.143397,-1.202401,-0.528681,0.251373,-1.583126
S00097,1.971524,-0.526239,1.091475,-0.727688,-0.393797
S00098,-0.810755,-0.360176,0.141992,1.652565,-1.025476
S00099,-1.584884,-0.362814,0.746107,-0.65144,0.354643
S00100,-0.335029,0.593856,-0.844576,0.268678,0.828086
S00101,1.167338,0.558372,-1.22672,0.875705,0.318488
S00102,0.795215,0.013219,-0.439661,-0.787699,0.12121
S00103,2.13967,0.882987,1.042602,1.405916,0.908179
S00104,-0.057892,0.079113,0.113874,0.717615,0.225423
S00105,-1.592414,-0.193995,1.077517,1.201509,-0.20817
S00106,0.902505,-1.147273,0.358783,0.444109,-1.527704
S00107,2.721292,-1.663352,0.817369,0.620085,-0.553514
S00108,-1.001955,-1.106485,-1.434802,2.139827,1.646368
S00109,1.649642,-0.626288,0.893132,-0.139951,0.59712
