row_id,status,balance,updated_at
R00089,active,4658.64,1770373440000
R00107,dormant,5879.4,1770045360000
R00320,active,4901.68,1770225000000
R00164,dormant,2821.53,1770334260000
R00117,closed,3452.46,1770218460000
R00286,dormant,3831.45,1770360720000
R00256,active,6068.7,1770224880000
R00135,closed,1310.92,1770331980000
R00023,active,1522.76,1770128340000
R00304,active,3364.62,1770165300000
R00326,dormant,3887.51,1770433800000
R00394,closed,2350.84,1770094020000
R00143,closed,6988.53,1770262680000
R00355,active,6299.54,1770024960000
R00270,closed,2971.4,1770083100000
R00175,dormant,8728.79,1770444900000
R00003,dormant,1330.3,1770481020000
R00342,dormant,4555.09,1770387300000
R00081,closed,6589.25,1770431820000
R00348,closed,5227.25,1769990220000
R00069,active,4966.78,1769973900000
R00187,closed,2998.56,1770011340000
R00188,closed,7220.32,1770476100000
R00140,active,7198.63,1770294600000
R00303,dormant,5742.07,1770236580000
R00296,closed,5489.58,1770017580000
R00281,closed,5828.08,1769983080000
R00250,closed,6356.61,1769916840000
R00399,dormant,7331.17,1770237000000
R00112,dormant,-590.09,1770067440000
R00239,active,7319.62,1770199440000
R00295,closed,5964.88,1769984580000
R00068,closed,5587.48,1770450960000
R00043,active,8862.15,1770140100000
R00370,closed,3663.1,1770247260000
R00376,closed,6305.04,1770037860000
R00146,closed,4486.75,1770334680000
R00071,active,2397.02,1770366060000
R00359,active,6036.69,1769991000000
R00245,dormant,7179.02,1770476280000
R00375,active,5960.46,1770423360000
R00271,closed,13253.84,1770457620000
R00291,dormant,3207.96,1770274140000
R00237,dormant,4515.59,1770326160000
R00167,dormant,3073.46,1770042000000
R00384,closed,2296.35,1770311160000
R00076,closed,5920.22,1769980260000
R00111,dormant,5533.62,1769962680000
R00106,active,4185.88,1770157500000
R00312,active,5458.29,1770031560000
R00118,dormant,6664.76,1770035520000
R00066,closed,6330.9,1770483600000
R00129,active,5225.53,1769928900000
R00031,dormant,3330.81,1770383460000
R00338,active,3005.22,1770267780000
R00386,dormant,4292.94,1770434640000
R00293,closed,9311.56,1770081120000
R00055,active,5093.43,1769973720000
R00230,closed,4441.93,1770153900000
R00039,active,5551.95,1770441000000
R00005,active,2206.68,1770123840000
R00099,closed,2155.57,1770139020000
R00178,closed,5713.12,1770138120000
R00008,dormant,4501.27,1770207240000
R00063,closed,6222.51,1770217980000
R00199,closed,3741.47,1770211020000
R00332,dormant,3917.02,1770416160000
R00152,active,8604.16,1770414660000
R00037,active,1493.13,1770502740000
R00091,active,8077.31,1770107820000
R00130,dormant,3289.29,1770493980000
R00263,closed,4720.01,1770455340000
R00360,dormant,2766.72,1770313200000
R00052,active,5455.76,1769969280000
R00046,closed,2346.74,1770300360000
R00012,dormant,5259.22,1770315060000
R00114,dormant,2569.92,1770170340000
R00223,dormant,3255.11,1769948460000
R00305,active,8048.91,1770423720000
R00204,dormant,3945.86,1770430860000
R00133,closed,5582.15,1770363480000
R00349,active,5153.06,1770302820000
R00097,closed,6554.55,1770359940000
R00174,dormant,6603.68,1770313440000
R00173,active,5564.57,1770268980000
R00056,closed,5871.79,1770181920000
R00192,active,6891.24,1770335760000
R00166,dormant,5457.75,1770289140000
R00074,active,5200.19,1770176820000
R00144,active,670.75,1769938860000
R00397,closed,3510.57,1770240120000
R00127,closed,10160.12,1770364380000
R00181,active,4031.96,1769924160000
R00283,active,6502.64,1770374760000
R00205,dormant,6279.69,1770417540000
R00059,active,3772.87,1770365580000
R00169,dormant,6031.92,1770065700000
R00264,dormant,6548.46,1770231840000
R00142,dormant,6366.15,1770253740000
R00282,dormant,2717.27,1770461940000
R00184,dormant,2174.33,1770437400000
R00368,closed,4296.49,1770091200000
R00000,closed,3059.09,1770469140000
R00353,dormant,3524.69,1770300840000
R00352,dormant,5483.37,1770088860000
R00300,closed,6769.47,1770190320000
R00171,closed,3754.77,1770151980000
R00220,dormant,3343.79,1769952840000
R00258,closed,9154.12,1770039060000
R00378,closed,4907.79,1770099960000
R00102,dormant,7499.06,1769962800000
R00158,dormant,5492.96,1770351360000
R00229,dormant,3074.95,1770235680000
R00172,dormant,7879.5,1770422580000
R00277,closed,4872.17,1770039000000
R00307,active,6773.25,1770010440000
R00119,dormant,3881.38,1770393480000
R00083,active,5693.4,1769946420000
R00328,dormant,5018.7,1770004320000
R00096,dormant,7473.02,1769951100000
R00200,dormant,5920.68,1770390660000
R00313,active,3766.16,1770100260000
R00134,closed,4735.34,1770042300000
R00202,active,4793.72,1770256080000
R00209,closed,1506.9,1770055860000
R00380,closed,5930.91,1770335640000
R00077,active,7279.9,1770142320000
R00248,dormant,8367.95,1770199320000
R00159,dormant,6668.02,1769999160000
R00228,closed,6117.53,1770006780000
R00051,dormant,7698.54,1770065100000
R00098,active,4091.67,1770262200000
R00208,dormant,5973.46,1770246720000
R00062,dormant,1077.99,1770503280000
R00361,closed,5947.39,1770180600000
R00013,closed,6592.78,1769945700000
R00201,closed,4439.1,1770489420000
R00273,closed,4518.01,1769965440000
R00365,dormant,5980.97,1770347940000
R00379,dormant,3345.99,1770304860000
R00132,active,6845.08,1770172260000
R00217,active,1745.63,1770182700000
R00109,active,3722.3,1770464040000
R00028,dormant,3134.39,1770350520000
R00233,closed,6258.61,1770380640000
R00018,dormant,5129.68,1770470400000
R00138,dormant,8678.59,1770242520000
R00257,dormant,5605.78,1770386100000
R00168,dormant,5855.14,1770456180000
R00214,closed,3598.34,1770501180000
R00193,active,1800.88,1770106740000
R00249,closed,7476.26,1769977380000
R00309,closed,6155.88,1769959560000
R00251,active,6257.52,1770210000000
R00131,closed,2845.25,1769918400000
R00280,closed,5233.12,1770431820000
R00085,dormant,7865.66,1770300900000
R00182,dormant,2530.1,1770045060000
R00121,closed,6951.32,1770217920000
R00364,closed,4073.46,1770488880000
R00029,dormant,3977.88,1770387660000
R00141,dormant,6151.98,1770277740000
R00254,closed,4066.66,1770430560000
R00092,closed,-225.4,1770077820000
R00103,dormant,4113.36,1770457200000
R00079,dormant,2568.81,1770433980000
R00100,dormant,6230.09,1770382140000
R00162,closed,6557.16,1770304140000
R00040,active,4199.85,1770263160000
R00065,active,6320.07,1770190980000
R00095,active,5012.63,1770315540000
R00341,active,7366.17,1770369960000
R00021,closed,5525.86,1770410640000
R00395,dormant,4033.89,1769917860000
R00253,closed,4808.27,1770257460000
R00213,dormant,7040.61,1770488400000
R00009,active,4277.1,1769997840000
R00001,closed,5004.01,1770032220000
R00038,active,4462.84,1769934420000
R00170,closed,2704.87,1769956620000
R00148,dormant,3347.72,1770337260000
R00347,dormant,8776.83,1770113220000
R00324,closed,6259.62,1770163260000
R00047,active,3209.37,1769904120000
R00210,dormant,5137.95,1770409320000
R00022,active,6051.83,1770490920000
R00025,active,5027.93,1770026160000
R00367,active,6049.89,1770348120000
R00050,active,4413.31,1770007620000
R00390,dormant,2756.99,1769905920000
R00186,active,5040.8,1770415920000
R00243,closed,6371.61,1770324420000
R00231,active,3424.39,1770364500000
R00382,dormant,5545.23,1770358320000
R00190,active,4487.61,1770431760000
R00075,dormant,5301.77,1770044400000
R00362,closed,5473.1,1770139800000
R00329,active,6544.19,1770435120000
R00128,closed,1360.78,1770341460000
R00016,closed,5594.34,1770162000000
