account_id,event_time,amount,balance
A0000,1769075354000,110.96,5434.44
A0000,1769293031000,9.06,5083.37
A0000,1770096063000,12.52,4247.16
A0000,1770415289000,42.1,5117.03
A0000,1773243742000,12.86,3995.33
A0000,1774095541000,12.51,3296.53
A0001,1767268342000,37.74,4951.45
A0001,1769061381000,35.3,4721.17
A0001,1770101851000,120.58,5373.37
A0001,1770141093000,48.96,5213.97
A0001,1770403714000,38.46,5748.76
A0001,1770403714000,38.46,5748.76
A0001,1770665380000,11.91,6073.64
A0001,1772018964000,36.18,6507.62
A0001,1773555222000,87.77,6479.91
A0002,1767284646000,42.82,3685.61
A0002,1768131427000,29.61,3415.68
A0002,1769066440000,20.82,3349.09
A0002,1770988372000,22.61,3127.22
A0002,1771432945000,15.49,2893.42
A0002,1773341894000,383.22,2663.68
A0003,1767229271000,2.09,2678.32
A0003,1768907378000,288.99,2504.4
A0003,1769574398000,73.53,2045.14
A0003,1770301106000,32.43,2302.33
A0003,1770941012000,26.82,2068.53
A0003,1773208573000,8.98,1411.81
A0003,1774955854000,18.89,1274.19
A0004,1767261718000,13.98,5804.98
A0004,1768176443000,59.21,6283.99
A0004,1771115180000,8.04,6965.85
A0004,1772080452000,22.25,7303.14
A0004,1772445658000,19.98,7320.4
A0004,1773388030000,67.01,6546.73
A0004,1774329519000,79.08,6661.62
A0005,1767228235000,38.27,4334.31
A0005,1768770257000,7.57,4236.65
A0005,1769230683000,45.65,4717.51
A0005,1769626435000,2.42,4882.11
A0005,1769752505000,59.71,5339.23
A0005,1772183470000,3.94,4811.03
A0005,1772183470000,3.94,4811.03
A0005,1773094020000,17.84,5124.48
A0006,1767238035000,69.4,4868.09
A0006,1769940850000,5.13,5012.12
A0006,1770202313000,28.78,4418.57
A0006,1772049231000,584.0,4560.23
A0006,1773082590000,11.88,4165.22
A0007,1767241663000,41.45,4168.5
A0007,1770436306000,17.01,3594.67
A0007,1770480999000,284.65,3679.71
A0007,1771916748000,28.91,3330.66
A0007,1773830387000,49.87,3697.27
A0008,1767255994000,55.72,5604.62
A0008,1767639027000,54.24,5493.08
A0008,1771190302000,20.35,5444.36
A0008,1773270125000,122.11,5591.21
A0008,1773940781000,3.93,5900.77
A0009,1771133441000,358.17,5029.82
A0009,1772365980000,16.89,5089.83
A0009,1774622912000,22.16,5236.17
A0010,1767244693000,70.23,4324.19
A0010,1768109733000,54.36,4267.48
A0010,1770010074000,43.94,4320.19
A0010,1770444175000,6.83,4683.12
A0010,1772190810000,34.88,4820.04
A0010,1774525400000,31.71,5409.35
A0010,1774525400000,31.71,5409.35
A0011,1767307415000,67.81,7211.94
A0011,1768212279000,79.04,6859.76
A0011,1768563367000,24.63,6929.87
A0011,1768563367000,24.63,6929.87
A0011,1769820169000,11.54,7149.74
A0011,1770794008000,22.04,7186.03
A0011,1772050716000,31.97,6717.45
A0011,1772668436000,42.37,6245.77
A0011,1774387940000,34.65,6110.34
A0011,1774656511000,23.76,7010.2
A0012,1767229256000,30.33,9920.84
A0012,1768405514000,1.41,10462.7
A0012,1769772942000,34.27,11121.4
A0012,1770472199000,14.19,11777.2
A0012,1773851793000,60.16,11558.68
A0013,1767304595000,18.42,881.15
A0013,1768983184000,123.88,140.81
A0013,1769374200000,38.33,-380.8
A0013,1771944228000,23.11,-660.46
A0013,1774987887000,100.55,-1203.82
A0014,1767259115000,63.79,4986.6
A0014,1767550430000,32.49,4869.98
A0014,1767966945000,40.53,4333.33
A0014,1768935880000,39.13,3834.01
A0014,1768935880000,39.13,3834.01
A0014,1769311889000,24.85,4890.98
A0014,1769737892000,349.07,4910.89
A0014,1771267784000,64.35,4743.21
A0014,1774289839000,104.86,3874.83
A0015,1767259915000,33.51,5859.59
A0015,1767612067000,22.17,6043.63
A0015,1770019886000,49.12,6013.65
A0015,1770386991000,54.69,6290.46
A0015,1771127759000,11.47,6717.4
A0015,1771937560000,21.38,6567.99
A0015,1772113940000,44.32,6380.99
A0015,1774314585000,154.5,6945.6
