account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773363152000,35.52,5276.4,426,bronze,21,89.28,0
A0001,1773001119000,5.19,7407.77,445,gold,26,5.56,1
A0002,1773366858000,157.65,5967.26,451,gold,16,89.1,0
A0003,1772138578000,18.69,5758.88,329,silver,28,94.83,0
A0004,1773437043000,18.07,5786.51,557,silver,3,93.78,0
A0005,1772289045000,67.24,3847.58,512,gold,27,94.15,0
A0006,1773467972000,27.99,6828.62,366,gold,24,9.18,1
A0007,1773011067000,6.22,5020.26,839,gold,30,87.57,0
A0008,1772996812000,67.04,3466.35,374,gold,22,9.51,1
A0009,1772892826000,28.54,3679.43,395,bronze,7,10.84,1
A0010,1772381377000,79.03,968.97,580,silver,27,94.81,0
A0011,1772453396000,20.1,4744.12,772,silver,11,13.79,1
A0012,1773385287000,143.71,7522.41,528,silver,6,85.67,0
A0013,1773089019000,14.87,8881.75,498,bronze,13,90.36,0
A0014,1772948683000,32.12,9721.83,625,silver,5,14.04,1
A0015,1772777679000,6.95,4357.73,622,silver,11,86.99,0
A0016,1772954601000,206.79,6312.18,676,bronze,12,86.62,0
A0017,1772840599000,63.97,4150.68,764,gold,8,10.88,1
A0018,1772865087000,30.53,2012.32,749,bronze,36,94.51,0
A0019,1772983170000,13.74,641.64,688,gold,23,91.78,0
A0020,1773293069000,27.74,5486.41,502,gold,37,10.7,1
A0021,1772008256000,8.61,1472.75,440,bronze,39,94.9,0
A0022,1772620703000,25.64,3380.7,549,silver,37,90.1,0
A0023,1773666568000,10.78,4319.29,300,bronze,2,10.87,1
A0024,1772477245000,23.98,5256.13,347,gold,3,85.97,0
A0025,1772963139000,66.7,8855.68,618,bronze,26,5.55,1
A0026,1773351766000,73.34,6868.76,532,gold,38,89.96,0
A0027,1772286780000,39.23,9360.78,606,bronze,23,88.61,0
A0028,1772033385000,73.86,3334.73,607,silver,6,7.63,1
A0029,1772002227000,7.57,6085.01,548,bronze,30,85.76,0
A0030,1772498313000,53.17,-265.26,457,gold,13,5.53,1
A0031,1773373475000,27.27,5263.81,741,silver,14,12.68,1
A0032,1772976665000,145.22,3807.06,438,silver,24,6.76,1
A0033,1772251539000,66.11,1509.38,477,silver,9,13.58,1
A0034,1772173492000,33.77,6756.03,698,bronze,8,14.69,1
A0035,1772553819000,3.88,5618.76,467,bronze,10,8.81,1
A0036,1772019171000,7.21,5545.71,435,silver,16,87.72,0
A0037,1773156060000,27.72,4465.82,503,silver,4,11.64,1
A0038,1772690438000,65.0,5278.62,721,bronze,32,94.74,0
A0039,1773382441000,186.26,6294.69,371,silver,38,8.94,1
A0040,1772081180000,24.18,5075.04,468,bronze,20,10.02,1
A0041,1772060200000,63.99,5659.05,692,bronze,18,6.53,1
A0042,1773372065000,37.9,1999.06,327,bronze,37,91.24,0
A0043,1773093565000,11.76,1935.14,779,gold,25,93.97,0
A0044,1773168240000,40.62,5828.56,538,bronze,38,7.57,1
A0045,1773142231000,29.51,2465.32,715,silver,2,93.05,0
A0046,1772894753000,13.59,1921.3,499,silver,35,12.69,1
A0047,1773047923000,35.59,4139.36,702,silver,1,6.21,1
A0048,1773503206000,33.72,6420.51,662,bronze,18,90.64,0
A0049,1773193352000,48.56,5178.91,424,gold,35,13.84,1
A0050,1772977767000,55.17,3129.1,528,gold,8,88.1,0
A0051,1773314944000,18.94,4846.94,482,silver,29,91.1,0
A0052,1773165258000,16.08,4210.59,654,gold,29,7.31,1
A0053,1772135008000,45.29,5342.49,538,silver,26,7.81,1
A0054,1773273666000,4.38,3989.83,437,gold,17,91.34,0
A0055,1772815719000,21.03,8380.85,520,silver,15,12.02,1
A0056,1772428885000,69.81,-97.63,533,silver,9,87.77,0
