row_id,account_id,event_time,amount,currency
R00000,A0034,1772333580000,50.17,GBP
R00001,A0024,1772343000000,24.78,EUR
R00002,A0022,1772350560000,80.6,USD
R00003,A0056,1772353980000,33.19,GBP
R00004,A0029,1772355720000,15.32,SEK
R00005,A0052,1772365320000,3.99,USD
R00006,A0025,1772365980000,187.02,SEK
R00007,A0035,1772368020000,5.77,USD
R00008,A0050,1772374440000,52.32,SEK
R00009,A0002,1772382300000,38.14,GBP
R00010,A0026,1772389080000,4.71,USD
R00011,A0051,1772389140000,12.72,USD
R00012,A0022,1772392740000,5.31,USD
R00013,A0034,1772393880000,45.9,SEK
R00014,A0039,1772394180000,81.35,EUR
R00015,A0054,1772398620000,50.7,USD
R00016,A0039,1772399940000,4.32,EUR
R00017,A0054,1772407860000,2.02,SEK
R00018,A0008,1772413920000,10.2,EUR
R00019,A0047,1772414280000,40.61,EUR
R00020,A0027,1772438220000,70.99,USD
R00021,A0045,1772443440000,9.57,SEK
R00022,A0029,1772447400000,57.68,EUR
R00023,A0038,1772453880000,29.92,GBP
R00024,A0017,1772454600000,29.38,EUR
R00025,A0002,1772456580000,39.14,EUR
R00026,A0034,1772460360000,89.94,EUR
R00027,A0052,1772463480000,31.43,USD
R00028,A0048,1772473020000,17.34,USD
R00029,A0026,1772479860000,6.0,GBP
R00030,A0054,1772481060000,8.54,USD
R00031,A0012,1772484660000,4.16,USD
R00032,A0036,1772499000000,18.59,SEK
R00033,A0047,1772499720000,52.88,USD
R00034,A0047,1772500320000,214.8,SEK
R00035,A0037,1772509440000,15.43,GBP
R00036,A0030,1772527140000,32.57,EUR
R00037,A0012,1772529360000,2.37,USD
R00038,A0053,1772531820000,9.49,SEK
R00039,A0017,1772532960000,47.96,USD
R00040,A0012,1772533620000,11.13,EUR
R00041,A0042,1772534820000,38.08,USD
R00042,A0002,1772540640000,54.16,EUR
R00043,A0025,1772542200000,1.17,GBP
R00044,A0008,1772542440000,19.65,USD
R00045,A0053,1772550120000,23.92,SEK
R00046,A0005,1772557980000,24.73,GBP
R00047,A0023,1772567700000,10.54,GBP
R00048,A0020,1772574960000,4.89,EUR
R00049,A0046,1772582220000,29.33,EUR
R00050,A0003,1772590440000,4.94,EUR
R00051,A0054,1772605020000,42.99,EUR
R00052,A0045,1772610660000,108.3,USD
R00053,A0016,1772611800000,251.83,EUR
R00054,A0018,1772612400000,23.63,GBP
R00055,A0037,1772620140000,23.84,EUR
R00056,A0004,1772620680000,4.29,USD
R00057,A0022,1772621100000,11.87,GBP
