row_id,f1,f2,f3,f4
R00000,2.507043,-7.586395,-0.493375,3.260631
R00001,0.187455,-2.093694,2.810253,2.064237
R00002,-1.967807,-3.283804,-1.015445,3.133617
R00003,2.38642,-7.368971,-0.639287,1.397892
R00004,7.254133,-3.959273,-3.307194,3.546997
R00005,4.535824,-4.853807,-2.098845,4.583843
R00006,3.560419,-3.661994,0.684647,4.489481
R00007,1.150955,-1.440604,-3.346829,4.109286
R00008,0.223995,0.37625,-0.188255,3.946125
R00009,1.464796,-2.465167,-2.194297,4.42099
R00010,3.24351,-8.549784,0.537808,4.094733
R00011,1.606232,-6.87408,-1.735655,5.499654
R00012,5.184138,-5.234456,1.964448,4.795433
R00013,4.500474,-3.310136,-3.052031,4.77881
R00014,-0.043501,-1.338478,-0.199285,3.673574
R00015,0.211483,-5.796683,0.038182,1.307323
R00016,-0.333259,-4.346982,1.405867,4.644702
R00017,2.616924,-3.689796,1.052072,4.207266
R00018,2.901212,-6.515746,0.56478,2.147043
R00019,1.20678,-7.990954,1.41706,3.308433
R00020,1.222728,-2.090178,0.738197,3.72449
R00021,3.812934,-2.71465,-2.720038,4.417175
R00022,5.906756,-6.788302,-1.02942,4.664507
R00023,2.501835,-1.100438,0.930428,2.983915
R00024,-0.42171,-3.287593,-1.908312,4.57906
R00025,8.074185,-6.016346,0.398401,2.899924
R00026,1.256658,-1.95482,-1.447599,1.920323
R00027,5.708511,-4.674849,-1.070133,2.725227
R00028,0.904576,-7.771163,-2.097822,4.28664
R00029,0.119472,-4.112057,-1.867374,6.133919
R00030,3.329752,-5.789509,1.881663,4.924482
R00031,3.123081,-2.007667,0.291723,4.383538
R00032,2.263887,-3.580264,-4.785329,3.267285
R00033,7.049374,-7.222627,1.287772,5.997641
R00034,4.327178,-5.518707,0.534751,3.395562
R00035,-1.564316,-2.546875,1.503293,5.759323
R00036,4.460829,-5.999407,-1.477819,2.572112
R00037,-0.022414,-0.420488,-1.945321,3.766462
R00038,4.473944,0.201429,0.445161,5.730248
R00039,2.4815,-4.337686,2.441181,4.522743
R00040,2.689019,-2.772555,-0.221072,4.913964
R00041,5.582514,-6.525924,-1.814567,2.985852
R00042,1.115713,-0.525256,0.844279,3.980954
R00043,-1.305777,-2.433313,2.266006,3.090305
R00044,0.102737,-6.779063,-1.470689,5.120596
R00045,0.27337,-4.290201,0.995468,5.502801
R00046,0.325194,-1.919058,-1.202687,3.197378
R00047,3.67372,-4.844472,2.328328,3.01706
R00048,4.616988,-3.770648,-1.644782,5.253768
R00049,7.875259,-7.273091,1.299979,3.062912
R00050,1.812564,-5.186164,2.225151,3.951117
R00051,2.633859,-2.856694,2.168002,4.483545
R00052,-0.931998,-3.710324,-0.034263,4.66169
R00053,-1.630239,-5.030843,-1.279911,4.33668
R00054,1.251645,-0.957769,-0.966507,3.871925
R00055,-1.4089,-3.217604,-2.91307,2.653507
R00056,-0.64082,-1.447565,-0.611978,4.687253
R00057,2.930397,-5.8969,0.248568,4.057757
R00058,1.196993,-3.074335,0.389452,2.431425
R00059,0.492433,-1.403112,-2.191748,2.281645
R00060,-1.426988,-1.884523,-0.436915,1.338503
R00061,1.26947,-5.704881,-1.181652,1.270606
R00062,3.394886,0.820953,-2.750013,3.780015
R00063,0.743754,-4.50838,1.00272,5.849561
R00064,1.320048,-3.818543,0.907108,3.699918
R00065,2.5149,-3.075341,-0.8709,2.813647
R00066,-1.399168,-5.463013,-0.96017,6.324536
R00067,3.877519,-2.661633,-1.128159,5.117308
R00068,4.202118,-2.635442,0.504861,6.014298
R00069,3.37979,-3.254187,-2.435138,1.892983
R00070,-2.149278,-6.056028,-0.489804,5.987293
R00071,1.591685,-5.988011,-1.627774,3.246362
R00072,-1.081928,-6.428191,-0.177687,3.395783
R00073,2.645036,-1.552341,-1.27525,5.70484
R00074,2.421277,-3.430943,2.094932,4.686818
R00075,2.669956,-5.672289,-0.661809,1.985404
R00076,3.228849,-6.146068,-3.460032,4.649713
R00077,1.016458,-3.131374,-0.444183,5.173256
R00078,3.132479,-4.294158,2.335504,2.310921
R00079,5.178309,-3.993115,-0.088612,2.888044
R00080,3.451221,-6.26385,-2.859321,4.633486
R00081,3.114283,-4.703954,-0.705507,3.813333
R00082,1.761583,-5.275382,0.930762,3.253802
R00083,3.077265,-3.355315,0.169381,4.672729
R00084,-1.068493,-6.158591,1.233832,4.655318
R00085,3.809891,-5.322702,-1.881516,5.112396
R00086,3.097905,-1.985526,-1.05511,6.53454
R00087,4.656141,-4.375782,-1.117291,3.490105
R00088,3.48145,-4.186364,0.559491,1.16181
R00089,-1.777974,-5.623503,-3.346923,2.327383
R00090,5.244388,-3.154329,-0.738151,5.549143
R00091,3.996672,-3.568952,-1.612639,3.848957
R00092,4.496893,-7.507867,-3.168045,2.109036
R00093,2.253724,-2.803029,-1.41414,5.346267
R00094,1.8909,-3.347987,-0.495696,5.777883
R00095,1.974432,-2.710875,1.238505,5.046151
R00096,2.792259,-4.871644,-1.083758,4.665312
R00097,5.378267,-3.205643,-0.02664,4.518839
R00098,4.233041,-2.390512,-3.179047,4.152764
R00099,0.480083,-1.260295,-2.356949,3.204425
R00100,0.124552,-4.54928,-1.988223,4.204918
R00101,0.04738,-7.378348,-0.524683,3.867413
R00102,2.72749,-1.189945,-0.392997,4.350372
R00103,1.61324,-2.919012,-0.445321,3.916041
R00104,0.720001,-6.320895,-2.311644,4.00821
R00105,5.840336,0.410625,0.717209,2.532113
R00106,3.070498,-8.002316,-0.383934,3.790691
R00107,-0.84129,-6.318979,0.135079,2.994601
R00108,0.919081,-4.55467,-1.166265,5.102133
R00109,3.773647,-3.041155,-1.067691,2.842906
R00110,-0.560906,-4.082585,-2.981482,3.366784
R00111,2.880302,-2.925083,0.381999,2.768231
R00112,2.016772,-5.883304,-0.333409,3.978442
R00113,0.512156,-4.68767,-1.026114,2.402559
R00114,3.279481,-4.990939,-1.354409,3.653156
R00115,-0.235763,-2.850004,-3.497538,1.999958
R00116,1.187513,-8.034425,-1.843541,6.162116
R00117,4.884095,0.024207,0.284329,2.224715
R00118,3.50097,-5.102885,0.919268,4.421771
R00119,1.076863,-3.127978,-0.569518,2.870777
R00120,1.299773,-10.328599,3.317095,4.505463
R00121,0.119688,-0.146543,-0.133221,3.495444
R00122,3.105145,-3.70578,2.20514,3.834933
R00123,4.617769,-6.066934,1.196896,5.908749
R00124,6.112563,-0.992161,-0.371667,2.731804
R00125,1.141822,0.149601,-1.77328,4.696331
R00126,0.298104,-5.139785,0.232044,4.540585
R00127,-1.555737,-6.488201,3.756837,5.945247
R00128,1.503153,-2.700295,-0.285397,4.336682
R00129,2.387279,-1.57443,0.165953,2.331066
R00130,3.885333,-2.508689,-0.326682,3.80973
R00131,5.248082,-5.848011,3.469747,6.066289
R00132,0.413665,-2.459572,1.49321,4.2754
R00133,2.371263,-3.939838,0.509525,4.410635
R00134,0.696985,-2.262083,0.699924,6.361315
R00135,-0.081066,-3.422588,0.263796,3.377006
R00136,3.781537,-2.720593,-0.914613,5.142748
R00137,0.99013,0.372865,-0.253576,4.035307
R00138,0.57247,-2.350892,-1.199675,4.841744
R00139,1.293287,-2.758852,0.312669,3.145566
R00140,-0.313897,-0.936045,-1.095499,4.121918
R00141,1.119926,-5.430385,1.599021,2.689983
R00142,2.961181,-0.651846,-1.058552,5.024401
R00143,5.015039,-8.291311,-2.698142,3.619499
R00144,1.625943,-5.67908,1.750831,4.387985
R00145,2.368303,-4.359128,0.586015,2.883023
R00146,2.362084,-4.666752,-1.788268,6.385757
R00147,3.929526,-3.08449,-1.02231,4.490165
R00148,1.474685,-5.562189,-0.681327,2.054308
R00149,-1.100708,-0.888711,1.263492,4.42314
R00150,1.771989,-5.597973,-1.086858,2.716958
R00151,1.212089,-4.363352,-1.980031,4.546176
R00152,3.520053,-4.607315,-0.303703,2.608392
R00153,2.156137,-2.866559,-1.519427,2.880615
