entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,8.9666,9.8253,6.9471,2.5488,10.0046,0.2553
E0001,2026-01-01T00:00:00Z,5.1072,8.1308,7.6332,3.1088,8.1082,-1.6136
E0002,2026-01-01T00:00:00Z,7.5479,8.9799,7.0587,2.3067,6.8049,1.1011
E0003,2026-01-01T00:00:00Z,7.7374,9.072,7.6916,1.4158,10.3483,0.3766
E0004,2026-01-01T00:00:00Z,8.3473,8.6768,8.2343,1.0159,9.4373,0.2352
E0005,2026-01-01T00:00:00Z,9.7696,10.6458,7.0618,2.1233,9.3637,-3.2728
E0006,2026-01-01T00:00:00Z,7.834,10.6845,6.9484,1.4545,8.6213,-2.4216
E0007,2026-01-01T00:00:00Z,9.3199,8.3231,8.7057,2.8236,8.0356,-4.1493
E0008,2026-01-01T00:00:00Z,7.1844,9.7492,6.9441,1.7282,7.9733,-1.4725
E0009,2026-01-01T00:00:00Z,7.5756,10.4702,7.708,2.129,9.5606,-3.5966
E0010,2026-01-01T00:00:00Z,10.3768,9.1658,6.6311,2.2325,10.0422,1.1803
E0011,2026-01-01T00:00:00Z,8.0978,10.2555,7.4156,2.0291,6.7567,0.3731
E0012,2026-01-01T00:00:00Z,7.8815,8.2531,6.8534,2.3787,11.0575,-1.3405
E0013,2026-01-01T00:00:00Z,8.7167,9.8251,7.4378,1.9824,9.106,0.615
E0014,2026-01-01T00:00:00Z,9.7081,8.0321,7.2447,1.9409,8.2009,0.0232
E0015,2026-01-01T00:00:00Z,8.1594,8.1297,8.3491,1.9657,7.4866,-0.9636
E0016,2026-01-01T00:00:00Z,9.1523,9.8518,7.865,2.2467,8.3995,0.738
E0017,2026-01-01T00:00:00Z,8.7504,9.8735,7.4201,1.4845,9.6675,-0.4045
E0018,2026-01-01T00:00:00Z,8.695,10.0658,6.8143,1.9877,6.6088,1.191
E0019,2026-01-01T00:00:00Z,6.5263,9.6443,7.1395,2.6181,6.7505,-2.0163
E0020,2026-01-01T00:00:00Z,9.3583,8.6529,7.9426,2.7838,9.8939,-1.1811
E0021,2026-01-01T00:00:00Z,5.7278,10.4404,7.553,3.1036,8.4314,0.9611
E0022,2026-01-01T00:00:00Z,8.6949,8.5261,7.0309,2.4668,8.8467,1.3746
E0023,2026-01-01T00:00:00Z,5.6845,7.666,7.8943,1.603,9.5468,1.2561
E0024,2026-01-01T00:00:00Z,8.4904,8.6519,7.9,2.1747,11.412,-0.1322
E0025,2026-01-01T00:00:00Z,9.5731,9.5837,7.0507,2.2398,10.907,-3.8212
E0026,2026-01-01T00:00:00Z,8.321,9.8199,7.1331,1.7991,10.5425,-0.5354
E0027,2026-01-01T00:00:00Z,5.6001,7.5574,7.4679,1.7618,8.1914,2.211
E0028,2026-01-01T00:00:00Z,6.4895,8.5913,7.5162,1.1109,8.5098,-0.9318
E0029,2026-01-01T00:00:00Z,9.1478,10.9909,6.8052,0.7271,9.8207,3.8109
E0030,2026-01-01T00:00:00Z,8.5869,9.6938,8.0393,3.4146,10.1763,-0.2242
E0031,2026-01-01T00:00:00Z,7.703,10.4422,7.1403,1.5952,7.6806,-1.3593
E0032,2026-01-01T00:00:00Z,7.9583,9.2529,6.5463,2.6334,9.9095,2.5485
E0033,2026-01-01T00:00:00Z,8.515,7.8631,7.1368,2.5071,9.4868,-1.3028
E0034,2026-01-01T00:00:00Z,8.6394,7.8067,6.7985,1.7955,12.0371,3.05
E0035,2026-01-01T00:00:00Z,5.5462,8.1507,7.2018,3.2287,9.1813,0.3357
E0036,2026-01-01T00:00:00Z,6.9849,9.3677,7.7401,1.061,8.563,-0.3768
E0037,2026-01-01T00:00:00Z,6.2727,9.6987,7.842,1.7851,8.3243,-0.6274
E0038,2026-01-01T00:00:00Z,7.5181,9.3211,6.6156,3.1478,8.501,0.8154
E0039,2026-01-01T00:00:00Z,6.6298,8.6509,6.8374,2.037,7.9556,2.3936
E0040,2026-01-01T00:00:00Z,6.5553,8.4789,7.3444,2.4523,6.482,1.5451
E0041,2026-01-01T00:00:00Z,9.9566,8.635,5.9381,1.3991,9.2012,0.1899
E0042,2026-01-01T00:00:00Z,8.8165,8.5175,6.7855,2.6251,11.1287,1.2534
E0043,2026-01-01T00:00:00Z,9.7352,7.6783,7.266,2.544,8.7484,1.0121
E0044,2026-01-01T00:00:00Z,7.2157,9.4675,8.1108,2.2568,9.0111,2.2709
E0045,2026-01-01T00:00:00Z,6.3841,9.5876,7.5635,2.343,7.9921,-3.8585
E0046,2026-01-01T00:00:00Z,6.2125,9.3612,6.9666,2.971,9.7474,-1.1535
E0047,2026-01-01T00:00:00Z,6.6958,9.5664,7.5397,1.5201,10.0916,2.6708
E0048,2026-01-01T00:00:00Z,10.3735,8.1999,6.7177,1.6247,9.9045,-0.5447
E0049,2026-01-01T00:00:00Z,9.2191,8.6406,7.6134,1.22,10.2439,-1.5202
E0050,2026-01-01T00:00:00Z,9.2477,7.8018,6.486,2.5643,9.0925,-2.6219
E0051,2026-01-01T00:00:00Z,6.4483,8.4897,6.7206,2.7671,10.0087,-1.0693
E0052,2026-01-01T00:00:00Z,8.8586,9.1272,6.9266,1.0831,11.0297,0.1638
E0053,2026-01-01T00:00:00Z,7.8869,9.9596,7.7408,2.092,8.9322,1.2624
E0054,2026-01-01T00:00:00Z,7.6609,11.056,6.6611,2.1899,9.8716,-6.0026
E0055,2026-01-01T00:00:00Z,9.1872,9.92,7.2925,1.8554,9.7239,0.375
E0056,2026-01-01T00:00:00Z,9.9491,10.6332,7.9504,2.5662,9.5033,-1.497
E0057,2026-01-01T00:00:00Z,7.4694,8.2725,7.7016,2.8674,10.6843,0.2144
E0058,2026-01-01T00:00:00Z,9.7457,10.615,7.0303,0.9833,7.7182,-2.483
E0059,2026-01-01T00:00:00Z,8.5925,9.3621,7.4105,2.0503,10.3938,-0.0235
E0060,2026-01-01T00:00:00Z,8.4749,9.081,7.6898,2.2828,10.0434,1.165
E0061,2026-01-01T00:00:00Z,8.5629,10.6843,7.1199,2.5394,9.1809,-3.3812
E0062,2026-01-01T00:00:00Z,8.6805,7.4961,7.8766,3.0281,9.4287,0.8455
E0063,2026-01-01T00:00:00Z,7.3195,9.9258,6.4957,3.2541,9.9738,1.7167
E0064,2026-01-01T00:00:00Z,7.384,9.397,7.893,1.1321,8.2196,2.2643
E0065,2026-01-01T00:00:00Z,6.7312,9.6255,6.9325,2.2954,9.3534,-2.0693
E0066,2026-01-01T00:00:00Z,8.9286,8.7246,6.8269,1.742,9.6014,0.0947
E0067,2026-01-01T00:00:00Z,5.2328,10.2023,7.2087,3.1044,9.7828,-2.0502
E0068,2026-01-01T00:00:00Z,8.4982,10.2412,7.3224,2.0314,12.6261,4.1893
E0069,2026-01-01T00:00:00Z,9.2226,9.7601,8.2205,0.9243,10.5865,-0.7758
E0070,2026-01-01T00:00:00Z,7.67,8.4705,7.5045,2.3899,9.3217,0.0109
E0071,2026-01-01T00:00:00Z,10.4398,9.0989,7.2046,1.9684,6.3316,0.049
E0072,2026-01-01T00:00:00Z,6.3186,8.7864,6.821,1.4549,9.7553,-5.5442
E0073,2026-01-01T00:00:00Z,8.3955,8.6924,7.9426,2.6992,9.6281,-1.432
E0074,2026-01-01T00:00:00Z,7.0783,9.3831,7.8424,2.1718,12.3167,-1.1708
E0075,2026-01-01T00:00:00Z,8.9293,9.4571,7.6627,1.1654,11.4014,-1.8306
E0076,2026-01-01T00:00:00Z,7.6676,9.1543,8.1651,1.8987,10.1417,-0.5329
E0077,2026-01-01T00:00:00Z,9.6487,9.8915,7.5298,1.4911,10.0155,0.3757
E0078,2026-01-01T00:00:00Z,9.8215,7.2524,7.2537,1.3358,8.4598,-1.2207
E0079,2026-01-01T00:00:00Z,6.8508,8.5693,6.964,2.8283,8.3291,1.4968
E0080,2026-01-01T00:00:00Z,7.5803,7.9851,7.4885,2.7513,9.9994,-2.7974
E0081,2026-01-01T00:00:00Z,6.4728,8.6532,7.349,1.8526,11.5264,1.5749
E0082,2026-01-01T00:00:00Z,7.6237,8.4924,7.9765,1.4366,10.2852,-0.6336
E0083,2026-01-01T00:00:00Z,6.075,8.8724,7.0722,2.9443,8.4628,-1.5181
E0084,2026-01-01T00:00:00Z,8.757,9.8521,7.9527,1.6333,8.0852,-3.3637
E0085,2026-01-01T00:00:00Z,8.0119,9.7927,6.5586,1.8438,8.1232,1.1799
E0086,2026-01-01T00:00:00Z,7.3543,9.0037,7.3442,3.0092,11.0951,3.5906
E0087,2026-01-01T00:00:00Z,9.1819,9.3233,7.5946,2.1828,8.2484,-1.2647
E0088,2026-01-01T00:00:00Z,7.203,9.4822,6.8865,1.3957,9.3796,3.1083
E0089,2026-01-01T00:00:00Z,6.6639,10.4616,8.2933,2.6891,7.6813,3.0484
E0090,2026-01-01T00:00:00Z,8.0518,9.8766,7.1457,1.5735,7.571,2.0067
E0091,2026-01-01T00:00:00Z,5.7809,8.8081,7.7209,1.5176,8.6028,1.491
E0092,2026-01-01T00:00:00Z,5.3091,9.2669,8.1131,2.1477,6.912,-5.2516
E0093,2026-01-01T00:00:00Z,9.2646,9.3612,8.0341,2.9069,10.4532,0.1948
E0094,2026-01-01T00:00:00Z,7.6459,9.8319,7.1064,2.0176,10.3691,-1.9522
E0095,2026-01-01T00:00:00Z,9.378,9.5326,6.756,2.3446,8.6922,1.3624
E0096,2026-01-01T00:00:00Z,7.8061,9.3374,7.508,2.9401,8.6942,2.1396
E0097,2026-01-01T00:00:00Z,7.1337,7.8857,7.4193,1.6728,8.2292,1.2356
E0098,2026-01-01T00:00:00Z,8.7905,8.0217,7.7412,2.0083,8.176,1.0429
E0099,2026-01-01T00:00:00Z,6.2579,10.2531,7.3067,3.2853,9.3287,-1.0367
E0100,2026-01-01T00:00:00Z,7.5941,9.5815,7.7093,2.248,10.8635,0.3074
E0101,2026-01-01T00:00:00Z,5.7132,8.8397,8.4258,1.4182,8.1066,2.5513
E0102,2026-01-01T00:00:00Z,10.5616,9.8117,7.4856,2.1661,10.7263,0.4097
E0103,2026-01-01T00:00:00Z,10.015,8.4576,6.8304,2.6393,9.8098,-0.6325
E0104,2026-01-01T00:00:00Z,8.1259,8.5783,7.9192,2.4563,9.2918,-1.4397
E0105,2026-01-01T00:00:00Z,6.5516,8.2886,7.6636,0.8426,9.676,-0.7268
E0106,2026-01-01T00:00:00Z,5.3229,9.9622,6.9779,3.1085,9.9546,-2.6768
E0107,2026-01-01T00:00:00Z,8.2035,9.1868,6.5843,2.9868,8.6291,0.7323
E0108,2026-01-01T00:00:00Z,8.3637,9.061,7.8693,2.4698,10.783,-4.8238
E0109,2026-01-01T00:00:00Z,7.6743,10.6323,7.4191,2.7514,9.4552,-2.2026
E0110,2026-01-01T00:00:00Z,7.6591,8.3169,8.2848,1.0843,8.981,0.986
E0111,2026-01-01T00:00:00Z,8.9371,7.7889,7.9951,3.3162,9.328,0.1009
E0112,2026-01-01T00:00:00Z,9.0504,9.246,7.3449,1.2359,8.3594,-1.361
E0113,2026-01-01T00:00:00Z,6.5998,9.6898,7.7353,2.2186,9.7829,2.0056
E0114,2026-01-01T00:00:00Z,3.8535,10.0805,7.4352,1.9943,6.768,-0.941
