account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772974022000,16.44,3842.9,804,gold,36,55.65,1
A0001,1772248961000,13.63,8254.07,549,gold,27,47.34,1
A0002,1772780416000,2.15,1019.83,435,silver,26,60.29,0
A0003,1773078206000,2.4,5493.81,648,bronze,2,46.9,1
A0004,1773629283000,61.89,6243.21,448,gold,6,55.28,0
A0005,1772645674000,47.41,8277.28,546,silver,32,55.05,0
A0006,1772276546000,39.72,3235.71,514,gold,11,44.06,1
A0007,1772611597000,185.21,6311.07,606,bronze,19,49.07,1
A0008,1773596072000,19.08,4464.58,662,silver,11,46.78,0
A0009,1772652365000,9.55,6295.94,758,silver,8,48.25,1
A0010,1772882872000,42.2,1651.03,650,silver,1,51.83,1
A0011,1772244038000,58.86,6127.53,812,gold,35,46.37,1
A0012,1773580453000,124.4,9480.54,659,bronze,32,54.42,0
A0013,1771990057000,62.94,2815.89,712,silver,27,51.83,0
A0014,1772152670000,310.41,1408.61,423,gold,24,49.58,0
A0015,1772214255000,289.89,2752.99,437,silver,10,61.3,0
A0016,1773171865000,29.4,2062.45,640,bronze,0,59.64,1
A0017,1772340173000,37.8,5932.7,466,silver,7,52.37,1
A0018,1772212574000,65.72,6639.8,432,silver,31,55.85,1
A0019,1772072512000,13.29,897.48,507,bronze,15,47.53,1
A0020,1772550330000,85.5,3393.41,791,bronze,2,57.68,0
A0021,1772999537000,33.62,6081.2,400,bronze,21,46.11,0
A0022,1772794281000,51.36,4356.47,369,silver,39,48.75,1
A0023,1772876883000,21.85,7903.83,353,silver,21,50.36,0
A0024,1772379587000,47.1,1984.75,460,silver,26,38.68,1
A0025,1772214908000,13.05,5839.54,642,silver,11,50.95,0
A0026,1773689925000,22.83,2313.49,445,silver,31,59.9,0
A0027,1772142351000,18.8,1441.38,390,bronze,34,39.81,0
A0028,1772760620000,26.52,126.64,764,bronze,38,50.45,0
A0029,1773666205000,75.34,2990.7,752,gold,8,44.89,1
A0030,1772913600000,48.72,4363.54,811,bronze,14,57.59,0
A0031,1772635236000,88.43,8999.08,669,bronze,0,45.1,1
A0032,1772216295000,5.93,1909.72,673,bronze,9,52.08,0
A0033,1772193442000,30.57,3853.81,702,bronze,31,49.08,1
A0034,1772557369000,11.46,3570.57,460,bronze,28,49.5,0
A0035,1773228278000,25.22,3927.52,549,gold,21,42.61,0
A0036,1772517051000,82.03,2858.13,813,bronze,32,43.21,0
A0037,1773649545000,20.49,5977.09,537,bronze,28,51.63,1
A0038,1773344049000,15.66,8143.85,499,bronze,30,43.48,1
A0039,1773405016000,4.6,1937.87,470,silver,5,59.54,0
A0040,1773684111000,218.71,5306.75,810,silver,29,52.67,0
A0041,1773547756000,24.27,1949.85,787,silver,15,55.36,0
A0042,1772881033000,20.6,8452.11,628,silver,29,48.66,0
A0043,1773607052000,50.7,4230.58,815,silver,5,53.12,0
A0044,1772508557000,37.32,7387.31,595,silver,4,58.82,0
A0045,1772988469000,37.27,5935.45,603,bronze,26,47.76,0
A0046,1773370874000,6.59,8955.51,829,silver,29,46.08,1
A0047,1772122916000,84.44,3858.29,388,gold,38,57.06,0
A0048,1772349292000,55.7,8787.36,303,gold,22,52.42,1
A0049,1772871807000,20.3,5254.39,422,bronze,18,59.18,1
A0050,1772081518000,16.24,6800.84,655,silver,4,56.76,1
A0051,1773531003000,15.72,3338.03,636,silver,26,41.46,0
A0052,1773613951000,25.74,4794.87,459,silver,9,52.76,0
A0053,1773346794000,17.52,7387.21,435,gold,25,46.2,1
A0054,1773026322000,11.99,8074.71,848,gold,35,54.5,0
A0055,1772162357000,15.68,1457.94,493,bronze,21,49.76,0
A0056,1772414725000,14.09,2204.33,350,silver,19,49.26,1
A0057,1772476000000,200.66,5047.6,449,bronze,32,41.56,1
A0058,1772347396000,30.31,6090.87,756,gold,13,50.19,0
A0059,1772880942000,13.73,6515.74,459,silver,15,51.65,0
A0060,1773413383000,48.08,7881.99,850,bronze,35,52.72,0
A0061,1772315591000,128.65,6261.12,741,gold,19,49.3,1
A0062,1772379211000,40.46,3926.32,738,gold,22,47.82,0
A0063,1772707681000,16.19,4272.56,349,gold,36,47.66,1
A0064,1772940041000,16.18,5157.1,755,silver,24,52.38,0
