entity_id,f1,f2,f3,f4,f5
E0000,15.120181,2.869922,15.8124,12.961575,3.133916
E0001,11.544541,2.944339,17.501179,2.491369,5.624656
E0002,24.20692,2.243159,8.422188,4.296904,11.418331
E0003,5.102673,1.343644,1.199479,1.528939,3.913901
E0004,15.530713,1.601341,3.374903,8.016198,5.756219
E0005,11.164154,3.122298,21.478788,31.003945,13.520892
E0006,12.161087,2.291351,12.345719,5.796986,4.210805
E0007,5.997774,2.29165,9.984945,12.676836,7.942032
E0008,5.689242,2.855336,2.487471,9.769064,5.826371
E0009,13.188233,2.340869,1.850879,11.574801,11.31518
E0010,7.427258,2.114511,10.929276,6.824891,7.828974
E0011,22.706715,2.71573,9.007213,7.44544,12.642127
E0012,11.851866,1.510646,12.203339,2.698773,2.246994
E0013,2.68864,1.26679,4.394672,7.854668,2.25277
E0014,17.438762,3.288519,6.354027,9.455157,8.095175
E0015,7.336831,1.413374,3.12726,5.283058,14.552392
E0016,20.451674,1.977451,4.680565,7.179603,15.316342
E0017,7.904964,2.212058,6.008845,16.459769,5.35154
E0018,7.318184,2.218452,14.467768,8.172182,1.299714
E0019,8.099513,1.856541,17.97387,6.330554,9.397499
E0020,6.375435,1.757366,14.997743,12.570775,4.72602
E0021,4.564218,1.30878,10.048259,7.292882,7.892876
E0022,7.58168,2.505676,35.707483,2.265741,27.01173
E0023,6.156558,2.564279,5.886394,9.789932,9.90733
E0024,7.919992,2.294376,4.328694,9.511601,9.507034
E0025,6.155887,2.275888,3.25089,2.351773,7.550134
E0026,24.646243,2.395352,28.768624,11.412043,12.086073
E0027,1.814546,1.716008,3.626154,28.283428,15.231094
E0028,8.598961,1.984866,18.01079,6.130642,2.965593
E0029,10.537534,1.438402,3.988516,2.388884,10.533947
E0030,6.731348,1.568516,10.414384,5.343173,6.275626
E0031,3.631735,2.84646,11.414442,7.972388,25.700365
E0032,11.119584,1.736173,16.196326,23.234055,4.698008
E0033,3.934264,1.584546,6.09483,9.088949,2.649875
E0034,6.772198,1.975613,7.019181,32.431255,8.996662
E0035,4.978774,3.444425,51.567831,2.701289,8.305256
E0036,6.053695,2.453438,2.566183,5.674723,11.030233
E0037,5.196835,1.743454,8.228223,52.703156,9.517454
E0038,27.813487,1.84684,9.446561,6.285924,13.402874
E0039,7.682126,1.486876,8.780699,2.898671,15.033109
E0040,6.60664,1.810033,6.251652,5.051596,21.233273
E0041,13.280868,1.883746,6.536149,5.220761,1.327408
E0042,22.232684,1.812795,8.435518,8.980449,5.527547
E0043,0.828357,3.17425,6.944768,4.153386,10.284262
E0044,4.504369,3.214447,30.282225,2.983446,14.98
E0045,2.616107,1.944238,11.206373,22.052799,6.668409
E0046,3.687608,2.798521,10.849062,3.152355,5.6772
E0047,13.880214,1.577137,4.020329,16.617824,15.504205
E0048,5.363188,2.473275,7.658845,2.861921,3.217367
E0049,10.286934,3.009042,16.967778,6.869785,3.319728
E0050,6.327174,3.025189,6.84086,23.575562,4.222437
E0051,7.839826,0.824006,5.522473,19.804201,7.56402
E0052,5.022182,1.438403,8.017084,11.625246,5.283265
E0053,4.206874,1.831739,12.483315,10.651496,3.487809
E0054,7.260398,1.241608,3.730703,6.268978,12.103347
E0055,2.237328,1.67363,5.732066,1.844936,6.379942
E0056,4.609648,1.953141,10.432862,7.528726,4.576168
E0057,21.28256,1.47307,4.987139,2.502894,12.272282
E0058,3.502754,2.206338,6.884339,8.146411,11.059589
E0059,5.152245,3.785145,21.082202,3.073713,13.53889
E0060,9.205478,2.978594,2.516583,15.63048,1.923329
E0061,4.009929,2.064494,11.483185,3.587607,9.242103
E0062,8.749523,2.824445,3.991232,5.266156,4.282411
E0063,4.326693,2.047454,11.043119,3.082526,4.101764
E0064,9.384302,1.193204,7.961998,12.373701,37.741248
E0065,2.385946,2.639909,2.609708,8.137358,4.686942
E0066,7.872794,3.51166,5.106591,5.24334,13.156654
E0067,6.354389,2.205741,12.987247,12.285004,2.613962
E0068,6.47209,1.520086,2.852997,4.253265,1.933572
E0069,7.04416,2.513834,2.0129,16.123528,10.704612
E0070,4.451294,2.008455,6.115912,7.104709,8.271529
E0071,8.030516,2.744935,2.178933,2.489819,3.69614
E0072,3.775529,1.001785,15.736752,3.672123,4.325859
E0073,6.025997,2.284005,2.433585,19.010665,18.583638
E0074,11.578372,2.887207,1.016703,4.163329,10.080465
E0075,9.097028,2.159038,7.111454,6.757332,21.124768
E0076,6.530509,1.8016,4.898321,3.791333,1.794893
E0077,25.738981,2.952394,3.941404,9.143371,13.256311
E0078,4.043744,1.061382,7.054412,7.496661,5.336616
E0079,149.395823,2.687703,3.607916,7.804206,20.181671
E0080,4.015947,2.678871,4.696699,4.263368,25.406964
E0081,9.574554,3.193994,3.302867,4.296364,12.320763
E0082,3.733337,2.165429,12.235331,6.204621,4.84061
E0083,4.547925,2.330089,25.025998,12.421669,21.44607
E0084,7.813665,3.429916,8.441034,7.5472,2.205876
E0085,15.689281,1.517686,16.915398,6.829518,11.901188
E0086,27.221435,1.970176,11.464881,19.632313,6.192692
E0087,9.903457,2.594305,31.244724,11.987015,1.468134
E0088,9.566213,1.532153,10.39779,13.190337,17.640139
E0089,10.68789,1.838178,10.758814,9.833466,18.577533
E0090,10.172763,1.968856,3.68689,5.239745,5.272791
E0091,0.980671,1.907018,5.296652,4.050161,2.099271
E0092,6.47921,2.893854,8.699492,6.898967,12.55637
E0093,2.642212,2.024295,6.238654,8.879128,7.765491
E0094,5.562492,2.025162,10.42232,11.470802,3.170513
E0095,23.119477,1.638956,4.468386,20.055225,90.313907
E0096,14.928398,1.602628,1.776407,11.215357,17.969561
E0097,7.123901,2.994616,10.344289,4.54061,9.267035
E0098,12.801907,2.166131,10.772959,6.342104,4.93185
E0099,17.278497,1.345807,17.061093,22.268758,10.879035
E0100,6.921226,1.840549,77.288675,3.195277,8.196663
E0101,6.45402,2.012794,18.054887,1.090109,19.805583
E0102,3.777912,1.621184,2.306746,11.242034,4.5426
E0103,2.385699,2.606585,5.988517,2.563359,11.593786
E0104,10.787541,1.555981,5.231357,13.278838,1.597049
E0105,5.040022,2.629476,1.67497,6.655616,4.886622
E0106,12.501093,2.966723,4.347866,6.35822,1.455353
E0107,3.769182,2.144241,7.31235,11.614983,10.098712
E0108,62.052277,3.031487,1.43383,2.941712,3.583642
E0109,15.583625,2.311125,2.906412,5.095145,2.905178
E0110,5.595283,1.910517,7.816162,2.145653,20.785846
E0111,3.348892,1.411257,5.133059,27.889112,10.859668
E0112,11.871786,2.634927,6.823344,8.42633,4.56745
E0113,4.583893,1.36441,3.16703,12.285872,14.555119
E0114,15.132511,3.127334,30.064161,7.567263,9.278203
E0115,14.29648,2.213093,7.642371,0.607338,5.748867
E0116,10.65986,2.141103,6.315763,18.55103,4.215085
E0117,5.81395,2.043313,3.745224,17.074782,9.116262
E0118,6.342403,3.018344,5.770859,9.287219,16.959684
E0119,9.246456,2.564222,11.61147,11.437705,8.046591
E0120,5.695579,2.774284,3.608274,6.75536,24.654509
E0121,3.3185,2.366908,2.135578,4.759749,8.232146
E0122,6.132536,1.425666,7.347699,9.546989,5.350447
E0123,2.704062,1.499921,4.063024,8.785539,10.901155
E0124,5.12266,0.962393,21.685676,1.645825,0.804611
E0125,5.364164,2.864005,9.301615,2.681083,3.936608
E0126,4.117931,1.350049,9.19288,2.630935,6.70507
E0127,23.711007,1.96171,5.355777,7.037626,29.534444
E0128,2.417042,1.768649,11.945495,7.833832,4.911235
E0129,5.382974,1.634956,11.448977,13.139453,29.409075
E0130,7.533266,2.413176,7.312751,2.849379,6.511316
E0131,37.04812,2.280249,24.722236,10.539997,8.303047
E0132,18.896192,2.266904,5.426266,6.865879,9.681628
E0133,5.419109,2.081909,10.342155,5.728115,49.963568
E0134,12.876639,2.678957,2.794388,21.455332,8.967343
E0135,6.71072,1.634038,8.067858,3.701748,9.631935
E0136,3.117124,3.47144,22.881299,17.459204,22.417548
