row_id,b_val
R00000,1.1566
R00001,-4.1736
R00002,5.6794
R00003,-1.278
R00004,-9.5366
R00006,-5.1137
R00009,-8.2798
R00010,0.2493
R00011,-10.3904
R00012,3.2364
R00013,3.4825
R00014,-4.181
R00015,-8.0667
R00017,-1.6993
R00018,-4.1607
R00019,1.3463
R00021,-7.6337
R00023,-5.273
R00024,0.5232
R00025,-1.2616
R00027,-1.8416
R00028,-7.4833
R00029,-2.8667
R00030,-1.9927
R00031,-0.0579
R00032,7.1408
R00033,-3.0339
R00035,-0.0083
R00036,-8.9529
R00037,-8.4588
R00040,3.0025
R00041,-7.8999
R00042,-6.8444
R00043,-6.9389
R00044,0.5741
R00045,-2.7947
R00046,-2.7073
R00047,3.9068
R00049,4.7039
R00050,-1.9586
R00051,-2.3227
R00052,1.3463
R00053,1.8901
R00054,-2.3897
R00055,-7.9681
R00056,-4.296
R00057,4.1064
R00058,4.5491
R00059,-4.1198
R00061,-0.7822
R00062,5.8688
R00063,-17.4352
R00064,-7.6378
R00066,-0.7695
R00067,-0.1839
R00068,-4.3948
R00069,1.5176
R00072,0.5044
R00074,-7.9135
R00076,0.602
R00077,-0.9558
R00080,1.6819
R00081,-5.9497
R00082,-3.35
R00083,-0.2053
R00084,6.6462
R00087,-10.7282
R00088,1.1204
R00089,2.368
R00090,-2.7526
R00091,-5.8371
R00092,0.3769
R00094,-0.8611
R00095,-5.4151
R00097,-1.9563
R00099,-3.1818
R00101,0.5556
R00104,-9.2358
R00105,0.3436
R00106,-6.0812
R00107,-8.8006
R00108,-0.3551
R00109,1.4942
R00110,-7.8874
R00111,1.7544
R00113,-7.0284
R00116,1.9811
R00117,-1.8028
R00118,0.3234
R00119,-4.7958
R00120,-0.1204
R00121,-7.8519
R00122,-1.5422
R00123,-4.5092
R00124,-6.9371
R00125,-0.263
R00127,2.4635
R00128,-8.5092
R00130,-7.0435
R00131,0.3667
R00132,-1.8823
R00134,6.7242
R00135,-3.1378
R00136,1.6385
R00137,-4.1256
R00139,-6.5349
R00141,-9.2551
R00142,-0.0737
R00143,0.3978
R00144,1.6135
R00145,-5.7824
R00147,-3.1873
R00150,-4.2899
R00151,-8.3634
R00153,10.5198
R00155,-5.2418
R00156,-4.9688
R00157,0.8067
R00160,-8.1841
R00161,-1.9134
R00162,-5.9711
R00163,-10.2408
R00165,-6.0545
R00166,4.0169
R00169,-7.8018
R00170,-11.9545
R00171,-0.4487
R00172,-0.7455
R00173,-1.0527
R00174,3.0094
R00176,-3.2809
R00178,-3.3112
R00179,-1.9179
R00180,-2.1373
R00181,-0.864
R00182,4.5804
R00183,-2.3476
R00185,-2.0836
R00186,-10.0622
R00187,-6.5187
R00188,8.763
R00189,0.4514
R00190,-9.4711
R00191,2.0287
R00192,-4.8138
R00193,4.307
R00194,-0.9859
R00196,-2.7695
R00197,-8.0323
R00198,6.1223
R00199,-3.6608
R00200,-9.5079
R00201,-7.0866
R00202,-6.2994
R00203,-7.536
R00204,-7.1299
R00205,8.4596
R00206,-6.616
R00207,0.9889
R00208,7.9657
R00211,-5.1899
R00212,-3.3697
R00213,-1.2374
R00214,-6.527
R00217,-1.1945
R00219,-15.8208
R00221,-2.1548
R00222,-3.0664
R00223,-14.6339
R00224,-5.2279
R00226,-4.7487
R00227,1.2165
R00228,3.4004
R00229,-1.3996
R00230,-3.0693
R00231,-3.16
R00232,5.097
R00233,-2.9101
R00235,0.0131
R00236,0.8705
R00238,-8.0646
R00239,-2.8021
R00240,-10.1851
R00241,-10.9548
R00242,-9.0696
R00243,2.3228
R00244,-0.4904
R00245,-6.6161
R00246,-5.4442
R00247,-6.3894
R00249,2.1643
R00250,2.4799
R00251,-10.7955
R00252,1.1749
R00253,6.6457
R00256,-3.4211
R00257,-5.1796
R00259,-0.819
R00260,-1.9145
R00263,-10.2013
R00264,-1.0759
R00265,-0.2607
R00266,-6.3816
R00267,-1.9361
R00271,-0.1929
R00272,-4.0755
R00274,-4.9189
R00275,-1.8213
R00276,0.0119
R00277,4.0029
R00278,-10.6126
R00280,-5.9546
R00281,2.6726
R00282,-0.1484
R00283,-9.1705
R00284,10.8909
R00285,-1.0531
R00286,3.3405
R00287,-3.5763
R00288,-1.7803
R00294,-0.101
R00295,6.0046
R00298,0.8351
R00299,4.2596
R00300,2.3044
R00301,-8.7017
R00302,-13.947
R00303,-7.3508
R00304,0.8814
R00306,-0.6683
R00308,-0.3857
R00309,1.4222
R00310,-0.7683
R00312,-11.6677
R00313,-10.196
R00314,-4.873
R00315,-0.3955
R00317,4.5587
R00318,-14.8032
R00319,2.5567
