row_id,a_val
R00000,6.6274
R00001,5.6607
R00002,0.0605
R00003,9.7557
R00004,8.6462
R00005,8.2481
R00006,8.5125
R00008,7.0848
R00010,7.7429
R00011,12.8941
R00012,15.2062
R00014,15.5302
R00015,10.9299
R00016,6.7516
R00017,11.445
R00019,16.466
R00020,7.6324
R00021,9.926
R00022,15.6071
R00023,12.7324
R00024,16.0889
R00025,13.269
R00028,5.156
R00029,10.5093
R00030,8.7255
R00031,1.9128
R00032,6.0218
R00033,4.5907
R00034,12.1306
R00035,7.4621
R00036,5.958
R00037,7.6815
R00038,7.7713
R00039,9.8668
R00040,5.4518
R00042,9.9688
R00043,6.7088
R00044,13.6142
R00045,4.3767
R00046,10.0599
R00047,11.9752
R00048,10.7337
R00049,14.5477
R00050,13.1449
R00051,8.3241
R00055,13.0106
R00058,12.7627
R00061,11.2007
R00062,10.3583
R00063,9.6616
R00064,8.3598
R00065,13.3583
R00066,8.7572
R00067,6.4361
R00068,9.7695
R00069,15.6667
R00070,6.6856
R00073,15.6469
R00074,10.6219
R00075,2.2286
R00076,4.3271
R00077,11.4063
R00078,13.4022
R00079,12.4011
R00080,10.9875
R00081,11.6325
R00082,8.4936
R00086,6.216
R00087,11.5818
R00088,12.8873
R00089,4.3286
R00090,12.5768
R00091,13.7212
R00092,11.1527
R00093,12.5216
R00094,11.1192
R00095,6.9445
R00096,4.8045
R00097,8.1652
R00098,9.4578
R00099,6.7305
R00101,14.0323
R00103,8.8594
R00104,8.0859
R00105,12.1068
R00106,5.9361
R00107,3.7619
R00108,12.3019
R00109,8.2283
R00110,7.1256
R00111,10.9534
R00113,12.9748
R00117,4.5917
R00118,7.8645
R00119,13.8851
R00120,9.9846
R00121,6.7454
R00122,8.5354
R00123,11.3498
R00124,4.5837
R00126,5.0999
R00128,15.9446
R00130,6.9969
R00131,11.8438
R00132,10.6269
R00134,6.2079
R00136,14.5713
R00137,9.9398
R00140,11.415
R00142,7.1618
R00144,8.7585
R00145,12.8518
R00146,12.1031
R00147,12.8214
R00151,9.64
R00152,2.7018
R00153,7.0341
R00155,11.3401
R00156,10.3457
R00157,17.531
R00158,9.7464
R00159,10.9539
R00160,9.0002
R00161,5.4209
R00162,13.7283
R00165,14.0166
R00166,8.472
R00167,8.0079
R00168,5.8448
R00169,11.4931
R00170,9.8661
R00171,10.9172
R00172,5.1348
R00173,18.9254
R00174,6.7106
R00175,12.9603
R00176,7.0065
R00177,6.2537
R00178,8.0684
R00179,15.9064
R00180,10.6817
R00181,9.3746
R00182,9.3498
R00184,12.3007
R00185,8.5955
R00186,0.8597
R00187,9.5993
R00188,11.2678
R00191,5.5253
R00192,16.8889
R00193,6.2585
R00194,6.4421
R00196,6.1284
R00198,3.8338
R00199,5.8754
R00200,7.2808
R00201,10.0228
R00202,14.3881
R00203,7.7377
R00204,10.3651
R00205,4.1224
R00206,3.8609
R00207,16.8936
R00210,16.8718
R00211,10.571
R00213,10.9112
R00214,8.5551
R00215,9.6437
R00216,4.9062
R00217,9.8942
R00218,12.8759
R00219,7.0887
R00220,10.7623
R00221,15.8151
R00222,6.5136
R00223,10.7875
R00224,12.044
R00225,10.1175
R00226,7.1935
R00227,6.3702
R00229,15.9234
R00231,10.0956
R00232,11.2486
R00233,8.0081
R00234,9.5376
R00236,14.9239
R00237,4.2937
R00238,16.0902
R00239,6.3029
R00242,12.0538
R00243,7.7658
R00244,15.1368
R00245,10.6758
R00246,7.2996
R00247,13.4427
R00248,10.8754
R00249,3.3742
R00250,10.9897
R00251,15.6876
R00252,9.0631
R00253,9.9568
R00254,9.8425
R00255,10.7671
R00256,9.3193
R00258,17.2513
R00261,9.9417
R00262,6.0793
R00264,8.0595
R00265,14.4981
R00266,4.2629
R00267,10.0246
R00268,9.529
R00269,11.4316
R00270,14.4915
R00272,14.0381
R00274,-0.5353
R00276,14.2218
R00279,8.3093
R00280,10.414
R00281,10.7699
R00282,10.9499
R00283,14.3444
R00284,12.5293
R00285,10.6419
R00286,12.1392
R00287,7.8328
R00289,3.4565
R00290,11.8849
R00291,12.4049
R00292,10.2914
R00293,5.6214
R00295,9.4977
R00296,11.7499
R00297,10.6972
R00299,10.2665
R00300,14.0655
R00301,13.6141
R00302,11.0038
R00303,10.2403
R00304,8.2309
R00305,7.957
R00307,8.7692
R00309,3.0629
R00310,13.5574
R00311,9.0021
R00313,8.524
R00314,10.5389
R00315,0.0873
R00317,15.3935
R00319,4.2802
