row_id,f1,f2,f3,f4
R00000,1.795605,4.979704,4.990324,1.153577
R00001,3.591401,4.673109,6.899868,-5.388677
R00002,4.399006,5.843592,6.202396,-2.272098
R00003,3.764143,5.217988,5.360904,-0.008331
R00004,2.595006,5.594669,4.987583,-1.406867
R00005,4.49404,5.878943,4.720278,-3.525804
R00006,2.91487,3.801763,5.175988,-0.960453
R00007,2.747365,6.929367,4.660441,-1.040976
R00008,3.002769,3.608624,5.682544,-0.842923
R00009,3.560515,5.286613,5.630454,1.163244
R00010,3.748747,5.267471,5.204676,-1.81028
R00011,3.388052,6.148047,3.937941,2.089585
R00012,2.900441,5.200345,3.711429,-0.967411
R00013,3.560377,4.759441,5.99549,-4.823407
R00014,3.00896,4.235076,6.893154,-3.023338
R00015,2.274553,3.994534,4.120152,0.16369
R00016,3.050463,4.565673,5.73564,-2.621162
R00017,2.999863,4.742032,5.742144,0.056891
R00018,1.940081,5.196124,4.807399,-1.706766
R00019,2.788762,4.33994,3.866427,0.836119
R00020,3.032699,4.040676,6.622038,-2.02424
R00021,3.003179,3.892765,6.698906,-0.718781
R00022,3.377024,3.914803,5.760784,-5.178851
R00023,2.037578,5.208959,5.18974,0.731556
R00024,3.380805,5.669117,4.947092,-1.072821
R00025,3.56582,5.491259,5.130183,-1.771959
R00026,3.784258,4.943011,6.28793,1.784757
R00027,3.116514,4.341663,5.397284,0.302842
R00028,3.43905,5.589435,4.532766,-4.310664
R00029,3.064859,4.67229,5.858848,-2.662665
R00030,3.648577,6.120559,4.421533,-4.011193
R00031,2.330345,5.330131,5.594178,-4.314827
R00032,3.613111,5.433335,4.507345,-2.67036
R00033,3.520625,4.114856,5.151121,-2.048001
R00034,4.378834,5.042904,5.966034,-2.526637
R00035,4.204595,4.962547,5.514634,-0.860024
R00036,3.096751,4.160833,4.360357,-2.576695
R00037,2.363132,5.275268,5.223016,-0.143089
R00038,3.633799,4.942475,4.948372,-0.839464
R00039,1.677609,3.731153,5.570334,-1.08381
R00040,3.516973,5.401782,4.930803,3.240214
R00041,1.982903,5.898727,5.705986,1.382916
R00042,3.513413,4.817707,5.800283,-3.313516
R00043,3.045276,6.515767,4.863447,0.278659
R00044,2.65084,4.071438,4.584662,0.015053
R00045,3.479902,4.264032,4.349907,0.160054
R00046,2.304732,4.869088,5.497898,1.262125
R00047,3.598889,5.038699,5.348243,-2.423313
R00048,2.871289,2.386898,5.070853,-1.778026
R00049,2.665342,4.868487,4.98814,-1.074071
R00050,2.959815,2.33113,3.459171,-2.012613
R00051,3.033753,4.35266,6.278753,-1.691609
R00052,3.440061,4.415652,6.050015,-0.454623
R00053,2.477564,4.547323,4.220063,-2.196836
R00054,4.637919,5.364505,5.019459,-1.855143
R00055,3.244345,4.592116,6.835856,-2.387501
R00056,1.650931,3.967858,4.84994,-3.782128
R00057,4.793399,5.725132,4.838643,0.076296
R00058,2.134164,3.927908,4.343054,-3.070521
R00059,3.766057,4.215375,5.076535,-0.343728
R00060,3.025223,3.638689,4.74509,-4.575412
R00061,3.242117,5.036938,5.492624,-1.415802
R00062,3.195358,4.956197,4.384767,-2.419142
R00063,1.921481,5.492327,4.976286,-4.25632
R00064,4.192908,4.423183,5.018246,0.798431
R00065,3.256146,5.875637,5.663783,-2.563702
R00066,3.339389,4.604862,4.45597,-2.338954
R00067,3.529047,5.187198,5.597292,-1.407867
R00068,2.605286,4.934922,5.592294,-2.575609
R00069,3.120217,3.579397,5.880643,-2.958249
R00070,3.571771,4.849918,5.175685,-0.212006
R00071,3.733004,4.627431,4.553185,-0.360583
R00072,3.488998,5.598298,4.950633,-0.777035
R00073,3.783577,5.016268,3.92914,1.89213
R00074,3.319504,5.25969,5.44956,-1.838079
R00075,2.612404,4.658641,5.895601,-1.772192
R00076,4.511681,5.638005,5.880929,-0.73046
R00077,3.528893,4.779751,5.194968,-1.785271
R00078,3.150694,4.419567,5.066862,3.487855
R00079,5.236159,4.646189,4.510996,-3.763618
R00080,3.638212,4.900288,3.738075,-3.451618
R00081,2.158639,5.295394,5.417973,0.343865
R00082,4.15738,5.388973,3.805781,-1.142651
R00083,3.188614,5.232956,5.630415,-0.314078
R00084,2.62978,5.385773,5.84461,-3.512884
R00085,3.808528,3.842904,4.007219,-2.063642
R00086,3.650412,4.99294,6.307718,-2.820554
R00087,3.446595,5.099862,6.856768,-0.643644
R00088,3.586418,4.284842,4.723842,-1.394151
R00089,2.632146,5.698727,4.918514,-2.571968
R00090,4.700868,4.399396,4.311727,0.47536
R00091,5.044588,5.38099,4.715902,1.440723
R00092,4.216425,5.066329,5.568449,-2.339209
R00093,4.513034,4.827171,5.118689,0.006686
R00094,2.352075,4.172035,4.44837,-0.437612
R00095,2.490081,5.732563,5.158614,0.500368
R00096,2.525202,4.14118,5.782044,-3.91053
R00097,3.631237,6.143474,5.015017,-1.828806
R00098,4.986156,4.054834,4.096346,-0.55314
R00099,3.479904,5.464995,4.203074,-0.615416
R00100,3.152697,5.127577,2.268242,-1.385371
R00101,1.678584,4.780539,4.476358,-2.178822
R00102,2.196361,4.371125,5.380937,-3.110749
R00103,4.794525,3.744915,5.354491,0.407461
R00104,3.373795,5.031291,4.035077,0.047336
R00105,3.436007,3.801346,5.030667,-3.006259
R00106,3.442632,5.233592,5.529602,-3.022521
R00107,4.013821,4.965485,6.766705,-3.777126
R00108,3.528386,3.964446,5.52007,-1.954742
R00109,4.142439,5.315508,3.053847,0.359026
R00110,4.63306,3.802122,5.338817,-0.603561
R00111,4.674229,4.872537,5.428679,-0.215804
R00112,2.369775,5.760523,4.124686,-2.455715
R00113,3.313351,4.579484,4.032281,-1.198156
R00114,1.772064,5.15825,4.758017,-0.002406
R00115,2.313937,4.99522,4.539515,-0.332623
R00116,3.374606,5.266184,4.073715,-2.64205
R00117,2.55347,4.283345,4.224854,-1.616426
R00118,4.966016,5.386039,5.139913,-1.799372
R00119,3.05134,4.002877,5.200379,-3.143218
R00120,2.788119,4.526383,4.739091,0.883319
R00121,4.056124,5.408783,5.450696,-3.089583
R00122,3.241414,3.87765,5.104718,-0.239606
R00123,3.92543,5.235725,4.329102,-0.569552
R00124,3.587819,5.027495,6.017621,-2.336006
R00125,4.023301,4.697894,4.362888,-3.210871
R00126,3.883869,6.051397,4.382314,0.142647
R00127,3.413411,3.180238,5.590268,-0.340642
R00128,3.225474,4.625336,4.561568,-3.53923
R00129,1.917881,4.921406,5.134718,-0.113072
R00130,4.648599,4.751427,4.69249,0.887427
R00131,3.661473,6.022597,5.644928,-2.838352
R00132,4.296277,5.357431,5.862909,-0.958368
R00133,1.9799,4.934559,4.697895,-2.706718
R00134,3.444102,4.373819,5.659502,-1.217895
R00135,3.877561,6.231128,4.688981,0.5019
R00136,3.486292,5.504115,4.198452,-2.808302
R00137,2.252165,5.028779,3.757666,-2.248161
R00138,1.913279,4.703655,5.114839,-2.591049
R00139,3.306733,3.794363,5.599391,-2.536863
R00140,3.296747,3.483927,4.848914,-3.085166
R00141,1.461082,4.046528,4.085772,-4.744905
R00142,3.104291,5.869296,4.172502,0.372252
R00143,3.222803,4.148883,4.999792,-0.143801
R00144,4.119192,6.020406,4.415622,-0.910964
R00145,3.029176,6.264321,4.83418,3.993475
R00146,3.22032,5.068921,4.418922,1.577375
R00147,4.360085,4.374748,6.647436,-0.897564
R00148,2.553389,4.11854,4.420696,0.804651
R00149,3.961661,5.560039,4.870424,-1.419933
R00150,2.349733,5.219007,5.582184,-1.290787
R00151,4.587497,4.761047,4.136718,-3.183575
R00152,3.721954,5.728174,3.417787,0.708244
R00153,3.542449,5.101631,4.285481,-0.479895
R00154,3.283885,5.513976,6.997121,0.086588
R00155,2.643464,5.556633,3.361359,-3.463886
R00156,4.144687,5.449573,6.473914,-0.034055
R00157,3.216039,5.409821,3.838399,-3.498959
R00158,3.33218,4.368307,4.173318,-0.059068
R00159,3.73113,5.808784,5.369557,-4.720282
R00160,3.510554,4.180048,5.989641,-3.385888
R00161,2.688549,4.008858,4.804717,-3.344491
R00162,3.411817,4.94714,4.479367,0.15205
R00163,3.814519,4.563856,6.075827,-0.391596
R00164,2.938517,4.29309,5.969386,-2.021945
R00165,2.735334,4.830232,5.691921,-3.463378
R00166,3.272187,4.272466,4.685679,2.095069
R00167,2.523388,4.287642,4.955027,-0.308474
R00168,1.984696,5.090921,4.801149,-1.570889
R00169,2.95876,4.355326,5.164344,-0.809991
R00170,3.735437,4.440954,5.901858,-1.275127
R00171,3.29968,4.830401,5.704663,-3.965905
R00172,3.03952,3.599246,5.569543,-0.722846
R00173,2.800954,5.263361,4.860066,0.540175
R00174,2.997935,4.837347,3.820298,-0.75511
R00175,2.660462,4.002676,3.040859,-2.179283
R00176,4.053722,4.890133,2.933626,1.013256
R00177,2.22336,4.502593,3.921011,-0.730618
R00178,2.472095,3.403553,3.521518,-0.752669
R00179,2.994777,4.474821,5.470224,1.267283
R00180,2.849775,4.646669,4.407082,-2.148519
R00181,3.797589,6.190051,4.696838,0.221197
R00182,2.943949,2.896798,4.480654,-3.036538
R00183,2.974385,4.952671,5.460472,0.890822
R00184,4.001118,5.018584,7.830206,-2.407611
R00185,3.604313,4.991847,6.299011,-3.459681
R00186,2.560571,5.015172,5.669313,1.372055
R00187,3.135039,5.528824,4.473676,0.16369
R00188,3.885935,5.39448,5.193019,-2.658613
R00189,3.490232,4.226618,8.089949,-0.092279
R00190,2.7981,4.207008,4.168587,1.963341
R00191,2.759983,5.659168,4.9403,-2.225996
R00192,4.514128,5.360909,5.774871,0.756022
R00193,3.938863,5.572559,5.522534,-0.148819
R00194,4.025545,3.765452,4.940535,4.514207
R00195,3.478399,5.051731,5.769858,-0.406433
R00196,2.186949,5.497832,6.366976,-1.568856
R00197,4.084089,4.354706,6.128676,-0.903104
R00198,2.585934,3.585987,5.970395,-5.321954
R00199,3.648415,4.405904,5.48506,-1.330197
R00200,3.271999,5.897166,4.229496,1.120458
R00201,2.645136,4.404873,3.712414,0.516315
R00202,4.067706,3.671642,5.27022,-4.139353
R00203,3.464333,5.21209,6.291689,-1.292082
R00204,4.304924,4.033862,4.478884,0.404354
R00205,2.692542,4.342214,4.395512,-0.276847
R00206,3.529353,4.48091,3.625994,-4.259714
R00207,2.468664,3.986322,4.269321,0.737636
R00208,3.605595,5.365509,5.214318,0.292922
R00209,3.57762,4.118799,4.188134,-4.832528
R00210,3.513421,3.280226,4.695672,0.935295
R00211,3.467394,6.160696,3.309484,-3.065775
R00212,3.346603,4.043486,4.406999,-2.148955
