account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773053742000,1.5788E2,5.97057E3,800,gold,17,3.76E1,1
A0001,1773105670000,5.893E1,5.64435E3,632,gold,31,5.272E1,1
A0002,1773180326000,7.658E1,3.72542E3,662,silver,14,5.561E1,1
A0003,1773139823000,6.671E1,3.96381E3,467,gold,5,4.932E1,1
A0004,1773451099000,6.927E1,6.15534E3,840,gold,37,5.046E1,0
A0005,1772781299000,2.332E2,3.39231E3,393,bronze,1,4.922E1,0
A0006,1772755225000,8.84E0,4.93753E3,532,gold,29,5.127E1,0
A0007,1772392153000,7.326E1,5.47999E3,460,gold,4,4.773E1,0
A0008,1773204440000,1.3742E2,9.2197E2,537,bronze,31,4.717E1,1
A0009,1772471479000,2.135E1,6.23272E3,850,bronze,0,5.248E1,0
A0010,1772564612000,6.92E0,2.91812E3,764,bronze,31,4.678E1,0
A0011,1772039648000,7.061E1,4.95755E3,846,gold,18,4.895E1,0
A0012,1772797381000,3.971E1,4.7482E3,358,silver,8,5.772E1,1
A0013,1772930909000,8.264E1,6.03506E3,404,bronze,17,4.425E1,1
A0014,1773321071000,2.414E1,4.8316E3,818,bronze,14,5.087E1,1
A0015,1772599399000,3.586E1,4.28283E3,581,bronze,13,5.186E1,0
A0016,1772371559000,2.157E1,2.38965E3,574,bronze,21,5.856E1,0
A0017,1773089270000,3.33E0,2.79049E3,653,bronze,13,4.741E1,0
A0018,1772763204000,3.686E1,6.41247E3,458,silver,10,4.564E1,0
A0019,1772419458000,5.4E0,4.67625E3,391,gold,39,5.578E1,0
A0020,1772120903000,1.496E1,4.44221E3,395,silver,34,5.133E1,1
A0021,1772480514000,3.156E1,4.99029E3,755,gold,35,4.605E1,0
A0022,1773678041000,1.193E1,3.88196E3,585,bronze,16,5.127E1,0
A0023,1772416888000,2.535E1,4.11254E3,518,gold,31,5.191E1,1
A0024,1772792441000,1.1351E2,4.44672E3,802,bronze,5,4.464E1,0
A0025,1772989210000,2.376E1,5.73436E3,338,silver,37,5.004E1,0
A0026,1773643942000,2.563E1,6.38666E3,627,gold,20,5.183E1,1
A0027,1772307652000,7.12E0,3.02849E3,821,silver,4,5.223E1,1
A0028,1773693516000,8.318E1,2.52445E3,822,gold,38,5.163E1,1
A0029,1773697673000,5.626E1,3.1987E3,555,bronze,3,5.522E1,0
A0030,1772085458000,8.889E1,8.11281E3,414,silver,31,4.497E1,0
A0031,1773151215000,1.232E1,5.77997E3,585,bronze,37,4.164E1,1
A0032,1773042218000,9.03E0,6.7222E3,787,gold,30,4.899E1,1
A0033,1772270262000,2.092E1,5.75848E3,645,silver,5,4.66E1,1
A0034,1772703315000,3.726E1,-1.4191E3,606,bronze,10,5.002E1,1
A0035,1773507279000,1.989E1,6.72597E3,680,silver,34,5.129E1,1
A0036,1773680891000,1.4704E2,2.82768E3,540,silver,27,5.07E1,0
A0037,1772650642000,1.3463E2,6.40356E3,628,gold,36,5.193E1,0
