account_id,label_time,churned
A0000,1772547776000,0
A0001,1772804090000,1
A0002,1773019906000,1
A0003,1773078103000,1
A0004,1772177173000,1
A0005,1772686095000,1
A0006,1772696875000,0
A0007,1772012793000,1
A0008,1773101935000,1
A0009,1773250170000,1
A0010,1773259626000,0
A0011,1772190863000,0
A0012,1772704130000,1
A0013,1773691788000,0
A0014,1773610947000,0
A0015,1772344394000,0
A0016,1772506248000,0
A0017,1772927940000,1
A0018,1772763715000,0
A0019,1772880673000,0
A0020,1772685513000,1
A0021,1773437371000,1
A0022,1773185796000,0
A0023,1772561132000,1
A0024,1773613975000,1
A0025,1772552999000,0
A0026,1771999715000,0
A0027,1772361648000,0
A0028,1772873390000,0
A0029,1772931477000,1
A0030,1773564531000,1
A0031,1772090678000,1
A0032,1773228437000,0
A0033,1772618684000,0
A0034,1773407389000,1
A0035,1772725288000,0
A0036,1771978580000,1
A0037,1772948204000,0
A0038,1773278823000,1
A0039,1773203622000,0
A0040,1772304174000,0
A0041,1772203327000,1
A0042,1773195676000,1
A0043,1772970516000,1
A0044,1773406019000,0
A0045,1773504185000,1
A0046,1773375944000,1
A0047,1772106659000,0
A0048,1772308178000,1
A0049,1772791971000,1
A0050,1773679172000,1
A0051,1772089181000,0
A0052,1773027479000,1
A0053,1773644725000,0
A0054,1772698719000,1
A0055,1773066198000,1
A0056,1773422090000,0
A0057,1772017654000,1
A0058,1772425696000,1
A0059,1772019100000,0
A0060,1772607828000,0
A0061,1772736708000,0
A0062,1772829279000,1
A0063,1772829766000,1
A0064,1773179971000,1
A0065,1772963196000,0
A0066,1772328800000,1
A0067,1773643932000,1
A0068,1772569264000,0
A0069,1773627171000,1
A0070,1772985179000,0
A0071,1772667043000,1
A0072,1773652158000,1
A0073,1773061785000,0
A0074,1773462025000,1
A0075,1773207607000,0
A0076,1772438892000,0
A0077,1772810531000,1
A0078,1772576038000,0
A0079,1773592943000,0
A0080,1772220679000,0
A0081,1773063011000,1
A0082,1773479476000,1
A0083,1772635582000,1
A0084,1772060223000,0
A0085,1773605333000,0
A0086,1772247778000,1
A0087,1772203557000,0
A0088,1772688470000,1
A0089,1772029665000,0
A0090,1772135032000,0
A0091,1773688983000,1
A0092,1773231453000,1
A0093,1772748787000,1
A0094,1772290358000,0
A0095,1772481537000,0
A0096,1773073393000,1
A0097,1772098928000,0
A0098,1773200012000,0
A0099,1773601528000,1
