row_id,account_id,event_time,amount,currency
R00000,A0018,1772331480000,6.42,USD
R00001,A0018,1772338020000,73.1,SEK
R00002,A0008,1772341920000,174.55,SEK
R00003,A0006,1772342640000,29.15,GBP
R00004,A0039,1772346780000,32.82,USD
R00005,A0020,1772365440000,4.47,USD
R00006,A0031,1772367060000,37.22,USD
R00007,A0056,1772369460000,34.82,USD
R00008,A0023,1772370540000,26.45,USD
R00009,A0021,1772371560000,5.63,USD
R00010,A0024,1772372280000,32.74,GBP
R00011,A0049,1772380500000,6.17,GBP
R00012,A0004,1772381460000,28.19,EUR
R00013,A0059,1772381820000,28.61,GBP
R00014,A0040,1772385660000,74.72,EUR
R00015,A0056,1772395140000,7.28,SEK
R00016,A0037,1772418420000,21.7,EUR
R00017,A0017,1772431500000,47.33,SEK
R00018,A0055,1772438760000,50.58,GBP
R00019,A0016,1772440980000,59.68,EUR
R00020,A0058,1772443500000,85.73,EUR
R00021,A0019,1772445180000,19.64,USD
R00022,A0034,1772449080000,1.52,SEK
R00023,A0053,1772449500000,5.63,GBP
R00024,A0035,1772464980000,4.15,SEK
R00025,A0028,1772472480000,40.09,GBP
R00026,A0029,1772486160000,1.79,SEK
R00027,A0016,1772487780000,28.46,USD
R00028,A0022,1772501520000,57.63,GBP
R00029,A0024,1772502420000,16.63,EUR
R00030,A0057,1772507520000,23.4,EUR
R00031,A0003,1772509320000,28.79,EUR
R00032,A0007,1772514660000,222.31,GBP
R00033,A0058,1772521980000,26.96,SEK
R00034,A0053,1772524440000,11.53,USD
R00035,A0035,1772530980000,58.25,SEK
R00036,A0015,1772533260000,5.27,EUR
R00037,A0000,1772536440000,11.86,EUR
R00038,A0010,1772545680000,3.76,GBP
R00039,A0023,1772546220000,67.53,SEK
R00040,A0038,1772547720000,22.4,EUR
R00041,A0026,1772555700000,8.76,EUR
R00042,A0001,1772556960000,61.17,EUR
R00043,A0047,1772560980000,25.79,SEK
R00044,A0022,1772563980000,30.88,EUR
R00045,A0015,1772567700000,3.55,GBP
R00046,A0036,1772567700000,14.19,EUR
R00047,A0031,1772570100000,23.62,USD
R00048,A0044,1772573640000,19.27,EUR
R00049,A0025,1772574840000,42.36,EUR
R00050,A0036,1772575380000,43.74,EUR
R00051,A0057,1772575740000,5.65,USD
R00052,A0025,1772576580000,15.44,EUR
R00053,A0021,1772581620000,21.44,USD
R00054,A0029,1772583900000,17.27,SEK
R00055,A0010,1772588820000,5.48,EUR
R00056,A0034,1772593020000,6.23,EUR
R00057,A0018,1772597400000,6.83,USD
R00058,A0037,1772600340000,15.02,SEK
R00059,A0035,1772607900000,48.84,GBP
R00060,A0058,1772616000000,22.43,USD
R00061,A0053,1772617860000,44.27,EUR
R00062,A0028,1772622180000,23.84,SEK
R00063,A0026,1772624220000,19.05,USD
R00064,A0017,1772628300000,64.88,GBP
R00065,A0008,1772634300000,21.67,SEK
R00066,A0003,1772642820000,1.61,SEK
R00067,A0048,1772659860000,8.52,USD
R00068,A0046,1772661540000,11.08,EUR
R00069,A0040,1772668260000,38.62,EUR
R00070,A0057,1772668380000,99.23,SEK
R00071,A0046,1772670300000,6.19,GBP
R00072,A0051,1772676120000,4.16,GBP
R00073,A0038,1772677080000,10.31,SEK
R00074,A0002,1772686020000,16.26,SEK
R00075,A0045,1772686980000,22.98,SEK
R00076,A0036,1772695200000,2.75,USD
R00077,A0022,1772702160000,52.36,SEK
R00078,A0045,1772704440000,10.33,USD
R00079,A0049,1772709000000,18.01,SEK
R00080,A0044,1772713500000,12.38,SEK
R00081,A0010,1772713740000,10.16,EUR
R00082,A0054,1772720520000,133.18,SEK
R00083,A0029,1772721240000,29.81,USD
R00084,A0007,1772721900000,6.54,EUR
R00085,A0012,1772734740000,32.42,GBP
R00086,A0052,1772738220000,67.67,EUR
R00087,A0040,1772741940000,44.0,SEK
R00088,A0018,1772744520000,11.05,SEK
R00089,A0030,1772749200000,24.9,GBP
R00090,A0005,1772752380000,82.5,GBP
R00091,A0044,1772761800000,36.45,SEK
R00092,A0022,1772762400000,145.18,SEK
R00093,A0047,1772763720000,37.4,GBP
R00094,A0004,1772767500000,30.51,SEK
R00095,A0037,1772768280000,15.7,SEK
R00096,A0010,1772773680000,21.15,SEK
R00097,A0010,1772775360000,36.05,USD
R00098,A0022,1772777400000,54.86,SEK
R00099,A0002,1772790780000,34.45,SEK
R00100,A0007,1772793000000,29.07,GBP
R00101,A0007,1772816400000,13.97,USD
R00102,A0036,1772820540000,14.53,USD
R00103,A0019,1772822460000,2.29,GBP
R00104,A0046,1772829300000,46.0,GBP
R00105,A0003,1772833200000,19.26,SEK
R00106,A0047,1772836080000,35.98,EUR
R00107,A0045,1772838420000,28.21,EUR
R00108,A0044,1772846880000,40.06,GBP
R00109,A0010,1772855100000,28.55,USD
R00110,A0018,1772855340000,107.9,USD
R00111,A0019,1772874300000,9.38,EUR
R00112,A0027,1772879880000,95.18,USD
R00113,A0025,1772887860000,88.36,GBP
R00114,A0041,1772888460000,14.13,GBP
R00115,A0000,1772890560000,3.64,SEK
R00116,A0007,1772891040000,10.35,GBP
R00117,A0027,1772895660000,92.11,EUR
R00118,A0017,1772898600000,65.78,GBP
R00119,A0053,1772898720000,25.04,SEK
R00120,A0010,1772901240000,1.85,EUR
R00121,A0018,1772902560000,37.05,GBP
R00122,A0034,1772909940000,147.52,SEK
R00123,A0037,1772916180000,7.06,GBP
R00124,A0017,1772918340000,7.23,EUR
R00125,A0040,1772918760000,6.66,GBP
R00126,A0030,1772928360000,60.13,EUR
R00127,A0015,1772929560000,17.59,GBP
R00128,A0056,1772931300000,37.63,SEK
R00129,A0044,1772944320000,112.78,GBP
R00130,A0032,1772944440000,21.95,SEK
R00131,A0037,1772953080000,6.75,EUR
R00132,A0012,1772953440000,54.5,EUR
R00133,A0003,1772959380000,16.46,SEK
R00134,A0020,1772965500000,26.15,GBP
R00135,A0043,1772977560000,3.89,EUR
R00136,A0015,1772982600000,61.68,SEK
R00137,A0056,1772985420000,88.69,GBP
R00138,A0001,1772991840000,17.27,EUR
R00139,A0000,1773005520000,6.08,USD
R00140,A0058,1773006660000,11.37,SEK
R00141,A0010,1773007920000,57.17,GBP
R00142,A0048,1773012000000,30.97,USD
R00143,A0001,1773017520000,10.09,SEK
R00144,A0032,1773020640000,2.74,SEK
R00145,A0015,1773040620000,71.73,USD
R00146,A0033,1773041220000,53.27,GBP
R00147,A0045,1773046200000,21.8,USD
R00148,A0036,1773048240000,27.16,USD
R00149,A0036,1773058500000,29.01,USD
R00150,A0048,1773063540000,3.45,GBP
R00151,A0029,1773066780000,56.54,EUR
R00152,A0021,1773067260000,19.55,EUR
R00153,A0036,1773071700000,8.02,GBP
R00154,A0037,1773093780000,8.92,USD
R00155,A0054,1773098880000,41.92,GBP
R00156,A0013,1773100920000,15.8,EUR
R00157,A0044,1773106380000,15.37,EUR
R00158,A0036,1773106740000,10.49,SEK
R00159,A0021,1773115080000,105.02,USD
R00160,A0030,1773120240000,55.58,SEK
R00161,A0009,1773138480000,88.29,EUR
R00162,A0057,1773141480000,27.24,SEK
R00163,A0041,1773144120000,16.16,SEK
R00164,A0033,1773151200000,14.78,SEK
R00165,A0042,1773152880000,5.81,SEK
R00166,A0022,1773156600000,121.67,EUR
R00167,A0055,1773157380000,29.36,GBP
R00168,A0001,1773163020000,27.52,SEK
R00169,A0034,1773163680000,22.9,EUR
R00170,A0056,1773174660000,33.0,EUR
R00171,A0017,1773181560000,15.98,EUR
R00172,A0034,1773183060000,49.7,GBP
R00173,A0045,1773185760000,4.9,EUR
R00174,A0017,1773185880000,13.71,EUR
R00175,A0041,1773188340000,68.95,SEK
R00176,A0021,1773193080000,31.56,GBP
R00177,A0054,1773193980000,26.98,USD
R00178,A0046,1773195300000,8.82,GBP
R00179,A0045,1773195480000,177.6,GBP
R00180,A0014,1773196980000,40.07,SEK
R00181,A0033,1773205560000,25.08,EUR
R00182,A0018,1773211680000,4.11,GBP
R00183,A0035,1773211860000,5.85,SEK
R00184,A0026,1773219900000,21.03,USD
R00185,A0016,1773220500000,53.62,SEK
R00186,A0020,1773228360000,24.8,USD
