1.354404,0
1.141119,1
-0.010453,0
0.20139,1
-0.572256,1
-0.768818,0
-0.315584,0
0.234501,0
0.25185,1
0.011005,1
-1.094666,0
-0.963555,0
1.124508,0
-0.648571,0
0.170857,0
2.07302,1
0.442837,0
0.682056,0
0.988391,1
-1.15543,0
-0.555176,0
0.428774,0
-0.269319,0
1.225377,1
-0.568422,0
-0.243056,0
-1.430527,0
0.434227,0
1.351714,0
-0.755431,0
1.942893,1
0.155822,0
0.179539,1
-0.205032,0
-0.590291,0
1.070504,0
-0.894375,0
0.717902,1
-0.409089,0
-0.774926,1
-0.001131,0
-1.737372,0
0.749404,0
0.164397,0
-0.82868,0
-0.138088,1
-1.176276,1
0.933537,0
-0.576659,0
-0.051555,0
-0.990109,0
2.342474,0
-0.70584,0
0.600926,0
0.366849,0
-0.712942,1
0.812176,0
0.751242,0
-2.366586,1
-0.989662,0
-1.301515,1
0.32725,0
-1.393372,0
1.123713,0
0.527178,0
-1.370578,0
0.019772,0
0.631858,0
-1.648555,0
2.113958,1
0.149721,1
0.300374,0
0.955575,0
0.169709,0
1.574572,0
1.258154,0
-0.716274,0
0.687465,1
-1.539213,0
0.600141,0
0.970224,0
1.039603,0
0.488724,1
-0.471236,1
-0.268528,0
-0.324281,0
-0.607577,0
-0.248583,0
-2.289057,0
-0.876016,1
0.242624,1
-1.333847,0
0.727036,0
-1.774124,0
-0.558538,1
-1.091207,0
0.299539,0
0.196689,0
-0.922437,1
0.615509,1
-0.613681,1
-1.081165,0
-0.203157,1
0.336087,0
-0.227478,1
1.744721,0
-0.156599,1
1.183957,1
0.002759,1
-0.449245,0
0.756819,0
-0.716742,0
1.327763,1
1.904542,0
-0.251107,0
0.408641,0
0.901343,0
1.412239,0
0.719,0
-1.490653,0
-0.243652,1
1.044345,0
-1.178087,0
2.662033,0
1.212585,0
-0.305805,0
1.685095,1
1.434259,0
-0.221835,1
-2.933083,1
0.095343,0
1.135419,1
-0.227912,0
-0.667533,1
0.994265,0
0.342215,0
0.925462,1
1.628362,0
0.738997,0
1.488694,1
0.081265,0
1.263874,1
-0.262627,0
0.890982,0
-1.2812,0
-0.691336,0
-0.790759,0
0.052879,0
-0.176392,0
0.202837,0
1.125708,1
0.637104,0
-0.027384,0
0.742569,0
0.563314,1
0.156262,0
2.993735,1
-1.068369,0
1.426148,0
0.715762,1
-0.737558,0
0.130005,0
-0.135255,1
-0.611942,1
0.337937,0
-2.084752,0
0.439893,1
1.248855,0
1.313024,1
-1.710622,1
-0.620428,0
-0.090152,0
1.072983,0
0.736615,1
1.95726,0
0.883888,0
-1.976624,1
-1.625343,0
0.14533,0
-1.472107,0
-0.201056,0
-0.796951,0
0.145702,0
0.422633,0
-1.305575,0
-0.88573,1
2.733719,0
0.533451,0
-0.24345,0
-0.610796,1
-0.255524,1
1.319394,0
1.665914,1
0.554103,0
-1.19133,0
-0.686317,0
-2.014271,0
0.783207,0
-1.000937,0
0.57112,0
-2.19764,1
-0.124881,0
-1.427594,0
1.861806,0
0.490136,0
-0.771622,0
-1.524768,0
1.555134,0
0.68847,1
-0.106922,0
-0.15603,0
-0.549997,0
0.523325,0
1.341395,1
-0.500273,1
-0.950034,0
0.458064,1
-0.303046,1
0.388948,1
0.683096,0
1.032577,1
0.097372,1
0.321913,0
-0.301311,0
-1.2328,0
1.460904,0
0.454892,0
0.804763,1
-0.447517,0
-1.779343,0
-0.70601,0
1.518906,1
-0.671042,0
0.485619,0
-0.891964,0
-0.445763,1
0.520268,0
-0.644381,1
2.367856,0
0.01135,0
0.543233,0
-1.582796,0
2.198809,1
0.786027,1
0.037526,1
-1.200369,0
0.13244,0
1.011358,0
-0.767378,1
1.889285,0
2.175546,0
-0.877937,0
1.186984,0
-2.082139,0
0.182779,0
-1.621718,0
0.862285,1
0.706854,1
-0.406692,1
1.569239,1
-1.037812,0
0.785712,0
-1.255305,0
-1.62395,0
-0.355704,0
-1.060192,0
2.452938,1
1.227292,0
-0.783113,0
-0.000649,1
0.98286,0
0.636532,0
1.843194,1
0.796575,1
-0.156929,0
-0.864483,0
1.886248,1
-0.159344,1
0.784484,0
2.260767,0
0.378117,1
-0.532326,0
-0.464822,1
0.085225,1
-1.148567,0
0.010519,0
0.649785,0
-0.330346,0
-0.214927,1
-0.487196,0
-1.55166,1
-0.492567,1
1.495831,0
0.678117,0
0.392518,0
-0.693305,0
-0.408081,0
0.410017,0
0.421122,0
-1.05483,0
-0.395492,0
