date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-07,3.6,5.8,63,16.5,1020.5,0.0
2025-04-17,8.5,10.4,90,10.7,1011.0,0.0
2025-04-19,15.3,8.6,87,17.8,1007.0,4.0
2025-04-23,4.9,7.5,89,12.7,1013.9,1.6
2025-04-25,2.9,4.4,65,13.3,1020.3,0.0
2025-04-29,5.2,12.1,60,20.3,1012.3,0.3
2025-05-01,2.0,8.6,79,13.5,1013.6,0.3
2025-05-09,3.4,4.7,86,12.7,1015.2,4.0
2025-05-15,2.6,9.7,62,28.7,1010.3,0.6
2025-05-21,3.3,7.9,79,19.6,1001.1,4.3
2025-05-23,2.2,8.4,74,23.7,1001.3,1.2
2025-05-29,4.1,15.0,58,11.9,1006.9,0.0
2025-06-02,2.8,15.5,63,23.6,1000.9,3.5
2025-06-04,3.1,15.8,64,22.7,1002.8,0.2
2025-06-06,5.2,14.3,77,23.6,998.2,6.9
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-11,3.7,11.9,87,16.6,1007.2,12.6
2025-06-22,2.6,15.3,55,16.1,1013.7,0.2
2025-06-26,2.8,17.8,67,12.5,1005.3,0.0
2025-06-28,3.2,16.5,74,20.1,1004.7,0.0
2025-07-01,2.4,19.7,63,16.2,1012.7,0.0
2025-07-06,2.7,16.8,83,16.3,996.9,1.8
2025-07-09,2.5,17.5,65,8.3,1010.6,0.0
2025-07-12,3.5,17.6,86,18.4,1013.6,4.2
2025-07-23,7.3,21.9,74,17.8,1004.7,0.9
2025-08-02,4.4,18.6,81,15.4,1003.8,3.0
2025-08-10,4.9,17.4,67,17.4,1011.6,0.1
2025-08-18,1.6,17.3,70,11.6,1013.6,0.0
2025-08-21,2.4,12.5,75,11.0,1004.7,1.9
2025-08-23,3.1,12.0,75,22.1,1002.5,5.1
2025-08-29,4.8,15.5,90,17.5,1000.8,2.4
2025-09-04,5.7,18.3,84,16.9,1009.1,0.0
2025-09-06,8.5,17.5,87,12.4,1015.7,1.6
2025-09-10,10.5,17.1,86,18.6,1016.6,5.2
2025-09-13,4.7,14.9,77,18.7,1015.1,0.0
2025-09-15,4.7,14.9,84,22.5,999.0,9.5
2025-09-18,2.4,13.8,83,19.5,1002.6,1.7
2025-09-20,3.2,17.6,81,23.0,1004.0,1.2
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-10-11,2.9,11.1,65,25.8,1011.4,0.0
2025-10-14,2.3,5.7,88,8.8,1017.3,0.0
2025-10-24,7.9,10.0,97,19.3,988.7,7.5
2025-10-27,5.5,6.2,92,8.9,982.4,7.7
2025-10-29,6.0,4.9,95,9.5,994.5,0.1
2025-11-02,3.0,8.9,94,20.0,1002.5,5.0
2025-11-08,11.3,5.5,98,7.5,1010.7,0.0
2025-11-10,7.2,5.4,92,5.8,1009.4,0.0
2025-11-12,8.9,7.8,94,27.6,1002.8,3.8
2025-11-19,4.2,-3.1,90,7.1,1001.2,2.8
2025-11-21,2.3,-2.6,82,22.4,1008.5,0.2
2025-11-25,10.0,-2.1,97,7.2,1008.8,0.0
2025-11-28,4.9,5.9,96,23.3,999.0,2.6
2025-11-30,4.7,5.4,96,17.5,1005.1,3.9
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-16,5.2,6.1,88,14.9,1008.9,0.0
2025-12-25,3.7,0.2,81,20.2,1026.9,0.0
2025-12-28,2.7,0.9,65,24.3,1013.2,0.0
2025-12-30,1.9,-3.4,64,28.0,1009.1,0.0
2026-01-06,3.4,-2.5,87,15.3,1006.4,10.5
2026-01-09,4.7,-4.4,81,19.3,1016.3,0.1
2026-01-16,4.6,2.3,93,24.1,1016.1,0.2
2026-01-18,15.0,1.3,98,10.4,1030.6,0.0
2026-01-22,6.5,-2.3,86,21.0,1017.7,0.6
2026-01-24,4.3,-3.4,85,13.7,1018.5,0.5
2026-02-04,3.6,-6.3,87,16.6,1022.5,0.0
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-12,5.7,-7.4,88,16.2,991.6,0.0
2026-02-20,6.5,-5.8,74,23.9,1012.8,0.0
2026-02-25,5.6,-3.9,88,21.6,1020.4,0.9
2026-03-01,6.2,2.5,96,20.5,1006.8,1.7
2026-03-05,2.6,3.0,77,12.7,1018.2,0.0
2026-03-07,12.0,1.4,92,9.6,1024.9,2.9
2026-03-12,18.2,6.6,78,24.0,1003.8,1.7
2026-03-18,8.1,5.5,76,16.4,1022.6,0.0
2026-03-24,6.6,5.2,77,23.3,1000.5,0.7
2026-03-27,2.6,5.1,69,14.2,1008.4,0.0
2026-03-30,4.0,4.1,82,25.8,1004.2,0.7
2026-04-01,5.5,6.6,71,16.3,1015.8,0.0
2026-04-04,3.3,3.1,89,26.9,995.2,10.8
2026-04-08,2.1,4.5,71,17.0,1027.9,0.0
2026-04-10,2.7,3.4,71,12.6,1020.4,0.0
2026-04-15,6.6,7.6,68,15.0,1021.2,0.9
2026-04-20,3.0,6.2,59,15.0,1025.1,0.0
2026-04-23,2.9,9.4,61,17.9,1012.5,0.0
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-05,3.3,8.7,48,20.3,1003.7,0.0
2026-05-08,2.6,9.6,39,13.3,1023.0,0.0
2026-05-22,5.2,15.9,68,15.3,1017.2,0.7
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
