row_id,status,balance,updated_at
R00034,dormant,6684.44,1770436500000
R00081,closed,4696.26,1770370620000
R00039,active,2492.93,1770690060000
R00096,active,5395.58,1770615660000
R00217,active,4307.26,1770747900000
R00342,closed,2910.15,1770239400000
R00058,dormant,-677.09,1770282240000
R00267,active,4488.77,1770471300000
R00227,closed,7345.06,1770540060000
R00372,dormant,2217.22,1770293280000
R00306,dormant,5415.45,1770303840000
R00332,active,2711.59,1770713760000
R00068,active,3620.32,1770271740000
R00275,active,6518.93,1770717060000
R00160,dormant,3511.56,1770384900000
R00216,dormant,9418.64,1770308700000
R00341,active,6360.37,1770194520000
R00345,active,5184.85,1770460740000
R00116,closed,2387.96,1770473460000
R00348,dormant,5122.01,1770621720000
R00099,active,8656.26,1770141480000
R00324,dormant,4010.69,1770210840000
R00064,closed,3506.94,1770307140000
R00234,closed,3724.76,1770355800000
R00192,active,5994.13,1770586920000
R00159,dormant,6234.87,1770155580000
R00038,active,6630.06,1770204900000
R00316,closed,3810.11,1770565140000
R00290,closed,6463.91,1770197880000
R00253,closed,7908.37,1770001920000
R00319,closed,6605.89,1770046020000
R00129,active,3527.19,1770240240000
R00379,closed,5166.6,1770383400000
R00031,active,2485.1,1770712140000
R00146,closed,2624.56,1769990220000
R00102,dormant,2836.65,1769993640000
R00359,active,3261.21,1770591240000
R00230,dormant,5425.5,1770036000000
R00066,active,3194.94,1770543240000
R00364,dormant,3276.93,1770273720000
R00236,dormant,3123.24,1770571200000
R00114,dormant,5945.31,1770247860000
R00286,active,1406.2,1770306120000
R00086,dormant,6821.34,1769991900000
R00272,dormant,4728.91,1770056220000
R00148,closed,4086.06,1770513600000
R00155,closed,5004.05,1770337260000
R00314,closed,5154.07,1770561900000
R00027,active,3130.51,1770521880000
R00203,dormant,5052.53,1770076560000
R00080,dormant,2217.25,1770473520000
R00060,dormant,5505.54,1770350700000
R00247,active,9520.39,1770116820000
R00251,closed,5059.99,1770446760000
R00264,active,5369.29,1770035760000
R00149,dormant,5582.34,1770239460000
R00205,dormant,2893.21,1770599220000
R00209,dormant,4257.37,1770564360000
R00356,closed,7567.93,1770239340000
R00173,active,6149.81,1770447420000
R00061,active,6940.21,1770617400000
R00219,closed,3422.6,1770151860000
R00166,closed,4114.43,1770272700000
R00032,dormant,7245.66,1770373380000
R00255,active,2317.43,1770288900000
R00329,closed,3930.38,1770351720000
R00302,closed,6132.21,1770405180000
R00201,dormant,7717.99,1770413580000
R00007,dormant,4173.26,1770561480000
R00320,active,4564.95,1770177660000
R00330,closed,5732.99,1770142680000
R00297,closed,5671.8,1770032640000
R00384,active,5238.36,1770633240000
R00270,closed,3182.02,1770586740000
R00109,dormant,7741.18,1770575640000
R00241,dormant,4382.96,1770037680000
R00033,closed,3339.81,1770488580000
R00240,active,2119.36,1770589800000
R00292,dormant,3977.86,1770122580000
R00380,dormant,5310.15,1770069060000
R00280,active,5578.19,1770331020000
R00366,active,5466.27,1770124980000
R00110,active,6097.82,1770265620000
R00337,dormant,6219.45,1770386580000
R00276,dormant,1790.18,1770353400000
R00393,dormant,6750.59,1770573780000
R00189,active,4913.45,1770505260000
R00019,active,5249.86,1770491880000
R00059,active,5643.07,1770493920000
R00340,active,8760.79,1770332340000
