entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-20T00:00:00Z,2.8772,7.8767,7.7072,1.2071,3.2528,6.7504
E0001,2026-03-20T00:00:00Z,2.199,8.0963,7.7752,1.6357,3.8994,5.7062
E0002,2026-03-20T00:00:00Z,7.2302,3.7299,8.7353,0.1776,3.2715,7.5955
E0003,2026-03-20T00:00:00Z,0.5593,7.2402,7.4591,0.5026,4.638,6.3037
E0004,2026-03-20T00:00:00Z,-0.0813,5.1485,6.7836,2.9518,2.5785,5.0611
E0005,2026-03-20T00:00:00Z,4.5522,10.3195,8.0404,-1.0189,2.8434,11.1207
E0006,2026-03-20T00:00:00Z,0.0955,5.7097,7.9227,3.2279,3.2558,7.24
E0007,2026-03-20T00:00:00Z,2.021,6.9611,7.4489,4.355,3.871,8.0499
E0008,2026-03-20T00:00:00Z,0.2882,10.6697,8.7349,1.9559,2.2415,8.109
E0009,2026-03-20T00:00:00Z,1.772,5.8709,8.2336,1.6503,3.6004,5.6717
E0010,2026-03-20T00:00:00Z,2.8735,4.562,7.9779,3.198,2.0036,6.3705
E0011,2026-03-20T00:00:00Z,2.5454,6.6742,6.8491,0.2841,2.4107,8.2176
E0012,2026-03-20T00:00:00Z,4.9017,7.7527,6.765,-3.1263,3.9672,5.4671
E0013,2026-03-20T00:00:00Z,0.2047,8.1151,6.9089,1.3481,2.9025,8.2511
E0014,2026-03-20T00:00:00Z,4.5829,5.5419,7.7677,1.5311,3.0115,6.8704
E0015,2026-03-20T00:00:00Z,6.2172,7.8057,9.2337,-0.0188,3.724,8.015
E0016,2026-03-20T00:00:00Z,3.0134,7.9975,7.6367,1.8524,3.5516,8.3834
E0017,2026-03-20T00:00:00Z,4.5126,5.295,7.2494,0.5411,3.2566,6.5146
E0018,2026-03-20T00:00:00Z,3.1025,9.2868,7.7264,1.2319,3.6178,7.7708
E0019,2026-03-20T00:00:00Z,4.5386,3.2002,6.409,2.4216,3.5421,6.766
E0020,2026-03-20T00:00:00Z,0.3504,7.9253,7.4301,0.5299,5.3914,5.9045
E0021,2026-03-20T00:00:00Z,3.543,7.7717,7.6661,2.393,3.7895,7.1347
E0022,2026-03-20T00:00:00Z,4.0575,3.3837,7.2668,-0.1442,4.9509,5.8707
E0023,2026-03-20T00:00:00Z,6.1216,7.9444,6.8672,-0.0504,4.6252,7.3383
E0024,2026-03-20T00:00:00Z,2.0373,4.7467,7.2059,-0.7405,3.745,9.2367
E0025,2026-03-20T00:00:00Z,2.7581,8.7994,6.8947,1.915,3.0008,8.1747
E0026,2026-03-20T00:00:00Z,1.1442,9.055,6.1129,1.5235,2.7232,7.118
E0027,2026-03-20T00:00:00Z,4.0739,6.0062,7.5735,1.1117,3.3518,6.7913
E0028,2026-03-20T00:00:00Z,3.9753,6.0321,7.7372,2.9838,2.7162,9.3026
E0029,2026-03-20T00:00:00Z,0.7753,9.8486,6.7166,0.4053,3.5125,5.3388
E0030,2026-03-20T00:00:00Z,3.6619,6.8383,6.4125,0.2909,2.598,3.9712
E0031,2026-03-20T00:00:00Z,0.3113,4.7597,8.0563,-1.237,4.2712,6.982
E0032,2026-03-20T00:00:00Z,4.1584,5.4232,7.5995,0.968,3.1699,6.581
E0033,2026-03-20T00:00:00Z,4.1327,5.7988,5.8454,1.3766,2.3964,6.6676
E0034,2026-03-20T00:00:00Z,8.4875,7.3891,7.0829,1.5419,3.4563,6.3679
E0035,2026-03-20T00:00:00Z,0.7804,5.2738,7.2923,-3.4119,1.4534,5.8457
E0036,2026-03-20T00:00:00Z,4.4723,8.2889,6.7582,-0.3086,4.5354,7.7159
E0037,2026-03-20T00:00:00Z,3.312,8.7776,7.1361,0.9976,2.6497,8.5493
E0038,2026-03-20T00:00:00Z,5.8071,7.4649,6.9446,1.6209,3.9904,10.8717
E0039,2026-03-20T00:00:00Z,2.091,7.055,7.2129,1.7867,2.2153,7.0216
E0040,2026-03-20T00:00:00Z,3.9011,6.1091,7.8557,1.4488,3.2341,7.2516
E0041,2026-03-20T00:00:00Z,-0.4813,4.9795,8.0744,-1.5123,3.5391,7.2508
E0042,2026-03-20T00:00:00Z,1.1623,7.9536,8.1971,-1.0858,3.0436,6.8282
E0043,2026-03-20T00:00:00Z,5.8461,8.4011,8.2101,1.2727,3.3013,7.5552
E0044,2026-03-20T00:00:00Z,4.1501,7.7295,7.5285,-1.2273,3.9359,8.7301
E0045,2026-03-20T00:00:00Z,3.6897,9.3478,6.3369,-1.9603,2.5001,5.8202
E0046,2026-03-20T00:00:00Z,5.3126,7.0094,7.697,1.0992,2.9601,5.7341
E0047,2026-03-20T00:00:00Z,4.1642,8.3363,7.9554,-1.4887,3.4135,9.3797
E0048,2026-03-20T00:00:00Z,2.3034,7.115,7.408,-1.3709,2.703,7.4781
E0049,2026-03-20T00:00:00Z,3.101,6.8009,7.0635,-2.278,2.6893,7.3524
E0050,2026-03-20T00:00:00Z,-3.2599,5.4689,8.4676,5.1459,4.5278,9.165
E0051,2026-03-20T00:00:00Z,7.3712,6.1912,7.1277,1.5219,3.4518,5.8329
E0052,2026-03-20T00:00:00Z,3.0689,5.6098,7.6345,-1.1086,2.5882,6.8449
E0053,2026-03-20T00:00:00Z,5.23,4.0164,6.5631,-0.1056,3.4365,6.9164
E0054,2026-03-20T00:00:00Z,0.7612,6.6064,7.3444,0.7305,4.5814,8.0854
E0055,2026-03-20T00:00:00Z,-0.2081,7.8059,8.3468,1.775,2.0425,6.237
E0056,2026-03-20T00:00:00Z,4.6823,8.2418,7.1746,3.5802,3.3164,9.9307
E0057,2026-03-20T00:00:00Z,5.4633,9.8812,6.9556,0.1076,2.5266,5.4988
E0058,2026-03-20T00:00:00Z,4.2675,8.5938,6.3751,2.5671,3.0089,8.1326
E0059,2026-03-20T00:00:00Z,2.2782,4.4455,6.3811,1.6739,3.8757,7.2786
E0060,2026-03-20T00:00:00Z,4.785,8.9989,7.2137,-0.0818,4.644,7.1578
E0061,2026-03-20T00:00:00Z,7.1033,11.1578,7.1642,2.7459,1.8181,7.5045
E0062,2026-03-20T00:00:00Z,4.7597,4.9615,7.3675,-1.4016,1.5126,7.879
E0063,2026-03-20T00:00:00Z,4.6755,8.792,7.5927,2.4234,5.0387,9.3224
E0064,2026-03-20T00:00:00Z,4.1,3.0935,7.1218,1.0287,2.5983,7.7812
E0065,2026-03-20T00:00:00Z,0.624,5.5224,6.8916,-0.6337,2.4799,4.9224
E0066,2026-03-20T00:00:00Z,5.4095,8.6281,7.3693,0.7481,4.9386,5.7138
E0067,2026-03-20T00:00:00Z,1.7877,5.6778,7.7226,-1.1049,2.9429,5.6047
E0068,2026-03-20T00:00:00Z,6.6208,6.3433,6.3685,1.5996,3.9461,5.1536
E0069,2026-03-20T00:00:00Z,5.6738,5.7034,7.9532,1.0471,2.5122,8.8988
E0070,2026-03-20T00:00:00Z,2.3106,8.835,8.2827,4.2726,4.2246,5.4625
E0071,2026-03-20T00:00:00Z,1.8918,9.4816,7.0482,1.8164,3.463,6.5496
E0072,2026-03-20T00:00:00Z,4.4564,5.6871,7.8064,1.7356,3.2978,8.9451
E0073,2026-03-20T00:00:00Z,6.399,7.9578,6.1904,0.4955,4.133,7.7506
E0074,2026-03-20T00:00:00Z,6.1194,2.712,7.893,1.8039,2.7708,7.5548
E0075,2026-03-20T00:00:00Z,1.6801,5.6535,8.0066,0.4578,2.2366,7.6435
E0076,2026-03-20T00:00:00Z,3.3639,4.5462,6.9346,2.3928,3.3239,5.9056
E0077,2026-03-20T00:00:00Z,5.6,8.1568,6.8237,0.9337,3.3006,7.2194
E0078,2026-03-20T00:00:00Z,2.2149,5.4644,7.1706,-1.0838,2.5491,6.8224
E0079,2026-03-20T00:00:00Z,2.065,8.0392,6.6696,0.653,4.1828,5.3182
E0080,2026-03-20T00:00:00Z,3.0507,6.8011,7.6621,1.6082,1.9834,8.2227
E0081,2026-03-20T00:00:00Z,0.8061,6.7984,7.9557,-0.6422,2.6507,6.2107
E0082,2026-03-20T00:00:00Z,2.4171,7.2351,7.706,0.2812,2.6987,9.8649
E0083,2026-03-20T00:00:00Z,-0.1406,5.8158,7.5123,1.9914,4.2473,7.6643
E0084,2026-03-20T00:00:00Z,2.6506,5.5452,5.8183,2.6639,4.2609,6.0344
E0085,2026-03-20T00:00:00Z,0.0746,6.0945,7.2585,1.6767,2.7363,7.9484
E0086,2026-03-20T00:00:00Z,0.101,7.5154,7.2493,4.2092,4.7249,7.5224
E0087,2026-03-20T00:00:00Z,5.5581,2.529,8.1453,1.5451,3.8515,8.0345
E0088,2026-03-20T00:00:00Z,4.8111,8.5993,7.1658,1.3018,3.2584,8.9268
