entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-12T00:00:00Z,2.7068,8.1214,6.6817,-1.2669,3.0687,8.4305
E0001,2026-03-12T00:00:00Z,3.9175,6.9012,8.043,0.3783,4.2497,6.2753
E0002,2026-03-12T00:00:00Z,1.8722,2.7903,7.809,0.7237,3.9263,6.7214
E0003,2026-03-12T00:00:00Z,0.0887,5.9049,7.2132,0.0946,3.5536,7.6356
E0004,2026-03-12T00:00:00Z,2.4632,7.5525,9.1043,1.8558,2.2273,7.26
E0005,2026-03-12T00:00:00Z,4.9842,8.5835,7.4621,0.7919,4.0125,6.7212
E0006,2026-03-12T00:00:00Z,3.3188,5.797,6.9345,0.6656,4.2749,8.8875
E0007,2026-03-12T00:00:00Z,4.0849,6.5309,7.6077,-0.1168,4.6649,7.3674
E0008,2026-03-12T00:00:00Z,0.2803,7.3962,7.4105,0.2906,2.6562,9.6226
E0009,2026-03-12T00:00:00Z,2.492,4.6557,5.5718,1.6008,4.0595,7.8033
E0010,2026-03-12T00:00:00Z,3.2778,9.07,8.6296,0.6388,4.4728,5.6947
E0011,2026-03-12T00:00:00Z,2.5018,4.5102,8.2527,0.5157,3.4898,6.9555
E0012,2026-03-12T00:00:00Z,5.0927,6.6965,7.5792,-1.0524,3.9123,7.3352
E0013,2026-03-12T00:00:00Z,0.7884,5.8949,7.5663,-2.3662,4.6984,6.9795
E0014,2026-03-12T00:00:00Z,2.0519,10.7166,7.6388,0.5041,3.8019,9.1183
E0015,2026-03-12T00:00:00Z,5.5554,4.5021,7.5736,0.3411,4.562,8.8489
E0016,2026-03-12T00:00:00Z,1.8006,4.9942,7.9531,0.0961,4.2801,8.1568
E0017,2026-03-12T00:00:00Z,2.0687,6.3026,8.6443,0.9921,3.8742,8.0145
E0018,2026-03-12T00:00:00Z,2.0899,8.0539,7.2882,0.8973,2.1173,7.2583
E0019,2026-03-12T00:00:00Z,3.5937,4.4752,7.627,-0.5059,2.8913,7.7937
E0020,2026-03-12T00:00:00Z,0.7188,4.8542,9.0999,-1.0653,1.7413,7.4977
E0021,2026-03-12T00:00:00Z,2.9126,7.4347,7.3527,3.6906,3.7795,9.0783
E0022,2026-03-12T00:00:00Z,0.549,7.3179,7.3955,3.3224,3.1286,9.1093
E0023,2026-03-12T00:00:00Z,2.2301,2.6007,7.3059,2.8599,4.1073,7.0505
E0024,2026-03-12T00:00:00Z,5.0289,10.0931,8.1027,0.578,3.25,5.3767
E0025,2026-03-12T00:00:00Z,0.633,5.4854,6.9606,1.6159,2.7615,9.227
E0026,2026-03-12T00:00:00Z,1.931,7.9776,6.5035,0.29,2.5401,7.5068
E0027,2026-03-12T00:00:00Z,1.2976,4.4067,6.2314,0.6212,4.1708,7.2656
E0028,2026-03-12T00:00:00Z,5.0948,9.1901,8.0669,0.3681,3.4655,7.8588
E0029,2026-03-12T00:00:00Z,4.9051,8.5649,6.4983,0.5512,2.7292,6.2475
E0030,2026-03-12T00:00:00Z,2.4741,5.4958,7.9692,-0.4833,3.5545,6.1767
E0031,2026-03-12T00:00:00Z,5.1296,6.7316,8.1695,-0.4875,3.9841,5.3317
E0032,2026-03-12T00:00:00Z,2.4538,6.738,7.8072,0.287,3.31,7.6947
E0033,2026-03-12T00:00:00Z,1.8192,8.6339,7.3049,-0.2422,2.2301,9.4796
E0034,2026-03-12T00:00:00Z,1.7538,8.6382,8.0611,-1.9749,1.5835,8.4175
E0035,2026-03-12T00:00:00Z,6.8507,8.3014,7.8073,-0.9442,3.5128,8.2331
E0036,2026-03-12T00:00:00Z,-3.028,7.533,8.3024,1.1845,3.7307,9.8956
E0037,2026-03-12T00:00:00Z,2.4265,8.2866,8.2662,-0.1598,5.4075,7.5003
E0038,2026-03-12T00:00:00Z,5.5595,6.3194,7.0671,-0.7378,3.0472,7.1689
E0039,2026-03-12T00:00:00Z,4.8417,7.7472,7.8178,2.4407,3.2304,8.0221
E0040,2026-03-12T00:00:00Z,3.84,5.8047,7.0413,-1.3227,3.4643,6.3764
E0041,2026-03-12T00:00:00Z,5.1877,6.2121,6.9271,2.9653,4.3302,5.5957
E0042,2026-03-12T00:00:00Z,1.0387,6.2901,8.1771,-1.2739,2.4084,5.6862
E0043,2026-03-12T00:00:00Z,6.1857,7.5654,7.2646,-1.6062,3.7934,7.3644
E0044,2026-03-12T00:00:00Z,2.2996,2.9275,6.0611,-0.3089,3.3098,6.0939
E0045,2026-03-12T00:00:00Z,2.1202,5.7868,7.5485,3.7453,3.8061,7.7981
E0046,2026-03-12T00:00:00Z,3.1258,7.214,7.3088,0.6104,3.7307,8.6554
E0047,2026-03-12T00:00:00Z,5.4525,1.5388,6.4585,-0.6744,4.2374,5.4001
E0048,2026-03-12T00:00:00Z,3.697,8.3813,7.6925,3.5512,3.1877,7.2882
E0049,2026-03-12T00:00:00Z,2.5038,4.2335,7.9782,3.8343,2.4802,7.7095
E0050,2026-03-12T00:00:00Z,4.8515,5.815,8.9145,3.0068,3.1712,8.4482
E0051,2026-03-12T00:00:00Z,-0.3972,8.6224,7.3024,-0.6891,2.7183,7.6414
E0052,2026-03-12T00:00:00Z,9.3841,6.9962,6.5425,3.2581,5.7672,8.9047
E0053,2026-03-12T00:00:00Z,-1.0416,10.3353,6.2812,-1.5511,3.4098,8.372
E0054,2026-03-12T00:00:00Z,2.0217,6.1722,7.2091,-0.6285,1.2284,5.5248
E0055,2026-03-12T00:00:00Z,1.8602,4.2252,7.2704,1.4399,3.0048,7.6328
E0056,2026-03-12T00:00:00Z,3.3013,8.431,8.5106,-0.8651,3.4068,7.9169
E0057,2026-03-12T00:00:00Z,-0.0827,7.8154,7.2657,0.6107,1.0609,9.6885
E0058,2026-03-12T00:00:00Z,3.3499,6.4253,6.3792,3.4021,2.4013,7.6444
E0059,2026-03-12T00:00:00Z,5.6024,6.516,7.744,-1.2843,4.19,5.703
E0060,2026-03-12T00:00:00Z,1.9331,7.0676,7.3727,1.3654,4.7794,7.8274
E0061,2026-03-12T00:00:00Z,2.6592,5.1687,7.3854,0.155,3.2477,6.7062
E0062,2026-03-12T00:00:00Z,1.05,5.4432,8.1339,0.9598,2.479,6.7083
E0063,2026-03-12T00:00:00Z,3.9553,8.2135,7.4638,0.5385,2.8688,5.7547
E0064,2026-03-12T00:00:00Z,3.5456,8.3657,7.0687,-0.3001,2.8734,6.6163
E0065,2026-03-12T00:00:00Z,3.1516,8.6532,7.7936,1.5587,3.5941,5.7852
E0066,2026-03-12T00:00:00Z,4.3699,3.7698,8.3967,0.3591,2.8417,6.551
E0067,2026-03-12T00:00:00Z,3.9138,6.7388,7.8883,-0.6403,4.283,8.7231
E0068,2026-03-12T00:00:00Z,0.2432,3.5209,7.7265,-1.9379,2.6476,7.4385
E0069,2026-03-12T00:00:00Z,3.8011,9.0949,7.7668,0.9007,3.1797,9.0978
E0070,2026-03-12T00:00:00Z,-0.1285,4.9048,8.7781,0.6553,3.9204,4.7257
E0071,2026-03-12T00:00:00Z,2.5447,8.166,6.6438,-0.2809,3.4247,6.5703
E0072,2026-03-12T00:00:00Z,4.4575,5.0344,7.4559,-1.9661,2.664,4.4876
E0073,2026-03-12T00:00:00Z,1.6077,8.1983,7.548,3.3806,2.6221,8.8174
E0074,2026-03-12T00:00:00Z,3.1607,7.4647,7.1907,-2.4121,4.1361,8.4411
E0075,2026-03-12T00:00:00Z,2.7241,12.2214,7.7079,-0.48,3.7146,9.6608
E0076,2026-03-12T00:00:00Z,6.3705,7.2848,7.4046,0.6212,3.1839,6.3372
E0077,2026-03-12T00:00:00Z,0.2683,8.193,8.3104,0.1243,2.1276,7.0132
E0078,2026-03-12T00:00:00Z,4.4103,4.5184,8.0581,1.6085,2.793,6.5737
E0079,2026-03-12T00:00:00Z,3.3237,5.5258,6.8244,4.421,3.7187,7.293
E0080,2026-03-12T00:00:00Z,2.4079,5.9066,6.4047,0.2427,3.7687,6.9427
E0081,2026-03-12T00:00:00Z,3.6962,8.7288,8.2912,-2.8112,3.2128,7.5251
E0082,2026-03-12T00:00:00Z,4.8668,9.8304,7.1528,0.9519,4.7955,7.8602
E0083,2026-03-12T00:00:00Z,3.74,8.3435,7.9369,-0.138,3.3844,7.0991
E0084,2026-03-12T00:00:00Z,5.5372,7.8158,7.3171,1.348,3.5864,7.1823
E0085,2026-03-12T00:00:00Z,5.2542,5.8291,6.6681,1.3733,2.5705,7.2933
E0086,2026-03-12T00:00:00Z,2.5226,7.13,7.2365,2.7022,2.6702,7.3031
E0087,2026-03-12T00:00:00Z,2.5331,6.2135,6.7266,5.5493,2.0866,7.4513
E0088,2026-03-12T00:00:00Z,1.7421,3.5023,8.2649,0.4056,3.2477,6.9959
E0089,2026-03-12T00:00:00Z,1.4373,8.2027,7.3766,3.3081,2.4803,7.5131
E0090,2026-03-12T00:00:00Z,6.1449,5.993,7.5367,-3.1442,3.3578,8.7333
E0091,2026-03-12T00:00:00Z,4.5067,4.0027,8.3411,-0.9474,4.7115,8.7607
E0092,2026-03-12T00:00:00Z,0.1687,5.9239,9.1777,2.845,4.0223,7.6112
E0093,2026-03-12T00:00:00Z,-0.9551,8.3401,6.6832,-0.4147,2.9448,5.5378
E0094,2026-03-12T00:00:00Z,2.5515,6.3292,7.936,-0.7848,5.0228,7.1971
E0095,2026-03-12T00:00:00Z,0.4261,4.0632,8.2319,-1.1169,2.927,7.1031
E0096,2026-03-12T00:00:00Z,2.8711,5.5498,6.8417,3.502,5.0303,5.7348
E0097,2026-03-12T00:00:00Z,3.6501,3.8982,6.9805,2.3989,3.5863,7.5572
E0098,2026-03-12T00:00:00Z,2.4448,6.0707,7.6349,-0.4957,3.3661,4.0804
E0099,2026-03-12T00:00:00Z,2.2216,6.4359,7.0809,2.0766,3.2904,6.6914
E0100,2026-03-12T00:00:00Z,1.1035,8.2309,8.2927,-0.0069,2.7731,8.1999
