entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-01T00:00:00Z,3.8856,5.4463,4.8776,-0.1978,3.5346,8.4546
E0001,2026-03-01T00:00:00Z,4.6911,6.5925,5.6636,0.1706,2.2073,7.7396
E0002,2026-03-01T00:00:00Z,2.4489,5.5776,4.7297,-0.3238,2.5741,7.5616
E0003,2026-03-01T00:00:00Z,1.3429,10.1143,4.7249,-2.1779,3.9603,7.1217
E0004,2026-03-01T00:00:00Z,1.0694,8.9617,6.2369,0.4368,4.2066,7.3071
E0005,2026-03-01T00:00:00Z,3.5517,4.6348,4.8324,-2.6728,3.9773,7.8283
E0006,2026-03-01T00:00:00Z,5.2992,3.5828,3.9546,2.7138,3.1308,7.5386
E0007,2026-03-01T00:00:00Z,-0.1621,7.6157,3.9154,-0.0412,3.4244,6.0189
E0008,2026-03-01T00:00:00Z,0.8264,6.1001,4.4468,1.3711,3.9466,6.8088
E0009,2026-03-01T00:00:00Z,2.7544,2.82,4.5924,-0.054,2.4117,7.4662
E0010,2026-03-01T00:00:00Z,2.0653,8.2846,4.187,-0.0849,4.1051,9.7383
E0011,2026-03-01T00:00:00Z,1.1251,6.921,3.6027,1.2359,3.097,7.1436
E0012,2026-03-01T00:00:00Z,3.7043,6.2426,5.0579,0.0268,2.1751,6.4339
E0013,2026-03-01T00:00:00Z,2.5625,5.6514,5.7711,3.548,3.854,7.6454
E0014,2026-03-01T00:00:00Z,0.6166,6.4583,6.7656,2.4857,3.9119,8.0615
E0015,2026-03-01T00:00:00Z,1.7519,9.2163,5.0253,-0.7426,4.4588,8.0982
E0016,2026-03-01T00:00:00Z,1.7838,7.1592,4.6959,-0.17,2.2917,5.0131
E0017,2026-03-01T00:00:00Z,2.0892,8.0576,4.0921,0.4256,2.4496,9.7565
E0018,2026-03-01T00:00:00Z,1.6643,2.9115,4.5188,0.7381,3.3894,6.6757
E0019,2026-03-01T00:00:00Z,4.594,6.5696,5.2657,-0.7569,3.1132,5.2802
E0020,2026-03-01T00:00:00Z,5.3589,9.1653,3.7275,1.4577,3.6798,6.0906
E0021,2026-03-01T00:00:00Z,2.05,11.6672,5.7329,0.2081,3.2884,5.7784
E0022,2026-03-01T00:00:00Z,3.118,5.8745,3.8487,2.3636,3.2446,9.2859
E0023,2026-03-01T00:00:00Z,2.6482,6.9922,4.6392,-2.0814,3.5489,7.1854
E0024,2026-03-01T00:00:00Z,0.2674,8.2442,4.5113,0.1414,2.1473,8.6505
E0025,2026-03-01T00:00:00Z,1.6311,4.147,5.2182,3.077,3.182,7.351
