user_id,item_id
U0000,I0009
U0000,I0022
U0000,I0023
U0000,I0032
U0000,I0033
U0000,I0038
U0000,I0042
U0000,I0046
U0000,I0047
U0001,I0002
U0001,I0007
U0001,I0014
U0001,I0027
U0001,I0030
U0001,I0051
U0001,I0056
U0002,I0003
U0002,I0004
U0002,I0006
U0002,I0007
U0002,I0040
U0002,I0043
U0003,I0000
U0003,I0011
U0003,I0019
U0003,I0027
U0003,I0037
U0003,I0039
U0003,I0041
U0003,I0043
U0003,I0047
U0003,I0058
U0004,I0021
U0004,I0041
U0004,I0051
U0004,I0052
U0004,I0057
U0005,I0001
U0005,I0015
U0005,I0021
U0005,I0039
U0005,I0054
U0006,I0003
U0006,I0018
U0006,I0036
U0006,I0045
U0007,I0006
U0007,I0017
U0007,I0023
U0007,I0035
U0007,I0036
U0007,I0042
U0007,I0051
U0007,I0052
U0008,I0003
U0008,I0017
U0008,I0021
U0008,I0027
U0008,I0033
U0008,I0039
U0008,I0052
U0009,I0001
U0009,I0012
U0009,I0026
U0009,I0028
U0009,I0043
U0009,I0049
U0009,I0055
U0010,I0001
U0010,I0002
U0010,I0003
U0010,I0010
U0010,I0013
U0010,I0041
U0010,I0044
U0010,I0052
U0010,I0058
U0011,I0010
U0011,I0011
U0011,I0032
U0011,I0033
U0011,I0042
U0011,I0058
U0012,I0018
U0012,I0028
U0012,I0039
U0012,I0041
U0013,I0000
U0013,I0001
U0013,I0015
U0013,I0019
U0013,I0026
U0013,I0035
U0013,I0050
U0013,I0057
U0014,I0024
U0014,I0030
U0014,I0051
U0014,I0054
U0014,I0055
U0015,I0005
U0015,I0006
U0015,I0010
U0015,I0011
U0015,I0025
U0015,I0048
U0015,I0049
U0015,I0052
U0015,I0059
U0016,I0026
U0016,I0036
U0016,I0051
U0016,I0055
U0016,I0056
U0017,I0003
U0017,I0012
U0017,I0034
U0017,I0053
U0017,I0058
U0018,I0012
U0018,I0013
U0018,I0027
U0018,I0028
U0018,I0044
U0018,I0045
U0018,I0047
U0018,I0052
U0018,I0058
U0019,I0011
U0019,I0012
U0019,I0019
U0019,I0040
U0019,I0051
U0019,I0056
U0020,I0004
U0020,I0007
U0020,I0008
U0020,I0016
U0020,I0017
U0020,I0032
U0020,I0035
U0020,I0037
U0020,I0058
U0021,I0002
U0021,I0003
U0021,I0015
U0021,I0025
U0021,I0036
U0021,I0040
U0021,I0044
U0021,I0051
U0022,I0007
U0022,I0015
U0022,I0016
U0022,I0019
U0022,I0020
U0022,I0021
U0022,I0038
U0022,I0051
U0022,I0054
U0023,I0005
U0023,I0009
U0023,I0011
U0023,I0015
U0023,I0019
U0023,I0023
U0023,I0035
U0023,I0045
U0023,I0046
U0023,I0052
U0024,I0005
U0024,I0007
U0024,I0034
U0024,I0037
U0024,I0042
U0025,I0014
U0025,I0016
U0025,I0018
U0025,I0026
U0025,I0028
U0025,I0038
U0025,I0044
U0025,I0047
U0025,I0058
U0026,I0004
U0026,I0022
U0026,I0027
U0026,I0031
U0026,I0032
U0026,I0035
U0026,I0055
U0027,I0005
U0027,I0013
U0027,I0015
U0027,I0035
U0027,I0040
U0027,I0044
U0027,I0055
U0027,I0057
U0027,I0058
U0028,I0002
U0028,I0017
U0028,I0042
U0028,I0043
U0028,I0050
U0029,I0001
U0029,I0008
U0029,I0012
U0029,I0025
U0029,I0030
U0029,I0046
U0029,I0050
U0029,I0051
U0029,I0057
U0030,I0000
U0030,I0002
U0030,I0011
U0030,I0013
U0030,I0030
U0030,I0032
U0030,I0037
U0030,I0056
U0031,I0004
U0031,I0008
U0031,I0015
U0031,I0044
U0031,I0045
U0031,I0047
U0032,I0003
U0032,I0012
U0032,I0018
U0032,I0039
U0032,I0048
U0033,I0006
U0033,I0019
U0033,I0023
U0033,I0036
U0033,I0041
U0033,I0050
U0034,I0004
U0034,I0005
U0034,I0021
U0034,I0048
U0034,I0055
U0035,I0007
U0035,I0010
U0035,I0012
U0035,I0030
U0035,I0037
U0035,I0039
U0035,I0042
U0035,I0044
U0035,I0046
U0035,I0052
U0036,I0003
U0036,I0022
U0036,I0039
U0036,I0045
U0036,I0053
U0036,I0054
U0036,I0058
U0037,I0005
U0037,I0010
U0037,I0015
U0037,I0024
U0037,I0039
U0037,I0044
U0037,I0047
U0037,I0051
U0038,I0001
U0038,I0019
U0038,I0023
U0038,I0027
U0038,I0033
U0038,I0041
U0038,I0052
U0038,I0057
U0039,I0032
U0039,I0048
U0039,I0050
U0039,I0051
U0039,I0054
U0039,I0056
