row_id,a_val
R00001,12.4654
R00002,17.0513
R00003,7.1654
R00004,8.133
R00005,8.7897
R00006,6.7791
R00007,6.7654
R00008,10.6418
R00009,16.8462
R00011,7.639
R00013,14.8982
R00014,1.9175
R00015,8.6656
R00016,8.7742
R00017,5.0019
R00018,5.6412
R00019,19.1472
R00020,5.0041
R00021,9.1934
R00022,11.8094
R00023,9.7893
R00025,4.5661
R00026,9.5418
R00028,6.6098
R00029,10.4195
R00030,7.7512
R00031,8.9975
R00032,10.4478
R00034,3.1543
R00036,6.2163
R00038,5.7148
R00039,15.1642
R00040,18.1295
R00042,6.5383
R00044,15.0385
R00045,11.4852
R00046,10.972
R00047,7.9507
R00049,11.3641
R00051,5.3902
R00052,11.8065
R00053,10.65
R00055,15.356
R00056,5.8311
R00057,8.2817
R00059,2.776
R00060,9.6311
R00061,1.272
R00064,13.4628
R00065,17.5348
R00066,14.3141
R00067,12.9812
R00068,11.7506
R00069,6.1019
R00070,8.0655
R00072,12.1146
R00073,13.1453
R00074,8.3726
R00075,10.5864
R00076,9.9964
R00077,13.2419
R00078,14.9725
R00079,11.2721
R00080,11.1688
R00083,8.2079
R00084,9.3502
R00085,15.0498
R00086,7.0811
R00087,16.6846
R00089,6.3356
R00090,8.4642
R00092,14.5095
R00093,12.9394
R00094,8.9096
R00095,2.4898
R00096,7.913
R00097,2.5661
R00099,4.9437
R00100,13.9476
R00101,14.7854
R00102,1.1829
R00104,2.5807
R00107,9.2729
R00108,13.4203
R00109,11.0238
R00110,7.4348
R00111,6.4142
R00113,4.477
R00115,10.7597
R00116,9.4974
R00117,12.5226
R00119,8.5756
R00122,13.6148
R00123,8.9359
R00124,16.326
R00125,6.6277
R00126,12.8081
R00127,12.0704
R00128,15.0071
R00129,9.7061
R00130,2.8408
R00132,6.6788
R00133,11.9019
R00134,2.5626
R00135,6.7712
R00136,5.2564
R00138,4.4168
R00139,11.1665
R00140,4.8323
R00141,7.4912
R00142,9.2832
R00143,20.2849
R00146,14.7111
R00147,18.5921
R00148,9.3696
R00149,13.914
R00150,8.0105
R00151,8.739
R00152,1.9779
R00154,12.6338
R00155,9.4161
R00158,13.2584
R00159,9.2499
R00160,14.0634
R00163,12.6927
R00164,10.6167
R00165,11.6581
R00166,10.4176
R00167,10.4905
R00169,13.9431
R00170,11.8285
R00172,12.4623
R00173,3.799
R00175,16.4659
R00176,5.2203
R00177,13.1751
R00179,15.0532
R00180,15.1963
R00181,7.1402
R00182,7.9481
R00183,9.9439
R00184,7.003
R00185,6.4149
R00186,6.5629
R00187,11.9246
R00188,8.0945
R00189,11.4465
R00192,9.3356
R00194,8.3497
R00195,7.3861
R00196,8.6694
R00197,11.165
R00198,6.378
R00199,17.7942
R00200,16.3346
R00201,14.3088
R00202,8.1452
R00203,12.252
R00205,10.2912
R00206,11.4496
R00207,9.9529
R00208,3.295
R00209,10.007
R00210,10.7862
R00211,7.9843
R00212,3.1066
R00213,14.2122
R00214,9.5282
R00215,9.5707
R00216,7.9383
R00217,16.9551
R00218,10.3809
R00219,9.2397
R00220,13.0275
R00221,7.9665
R00223,13.1063
R00224,15.2976
R00225,8.3107
R00227,12.208
R00229,11.654
R00230,7.1674
R00232,11.1898
R00233,4.9803
R00234,9.6609
R00235,13.0452
R00236,8.7734
R00237,9.9777
R00238,17.2095
R00239,14.6611
R00240,10.7346
R00241,11.274
R00242,12.0279
R00244,10.4122
R00245,11.4771
R00247,9.0675
R00248,6.0199
R00249,2.2466
R00250,16.8004
R00251,15.0164
R00252,10.2398
R00253,9.2848
R00255,4.1636
R00256,13.9023
R00257,4.9479
R00260,12.0335
R00261,4.8844
R00262,10.379
R00263,11.9213
R00264,14.3259
R00265,8.0908
R00267,14.2344
R00268,18.7109
R00269,8.8986
R00270,11.6254
R00271,4.1154
R00272,20.8799
R00274,11.1301
R00275,7.7618
R00276,11.3013
R00277,17.512
R00281,10.6514
R00283,8.0097
R00284,8.1148
R00286,8.8717
R00287,6.5319
R00289,-1.6456
R00290,7.3126
R00292,14.1283
R00293,4.3289
R00294,8.8402
R00295,9.8465
R00296,16.6769
R00297,11.8366
R00298,13.9413
R00301,6.669
R00302,7.2221
R00303,10.093
R00304,13.9332
R00305,13.9698
R00306,5.0375
R00307,19.2937
R00308,10.9152
R00309,11.9069
R00310,11.9587
R00311,4.9775
R00313,9.042
R00314,5.2595
R00315,9.6659
R00316,11.5034
R00317,1.4145
