row_id,f1,f2,f3,f4,f5,f6,label
R00000,-0.141713,0.513818,0.145163,-0.808181,1.354404,-1.487943,0
R00001,-1.375926,-0.817007,2.59292,0.533986,1.141119,0.690194,1
R00002,-0.142476,1.434807,-0.178649,-1.109136,-0.010453,-0.5582,0
R00003,0.456232,-0.084694,2.587872,0.609569,0.20139,-0.636217,1
R00004,-0.221062,0.632943,2.462439,0.569667,-0.572256,0.924784,1
R00005,0.317203,-0.207243,0.09667,-0.376771,-0.768818,-0.350437,0
R00006,0.016113,1.758364,0.012919,0.767906,-0.315584,1.168377,0
R00007,0.154176,1.242043,0.021467,0.714622,0.234501,0.231689,0
R00008,1.029172,1.016824,2.533006,0.628085,0.25185,0.689515,1
R00009,0.170547,-0.399592,2.675355,0.720006,0.011005,0.69369,1
R00010,2.565003,0.287319,0.254523,0.879501,-1.094666,-0.035201,0
R00011,1.708116,0.34011,0.007937,0.291799,-0.963555,0.719468,0
R00012,0.816253,0.949084,0.262826,-0.187071,1.124508,0.194628,0
R00013,0.019689,-0.303499,0.105519,0.267157,-0.648571,1.262809,0
R00014,0.450853,0.435198,0.06426,0.492375,0.170857,0.486831,0
R00015,-0.480554,-0.523619,2.35335,-0.031073,2.07302,-0.238765,1
R00016,-0.636355,-0.297502,0.135496,1.049695,0.442837,0.446241,0
R00017,-0.274878,-0.378693,0.309932,0.765913,0.682056,-0.595906,0
R00018,-2.352507,2.048251,2.393946,1.273377,0.988391,-1.536556,1
R00019,-0.336246,-0.234002,-0.016885,0.521635,-1.15543,1.307653,0
R00020,-0.581072,0.682978,0.144403,0.63501,-0.555176,-0.186534,0
R00021,0.833504,-1.679304,0.162785,0.308811,0.428774,0.129215,0
R00022,0.772806,0.394289,-0.142235,-0.164497,-0.269319,-0.515867,0
R00023,-1.28229,0.767084,2.619068,0.61407,1.225377,0.33748,1
R00024,0.444103,1.993057,-0.254467,-0.939635,-0.568422,-1.31894,0
R00025,-0.902671,0.045682,0.077499,-0.518016,-0.243056,-1.512659,0
R00026,-0.903332,0.375597,-0.002273,0.275314,-1.430527,0.231497,0
R00027,0.41437,1.194721,-0.045237,0.505716,0.434227,0.947175,0
R00028,0.267363,-0.30777,-0.051865,1.118371,1.351714,-1.707258,0
R00029,-1.12684,-0.6115,0.054829,-0.118539,-0.755431,-1.049745,0
R00030,-0.897235,0.670261,2.63783,0.563424,1.942893,0.035761,1
R00031,-0.358665,0.363188,0.119779,-0.310084,0.155822,0.409234,0
R00032,-1.107419,1.492874,2.309639,-0.693864,0.179539,-0.755015,1
R00033,0.408506,0.521032,-0.038585,0.55113,-0.205032,-0.789068,0
R00034,-1.610205,0.525371,-0.033477,-1.380206,-0.590291,-0.387661,0
R00035,0.447514,-1.072377,-0.062978,0.837877,1.070504,0.77325,0
R00036,-0.829044,0.083994,0.03103,-2.167985,-0.894375,0.59816,0
R00037,-0.427024,2.381056,3.04381,-0.226306,0.717902,-0.065674,1
R00038,-0.435943,-0.412761,0.006845,0.069905,-0.409089,2.511034,0
R00039,-0.714246,-0.465857,2.559356,1.675372,-0.774926,0.48183,1
R00040,-0.704804,-0.73018,0.105984,1.076797,-0.001131,-0.088135,0
R00041,0.69056,-0.858021,-0.112384,0.450995,-1.737372,-1.060501,0
R00042,0.154996,1.489026,-0.166816,-0.318527,0.749404,0.560955,0
R00043,0.194344,0.00939,0.02805,0.558877,0.164397,0.914437,0
R00044,-0.913077,-0.39941,-0.23609,0.676955,-0.82868,-1.535651,0
R00045,-0.646464,-0.544357,2.599138,0.833817,-0.138088,1.502523,1
R00046,-1.145423,0.006552,2.423936,-0.982899,-1.176276,0.299292,1
R00047,-0.752721,-0.315777,0.019323,-2.590141,0.933537,-1.140774,0
R00048,0.377109,-1.060182,-0.030404,-0.24198,-0.576659,-1.694899,0
R00049,0.419035,1.115215,0.198635,2.039561,-0.051555,0.51039,0
R00050,-0.809916,0.6455,-0.076709,-0.893636,-0.990109,-0.221641,0
R00051,-0.685064,-1.598695,-0.007557,-0.560005,2.342474,0.019247,0
R00052,1.229592,0.479405,-0.115966,1.053123,-0.70584,-0.809707,0
R00053,0.292941,0.194383,-0.057212,1.815888,0.600926,0.541223,0
R00054,-0.553622,1.99293,0.031595,-0.803501,0.366849,0.07269,0
R00055,1.173439,0.775209,2.643117,0.810756,-0.712942,-1.384152,1
R00056,-1.682364,0.070455,0.133671,0.201625,0.812176,0.283681,0
R00057,-0.953251,-0.918032,-0.170351,3.047956,0.751242,1.139394,0
R00058,-0.369813,0.099523,2.589498,-0.272738,-2.366586,0.534983,1
R00059,1.408672,-0.54197,0.045024,-0.750627,-0.989662,1.855553,0
R00060,-0.08159,-0.007784,2.573314,-0.648931,-1.301515,-1.592743,1
R00061,-0.62074,-0.238388,0.051169,-1.386248,0.32725,-0.549417,0
R00062,-0.79465,-0.146686,0.016146,0.714896,-1.393372,-0.243237,0
R00063,0.464323,-0.439797,0.028349,-1.33243,1.123713,-0.938324,0
R00064,1.088218,-0.644669,0.015672,0.274111,0.527178,0.007763,0
R00065,0.300117,1.030138,0.182455,-0.058604,-1.370578,-0.14028,0
R00066,0.870952,-1.021385,0.014058,1.200951,0.019772,0.702508,0
R00067,0.49123,0.633201,0.063192,-0.249558,0.631858,0.476065,0
R00068,-0.472905,0.631974,-0.448477,0.56537,-1.648555,1.870686,0
R00069,-0.363478,-0.59817,2.462924,1.186638,2.113958,0.456085,1
R00070,-0.712748,-1.223222,2.367184,-0.685366,0.149721,-0.313551,1
R00071,0.328047,-0.001148,-0.039926,-0.693234,0.300374,0.351589,0
R00072,0.161255,-0.065795,0.090719,-1.892634,0.955575,-0.136202,0
R00073,0.447691,0.163924,-0.221305,0.37122,0.169709,0.847677,0
R00074,0.078942,-1.139791,0.009349,-0.125923,1.574572,1.475937,0
R00075,0.432753,-0.443578,-0.299489,0.715876,1.258154,-1.463674,0
R00076,-0.156531,0.679969,0.18618,0.614066,-0.716274,0.069307,0
R00077,-0.696193,0.280976,2.382155,0.898941,0.687465,-0.376191,1
R00078,1.191256,-0.47785,0.100837,0.486302,-1.539213,-0.005236,0
R00079,-0.514001,0.199267,-0.129811,-0.012323,0.600141,-0.803232,0
R00080,1.214697,2.106464,-0.138608,0.84672,0.970224,0.866694,0
R00081,-1.369807,0.537026,0.082723,-0.47466,1.039603,-1.816958,0
R00082,-1.32106,0.726547,2.460726,-0.256915,0.488724,-0.221633,1
R00083,1.312935,-0.863776,2.639553,1.177653,-0.471236,0.46257,1
R00084,-1.41673,-0.624442,0.256801,1.69972,-0.268528,-2.223333,0
R00085,0.704002,-0.32417,0.199148,0.55989,-0.324281,0.522696,0
R00086,1.60437,-0.174176,-0.034208,0.912439,-0.607577,1.41254,0
R00087,-0.039245,1.129323,0.042928,-0.708816,-0.248583,-0.416436,0
R00088,0.93191,0.295056,-0.087765,0.287386,-2.289057,0.640458,0
R00089,0.701821,-0.145525,2.536939,0.249931,-0.876016,-0.256781,1
R00090,0.950157,0.892524,2.530643,-0.176764,0.242624,0.098203,1
R00091,1.378114,0.425725,-0.07048,-1.355113,-1.333847,0.261882,0
R00092,-0.588451,-0.699737,-0.210738,-0.138868,0.727036,-1.503477,0
R00093,-0.890673,-0.230262,-0.071267,0.134884,-1.774124,0.719733,0
R00094,0.455668,1.364764,2.14887,-0.350048,-0.558538,-0.729085,1
R00095,1.11165,-0.067924,-0.192825,0.808125,-1.091207,1.659848,0
R00096,0.60418,-1.208812,0.005554,-0.675671,0.299539,-1.206515,0
R00097,0.61096,1.03166,-0.033449,-0.111506,0.196689,2.427842,0
R00098,0.884059,0.787289,2.802762,0.973661,-0.922437,2.349957,1
R00099,1.12603,0.270919,2.719181,0.356262,0.615509,0.812733,1
R00100,1.783185,0.118385,2.377592,0.367383,-0.613681,-0.848262,1
R00101,0.710707,-0.479441,0.170106,0.710313,-1.081165,0.40985,0
R00102,2.061481,1.847205,2.529369,0.566212,-0.203157,-0.787744,1
R00103,-0.367647,-0.465545,0.311114,1.393466,0.336087,1.43002,0
R00104,-1.751354,-0.658701,2.642191,1.816111,-0.227478,-1.631997,1
R00105,-0.037971,-1.721991,-0.150899,0.411913,1.744721,-0.64485,0
R00106,-0.092343,1.492653,2.359993,0.712844,-0.156599,0.447386,1
R00107,0.698609,-2.437161,2.499909,0.51255,1.183957,-0.392889,1
R00108,0.151363,-0.085147,2.63502,-0.665859,0.002759,-0.568165,1
R00109,-0.453184,0.439832,-0.214857,-0.674944,-0.449245,-1.628559,0
R00110,-0.479384,0.742643,-0.24713,-0.195027,0.756819,-1.566342,0
R00111,1.210026,0.494634,-0.219988,-0.220607,-0.716742,-1.495794,0
R00112,1.346944,-1.106465,2.424624,-0.108307,1.327763,1.375154,1
R00113,-0.195064,-0.421668,0.109734,0.254598,1.904542,0.069287,0
R00114,-1.89853,-1.745481,0.108579,-0.280855,-0.251107,-1.674693,0
R00115,-0.001819,-0.560146,-0.115122,-0.164163,0.408641,-0.351412,0
R00116,-0.966989,0.23035,-0.113075,-2.031029,0.901343,-1.097935,0
R00117,-0.019841,-0.220948,-0.181125,-0.524533,1.412239,0.791358,0
R00118,-0.303903,0.771916,-0.160374,0.004335,0.719,1.804057,0
R00119,0.572004,0.179954,0.024199,1.307285,-1.490653,0.210792,0
R00120,0.849362,-0.643581,2.707786,0.947187,-0.243652,-0.985355,1
R00121,-1.866631,0.090622,0.059487,-1.193508,1.044345,0.149321,0
R00122,0.92249,1.388165,0.062647,0.299763,-1.178087,1.737098,0
R00123,-1.093827,1.198939,-0.161735,0.917189,2.662033,-0.154082,0
R00124,0.604022,-0.517067,0.103203,-0.286531,1.212585,1.293527,0
R00125,0.84591,-0.439099,0.342779,0.767754,-0.305805,0.746067,0
R00126,-0.283941,0.879211,2.702657,0.137773,1.685095,1.044487,1
R00127,-1.328884,0.407479,0.240315,0.202621,1.434259,-0.892237,0
R00128,0.578337,1.665177,2.563937,-1.968793,-0.221835,0.472442,1
R00129,0.869162,1.601393,2.522623,-1.023543,-2.933083,0.128265,1
R00130,0.168957,1.552952,-0.002261,-0.34146,0.095343,1.987264,0
R00131,-0.290709,0.625784,2.421121,-0.33344,1.135419,0.877667,1
R00132,1.256094,-1.213107,-0.071286,0.685182,-0.227912,-0.575652,0
R00133,0.212306,0.422241,2.324403,1.63522,-0.667533,-0.479021,1
R00134,0.740814,0.039493,-0.228319,-2.533378,0.994265,0.094094,0
R00135,-0.204277,0.988075,-0.047198,1.522674,0.342215,0.467041,0
R00136,0.294209,0.750412,2.341437,-0.932815,0.925462,0.228662,1
R00137,-1.162797,-0.187997,-0.198442,0.096455,1.628362,0.201873,0
R00138,0.13555,2.130699,-0.016564,0.752566,0.738997,-0.364201,0
R00139,2.149862,-0.922934,2.15535,0.923172,1.488694,0.974823,1
R00140,2.652222,0.886997,-0.120979,0.139869,0.081265,1.092031,0
R00141,0.69105,2.10114,2.557631,-0.48817,1.263874,0.655654,1
R00142,1.657769,-0.808757,0.073447,0.004558,-0.262627,-1.722975,0
R00143,-1.393673,2.274847,0.004257,0.955713,0.890982,-0.840854,0
R00144,-0.915112,0.081686,0.074463,0.765668,-1.2812,-1.219266,0
R00145,0.390651,-0.973568,0.088193,-0.06726,-0.691336,0.633412,0
R00146,0.036469,0.328965,0.203114,-0.637206,-0.790759,-0.357738,0
R00147,-0.032576,-1.261192,0.00738,1.012936,0.052879,1.155954,0
R00148,0.134185,0.771246,-0.064003,-1.742674,-0.176392,0.894391,0
R00149,-1.771534,1.104873,-0.061779,-0.420661,0.202837,-0.814497,0
R00150,-0.443454,0.184478,2.502482,-0.091654,1.125708,0.82755,1
R00151,-1.643812,-0.974062,-0.134481,1.004216,0.637104,0.126296,0
R00152,-0.219245,0.721473,0.236847,0.341751,-0.027384,0.727549,0
R00153,-1.652232,0.652094,-0.037602,-1.994593,0.742569,-0.507752,0
R00154,-0.381952,-1.326941,2.246062,-0.260327,0.563314,-0.804429,1
R00155,0.64317,0.156382,-0.189204,2.126761,0.156262,0.110877,0
R00156,-0.31023,-1.205299,2.367575,0.523859,2.993735,1.214636,1
R00157,-1.513167,0.612706,-0.111979,-0.491441,-1.068369,0.39544,0
R00158,0.766949,2.202475,0.380203,-0.068566,1.426148,-0.855995,0
R00159,0.953813,0.453743,2.72655,-0.584875,0.715762,1.702481,1
R00160,0.76699,-1.530367,-0.002037,-0.06791,-0.737558,-0.627678,0
R00161,0.524045,-0.855542,-0.261878,-0.147653,0.130005,0.977915,0
R00162,0.425394,0.543039,2.540628,0.365612,-0.135255,-0.034447,1
R00163,-0.441836,0.938819,2.418597,1.289833,-0.611942,0.280881,1
R00164,-0.942468,0.280614,0.134459,0.235956,0.337937,-0.097547,0
R00165,-1.413925,-0.419516,-0.078669,-0.574084,-2.084752,-0.991581,0
R00166,1.391675,0.051512,2.586207,-1.07726,0.439893,-0.064406,1
R00167,0.690032,0.315103,-0.139404,-0.566004,1.248855,-1.041734,0
R00168,1.312319,0.492319,2.678248,0.350757,1.313024,-0.62172,1
R00169,-0.824854,-0.969183,2.7184,-0.069625,-1.710622,-0.532114,1
R00170,-1.178296,-0.065175,-0.139317,0.376967,-0.620428,-0.567908,0
R00171,1.273762,-0.856565,-0.16596,-0.007829,-0.090152,-0.039962,0
R00172,-1.271873,-1.216271,-0.012821,-0.904016,1.072983,-0.220374,0
R00173,-2.171174,1.142227,2.688395,-0.672502,0.736615,0.231846,1
R00174,0.400676,1.261466,0.096891,0.297755,1.95726,0.763432,0
R00175,-0.034605,-0.495497,-0.257635,-0.229685,0.883888,-1.757173,0
R00176,-0.914311,0.78455,2.664067,0.025485,-1.976624,1.315121,1
R00177,-0.412424,0.705285,0.046942,1.994934,-1.625343,-0.794549,0
R00178,0.364211,1.357974,-0.062707,-1.135484,0.14533,0.058767,0
R00179,-1.125703,0.562286,-0.026294,0.054534,-1.472107,-1.888502,0
R00180,2.729109,0.638163,-0.250061,-0.677864,-0.201056,-0.594704,0
R00181,0.7646,-0.755697,-0.028305,-1.123725,-0.796951,0.512503,0
R00182,-0.323279,-0.251092,0.117972,-1.148458,0.145702,-0.35402,0
