row_id,status,balance,updated_at
R00321,active,7465.7,1770234720000
R00332,dormant,3392.56,1770461640000
R00168,dormant,6746.0,1769940780000
R00396,active,3911.53,1770243780000
R00253,active,8340.95,1769974080000
R00020,active,5666.98,1770174660000
R00188,dormant,1899.08,1770220200000
R00310,dormant,976.52,1770166200000
R00089,closed,1334.14,1770276960000
R00195,closed,5315.91,1770280260000
R00131,closed,2461.34,1769934660000
R00351,active,3154.76,1770457740000
R00305,dormant,5804.65,1770314940000
R00024,dormant,3184.14,1770347040000
R00361,dormant,4376.54,1770456120000
R00039,active,3394.39,1770395220000
R00387,active,5664.35,1770240000000
R00267,closed,4356.86,1770313320000
R00218,dormant,5174.4,1770351780000
R00368,active,4507.23,1770474780000
R00140,closed,3695.5,1769939100000
R00363,closed,6927.05,1769983380000
R00366,active,4482.4,1770116820000
R00110,dormant,5184.78,1769975940000
R00045,closed,5844.76,1770396600000
R00307,closed,6942.45,1770178980000
R00111,active,6666.67,1769907240000
R00016,active,3516.2,1770322320000
R00147,closed,3966.68,1770004200000
R00141,dormant,5383.81,1770171300000
R00097,dormant,5219.3,1770300840000
R00349,active,3414.06,1770137760000
R00360,closed,1446.24,1769909700000
R00037,closed,1809.64,1770167700000
R00021,dormant,3469.71,1770038580000
R00358,dormant,4121.08,1770299220000
R00234,closed,3561.53,1770095460000
R00011,closed,5110.47,1770017760000
R00169,active,7179.32,1770192960000
R00108,dormant,4198.54,1770114960000
R00291,dormant,4703.88,1770088020000
R00061,dormant,6857.82,1770453900000
R00119,dormant,1907.26,1770309840000
R00051,dormant,4679.14,1769983560000
R00143,closed,8480.31,1770312000000
R00078,closed,4318.47,1770293340000
R00101,dormant,2679.45,1770081420000
R00231,closed,5766.63,1770290520000
R00263,dormant,5609.82,1769926500000
R00006,active,6635.18,1770482280000
R00040,dormant,4755.43,1769954760000
R00330,dormant,5266.49,1769977440000
R00284,dormant,5575.28,1770503940000
R00050,closed,3989.87,1770171840000
R00347,dormant,4763.18,1770000000000
R00126,dormant,1818.7,1770191520000
R00172,dormant,3192.13,1769994420000
R00219,dormant,3879.82,1770026760000
R00207,closed,5890.68,1770061620000
R00356,closed,6545.76,1769966160000
R00220,active,5697.08,1770270060000
R00367,active,2765.6,1770176640000
R00190,active,4536.5,1770176940000
R00204,closed,4778.49,1769937540000
R00092,closed,2774.12,1770074940000
R00375,closed,6483.16,1770204360000
R00308,closed,5151.42,1770191880000
R00010,active,4847.97,1769980680000
R00171,closed,5497.27,1770031320000
R00300,active,5908.22,1770258240000
R00182,active,6703.69,1770245460000
R00201,dormant,7051.44,1770263640000
R00118,dormant,4480.16,1770011640000
R00386,active,4902.23,1769959080000
R00283,dormant,5537.32,1769969220000
