entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,5.7059,9.4334,2.1604,6.21,-0.1742,8.3945
E0001,2026-01-01T00:00:00Z,5.0138,8.4123,4.1818,4.7272,0.499,8.7752
E0002,2026-01-01T00:00:00Z,5.754,8.7618,2.0648,6.5193,0.5033,9.5715
E0003,2026-01-01T00:00:00Z,7.7736,9.0352,2.9991,13.3635,-0.8107,9.1976
E0004,2026-01-01T00:00:00Z,5.9184,9.2278,3.2838,9.4306,0.3822,9.8112
E0005,2026-01-01T00:00:00Z,4.1407,8.7858,3.3683,6.0311,1.4482,9.0179
E0006,2026-01-01T00:00:00Z,5.7789,10.1332,3.1043,5.9941,-0.3964,8.4505
E0007,2026-01-01T00:00:00Z,1.6982,8.8461,0.4332,5.1597,2.2609,8.9828
E0008,2026-01-01T00:00:00Z,7.6583,8.9736,1.8215,6.7125,-0.3828,8.7523
E0009,2026-01-01T00:00:00Z,7.6397,9.5008,2.8113,3.6147,2.5144,7.6837
E0010,2026-01-01T00:00:00Z,8.5344,9.8245,2.1744,7.5645,0.6685,8.0451
E0011,2026-01-01T00:00:00Z,6.0902,9.1162,2.3028,6.9762,1.9008,9.122
E0012,2026-01-01T00:00:00Z,6.3324,9.3319,2.2404,6.6564,0.8016,9.1518
E0013,2026-01-01T00:00:00Z,7.6036,8.2383,1.1816,6.1832,0.6945,9.7674
E0014,2026-01-01T00:00:00Z,5.9943,9.3257,2.5383,3.0726,1.1294,9.3374
E0015,2026-01-01T00:00:00Z,8.929,9.5157,3.9245,7.1326,0.9361,11.1076
E0016,2026-01-01T00:00:00Z,7.9684,9.3373,1.5443,7.1733,-0.2294,10.1233
E0017,2026-01-01T00:00:00Z,7.4928,9.7011,3.2709,6.4884,0.1004,10.3719
E0018,2026-01-01T00:00:00Z,7.449,9.6617,2.3222,7.8482,1.1813,8.0258
E0019,2026-01-01T00:00:00Z,6.7275,8.2254,4.5459,11.1328,1.8334,8.109
