entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,7.883,4.8325,7.2856,4.8965,8.2083,7.9572
E0001,2026-01-01T00:00:00Z,6.9056,5.8044,4.3665,5.3447,7.155,7.0417
E0002,2026-01-01T00:00:00Z,6.7035,7.6243,3.3752,5.5163,7.8616,9.3138
E0003,2026-01-01T00:00:00Z,8.3698,6.6242,7.7909,5.6753,8.5858,6.3262
E0004,2026-01-01T00:00:00Z,7.3669,7.7409,6.921,6.6822,8.1058,8.999
E0005,2026-01-01T00:00:00Z,8.4137,8.0307,8.1495,5.3623,7.9563,7.9529
E0006,2026-01-01T00:00:00Z,7.2971,7.3491,7.0459,5.6061,7.7729,5.3524
E0007,2026-01-01T00:00:00Z,5.9174,7.8013,7.1413,5.0836,6.4263,6.7362
E0008,2026-01-01T00:00:00Z,7.2484,5.0924,7.2281,6.2527,7.4178,8.2048
E0009,2026-01-01T00:00:00Z,6.9607,7.941,5.4532,5.5216,7.4474,8.9475
E0010,2026-01-01T00:00:00Z,3.8944,7.1043,6.8946,6.2933,7.8902,10.8336
E0011,2026-01-01T00:00:00Z,6.195,6.3026,2.6483,5.6557,7.1074,2.8219
E0012,2026-01-01T00:00:00Z,5.1804,5.3189,6.558,5.3322,8.2596,9.5554
E0013,2026-01-01T00:00:00Z,6.7397,7.4514,5.5686,5.7885,7.4778,8.2742
E0014,2026-01-01T00:00:00Z,5.5511,6.3298,7.8076,4.8366,8.347,4.7399
E0015,2026-01-01T00:00:00Z,7.9568,6.8131,4.1237,6.3021,7.0942,10.0158
E0016,2026-01-01T00:00:00Z,5.9594,4.7878,7.1371,5.3448,6.5748,8.6206
E0017,2026-01-01T00:00:00Z,8.4296,8.4735,8.4756,7.013,8.5825,8.4573
E0018,2026-01-01T00:00:00Z,5.8883,5.8685,8.8812,5.6503,7.129,5.4838
E0019,2026-01-01T00:00:00Z,5.657,7.29,8.4863,5.087,6.9417,7.3979
E0020,2026-01-01T00:00:00Z,5.168,6.2231,5.1366,4.9304,6.9486,7.867
E0021,2026-01-01T00:00:00Z,8.4564,4.364,7.6326,4.821,6.9634,6.1418
E0022,2026-01-01T00:00:00Z,7.3857,8.6331,8.5702,6.8383,6.8745,6.8268
E0023,2026-01-01T00:00:00Z,9.7164,5.328,4.4628,4.8822,8.2892,8.8581
E0024,2026-01-01T00:00:00Z,5.7981,7.6782,8.3608,6.4062,7.6427,5.0304
E0025,2026-01-01T00:00:00Z,6.8905,7.3128,6.3208,6.0175,7.4506,6.5222
E0026,2026-01-01T00:00:00Z,6.6502,8.3372,4.6977,5.2796,8.1275,10.4278
E0027,2026-01-01T00:00:00Z,8.3714,6.0959,4.8585,4.9598,8.384,5.7772
E0028,2026-01-01T00:00:00Z,6.9396,5.3218,9.828,5.5008,8.5116,7.9353
E0029,2026-01-01T00:00:00Z,4.016,7.806,9.4,5.9827,5.9318,3.5684
