row_id,f1,f2,f3,f4,f5
S00000,1.403074,2.273369,-1.074205,1.57871,-0.763586
S00001,-1.080256,0.174193,-1.836131,-1.125433,-1.771868
S00002,0.044701,0.580363,-0.353914,0.130743,-0.272304
S00003,-0.578855,-1.329234,0.006906,-0.649622,0.778275
S00004,-1.569386,0.33522,1.543378,-1.114044,0.94644
S00005,0.154666,0.412528,-0.481116,0.883858,-1.340658
S00006,0.512498,0.12699,-0.540111,-0.398887,-0.104363
S00007,-0.131148,-1.199998,-0.021167,-0.030106,-0.547376
S00008,0.979917,0.408139,-0.444942,-1.518008,-1.835395
S00009,0.394843,-2.500557,0.875384,0.18893,-1.006792
S00010,-0.502872,0.474984,0.137607,0.874221,-0.270442
S00011,1.185045,0.358501,0.302294,-0.199354,-0.245154
S00012,-0.206445,-2.340179,-0.542511,-1.245453,0.488742
S00013,-2.522988,0.433028,-0.026635,-0.885098,1.082355
S00014,-0.429509,-0.275245,1.356639,-1.388033,-0.124677
S00015,-0.950472,0.132682,-0.107561,-0.579352,0.256814
S00016,0.063155,-0.836878,-0.274148,-0.175474,-1.041713
S00017,-0.359287,-0.512661,0.214382,1.067026,0.749114
S00018,0.372034,0.667238,1.729461,0.437318,-0.63749
S00019,-2.118432,-0.214661,2.090944,-1.267098,0.586673
S00020,-0.183856,-0.145774,-0.089694,0.421355,-0.191771
S00021,-0.125956,-1.300717,1.463903,-0.662398,1.33914
S00022,1.415336,-0.846761,0.939956,-0.523943,-0.120548
S00023,0.087318,-2.392918,-0.689656,-0.400219,-0.875853
S00024,0.101913,-0.674992,-0.466901,0.800499,-1.65265
S00025,0.329038,0.534157,0.119305,-1.183737,-0.939157
S00026,-0.168239,1.230017,0.617878,-0.394698,-0.332576
S00027,0.610743,-0.79837,-0.142635,-0.694726,0.810451
S00028,-1.263089,2.584578,-0.162789,-0.471095,1.712778
S00029,-0.1382,-0.638226,-0.571568,0.295416,0.583174
S00030,0.550838,-0.846701,-0.537408,-2.280483,-1.269623
S00031,0.126304,-0.86877,0.849976,-0.505505,-0.484493
S00032,-1.209549,1.183489,-0.119183,0.252606,-1.068592
S00033,-0.692052,0.789698,-0.707093,0.81657,-1.372765
S00034,-1.394776,-1.649028,0.585247,-3.002005,-0.742273
S00035,0.352242,1.500741,0.305303,-1.256657,0.585085
S00036,0.305538,0.087648,0.779235,1.497439,-1.919486
S00037,0.941668,0.195607,-1.069608,-0.67825,0.85263
S00038,0.229495,-1.250115,0.332447,-1.810969,0.717482
S00039,0.076172,1.379044,-0.814277,0.428391,0.322844
S00040,0.266484,-0.052672,1.225499,-0.575356,1.275466
S00041,-0.720366,-0.935636,-0.652718,-0.430121,0.185103
S00042,-0.104189,0.698742,-0.332894,-0.211934,0.265548
S00043,-0.517245,-0.047981,0.781545,0.914789,0.355598
S00044,-0.755751,1.029062,0.510253,-0.670881,-0.108989
S00045,2.376488,-0.766325,0.809842,-0.736184,0.999363
S00046,0.475032,-1.143212,0.070518,-1.001521,0.667879
S00047,-0.140983,-0.488871,0.414486,0.83353,-1.443595
S00048,1.281188,0.01037,-0.884413,0.55893,-0.236574
S00049,-0.845684,-0.34148,1.325857,1.466518,2.655865
S00050,-0.593176,-1.135423,-0.86856,-1.214962,-1.925065
S00051,-0.283304,1.492017,-0.446438,-1.027277,-0.445311
S00052,0.383609,-0.17108,-0.217121,-0.686686,0.71091
S00053,-0.29977,0.503904,-1.687927,0.345085,-0.556763
S00054,-0.351006,-1.26614,-0.045791,2.000775,-0.413345
S00055,1.098126,-0.280476,-0.346244,0.16907,-0.448068
S00056,0.005841,0.073814,0.582522,0.508444,-0.294421
S00057,-0.069146,0.556382,0.987537,0.270671,0.488458
S00058,0.794317,-0.04594,-0.013802,-0.461624,-0.723202
S00059,1.483684,0.262569,-0.478533,-1.57337,-0.834656
S00060,-0.064567,0.432504,-1.520021,0.867429,-0.431711
S00061,0.030759,0.278709,1.138339,0.457591,-0.253112
S00062,-0.549114,1.343845,0.980267,0.881489,1.159322
S00063,-0.411288,-1.015315,-0.755372,0.483003,-0.180057
S00064,-0.120152,-0.534077,1.35111,-1.58688,-0.694076
S00065,0.647534,-2.053838,0.41484,-1.233561,1.55329
S00066,1.052978,1.151618,0.158733,-1.390313,0.957185
S00067,-0.66978,-1.352516,-0.238688,0.462802,0.543593
S00068,-0.956986,-0.613144,-0.382331,-0.67713,0.663444
S00069,-0.154368,-0.828555,0.181056,0.766262,-0.907364
S00070,0.509845,-0.513327,-0.059376,0.285979,1.175022
S00071,-0.633569,1.17169,0.751101,-0.458333,1.12525
S00072,-0.876254,-0.27515,-0.199623,0.817047,-0.257167
S00073,-1.456688,-1.112217,-0.737804,0.945157,1.512708
S00074,-0.62567,-0.685434,-0.06425,-0.988084,-0.096791
S00075,-0.181952,1.070914,-0.06861,0.066702,-0.179624
S00076,-0.469012,-0.813702,0.710281,-1.179323,1.27893
S00077,2.404548,0.292633,-0.845469,-1.33581,-0.317137
S00078,-0.43276,1.53153,-0.480421,0.108971,0.242515
S00079,2.18349,-1.461269,1.443862,2.000582,0.086778
S00080,2.442802,-1.669824,2.123064,-0.376208,0.169978
S00081,1.039166,-1.333481,-0.259693,0.282984,-2.616504
S00082,0.744207,1.364356,-1.123746,-0.343228,-1.330265
S00083,0.790379,-0.700275,0.673775,-0.671871,2.065681
S00084,-0.786339,-0.973381,0.123319,-1.899608,-0.74652
S00085,1.367109,-0.136666,-0.192079,0.223168,-1.33724
S00086,1.31651,0.701127,-0.123952,0.078043,-0.811035
S00087,0.232955,-0.410912,0.29651,0.199015,1.475027
S00088,1.71146,0.807985,0.167869,-1.525807,-1.695665
S00089,-0.813804,-0.784391,0.75849,-0.314144,0.676418
S00090,0.654015,-0.140955,-0.138123,1.151098,-0.432002
S00091,1.10127,1.040279,-0.695966,1.242269,-0.374266
S00092,-0.140053,0.146172,0.037469,-0.98884,-1.320919
S00093,-0.519258,0.009058,0.895458,0.665462,0.514936
S00094,0.141728,0.05397,-0.132609,0.609028,-0.190122
S00095,-0.143177,-1.147696,0.358713,0.934105,0.942534
S00096,0.773997,-0.305902,-0.655839,-0.298489,-0.120631
S00097,0.204154,0.787859,-0.139392,1.665268,-0.158433
S00098,0.715567,1.532384,0.09157,0.28646,-0.758348
S00099,-0.212269,0.737097,-2.186665,0.093374,-0.062428
S00100,1.669753,-0.278258,-0.137867,0.322133,0.659506
S00101,-1.065572,1.191272,-0.842309,-1.719759,-0.250924
S00102,-0.921822,0.726215,1.322525,-0.918392,-0.035214
S00103,0.545151,0.505511,1.218117,-0.11377,1.407186
S00104,-1.122003,-1.023336,1.257778,0.367718,0.577868
S00105,0.597982,-0.531973,-1.87474,-0.410929,0.444085
S00106,-0.991113,-0.470083,0.981224,-1.296563,-1.33502
S00107,-1.193949,1.00686,-0.339779,2.294605,0.769397
S00108,-0.728838,-1.226993,0.041673,1.283057,1.434967
S00109,0.370862,0.238665,-1.393835,0.314791,-0.474787
S00110,-1.61306,-0.662668,-2.174009,-0.790421,1.414603
S00111,-0.914027,0.5166,0.293905,-0.910135,0.637131
S00112,0.729183,1.634033,0.404346,-0.814671,0.731109
S00113,1.505125,-0.448913,-0.622296,-1.43816,0.310581
S00114,-1.386501,-0.626422,1.118952,1.185437,-1.326658
S00115,1.236793,0.07495,0.008011,0.566406,-0.874501
S00116,0.767718,0.662072,-1.173041,-0.203074,1.02659
S00117,-0.4747,0.149562,2.06876,-1.155352,0.317506
S00118,3.011834,0.922639,-0.952345,-1.352469,-0.849706
S00119,-0.21428,0.109976,-1.4523,0.60047,0.490216
S00120,0.009455,-0.76854,0.898113,-1.5466,0.25162
S00121,1.010251,0.969709,1.104184,1.026752,-0.633716
S00122,-0.742025,-0.607,1.173741,2.201162,-0.336265
S00123,-0.685334,-0.097477,-0.329065,0.208461,1.588329
S00124,-0.037208,0.991223,-0.577853,0.755536,-1.068068
