account_id,event_time,credit_score,tier
A0000,1767257794000,636,silver
A0001,1767251562000,838,bronze
A0001,1774265038000,781,gold
A0002,1767254614000,766,gold
A0002,1770407811000,827,bronze
A0003,1767255608000,466,gold
A0003,1773210068000,449,bronze
A0004,1767282546000,654,bronze
A0005,1767229420000,361,gold
A0005,1770573787000,316,bronze
A0006,1767285382000,632,bronze
A0006,1774487726000,587,gold
A0007,1767301257000,681,gold
A0007,1771362764000,629,silver
A0008,1767237704000,533,gold
A0008,1771199499000,473,bronze
A0009,1767297216000,313,gold
A0010,1767303501000,742,bronze
A0011,1767304401000,796,bronze
A0011,1768878815000,850,gold
A0012,1767227814000,575,bronze
A0012,1771529905000,564,gold
A0013,1767236129000,640,bronze
A0013,1771291491000,617,silver
A0014,1767253152000,563,gold
A0014,1774202586000,542,gold
A0015,1767239631000,738,gold
A0015,1774387169000,668,gold
A0016,1767254160000,449,bronze
A0016,1767919559000,441,silver
A0017,1767287582000,789,gold
A0018,1767270677000,688,gold
A0019,1767286076000,450,gold
A0019,1772728166000,391,silver
A0020,1767258946000,679,bronze
A0020,1774684176000,695,silver
A0021,1767233889000,697,bronze
A0021,1774025244000,741,bronze
A0022,1767284903000,782,gold
A0023,1767309771000,558,silver
A0023,1773848770000,627,gold
A0024,1767271318000,552,gold
A0025,1767267317000,636,silver
A0026,1767240457000,569,gold
A0026,1773863286000,644,bronze
A0027,1767304272000,521,silver
A0027,1773974506000,529,gold
A0028,1767247331000,754,bronze
A0028,1767835562000,797,silver
A0029,1767307816000,679,gold
A0029,1771522864000,693,gold
A0030,1767299913000,692,silver
A0030,1773790765000,616,gold
A0031,1767299828000,836,gold
A0031,1774911384000,840,bronze
A0032,1767232799000,417,silver
A0033,1767253924000,622,gold
A0034,1767287088000,828,silver
A0035,1767251318000,761,silver
A0035,1769332688000,736,gold
A0036,1767240112000,660,silver
A0037,1767254489000,603,gold
A0038,1767298441000,735,bronze
A0039,1767245572000,359,bronze
A0039,1774822682000,300,silver
A0040,1767302446000,667,gold
A0041,1767289861000,757,bronze
A0042,1767310064000,407,gold
A0043,1767283108000,493,gold
A0043,1774592219000,490,silver
A0044,1767251551000,508,silver
A0045,1767299499000,727,bronze
A0045,1770287177000,780,gold
A0046,1767306214000,755,gold
A0046,1772052143000,735,silver
A0047,1767270515000,771,silver
A0047,1772049085000,782,gold
A0048,1767236596000,314,silver
A0049,1767239992000,774,bronze
A0049,1771416591000,849,silver
A0050,1767302415000,733,gold
A0050,1768288130000,690,bronze
A0051,1767290502000,386,silver
A0051,1768439884000,411,bronze
A0052,1767295128000,497,gold
A0052,1771370464000,538,silver
A0053,1767274196000,808,gold
A0053,1774188256000,828,bronze
A0054,1767235642000,390,gold
A0054,1774911583000,345,silver
A0055,1767253486000,637,bronze
A0056,1767287974000,744,gold
A0057,1767239393000,807,silver
A0057,1768229641000,767,silver
A0058,1767280421000,647,silver
A0059,1767299055000,693,gold
A0059,1769395707000,721,bronze
A0060,1767291678000,672,silver
A0060,1774493973000,698,gold
A0061,1767277346000,317,gold
A0062,1767233480000,604,bronze
A0063,1767238975000,814,gold
A0064,1767294547000,663,silver
A0064,1773754597000,602,bronze
A0065,1767285024000,318,gold
A0065,1773263242000,300,bronze
A0066,1767234370000,380,bronze
A0066,1771487136000,399,silver
A0067,1767260608000,393,silver
A0068,1767281094000,730,gold
A0068,1769019300000,777,silver
A0069,1767258398000,831,silver
A0069,1774127815000,828,silver
A0070,1767239588000,523,silver
A0071,1767259509000,535,bronze
A0071,1773985719000,592,bronze
A0072,1767286994000,642,bronze
A0072,1771124672000,709,bronze
A0073,1767308092000,408,bronze
A0073,1773886668000,397,gold
A0074,1767272171000,702,silver
A0075,1767275640000,801,bronze
A0075,1774768662000,794,gold
A0076,1767303425000,802,gold
A0077,1767288919000,433,silver
A0077,1774477253000,510,bronze
A0078,1767287181000,733,bronze
A0078,1768068151000,713,gold
A0079,1767295421000,672,gold
A0079,1771731388000,671,bronze
A0080,1767257609000,639,bronze
A0080,1771642598000,711,gold
A0081,1767232917000,400,gold
A0081,1773362276000,391,gold
A0082,1767234219000,450,silver
A0083,1767247361000,352,silver
A0084,1767256646000,478,gold
A0084,1769575172000,534,silver
A0085,1767272638000,345,silver
A0086,1767274362000,541,bronze
A0087,1767264190000,367,silver
A0087,1773889739000,306,silver
A0088,1767278064000,611,gold
A0089,1767236211000,824,silver
A0089,1774088583000,818,gold
A0090,1767287852000,567,gold
A0090,1774469760000,559,bronze
A0091,1767273927000,653,silver
A0092,1767298151000,623,silver
A0092,1773281585000,689,bronze
A0093,1767225978000,805,bronze
A0094,1767249156000,516,silver
A0094,1771639653000,438,gold
A0095,1767232778000,637,gold
A0095,1774021132000,648,gold
A0096,1767247505000,704,silver
A0096,1769379840000,661,silver
A0097,1767241251000,803,silver
A0097,1774689041000,850,silver
A0098,1767261680000,307,silver
A0098,1769697070000,326,silver
A0099,1767247771000,847,bronze
A0099,1768801530000,850,bronze
