account_id,event_time,amount,balance
A0001,1771153588000,9.04,2130.19
A0005,1770209415000,51.82,3837.55
A0006,1769933206000,96.54,8634.3
A0006,1770315034000,2.42,8508.47
A0008,1772080690000,191.5,-805.17
A0009,1770177811000,26.4,8301.34
A0012,1768873775000,98.86,5656.77
A0015,1769300177000,33.64,2548.06
A0015,1771702069000,11.68,1763.74
A0016,1767491293000,9.94,2995.38
A0018,1769209851000,8.13,6713.14
A0018,1769393450000,19.03,6947.44
A0019,1772889681000,51.71,3129.59
A0021,1767284779000,27.55,8155.81
A0021,1768810823000,88.74,8196.5
A0021,1772367197000,31.96,8264.92
A0022,1769319553000,74.82,8423.12
A0024,1769009581000,33.02,4239.65
A0024,1772462999000,101.28,4298.62
A0025,1771767288000,23.13,2832.34
A0026,1770280472000,91.45,5289.76
A0028,1772760888000,26.4,1064.53
A0029,1769297806000,14.57,9598.92
A0034,1772217617000,26.03,4259.15
A0035,1771595799000,5.34,8245.06
A0038,1767261874000,17.26,2737.85
A0040,1769390554000,20.47,7140.01
A0043,1770930428000,29.72,10164.34
A0045,1768468530000,104.75,3916.96
A0046,1767904626000,33.47,2108.37
A0046,1772063487000,90.83,2296.31
A0046,1772906232000,36.86,3056.24
A0047,1770875227000,6.41,3836.64
A0049,1770387353000,81.54,6041.69
A0051,1769604737000,92.59,3418.13
A0051,1771935247000,20.73,3509.6
A0057,1770773767000,7.26,2995.05
A0057,1772509327000,3.35,2441.06
A0060,1768119308000,41.73,7789.98
A0060,1771062389000,73.89,7629.64
A0061,1768760053000,19.26,3027.49
A0062,1768618095000,24.21,4048.16
A0062,1770987295000,87.76,4568.87
A0063,1767252020000,39.84,2896.96
A0063,1772489963000,39.83,4030.1
A0064,1772179784000,71.1,5266.63
A0065,1767300670000,18.86,-242.31
A0067,1768081438000,45.67,3448.6
A0067,1773289909000,12.02,4029.94
A0068,1767786122000,10.03,-161.68
A0068,1771064156000,17.34,662.21
A0071,1772506494000,35.22,6219.82
A0074,1772883213000,18.6,7807.86
A0075,1767282899000,26.64,3034.47
A0077,1767291905000,91.91,5524.39
A0077,1771147033000,69.34,5612.79
A0079,1771177751000,30.48,3479.68
A0082,1770021024000,25.97,2311.86
A0084,1767608120000,127.3,6106.46
A0084,1769155769000,35.73,6116.11
A0086,1771722610000,72.05,2902.34
A0088,1772543358000,13.74,5296.16
A0089,1770503339000,41.06,5884.84
A0090,1772407957000,30.14,5532.29
A0092,1771850049000,143.27,2593.42
A0094,1767309522000,73.32,2876.73
A0096,1767256683000,4.84,2677.51
A0098,1771038579000,51.76,5521.78
