entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-15T00:00:00Z,3.6202,4.7737,7.1945,2.804,4.1392,7.0445
E0001,2026-03-15T00:00:00Z,2.6729,4.7512,6.0864,0.1029,2.7396,7.4139
E0002,2026-03-15T00:00:00Z,0.6035,5.5431,8.1347,0.5895,2.6262,7.0428
E0003,2026-03-15T00:00:00Z,2.4754,3.1798,6.2208,1.162,4.0036,5.9893
E0004,2026-03-15T00:00:00Z,1.6079,6.4989,8.5168,-0.4233,4.0642,6.663
E0005,2026-03-15T00:00:00Z,-0.1227,8.2488,7.4455,2.6164,3.4795,7.0282
E0006,2026-03-15T00:00:00Z,2.5369,7.8137,7.4821,-0.9227,3.7923,8.4546
E0007,2026-03-15T00:00:00Z,2.1751,5.695,6.4862,-2.4752,4.4276,8.1636
E0008,2026-03-15T00:00:00Z,1.2805,7.7871,6.8208,0.8217,3.1462,7.9933
E0009,2026-03-15T00:00:00Z,4.2561,9.4907,7.6876,-1.8669,2.113,7.8669
E0010,2026-03-15T00:00:00Z,2.9375,5.8988,7.0142,3.7835,2.651,9.3466
E0011,2026-03-15T00:00:00Z,1.5235,4.8992,8.2741,-1.6434,1.3277,5.8834
E0012,2026-03-15T00:00:00Z,2.5271,8.2955,8.1675,0.5766,3.0721,7.5921
E0013,2026-03-15T00:00:00Z,2.8732,5.1681,7.3883,1.5356,5.0627,6.9978
E0014,2026-03-15T00:00:00Z,1.8289,6.1971,6.7697,0.5659,2.5708,7.5569
E0015,2026-03-15T00:00:00Z,3.3824,3.5334,6.8572,0.6109,3.664,5.8617
E0016,2026-03-15T00:00:00Z,1.6002,9.0973,7.8729,0.2865,3.534,7.9443
E0017,2026-03-15T00:00:00Z,1.9789,5.5316,7.597,-1.1026,2.9285,8.8423
E0018,2026-03-15T00:00:00Z,2.6666,8.5497,8.0265,0.717,3.8138,7.5852
E0019,2026-03-15T00:00:00Z,1.3967,6.1689,8.5377,1.7378,3.3204,6.7657
E0020,2026-03-15T00:00:00Z,2.5597,6.4772,7.7352,-1.4846,3.6351,5.8629
E0021,2026-03-15T00:00:00Z,1.2095,6.4605,8.4627,3.8987,2.8444,8.5598
E0022,2026-03-15T00:00:00Z,4.3617,7.3326,7.567,-0.9221,2.1622,8.5166
E0023,2026-03-15T00:00:00Z,1.9468,5.9789,7.0506,-0.3298,2.9076,9.5414
E0024,2026-03-15T00:00:00Z,5.4884,7.5567,8.0277,0.012,2.3528,5.9202
E0025,2026-03-15T00:00:00Z,4.312,8.2225,8.0457,-0.0018,1.5826,8.3357
E0026,2026-03-15T00:00:00Z,1.8386,6.4698,6.8265,2.6618,3.438,8.1918
E0027,2026-03-15T00:00:00Z,2.8638,3.1363,6.9432,4.1485,2.7216,7.1561
E0028,2026-03-15T00:00:00Z,2.3703,8.5449,7.7523,0.2426,4.527,8.1888
E0029,2026-03-15T00:00:00Z,4.7627,5.9767,6.7966,2.2612,4.0746,9.3302
E0030,2026-03-15T00:00:00Z,3.1995,7.416,6.906,2.4429,3.1065,7.7043
E0031,2026-03-15T00:00:00Z,3.9789,5.9943,7.7735,-0.3559,1.1676,9.2977
E0032,2026-03-15T00:00:00Z,1.2985,7.3999,8.1808,-2.0907,3.1704,6.6023
E0033,2026-03-15T00:00:00Z,2.3849,4.9982,7.2396,0.9711,3.8744,7.5881
E0034,2026-03-15T00:00:00Z,1.2582,6.9087,8.6373,1.683,4.0389,7.415
E0035,2026-03-15T00:00:00Z,3.3853,6.1991,7.1565,-0.0473,3.6137,7.4816
E0036,2026-03-15T00:00:00Z,5.7285,7.4507,6.8113,0.1861,2.3861,7.0621
E0037,2026-03-15T00:00:00Z,1.2661,8.651,7.5166,-0.3521,3.5627,8.6557
E0038,2026-03-15T00:00:00Z,3.2496,7.0836,7.0364,3.5177,3.2357,4.5499
E0039,2026-03-15T00:00:00Z,4.4013,7.7266,6.3816,0.5926,3.3745,6.2355
E0040,2026-03-15T00:00:00Z,1.2822,7.6196,6.5524,0.4455,3.1429,9.1026
E0041,2026-03-15T00:00:00Z,3.3722,10.1488,7.1108,2.7272,4.6256,8.0598
E0042,2026-03-15T00:00:00Z,3.4156,5.7529,7.6878,0.6014,4.2273,6.2504
E0043,2026-03-15T00:00:00Z,3.6126,7.3523,8.1881,1.3647,2.8898,5.9362
E0044,2026-03-15T00:00:00Z,5.6427,3.5705,7.3199,-0.1762,3.1098,8.315
E0045,2026-03-15T00:00:00Z,3.5974,6.3499,7.8244,1.978,2.5,4.331
E0046,2026-03-15T00:00:00Z,3.3918,9.4651,8.2885,-0.1651,2.543,7.6269
E0047,2026-03-15T00:00:00Z,2.5198,6.7445,7.6793,1.0026,3.7512,9.6419
E0048,2026-03-15T00:00:00Z,3.8722,4.5754,8.9471,0.8359,1.9348,6.7028
E0049,2026-03-15T00:00:00Z,4.446,7.4036,7.7662,2.0738,2.651,8.2955
E0050,2026-03-15T00:00:00Z,2.1777,10.8123,7.7251,-0.6303,2.9216,7.2006
E0051,2026-03-15T00:00:00Z,4.9969,6.4068,7.3727,-0.0025,5.0707,5.1257
E0052,2026-03-15T00:00:00Z,1.4909,5.8715,8.353,1.2652,5.2322,7.6374
E0053,2026-03-15T00:00:00Z,-0.0925,6.293,7.7293,0.1642,4.0749,8.6136
E0054,2026-03-15T00:00:00Z,1.7707,6.3937,6.7845,0.9284,4.1846,7.4601
E0055,2026-03-15T00:00:00Z,2.7389,7.2046,8.0198,-1.6706,3.3345,5.5921
E0056,2026-03-15T00:00:00Z,5.8655,6.6473,7.3552,-0.5786,4.5459,8.9439
E0057,2026-03-15T00:00:00Z,2.807,9.1127,7.2113,1.1472,2.0431,5.8612
E0058,2026-03-15T00:00:00Z,0.6551,5.8982,7.5135,-1.6201,3.5956,7.6159
E0059,2026-03-15T00:00:00Z,-1.3582,7.0671,8.6361,0.2455,2.7135,9.2863
E0060,2026-03-15T00:00:00Z,4.1899,6.7613,7.8337,1.7095,3.6703,8.4705
E0061,2026-03-15T00:00:00Z,3.7813,7.3689,7.7708,-2.1334,1.8865,5.5831
E0062,2026-03-15T00:00:00Z,3.2953,5.4882,7.681,-1.5547,2.6452,5.9976
E0063,2026-03-15T00:00:00Z,-0.585,3.9528,8.0427,-0.646,2.7613,6.6954
E0064,2026-03-15T00:00:00Z,5.1634,6.2164,7.2259,3.158,3.304,4.9239
E0065,2026-03-15T00:00:00Z,2.8826,4.8744,7.9984,-1.0474,2.9125,5.4486
E0066,2026-03-15T00:00:00Z,1.9353,7.5972,8.2857,-0.148,1.8434,7.1685
E0067,2026-03-15T00:00:00Z,5.7377,5.1214,6.3718,3.3515,3.4644,6.5176
E0068,2026-03-15T00:00:00Z,0.9093,9.1096,5.6433,0.7559,4.2315,7.2493
E0069,2026-03-15T00:00:00Z,5.3829,6.3606,7.9676,1.1383,1.3143,4.2087
E0070,2026-03-15T00:00:00Z,3.4679,7.3264,7.4499,1.9375,2.928,5.7903
E0071,2026-03-15T00:00:00Z,-0.0418,7.2237,6.3654,3.1028,2.4056,9.145
E0072,2026-03-15T00:00:00Z,3.3737,8.9827,7.4403,-2.9042,3.5296,9.5217
