entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-19T00:00:00Z,4.0607,8.2698,7.0502,1.5749,3.8526,7.7958
E0001,2026-03-19T00:00:00Z,0.5388,7.1587,6.5298,1.5229,4.5283,5.83
E0002,2026-03-19T00:00:00Z,0.4514,4.8184,7.251,5.6791,3.9729,7.6186
E0003,2026-03-19T00:00:00Z,-0.7876,6.4771,7.6669,-1.6143,2.4136,4.5074
E0004,2026-03-19T00:00:00Z,2.2594,9.1276,7.4272,0.4339,3.6412,8.7734
E0005,2026-03-19T00:00:00Z,2.2417,8.502,7.4075,-1.056,3.5861,7.581
E0006,2026-03-19T00:00:00Z,0.3645,4.2784,6.8411,0.5584,2.5826,6.3219
E0007,2026-03-19T00:00:00Z,0.6025,2.6571,8.1896,2.1161,1.955,8.6678
E0008,2026-03-19T00:00:00Z,2.3438,5.7442,8.1086,-1.0819,4.418,8.266
E0009,2026-03-19T00:00:00Z,2.9728,4.3244,7.4994,0.9396,2.4256,7.8131
E0010,2026-03-19T00:00:00Z,2.3815,3.5234,7.3367,4.0324,3.0223,5.6649
E0011,2026-03-19T00:00:00Z,4.5607,5.8571,7.6629,3.5401,3.6223,5.1669
E0012,2026-03-19T00:00:00Z,7.7915,7.6008,6.6775,4.3183,3.2495,8.4162
E0013,2026-03-19T00:00:00Z,1.1852,11.9243,7.7451,0.5731,2.5473,6.0759
E0014,2026-03-19T00:00:00Z,5.8567,9.5742,8.2517,2.7082,3.4193,6.7398
E0015,2026-03-19T00:00:00Z,2.0364,8.2133,7.0959,-2.4704,1.9308,8.1645
E0016,2026-03-19T00:00:00Z,4.4009,7.5959,7.9267,1.9696,2.3391,6.5579
E0017,2026-03-19T00:00:00Z,3.0087,7.1618,6.8859,1.7185,2.6438,6.438
E0018,2026-03-19T00:00:00Z,-0.4001,4.5358,7.5447,1.6218,2.341,10.2392
E0019,2026-03-19T00:00:00Z,2.7929,2.3007,7.0682,0.6613,5.1422,6.5144
E0020,2026-03-19T00:00:00Z,2.047,6.1357,7.8048,0.3572,3.817,8.1537
E0021,2026-03-19T00:00:00Z,0.7177,8.9141,8.5394,0.026,3.4804,9.6786
