entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-11T00:00:00Z,3.4415,2.6853,7.2402,2.4357,2.737,8.8334
E0001,2026-03-11T00:00:00Z,3.357,4.5774,6.0216,-1.0768,2.4794,4.6476
E0002,2026-03-11T00:00:00Z,-1.0209,2.5704,7.6782,-1.5659,2.2474,7.1723
E0003,2026-03-11T00:00:00Z,0.826,6.9306,7.1209,2.3229,3.8703,6.6622
E0004,2026-03-11T00:00:00Z,3.528,4.6079,8.0531,0.6198,3.7769,10.1237
E0005,2026-03-11T00:00:00Z,4.3578,7.909,7.8963,1.3662,3.333,6.4692
E0006,2026-03-11T00:00:00Z,-2.0969,6.1604,6.6453,-3.9027,3.2904,8.8924
E0007,2026-03-11T00:00:00Z,0.4729,9.9851,7.6552,-0.0707,2.894,7.493
E0008,2026-03-11T00:00:00Z,2.1009,7.6452,7.3699,0.6699,4.13,5.149
E0009,2026-03-11T00:00:00Z,3.1677,6.2314,6.7521,0.2219,3.1469,8.0627
E0010,2026-03-11T00:00:00Z,1.7286,6.6481,8.5167,2.7623,4.1213,7.8728
E0011,2026-03-11T00:00:00Z,4.6366,5.3847,8.127,-1.8783,2.2382,7.7683
E0012,2026-03-11T00:00:00Z,2.5746,7.9524,6.7181,-0.7744,4.2096,9.9178
E0013,2026-03-11T00:00:00Z,3.7095,3.626,7.3125,1.637,2.3305,7.8559
E0014,2026-03-11T00:00:00Z,5.3572,3.8278,6.5686,-0.3171,1.0929,9.0727
E0015,2026-03-11T00:00:00Z,1.2392,2.7629,6.836,1.5972,3.7988,6.6513
E0016,2026-03-11T00:00:00Z,2.5931,6.3795,8.2048,-2.9353,3.3843,7.4536
E0017,2026-03-11T00:00:00Z,-0.219,7.1961,7.7599,-1.1965,3.4374,6.6182
E0018,2026-03-11T00:00:00Z,3.9803,8.174,7.2053,1.3231,2.7874,7.0776
E0019,2026-03-11T00:00:00Z,3.7644,8.8177,7.1786,-1.5803,3.2072,8.0968
E0020,2026-03-11T00:00:00Z,2.8994,6.1891,6.1679,-0.0921,2.7316,9.3483
E0021,2026-03-11T00:00:00Z,3.0867,2.6687,6.4047,2.1492,3.6999,7.539
E0022,2026-03-11T00:00:00Z,3.137,3.878,6.9831,1.9358,3.7221,7.076
E0023,2026-03-11T00:00:00Z,1.2437,5.3281,7.8738,3.1625,4.2756,6.7971
E0024,2026-03-11T00:00:00Z,3.2739,9.4696,7.5253,1.7395,3.7846,8.5469
E0025,2026-03-11T00:00:00Z,0.3619,4.9909,6.4696,-1.5218,2.9141,7.0469
E0026,2026-03-11T00:00:00Z,3.3439,6.937,7.2541,-2.391,3.6225,7.5855
E0027,2026-03-11T00:00:00Z,0.4732,5.9665,7.5688,-2.3828,2.8253,9.0734
E0028,2026-03-11T00:00:00Z,3.9628,9.8554,7.3306,0.7979,3.5752,8.1701
E0029,2026-03-11T00:00:00Z,2.0488,3.5372,7.1952,-0.9791,2.8128,7.8336
E0030,2026-03-11T00:00:00Z,1.5455,6.2056,7.4563,2.6167,3.9727,6.7903
E0031,2026-03-11T00:00:00Z,6.9239,3.843,7.5624,-1.707,2.5039,8.9576
E0032,2026-03-11T00:00:00Z,2.2147,7.3487,7.2946,2.0448,2.7305,6.7523
E0033,2026-03-11T00:00:00Z,5.349,6.3521,7.3259,-0.5892,3.0091,8.2327
E0034,2026-03-11T00:00:00Z,4.7258,9.074,8.1568,6.0984,3.1602,5.961
E0035,2026-03-11T00:00:00Z,2.8095,7.2523,7.0282,5.1034,4.0835,5.3139
E0036,2026-03-11T00:00:00Z,1.2082,10.5102,7.6354,-2.9326,2.9404,7.0656
E0037,2026-03-11T00:00:00Z,3.5746,5.0861,7.2837,2.5589,3.6198,9.2321
E0038,2026-03-11T00:00:00Z,0.3957,7.4644,6.9577,-0.3073,2.3086,6.7868
E0039,2026-03-11T00:00:00Z,3.3441,8.1834,7.2652,0.4348,3.6743,6.8798
E0040,2026-03-11T00:00:00Z,3.1709,5.9651,6.7138,2.4526,2.7794,7.0518
E0041,2026-03-11T00:00:00Z,0.8161,8.367,7.4758,1.6893,3.5265,5.7479
E0042,2026-03-11T00:00:00Z,1.4245,6.8911,6.7528,0.9442,2.849,8.3044
E0043,2026-03-11T00:00:00Z,4.4216,4.6851,7.4172,2.4331,4.0531,6.4152
E0044,2026-03-11T00:00:00Z,4.2333,3.2915,6.9973,-0.2898,2.7761,8.8794
E0045,2026-03-11T00:00:00Z,4.7157,6.9255,8.0865,1.1127,1.547,6.5754
E0046,2026-03-11T00:00:00Z,2.7439,6.4333,7.4086,1.7063,3.7428,5.2916
E0047,2026-03-11T00:00:00Z,3.7225,7.7849,7.8793,-0.337,2.1054,7.0013
E0048,2026-03-11T00:00:00Z,2.6302,6.6318,8.5942,3.3921,4.0591,5.3502
E0049,2026-03-11T00:00:00Z,-0.3567,6.0577,7.378,2.126,4.7021,6.4442
E0050,2026-03-11T00:00:00Z,2.634,4.2277,6.9234,4.0546,3.5568,6.9948
E0051,2026-03-11T00:00:00Z,1.6518,7.1688,7.3308,-0.5847,3.3497,10.0515
E0052,2026-03-11T00:00:00Z,3.103,6.8481,7.4778,2.1134,2.7853,7.9473
E0053,2026-03-11T00:00:00Z,5.7676,4.2545,7.7429,-0.3782,3.3903,7.0075
E0054,2026-03-11T00:00:00Z,4.2961,6.2517,7.8401,1.7171,2.8652,8.3901
E0055,2026-03-11T00:00:00Z,2.1601,7.6163,8.1722,2.6177,3.5861,9.0574
E0056,2026-03-11T00:00:00Z,4.5998,4.7193,7.5936,0.804,3.2346,7.5534
E0057,2026-03-11T00:00:00Z,6.299,3.8138,7.9443,0.4473,3.2455,7.9863
E0058,2026-03-11T00:00:00Z,-1.2679,2.2384,7.7015,1.3558,2.3717,7.2136
E0059,2026-03-11T00:00:00Z,3.4779,6.8199,7.9047,1.5013,3.1033,5.3847
E0060,2026-03-11T00:00:00Z,-0.0745,6.6136,7.5396,2.3492,4.1002,7.8716
E0061,2026-03-11T00:00:00Z,4.9532,7.2458,8.5153,-0.8478,3.8419,7.541
E0062,2026-03-11T00:00:00Z,2.0927,4.5235,7.7061,2.3471,4.173,8.3427
E0063,2026-03-11T00:00:00Z,2.7272,2.0324,7.9295,1.949,3.1556,7.3173
E0064,2026-03-11T00:00:00Z,5.553,7.2843,8.8722,-0.2266,3.8581,8.865
E0065,2026-03-11T00:00:00Z,3.7414,7.0801,7.6074,-2.5952,2.6491,5.828
E0066,2026-03-11T00:00:00Z,3.4893,11.1943,8.2947,0.5667,4.3839,8.1977
E0067,2026-03-11T00:00:00Z,1.8735,7.2143,7.8145,0.7765,4.032,6.8184
E0068,2026-03-11T00:00:00Z,2.2865,4.9492,7.2738,0.6767,3.68,7.1709
E0069,2026-03-11T00:00:00Z,4.4446,7.2839,8.5083,0.2519,3.6711,6.9364
E0070,2026-03-11T00:00:00Z,2.6031,4.5406,7.9241,0.1754,3.9381,6.6753
E0071,2026-03-11T00:00:00Z,-0.1595,8.1903,7.3683,0.6866,2.6543,7.7924
E0072,2026-03-11T00:00:00Z,1.907,6.8489,7.5515,0.7187,3.7699,8.5774
E0073,2026-03-11T00:00:00Z,1.2362,7.0572,7.7203,-1.6174,3.1445,6.0136
E0074,2026-03-11T00:00:00Z,2.5353,8.1609,7.7799,-0.4061,3.9197,8.2384
E0075,2026-03-11T00:00:00Z,2.1829,5.125,7.3151,-0.0443,3.3736,10.4047
E0076,2026-03-11T00:00:00Z,2.079,9.3554,7.0001,-1.0467,3.9892,5.3883
E0077,2026-03-11T00:00:00Z,1.8948,5.4109,6.9707,1.3133,3.6305,7.9858
E0078,2026-03-11T00:00:00Z,6.2846,8.0446,7.6481,0.5045,3.8095,7.0894
E0079,2026-03-11T00:00:00Z,2.7706,7.0353,7.7565,-0.1976,2.1892,6.748
E0080,2026-03-11T00:00:00Z,3.5848,8.3958,6.9305,0.8255,2.8216,8.6091
E0081,2026-03-11T00:00:00Z,6.4522,4.9648,5.9702,-1.7695,2.5735,7.327
E0082,2026-03-11T00:00:00Z,0.3836,9.2436,6.8143,1.8379,2.8564,7.9718
E0083,2026-03-11T00:00:00Z,3.7689,8.2334,6.4199,-1.1199,2.4367,6.2798
E0084,2026-03-11T00:00:00Z,1.5617,6.7654,7.6932,0.577,2.5119,7.7864
E0085,2026-03-11T00:00:00Z,3.7669,5.2517,7.2852,3.7585,3.611,6.7795
E0086,2026-03-11T00:00:00Z,4.7598,5.8628,8.4746,5.6889,3.8518,8.4853
E0087,2026-03-11T00:00:00Z,4.7222,10.3096,7.5881,1.1696,3.5944,7.673
E0088,2026-03-11T00:00:00Z,-0.0993,3.9438,6.9858,2.0273,3.6848,6.0898
E0089,2026-03-11T00:00:00Z,1.3283,7.19,8.5005,2.2787,2.5062,6.4504
E0090,2026-03-11T00:00:00Z,3.9694,12.738,7.5314,0.4037,3.2754,6.416
E0091,2026-03-11T00:00:00Z,2.5494,9.1379,7.182,3.6689,4.3779,7.2111
