account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772861990000,19.23,7813.87,429,bronze,36,48.14,1
A0001,1773564948000,63.54,4227.51,415,silver,14,45.81,0
A0002,1773281728000,24.44,5032.71,688,bronze,16,43.04,1
A0003,1772747784000,8.61,5526.97,585,silver,14,59.18,1
A0004,1773572969000,42.29,7725.11,353,silver,0,52.72,0
A0005,1772302577000,37.5,5458.12,806,silver,38,62.78,0
A0006,1772970790000,34.77,6666.82,821,bronze,39,52.01,0
A0007,1773629934000,22.8,5759.92,335,bronze,20,46.86,0
A0008,1773489882000,17.07,3444.27,522,gold,11,45.71,1
A0009,1772909994000,15.53,8386.63,647,gold,30,49.77,0
A0010,1772091225000,55.82,2587.32,759,bronze,30,46.87,0
A0011,1773138245000,67.4,6055.59,356,gold,39,50.15,1
A0012,1772069780000,94.4,3018.24,545,silver,29,52.23,1
A0013,1772713704000,74.65,8268.42,538,gold,36,54.72,0
A0014,1773164182000,55.3,7120.34,556,silver,11,53.39,0
A0015,1773379315000,162.62,4908.97,598,bronze,18,50.43,1
A0016,1772256869000,22.28,14.96,468,bronze,24,56.25,1
A0017,1773263903000,46.46,6073.18,715,silver,13,50.66,0
A0018,1772503862000,39.27,6948.81,333,bronze,10,46.75,0
A0019,1773476213000,48.24,3194.78,748,bronze,35,57.64,1
A0020,1773177684000,17.25,3204.42,719,bronze,11,45.37,0
A0021,1772534758000,32.09,-33.05,473,silver,10,47.19,1
A0022,1772259200000,27.47,8678.26,838,silver,32,57.49,0
A0023,1773038892000,11.3,8294.74,578,bronze,15,47.57,0
A0024,1773191085000,8.43,5883.73,630,gold,31,47.47,1
A0025,1772667411000,13.7,2392.0,337,gold,3,53.63,1
A0026,1773109500000,14.21,2282.14,713,gold,18,54.14,1
A0027,1772157168000,4.54,1761.24,600,bronze,10,42.86,0
A0028,1772326218000,32.79,7060.38,300,gold,38,50.56,1
A0029,1772976709000,39.43,5268.24,825,silver,35,54.7,1
A0030,1772945082000,20.45,5090.01,740,bronze,22,55.46,0
A0031,1772511736000,4.96,10432.98,809,silver,18,59.94,0
A0032,1772579496000,536.02,6292.07,359,gold,15,48.54,0
A0033,1773565091000,182.62,3913.77,470,silver,20,51.5,0
A0034,1773151221000,37.95,7757.9,663,bronze,15,41.5,0
A0035,1772452677000,60.25,6612.1,406,bronze,33,54.9,0
A0036,1772835729000,11.03,8820.87,469,bronze,21,52.0,1
A0037,1773530527000,28.44,52.29,798,gold,22,46.23,1
