row_id,f1,f2,f3,f4,f5,label
T00000,0.031847,0.11592,-0.946582,-0.226255,-0.052377,0
T00001,0.655499,0.933158,-0.849211,0.162049,-0.130922,0
T00002,1.53752,-1.250795,-0.049233,-0.35846,0.84225,0
T00003,-0.261219,0.566857,-0.033814,-0.013822,0.811405,0
T00004,-0.589845,1.330008,-0.588299,0.136684,-0.728317,0
T00005,1.099618,0.898141,-1.123497,-0.783585,0.334134,0
T00006,0.237919,-2.393854,-1.017976,1.675643,0.202088,1
T00007,0.730152,0.629281,-1.797677,-0.552442,0.628367,0
T00008,-0.216046,0.121017,0.109737,-0.374297,-1.140112,0
T00009,0.079514,0.982573,-2.134632,2.483213,-1.216745,1
T00010,-0.936425,1.843543,0.225237,0.33033,0.231644,1
T00011,-0.008564,0.833989,-1.249547,-0.941826,1.225049,0
T00012,-0.022794,-0.119378,-0.095029,0.630301,0.086241,1
T00013,-0.841799,-0.113149,-0.23801,0.843188,-0.636171,1
T00014,0.314679,-0.374923,-0.323959,0.152141,-1.538253,1
T00015,-0.408648,-0.477552,0.286105,-0.745165,0.550276,1
T00016,-0.917326,2.184419,-0.955281,-2.638118,0.445827,0
T00017,-0.214108,-0.436183,-0.107872,-0.701554,-0.752744,1
T00018,0.38001,-0.429812,0.533884,-1.440069,-0.376546,0
T00019,-0.721447,0.445833,-1.078075,-1.563403,-0.899168,1
T00020,0.167674,0.129145,-2.031935,-0.411503,1.293277,0
T00021,-0.886576,-0.215324,-0.98161,-0.688325,-1.430984,1
T00022,0.09342,0.585747,0.567229,-1.074985,-0.43563,1
T00023,-0.518673,0.219372,-0.971423,-0.438536,0.601575,1
T00024,-0.517028,0.205997,-1.87711,-1.100088,-0.793361,0
T00025,-0.76787,0.320955,-1.475358,-1.559848,1.537898,0
T00026,1.1992,0.818278,-0.800529,0.290422,1.336268,0
T00027,2.475214,-1.510749,-2.21285,1.080056,0.108308,0
T00028,1.122566,0.136443,-0.135354,-0.234233,-0.601349,0
T00029,0.764272,-0.341911,1.803156,-0.693873,-0.968813,1
T00030,-0.131236,-0.675681,0.485265,-0.699661,-0.084124,0
T00031,1.295982,-0.370204,-0.421059,0.305633,1.780164,0
T00032,1.119782,-0.270433,-0.067743,-0.530503,-2.06337,0
T00033,-0.91776,-0.562675,-0.865447,-1.721273,1.098087,0
T00034,-1.589347,0.57729,1.859158,1.97199,-0.180957,1
T00035,-0.670615,-0.178688,0.939666,-1.256659,-1.016147,1
