row_id,f1,f2,f3,f4,f5,label
T00000,1.622288,0.134398,0.032186,0.477199,0.072414,0
T00001,-1.324979,-1.002636,0.735885,-0.890571,0.972723,0
T00002,-0.477999,0.694252,-0.108221,3.159729,0.626265,1
T00003,-1.145507,1.067483,-0.361339,1.265185,0.754235,1
T00004,-0.84853,-0.265853,0.703294,1.557931,-0.899347,1
T00005,-2.377201,-1.675892,1.268035,-0.676863,0.128303,1
T00006,0.730099,-0.464754,-0.903941,-2.279672,0.222925,0
T00007,-1.662627,2.402364,-0.086661,1.955532,-0.752748,1
T00008,-1.066697,-0.164229,-1.971159,-2.549102,-0.36168,1
T00009,-0.559021,-0.74712,1.465723,0.570541,-1.061592,1
T00010,0.322119,0.724075,-0.606567,-0.031166,1.107868,0
T00011,0.625325,-0.136543,-0.394875,0.393135,-2.292645,1
T00012,1.687055,-1.759298,0.532088,-0.454629,-0.979587,0
T00013,-0.629094,0.801968,-0.800961,1.370976,1.195908,0
T00014,1.247197,0.811693,-2.109592,-0.173997,-0.189809,0
T00015,1.333235,1.978108,-0.596563,0.256968,1.253441,0
T00016,0.867436,2.768254,-0.126886,1.00772,-1.682327,1
T00017,-0.626784,-0.023445,-0.907188,2.566728,0.144688,1
T00018,0.983671,1.603423,1.038974,1.437558,0.060884,1
T00019,1.326121,0.990049,-0.33179,-0.051865,0.273875,0
T00020,0.399324,-0.803367,0.057744,-1.788976,0.324309,0
T00021,-0.38613,-0.982632,-0.154831,-1.265343,0.899573,0
T00022,0.687525,-0.684498,0.611205,0.759946,-1.903986,1
T00023,0.894433,0.303163,0.549728,0.979682,-0.625602,0
T00024,-0.712926,1.14247,0.561666,-1.056705,-1.372808,1
T00025,1.104863,0.752952,0.831424,-0.272262,-0.700969,0
T00026,-0.941753,1.301159,-0.592764,-2.409896,0.84571,0
T00027,1.557395,1.541637,-1.266243,-0.148916,0.260486,0
T00028,0.139764,0.376106,-0.846753,-0.760945,0.206532,1
T00029,-2.524211,-1.465804,-0.287427,2.174511,1.367937,0
T00030,1.431857,-0.836556,-0.056099,-1.022316,2.454653,0
T00031,-0.462497,0.371788,0.797408,-0.814809,1.072598,0
T00032,-0.957271,-0.637791,0.192091,1.027286,-0.179125,0
T00033,0.129479,-0.231479,0.479342,-0.289991,0.476703,1
T00034,1.401121,-0.055305,0.405628,1.374607,-0.013933,1
T00035,1.256647,-0.239519,0.862156,0.601561,-2.123587,0
T00036,-0.966623,-0.516502,0.459305,0.865221,-0.561681,1
T00037,0.409496,1.193636,-1.902017,2.036141,0.241161,1
T00038,-0.903773,-1.403363,-0.151997,0.47472,-1.946061,0
T00039,-2.442463,-0.242782,-1.379671,1.56359,0.953396,1
T00040,1.051453,-0.975267,0.445497,-1.995393,-1.507578,0
T00041,-1.046514,-0.031067,0.247368,-0.599656,-0.345676,0
T00042,-2.254285,-0.45557,-0.189517,0.674699,0.764075,0
T00043,0.479123,0.658249,-0.551811,-0.257517,0.60919,0
T00044,-0.881775,-0.075884,-0.193305,-0.233038,1.888776,0
T00045,1.725358,1.719302,0.677784,-0.263649,-0.103243,1
T00046,0.559955,-0.698022,-1.036107,-0.6595,-0.013079,0
T00047,0.250073,-0.827168,-0.595388,0.098048,0.901524,0
T00048,-0.737137,-1.991084,0.466856,1.001412,-1.493959,1
T00049,-0.131306,0.313524,0.494478,-0.620616,0.112707,1
T00050,0.434969,-1.179824,-0.210532,-1.167833,0.619446,0
T00051,-0.979768,-1.490393,1.334979,-2.340657,-0.095382,1
T00052,-0.709004,-0.501288,-0.312715,-1.290284,-0.247669,0
T00053,0.168865,-0.798002,0.667422,1.576319,-0.402922,1
T00054,1.848145,-0.25945,0.339773,0.254885,-1.074464,1
T00055,-0.685313,0.793822,1.231475,0.241249,0.46296,1
T00056,1.293124,0.567812,-1.154718,1.461145,0.168161,0
T00057,-1.106015,0.754049,0.653078,0.683262,-0.949827,1
T00058,1.645183,-0.973218,-0.990003,0.757056,-1.041101,0
T00059,-0.332914,1.448505,-0.551699,1.726111,-1.252234,1
T00060,-2.342535,-0.222945,1.40591,-1.218044,-0.340408,0
T00061,1.421885,0.443815,-0.453911,-1.958682,-1.916581,0
T00062,0.451981,0.363274,-0.019543,-2.174658,0.011933,0
T00063,-1.565028,-0.27294,-0.300433,0.439851,0.41935,1
T00064,-0.654627,0.32566,-0.950885,0.525051,1.103798,0
T00065,1.347383,-0.723264,-0.395396,-2.046176,1.166767,0
T00066,1.635457,-0.278551,-3.353894,-1.376241,1.186177,0
T00067,0.44812,1.017516,-0.580667,0.412627,0.310997,0
T00068,1.766248,-0.976286,-0.654193,-1.786699,-0.285371,0
T00069,-1.874779,-0.654085,-1.74458,-2.801742,0.885642,0
T00070,-0.153423,-1.987194,-1.85939,1.56586,-1.441673,1
T00071,-0.714259,-1.065052,0.844165,0.231293,-0.674813,1
T00072,-0.640536,-0.094007,0.717421,0.513893,-0.029202,1
T00073,0.322143,-0.771214,0.65864,-0.513135,-0.880881,0
T00074,0.644143,2.516217,1.071925,0.131377,0.613462,0
T00075,-0.285521,-0.463852,1.130058,-0.336514,-1.126722,1
T00076,0.095929,-0.244793,-1.256524,-0.566219,1.709087,0
T00077,1.313872,-0.6121,-0.666021,-1.254497,-1.840092,0
T00078,-0.631776,-0.330964,0.513368,0.545675,0.50903,1
T00079,0.050668,0.614607,1.049384,-0.691559,-0.575597,1
T00080,0.217694,0.47864,0.816616,0.614983,-0.320846,0
T00081,-1.198335,0.250947,-0.017337,-1.092998,-0.430184,1
T00082,0.47342,-1.065763,1.322343,0.178886,-1.286106,0
T00083,2.202967,0.018003,-1.572399,-1.656801,-0.837916,0
