row_id,f1,f2,f3,f4,f5,f6,label
R00000,0.375282,-2.000009,0.16287,2.07662,-0.411293,2.669466,1
R00001,-0.416132,-1.232156,-0.221596,0.540559,-0.129237,-0.211928,0
R00002,0.546213,1.154009,2.787112,0.266188,0.996848,2.762677,1
R00003,1.554495,0.437511,0.888336,-1.059518,0.965764,2.431318,1
R00004,-0.382517,0.218947,0.529066,2.066473,-1.049017,-0.098115,0
R00005,-1.611145,0.866446,0.321978,-0.67018,-2.612281,0.022551,0
R00006,-0.061597,1.321665,-0.015529,-1.139608,1.335364,0.000992,0
R00007,-0.85359,1.795222,0.876671,-0.890672,0.465888,0.032851,0
R00008,1.342565,-0.0321,-1.576131,-0.268439,-0.771966,0.046263,0
R00009,1.278117,-0.086722,-0.215923,-1.282051,0.64764,-0.236384,0
R00010,-2.007351,0.326746,-2.032413,0.074286,0.175444,0.029863,0
R00011,0.03388,-1.555253,-0.147577,1.376855,-1.478822,-0.211228,0
R00012,1.742297,-0.533246,1.178845,0.431697,0.18721,0.436249,0
R00013,-0.283751,-0.786536,1.075195,0.130408,-0.691652,0.107777,0
R00014,-0.086227,0.20688,-0.875785,0.442874,1.499583,2.956819,1
R00015,-0.597055,-1.513563,-1.127194,-2.477271,-0.632797,0.111746,0
R00016,0.116143,0.384707,1.712173,0.921703,-0.997087,-0.139966,0
R00017,-0.299817,0.541716,0.307844,-1.660799,1.322436,2.403189,1
R00018,1.358948,0.188086,-1.044616,1.843049,-0.8548,2.799795,1
R00019,-0.131739,-0.861194,-0.982011,0.085953,0.21725,0.104172,0
R00020,1.576688,-0.48052,0.915676,1.113237,0.351611,2.458501,1
R00021,-0.524313,-0.041774,1.141817,1.00868,-0.370706,2.499213,1
R00022,0.141352,0.031395,1.337296,0.260004,0.380638,2.670125,1
R00023,0.182079,-0.497101,-0.477944,0.986955,-2.129793,-0.007054,0
R00024,-1.567166,0.499402,1.185135,1.034917,-0.794999,2.615766,1
R00025,1.030271,-0.095318,-2.01404,-0.827773,0.015775,0.083219,0
R00026,0.254871,0.052504,-0.606788,-0.719352,-0.901097,-0.046677,0
R00027,-0.062691,0.094725,0.880769,2.605516,-0.016271,-0.100474,0
R00028,0.705721,-1.001614,-0.591239,0.743512,-1.182288,-0.134716,0
R00029,1.050121,-0.235423,-0.957467,0.189375,1.46536,-0.086255,0
R00030,0.532466,0.710916,-0.18045,-1.73324,-0.128898,2.432568,1
R00031,-0.538242,0.150899,1.392645,0.79993,-0.257439,0.046095,0
R00032,0.605165,-0.380796,-0.115344,0.241015,1.793002,-0.339685,0
R00033,0.147436,1.088055,1.136049,0.843619,1.3664,0.074254,0
R00034,1.360605,0.136161,0.482293,-0.013994,1.043416,2.72292,1
R00035,0.897396,-0.191307,-0.861847,0.87599,-0.048594,0.228388,0
R00036,0.752736,-0.753583,0.282314,0.521284,-0.864178,0.208644,0
R00037,0.294161,-0.710413,1.094645,-0.628774,-0.200616,-0.180943,0
R00038,-0.279301,-1.440249,-0.080612,0.207007,0.491569,-0.15904,0
R00039,0.891932,1.583747,0.894556,1.162943,-0.041396,2.619005,1
R00040,-1.823263,1.034112,-0.822723,0.648296,-0.546623,2.76717,1
R00041,0.185425,-0.832533,0.395482,0.488785,0.225744,2.516614,1
R00042,0.616221,0.782432,0.1184,1.527442,-0.972635,2.401283,1
