entity_id,f1,f2,f3,f4,f5
E0252,5.015093,3.185529,7.248836,13.42829,6.586721
E0112,5.852602,6.25708,30.702704,19.76698,6.019193
E0277,5.166507,33.701835,4.13827,2.127248,3.851792
E0237,25.273075,1.728798,9.49714,20.786898,6.353687
E0274,3.652718,0.816082,9.905391,4.060233,5.648956
E0230,42.531984,32.163489,29.158742,18.223905,39.904503
E0190,12.704442,16.300902,6.313097,3.732118,2.753176
E0263,5.372078,4.421292,10.07173,2.612889,9.103958
E0249,1.690553,20.371698,6.021598,11.519651,9.623141
E0234,10.113476,5.878397,7.083228,1.023941,10.890648
E0038,11.482693,5.640093,10.286373,12.097855,2.469484
E0170,6.110276,16.861611,9.527406,13.663732,10.83838
E0212,7.75346,14.524893,30.770431,11.534072,9.625821
E0171,6.564247,4.053268,3.353694,6.704122,8.915064
E0280,16.334851,9.580913,1.095999,7.204583,6.319239
E0087,19.9589,1.219614,10.958066,5.943533,4.71648
E0287,65.54213,17.501465,29.804881,4.104352,2.586458
E0204,13.859075,6.44551,7.911707,5.015753,7.649522
E0143,6.018778,19.85467,7.481471,2.164383,5.059521
E0030,3.634711,20.533195,3.902087,12.032791,14.854214
E0165,6.763633,21.983737,3.060307,6.387437,3.125744
E0136,13.441965,3.429371,10.459362,4.11619,16.589208
E0055,19.139127,11.296968,11.935653,7.306064,5.644746
E0262,18.708555,19.215033,44.482635,8.92515,3.488016
E0072,2.889975,10.514277,5.874187,4.87095,4.092356
E0100,8.702563,3.724389,6.451437,5.676188,8.697269
E0093,1.472749,22.031617,6.61396,13.420421,21.774571
E0106,12.152,9.809812,17.360388,3.964919,8.057426
E0028,10.423915,15.213084,10.000517,4.502736,6.830967
E0269,11.945419,10.607378,3.981159,1.546916,15.031355
E0216,6.111374,1.454902,5.444532,7.383318,4.170202
E0225,7.267678,5.926593,9.573056,10.230199,9.618839
E0104,10.134563,32.813085,22.943041,8.928505,7.3523
E0010,4.83836,6.805322,4.334499,3.275283,11.295328
E0150,6.762704,6.424612,8.716068,19.638193,22.716476
E0258,14.629206,1.349679,4.3071,6.750294,26.222638
E0084,9.502629,16.047772,13.660533,4.293684,2.326809
E0232,3.25153,3.410196,5.763707,9.033131,23.524913
E0019,5.569607,11.943228,3.920144,2.764483,11.720657
E0192,11.027252,2.083851,28.979584,8.656025,11.529205
E0140,15.781123,14.407883,3.441256,10.721571,3.745359
E0015,6.383351,8.239549,8.634767,6.025506,3.884506
E0240,1.037133,2.438317,8.156092,5.457885,9.367725
E0220,5.963363,9.402631,12.2478,5.198757,5.38859
E0236,2.958619,5.083043,2.049175,10.465226,21.285899
E0137,14.239861,6.477314,14.789845,5.224997,3.588562
E0272,4.907549,20.632066,9.869118,7.215975,16.352815
E0254,53.210912,5.234098,4.21428,2.808036,0.970267
E0041,15.765166,11.633154,2.279137,17.692356,7.70893
E0105,1.786556,4.488396,3.975974,39.523825,12.680938
E0298,1.625514,9.14719,2.42883,12.223575,10.901763
E0191,17.163095,3.849005,3.484983,37.107391,9.866482
E0169,6.559496,26.504304,5.792276,8.520276,14.177426
E0071,7.081466,7.429406,1.354855,3.709583,20.459401
E0250,10.778499,4.169528,2.79599,4.344474,2.165259
E0095,5.776678,14.696701,13.448995,19.378182,4.11729
E0022,3.002865,5.254319,4.092238,5.367588,8.909991
E0031,0.800661,7.959292,7.812454,31.489058,18.484308
E0210,2.665322,9.504633,4.922091,4.911171,39.124844
E0221,3.700791,5.937272,2.713183,13.421576,20.475055
E0078,7.356075,23.453521,19.457432,10.551882,11.802997
E0128,5.488998,8.662291,12.893966,9.627325,7.763646
E0285,1.895482,3.656115,6.093771,1.262868,1.942497
E0197,4.468987,3.47456,6.54214,10.544532,6.872777
E0189,5.316027,4.30681,7.694153,10.013175,5.420353
E0114,6.610818,10.473862,8.190502,6.757954,6.075472
E0036,6.100291,24.892878,10.829391,5.450401,11.649565
E0290,21.722269,4.579103,6.027487,2.174048,2.411563
E0261,13.051979,5.034667,7.652039,11.321196,4.421439
E0296,6.236047,4.445598,0.948482,11.790004,7.250836
E0275,2.276775,19.199683,4.265066,5.695105,13.401006
E0247,7.411834,15.926704,4.63642,3.279814,7.533385
E0048,22.551585,2.900402,18.957103,28.363739,6.303806
E0141,7.348052,2.514265,11.695373,9.536762,26.410309
E0131,20.245501,1.227715,3.150212,9.276895,9.843568
E0070,7.523422,27.458433,2.192826,10.279679,0.716128
E0239,1.754212,35.170595,4.525472,21.521633,12.37834
E0102,2.282606,14.641279,2.943052,7.413249,7.769268
E0039,7.360625,5.146615,15.975294,4.24898,7.787239
E0011,5.102157,3.974631,7.722609,20.726351,4.792767
E0139,21.983562,7.616943,13.595348,3.10154,9.688331
E0135,7.245974,6.594305,26.020578,6.715096,1.420165
E0132,6.724297,2.521075,26.757354,7.748426,1.719809
E0281,5.58073,12.943836,6.601976,2.799179,1.7387
E0154,10.621498,57.294046,4.600707,2.911802,16.325861
E0024,23.826682,19.950213,26.883237,3.315854,3.421053
E0042,5.341223,11.546686,1.992484,6.336519,6.648857
E0118,16.976485,5.663587,8.65189,14.667728,12.01052
E0014,7.992476,9.985751,17.194953,5.092052,4.590709
E0186,3.176136,10.672898,5.022829,47.789995,1.730692
E0233,7.772353,11.711254,18.449955,19.499358,5.028172
E0000,2.131787,16.770312,5.190244,10.318047,2.55607
E0149,6.489373,4.418691,3.089026,8.25707,10.587177
E0033,21.353368,3.101623,7.431976,7.731413,5.866823
E0205,1.565158,6.263559,9.851296,5.390891,19.133687
E0057,13.051002,18.715367,8.989913,3.148812,7.752703
E0173,7.436204,5.655259,9.742742,8.737688,7.386812
E0082,12.6679,3.352614,5.623423,10.540951,13.370881
E0297,15.045647,3.443872,6.88233,11.041418,8.240696
E0222,4.374305,11.133943,5.385509,8.347862,4.927053
