date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-08,2.9,4.8,63,11.8,1021.6,0.0
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-04-26,2.6,5.1,61,13.4,1024.0,0.0
2025-04-29,5.2,12.1,60,20.3,1012.3,0.3
2025-05-03,5.0,10.2,59,14.9,997.0,0.9
2025-05-06,2.7,6.7,59,22.0,1011.2,0.3
2025-05-12,4.0,10.6,66,12.0,1016.3,0.0
2025-05-14,5.1,7.7,59,23.9,1008.4,3.1
2025-05-18,3.2,10.2,67,23.7,1012.3,0.0
2025-05-20,3.2,13.8,50,15.5,1005.6,0.0
2025-05-24,2.0,10.0,67,23.8,1008.9,0.1
2025-05-28,4.4,12.9,75,12.3,1004.9,1.1
2025-05-31,2.9,14.2,53,16.6,1007.7,0.0
2025-06-12,6.0,12.8,62,24.8,1020.2,0.0
2025-06-14,2.8,17.6,49,13.2,1021.8,0.0
2025-06-17,4.7,18.3,62,22.1,1008.4,0.0
2025-06-20,3.0,15.9,51,18.0,1015.7,0.0
2025-06-23,2.3,14.6,82,24.9,996.0,11.8
2025-06-25,2.2,15.6,78,11.5,996.1,1.0
2025-07-03,6.0,17.0,76,42.0,1003.9,3.5
2025-07-05,2.3,14.1,90,14.1,1003.1,8.7
2025-07-07,2.6,15.7,86,16.9,997.7,8.4
2025-07-11,4.0,16.7,72,22.7,1012.4,0.3
2025-07-16,7.0,20.9,80,15.0,1005.8,0.1
2025-07-27,5.9,21.9,65,13.2,1004.7,0.0
2025-07-29,5.5,20.3,82,34.4,995.8,21.3
2025-08-03,3.2,19.2,79,15.8,1009.7,2.9
2025-08-07,2.9,17.2,69,18.8,1007.8,0.4
2025-08-10,4.9,17.4,67,17.4,1011.6,0.1
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-20,3.0,13.2,64,16.3,1008.2,0.4
2025-08-22,3.7,10.5,88,18.6,1001.3,27.0
2025-08-24,1.2,13.2,70,23.0,1003.4,1.5
2025-08-27,2.8,12.4,81,9.8,1009.4,0.0
2025-08-30,5.0,16.0,82,11.5,1003.7,0.0
2025-09-04,5.7,18.3,84,16.9,1009.1,0.0
2025-09-15,4.7,14.9,84,22.5,999.0,9.5
2025-09-18,2.4,13.8,83,19.5,1002.6,1.7
2025-09-21,4.3,16.6,82,22.1,997.1,1.2
2025-09-25,2.5,10.3,78,7.8,1029.9,0.0
2025-09-30,2.7,9.6,74,11.1,1031.3,0.0
2025-10-08,4.5,12.2,89,17.7,1008.2,3.1
2025-10-12,2.1,8.5,67,25.8,1014.9,0.0
2025-10-15,2.8,8.8,90,11.0,1013.1,0.0
2025-10-29,6.0,4.9,95,9.5,994.5,0.1
2025-11-01,2.1,7.2,86,19.5,1011.4,0.0
2025-11-03,4.8,7.1,92,11.8,1006.0,0.0
2025-11-07,7.9,9.0,93,9.5,1009.6,5.2
2025-11-29,4.2,6.1,86,22.0,999.3,0.0
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-06,13.0,5.7,98,13.5,1007.9,10.9
2025-12-08,11.5,6.2,98,19.4,998.5,6.8
2025-12-11,3.6,6.3,94,18.0,1000.4,1.8
2025-12-18,6.2,3.9,95,18.5,1010.0,0.2
2025-12-20,7.1,6.0,86,18.9,1005.1,0.0
2025-12-24,3.6,-2.4,91,11.9,1033.5,0.0
2025-12-29,1.7,-1.2,57,25.5,1004.4,0.1
2025-12-31,2.0,-6.3,87,9.5,1004.9,0.2
2026-01-08,5.3,-0.7,83,21.8,1010.7,0.7
2026-01-11,1.8,-3.4,84,26.6,1014.0,1.1
2026-01-14,5.6,0.6,92,25.0,1006.2,12.9
2026-01-18,15.0,1.3,98,10.4,1030.6,0.0
2026-01-21,13.6,-0.5,91,22.2,1017.2,0.8
2026-01-23,2.6,-3.6,84,14.4,1018.3,0.0
2026-01-26,5.6,-5.1,90,15.6,1009.0,0.2
2026-02-05,2.5,-5.7,91,17.9,1013.6,0.1
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-17,4.4,-5.5,77,12.7,1009.2,0.0
2026-02-22,5.5,-4.5,84,17.3,1005.3,0.0
2026-02-24,3.6,-1.5,93,14.8,1012.0,5.5
2026-02-26,5.9,2.9,92,23.8,1007.2,0.6
2026-03-05,2.6,3.0,77,12.7,1018.2,0.0
2026-03-08,5.8,3.4,82,13.1,1025.8,0.0
2026-03-11,15.9,4.6,93,17.2,1004.2,0.1
2026-03-18,8.1,5.5,76,16.4,1022.6,0.0
2026-03-22,4.0,6.0,66,17.7,1013.8,0.0
2026-03-27,2.6,5.1,69,14.2,1008.4,0.0
2026-03-31,5.5,4.6,83,10.9,1012.2,0.0
2026-04-02,4.3,7.1,89,13.8,1007.5,1.9
2026-04-08,2.1,4.5,71,17.0,1027.9,0.0
2026-04-13,5.5,6.3,70,15.3,1025.1,0.0
2026-04-16,6.8,8.4,61,15.2,1018.5,0.0
2026-04-21,3.4,8.3,56,14.2,1022.1,0.0
2026-04-27,2.0,5.5,49,20.3,1019.2,0.1
2026-05-02,4.4,17.4,39,21.4,1008.5,0.0
2026-05-06,2.2,7.4,45,17.0,1010.4,0.0
2026-05-21,3.6,13.2,77,17.1,1016.1,3.1
2026-05-24,3.9,18.0,57,20.2,1015.8,0.0
2026-05-26,2.7,14.9,61,24.2,1010.4,0.8
2026-06-01,3.9,15.2,66,15.7,1009.2,0.0
