entity_id,f1,f2,f3,f4,f5
E0212,14.318307,11.92061,4.214015,5.047143,4.697876
E0158,21.104656,2.425273,10.023276,2.827414,9.944634
E0279,3.216311,71.025572,13.215143,1.189226,4.308443
E0145,2.557797,9.312609,4.438937,5.126568,1.660506
E0091,25.696404,13.197883,11.033336,2.381176,7.249083
E0133,11.470543,4.13289,9.61065,3.820197,3.944405
E0222,10.826536,2.564412,5.009201,5.221375,22.853171
E0151,25.136136,0.656754,6.203776,14.73999,4.237889
E0063,12.674623,4.373902,21.733705,6.781263,6.033719
E0086,2.63329,5.631289,12.658607,2.19044,10.590964
E0046,5.234503,10.150096,4.545596,1.185689,5.094963
E0084,3.525998,12.340018,5.016201,3.592383,5.102527
E0218,5.680607,9.393229,5.813954,1.339147,4.311904
E0280,1.269128,13.751335,7.106176,20.415596,4.304596
E0068,3.424044,11.505285,3.02801,6.919855,13.517992
E0254,31.732037,16.077493,4.826464,6.356345,0.991377
E0148,7.952329,4.301499,4.270396,0.906414,10.229517
E0121,5.896561,86.38032,6.473058,37.019088,7.226055
E0238,24.936485,7.284259,3.330386,17.480112,6.167174
E0037,17.042307,2.832803,12.485891,9.687516,5.943726
E0016,19.901885,11.099951,11.459177,0.319686,40.756444
E0159,19.986412,3.860009,4.798377,6.64245,35.562989
E0011,14.132102,22.74041,2.835422,10.637191,4.918787
E0189,3.872915,4.306502,4.818089,8.901013,3.243791
E0175,17.635456,12.313848,2.333016,5.425175,5.103955
E0034,11.391724,20.140577,3.298212,2.828146,11.347315
E0085,7.346831,3.490579,10.128293,0.832433,3.646961
E0131,4.907024,2.896334,7.515836,3.557449,7.216476
E0105,5.204247,3.583114,9.013554,6.765143,4.282735
E0160,45.658883,4.780499,5.983329,11.992543,9.526831
E0250,1.351667,1.858462,9.82846,9.555768,13.034176
E0236,5.568257,9.37253,3.62356,8.19351,4.716863
E0161,11.995068,12.226205,7.496919,14.446418,4.02301
E0156,67.853413,15.678718,4.823435,20.622851,9.734393
E0185,23.420739,26.815669,2.564699,28.273159,10.307535
E0135,11.784582,3.869935,2.986916,2.156112,11.403468
E0201,17.119989,1.766111,11.486838,3.076684,8.707297
E0064,2.422797,19.565702,21.855868,9.359325,15.642375
E0095,5.37899,12.847606,13.762778,6.267829,3.324563
E0269,7.645078,16.66011,2.844076,40.692983,2.932653
E0060,3.005751,20.989123,17.853973,8.094916,5.741653
E0009,2.834547,6.49147,14.229187,5.205456,5.081069
E0252,5.433811,7.409672,6.519734,22.10596,15.199644
E0052,19.321618,8.323045,10.109967,10.440438,8.927531
E0167,3.538222,14.376547,4.360026,7.528678,5.303538
E0122,6.027346,5.152136,5.627234,11.391972,7.91069
E0112,8.671208,9.946457,8.691044,9.226156,9.039846
E0113,6.415613,3.627281,14.471467,41.464158,10.799253
E0094,8.158735,19.117923,12.170939,8.402677,13.062838
E0230,3.275097,2.158534,8.816974,1.301475,7.782529
E0249,39.373878,5.574102,2.890129,11.7819,10.132126
E0008,6.071603,11.980717,21.782432,5.235016,26.543886
E0007,14.972504,9.175471,5.353638,13.998701,25.563544
E0020,4.87857,18.54472,8.921326,9.762662,1.326923
E0098,18.009164,7.162384,13.058309,13.048161,3.389032
E0014,2.737605,19.34033,10.678687,3.441455,3.939341
E0191,10.987323,5.673644,8.599719,6.689156,2.680895
E0168,36.436288,2.438759,19.681861,13.71796,7.059443
E0207,35.117553,3.941105,5.559757,2.151709,3.850995
E0233,4.429978,19.815117,8.892382,5.33802,11.661628
E0194,8.037278,6.371119,3.484101,1.962181,15.082252
E0226,3.275184,15.749286,4.592265,1.940344,8.189169
E0076,6.776185,7.193382,6.454418,9.183622,2.050175
E0140,4.37785,2.455874,13.565565,15.111016,7.439363
E0229,6.320442,2.282936,51.651015,9.016826,3.489983
E0031,2.082188,5.812644,9.06668,4.860197,72.726549
E0055,12.284909,10.58176,0.992738,9.25681,17.724282
E0215,1.65177,11.452033,8.013815,13.796471,2.53086
